#=================================================================
# Freeform
# Date: May 20 2019 - May 20 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US"
#=================================================================


##############################################
# Freeform Table
##############################################
,Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit)
4fc72fd69de54153bb610afed603de33,0,0,0,1,1,0,0,0,1,5,,1,0,0,0,0,0,0
b5bab0496f65452f86953f5100bbbea1,0,0,0,1,1,0,0,0,1,5,,1,0,0,0,0,0,0
ed02344db3974e02b791911021db69ca,0,0,0,1,1,0,0,0,1,5,,1,0,0,0,0,0,0
177e5f21a89840f2a45aab975a17a9dc,0,0,0,1,1,0,0,0,1,5,,1,0,0,0,0,0,0
d14bbeeef77c41bc843d650899c11c57,0,0,0,1,1,0,0,0,1,4,,7,0,0,0,0,0,0
59be21fea56f43c7ac92049b9a680795,0,0,0,1,1,0,0,0,1,4,,5,0,0,0,0,0,0
dfa9770c61b14a919733feaf507bbdf0,0,0,0,1,1,0,0,0,1,4,,2,0,0,0,0,0,0
9442edb7023d48deba8bb4d9a62a23d1,0,0,0,1,1,0,0,0,1,3,,1,0,0,0,0,0,0
1a761147344f4fdf8fefdaf16014d4ef,0,0,0,1,1,0,0,0,1,3,,1,0,0,0,0,0,0
8c455682ad72402caef2d8c8a33a4588,0,0,0,1,1,0,0,0,1,2,,2,0,0,0,0,0,0
41516337a62f43cea8414408a5c0c702,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
ff07ed60da394f1083b5b59d0f3b1712,0,0,0,1,1,0,0,0,1,1,,8,0,0,0,0,0,0
4bd08273676244a4873937219938e876,0,0,0,1,1,0,0,0,1,1,,1,0,0,0,0,0,0
6a3c60dac2b54b96a32a330fc8e06357,0,0,0,1,1,0,0,0,1,1,,1,0,0,0,0,0,0
04f0c4f3f54a4ac8be5bb2cf8cab516c,0,0,0,1,1,0,0,0,1,1,,1,0,0,0,0,0,0
114b8ddde6c4450c82ec047a71a408ee,0,0,0,1,1,0,0,0,1,1,,1,0,0,0,0,0,0
74d9c20adcb843b281e6b6779cdfbc66,0,0,0,1,1,0,0,0,1,1,,1,0,0,0,0,0,0
45f0a206b82a435ba99bf5b83648e873,0,0,0,1,1,0,0,0,1,1,,0,0,0,0,0,0,0
44de9412f1d14e36be6572c13ab71c12,0,0,0,1,1,0,0,0,1,,,37,0,0,0,0,0,0
00ab6b12197144f08c6d3c949b37f9b2,0,0,0,1,1,0,0,0,1,,,15,0,0,0,0,0,0
a3eefe21ff574ea1a68416a80c58e8c6,0,0,0,1,1,0,0,0,1,,,14,0,0,0,0,0,0
9cdd4d3259ca470ab5ee7e8a7457963e,0,0,0,1,1,0,0,0,1,,,13,0,0,0,0,0,0
bea928b326a942ebabb407e2d5697b98,0,0,0,1,1,0,0,0,1,,,12,0,0,0,0,0,0
79f50b95566b4a69b664940935eafe05,0,0,0,1,1,0,0,0,1,,,7,0,0,0,0,0,0
103ab6335b3143c5b83a840b5c22c6db,0,0,0,1,1,0,0,0,1,,,7,0,0,0,0,0,0
4171d95ef08c474da0bcb827e519b40d,0,0,0,1,1,0,0,0,1,,,6,0,0,0,0,0,0
62aca5e9da6ce94b8b956ad4248e63ff,0,0,0,1,1,0,0,0,1,,,5,0,0,0,0,0,0
27a0eaa02d85458fad5a3c9324a0253f,0,0,0,1,1,0,0,0,1,,,4,0,0,0,0,0,0
7d1a72f85853496ea643fadf4818a393,0,0,0,1,1,0,0,0,1,,,4,0,0,0,0,0,0
4e1a4df6728f42a6bde9a0e0eb627743,0,0,0,1,1,0,0,0,1,,,3,0,1,0,0,0,0
5e48630f54cb47cea056b7cbfaf5c030,0,0,0,1,1,0,0,0,1,,,3,0,0,0,0,0,0
d4dce29db5b1481d9d37ecf1300b83e9,0,0,0,1,1,0,0,0,1,,,3,0,0,0,0,0,0
c95a4377b7c74d89a17cf821b3055e9d,0,0,0,1,1,0,0,0,1,,,2,0,0,0,0,0,2
967b5c48e17346a5b8acf00229bec0c4,0,0,0,1,1,0,0,0,1,,,2,0,0,0,0,0,0
90cea476820d47c6b915e68441fa4e5b,0,0,0,1,1,0,0,0,1,,,2,0,0,0,0,0,0
a2bda6b5addf423f99b27e73d12c1ab4,0,0,0,1,1,0,0,0,1,,,2,0,0,0,0,0,0
b9ebe7100f5645aa9ed1285399024ed9,0,0,0,1,1,0,0,0,1,,,2,0,0,0,0,0,0
d1e186b01e1444eb9e545c9d14a8d233,0,0,0,1,1,0,0,0,1,,,2,0,0,0,0,0,0
502492165bd64d0d983160a3f4657f2b,0,0,0,1,1,0,0,0,1,,,2,0,0,0,0,0,0
f8c545049b7244458bd38039674d15d9,0,0,0,1,1,0,0,0,1,,,2,0,0,0,0,0,0
534cc6803f1d8a4e9c7b23ba48a19acd,0,0,0,1,1,0,0,0,1,,,1,0,0,0,0,0,0
ebfc876cd48d4028ab3f3e521675248b,0,0,0,1,1,0,0,0,1,,,1,0,0,0,0,0,0
a02b15b6c303488296dd3b06a2457ab7,0,0,0,1,1,0,0,0,1,,,1,0,0,0,0,0,0
54dee3f157b24a03bce4eaa370502b5c,0,0,0,1,1,0,0,0,1,,,1,0,0,0,0,0,0
a37f892ca7f14c50a5c91d88f64f6fd8,0,0,0,1,1,0,0,0,1,,,1,0,0,0,0,0,0
3e19d29db37e4b1ba5f65abd73fa195b,0,0,0,1,1,0,0,0,1,,,1,0,0,0,0,0,0
098f84bd40104aed9cf7adfb71188c59,0,0,0,1,1,0,0,0,1,,,1,0,0,0,0,0,0
84f7ffb8efce408f8af1183773610c9e,0,0,0,1,1,0,0,0,1,,,1,0,0,0,0,0,0
e292a8c607ec45889a245f39281281b8,0,0,0,1,1,0,0,0,1,,,0,0,0,0,0,0,0
f78a11b0709e4b8a962417d0b6bd1075,0,0,0,1,1,0,0,0,1,,,0,0,0,0,0,0,0
71c0f2970774424094dfa98b2c826137,0,0,0,1,1,0,0,0,1,,,0,0,0,0,0,0,0
5ccec78ddbc245fda0488f5f4195cc70,0,0,0,1,1,0,0,0,1,,,0,0,0,0,0,0,0
bd9070d2447e4105b8d390d57a29774c,0,0,0,1,1,0,0,0,1,,,0,0,0,0,0,0,0
6be68142bf6a4fd4859ee2d91fd0ddff,0,0,0,1,1,0,0,0,1,,,0,0,0,0,0,0,0
fd1cd156e55549ad9471e00846d385e1,0,0,0,1,1,0,0,0,0,5806,645,228,2,2,2,0,0,0
11865363e1194acf93b461e54e48d5aa,0,0,0,1,1,0,0,0,0,2359,63,64,0,0,0,0,1,0
702b5c358c40442389c68527f53eb550,0,0,0,1,1,0,0,0,0,2174,,84,0,0,0,0,0,0
528cc8a033f842f7af159317ffd09cc6,0,0,0,1,1,0,0,0,0,2150,31,79,0,0,0,0,1,0
d11f4bb16cc0408a8dfe2a4f22c689d2,0,0,0,1,1,0,0,0,0,1968,,19,0,0,0,0,2,0
44e0289bd8d04f789a1f960a47473102,0,0,0,1,1,0,0,0,0,1747,60,25,0,0,0,0,0,0
6a52afd5d1f74205891a000f1b1488d9,0,0,0,1,1,0,0,0,0,1715,,23,0,0,0,0,0,0
56c6ff75a9db4e4e90fedf3d432012f3,0,0,0,1,1,0,0,0,0,1571,,76,0,0,0,0,0,0
064ddb9fd7a94f93ba0072ece97eed53,0,0,0,1,1,0,0,0,0,1531,19,6,0,0,0,0,0,0
6fa11b8278684a328eb2fad71c359297,0,0,0,1,1,0,0,0,0,1311,1,44,0,0,0,0,1,0
3eb372389fa541058864f094c0c45b69,0,0,0,1,1,0,0,0,0,1249,8,3,0,0,0,0,0,0
4305366369844f37861ed74a24c6d7c0,0,0,0,1,1,0,0,0,0,1159,,94,0,0,0,0,0,0
f0169c8b9f0442fcb8b8b2ec6f823eed,0,0,0,1,1,0,0,0,0,1095,,10,0,0,0,0,0,0
7a4f79d3b29b4992a703de5c8bf5bcb8,0,0,0,1,1,0,0,0,0,1052,,7,0,0,0,0,0,0
c8a2aecc5eae42028e5619b4617989fd,0,0,0,1,1,0,0,0,0,1043,566,54,0,0,0,0,0,0
32fa77cb1dea4c8fbecf64d49a07027f,0,0,0,1,1,0,0,0,0,1026,,5,0,0,0,0,0,0
447bb313f9c34ed5a2586861966c9949,0,0,0,1,1,0,0,0,0,958,,8,0,0,0,0,0,0
aa4f51842f534cb1a1366de795184119,0,0,0,1,1,0,0,0,0,928,130,8,0,0,0,0,0,0
dac35d8382e74d6daf4f89962cf880bd,0,0,0,1,1,0,0,0,0,880,,15,0,0,0,0,0,0
b33e766a483c46a2b5b0a057cd554fcc,0,0,0,1,1,0,0,0,0,878,46,8,0,0,0,0,0,0
f2304a25a3834a23b0a0503743f7d986,0,0,0,1,1,0,0,0,0,859,,39,0,0,0,0,0,0
844e18cd36584d07b793115c23de9347,0,0,0,1,1,0,0,0,0,852,,46,0,0,0,0,0,0
12e1a2d7de87134ab40f3bdd0cea0414,0,0,0,1,1,0,0,0,0,782,,5,0,0,0,0,1,0
f590c428f7db446fae4c93b58aa3bfd1,0,0,0,1,1,0,0,0,0,757,38,6,0,0,0,0,1,0
bce51b527d154c30b571e8416e4f7b5c,0,0,0,1,1,0,0,0,0,743,,22,0,0,0,0,1,0
f9b6676b1e2849238daee901d4b3af4f,0,0,0,1,1,0,0,0,0,736,54,24,0,1,0,0,0,0
fc95740a6fef43c3933db5940f983c51,0,0,0,1,1,0,0,0,0,704,652,12,0,0,0,0,0,0
651621c355e3408ebaca41a12a30e2cc,0,0,0,1,1,0,0,0,0,681,,3,0,0,0,0,0,0
85db4e1ba5c649628df10f45eceb0441,0,0,0,1,1,0,0,0,0,632,,67,0,0,0,0,0,0
50fe47a5df364d949a6fe8d6342cf382,0,0,0,1,1,0,0,0,0,630,202,35,0,0,0,0,0,0
96fac981bbd4465b95743301b775a66f,0,0,0,1,1,0,0,0,0,623,154,11,0,0,0,0,0,0
3aa93cfc44e3489285c5f925845b0976,0,0,0,1,1,0,0,0,0,611,,31,0,0,0,0,0,0
c0cd5bb42c8b4ceea05237017e7600a6,0,0,0,1,1,0,0,0,0,607,,3,0,0,0,0,0,0
eb118a86daa644138fb85f0c5da6e1fd,0,0,0,1,1,0,0,0,0,595,,7,0,0,0,0,0,0
558e557ae62043e28fa4645e8a6cc12f,0,0,0,1,1,0,0,0,0,555,,27,0,0,1,0,0,0
230eec619ea44b3ea52adf47971c997a,0,0,0,1,1,0,0,0,0,550,1,6,0,0,0,0,0,0
0294f7b0e12d9d42ba0ce921e56eed3a,0,0,0,1,1,0,0,0,0,545,92,17,0,0,0,0,0,0
568a0d8af833448cb734d62f3436f0f3,0,0,0,1,1,0,0,0,0,540,,7,0,0,0,0,0,0
c64433712bbc49d1bc25d0ac1868a318,0,0,0,1,1,0,0,0,0,521,27,20,0,0,0,0,0,0
75604a0c343f4049a66c33f25a785f75,0,0,0,1,1,0,0,0,0,501,,9,0,0,0,0,0,0
bc5a7897c9244802bddd89d6d6427aee,0,0,0,1,1,0,0,0,0,475,14,62,0,0,0,0,1,0
55119dec94194ee1aba4ab838cd9ade0,0,0,0,1,1,0,0,0,0,407,37,14,0,1,0,0,0,0
72dd0320252d4656976cd28e86d68922,0,0,0,1,1,0,0,0,0,399,20,41,0,0,0,0,0,0
0ca651f765de42008a6136a3a3dd6e61,0,0,0,1,1,0,0,0,0,397,,31,0,0,0,0,0,0
b70870a4202f4184ba6cd76f0e7f0550,0,0,0,1,1,0,0,0,0,388,174,20,0,0,0,0,0,0
7aadd51f72a24671bfaa1af2113eddeb,0,0,0,1,1,0,0,0,0,386,,14,0,0,0,0,0,0
d8147cf95f034464b21b502d35d4d370,0,0,0,1,1,0,0,0,0,383,3.5,67,0,0,0,0,3,0
0d2dabd73c104fe5925dfaba57b6d6b7,0,0,0,1,1,0,0,0,0,360,5,51,0,0,0,0,0,0
568e0b5c9c6a42909115048daadc4953,0,0,0,1,1,0,0,0,0,347,,40,0,0,0,0,0,0
f9ab56c4325b4c9e9acc14945f98191c,0,0,0,1,1,0,0,0,0,282,,2,0,0,0,0,0,0
fe12d9fb55de454194cc261c2658061f,0,0,0,1,1,0,0,0,0,277,,49,0,0,0,0,0,0
3ddc8aeb701f4abe839dc40ea3cd769e,0,0,0,1,1,0,0,0,0,277,,25,0,0,0,0,0,0
68e6e8290a2f4ede84343eb7d03db0b8,0,0,0,1,1,0,0,0,0,272,154,36,0,0,0,0,0,0
870b7b1c7c664334bedfffdaf70a6b97,0,0,0,1,1,0,0,0,0,259,,33,0,0,0,0,0,0
e810db706107492d8bca545e7dd754b7,0,0,0,1,1,0,0,0,0,253,,6,0,0,0,0,0,0
a48d053be4544006ba7e5dd8ef23d392,0,0,0,1,1,0,0,0,0,245,,5,0,0,0,0,0,4
d4e8dc3615894c279bfebcde958b8764,0,0,0,1,1,0,0,0,0,238,,9,0,0,0,0,0,0
8ab2b06d4596440789c77d76d600d807,0,0,0,1,1,0,0,0,0,228,21,21,0,0,0,0,1,0
7acc654327444998bf4acd6266eac858,0,0,0,1,1,0,0,0,0,228,,5,0,0,0,0,0,0
53a5dc65432c4fc19a3aaf3e83dbe170,0,0,0,1,1,0,0,0,0,227,27,10,0,0,0,0,2,0
717f829fe6fc47c9aba89ce7767310bd,0,0,0,1,1,0,0,0,0,221,144,33,0,0,0,0,0,0
2620015583864adab63b6e9c01a13a4f,0,0,0,1,1,0,0,0,0,216,118,8,0,0,0,0,0,0
720b6b08fa7342d6a6b1cf4717fde2e2,0,0,0,1,1,0,0,0,0,192,,11,0,0,0,0,0,0
18a9e64071a141b28ba1baf84d1f6383,0,0,0,1,1,0,0,0,0,191,5,8,0,0,0,0,0,0
1c7fbd9ad6c348c9bc563929ede9cb27,0,0,0,1,1,0,0,0,0,186,,16,0,0,0,0,0,0
a312c57ce4a34bb9892b9e9ecb597387,0,0,0,1,1,0,0,0,0,184,,18,0,0,0,0,0,0
223617d1074c48869ece2f925ed3e6cf,0,0,0,1,1,0,0,0,0,172,,4,0,0,0,0,0,0
f7b81a90ff224aed808b5dba20c11de8,0,0,0,1,1,0,0,0,0,165,12,10,0,0,0,0,0,0
cfa1a54f3f3348c7816893cefb878b9d,0,0,0,1,1,0,0,0,0,165,,11,0,0,0,0,0,0
e8453bd567314dbea94952bd88cc9eef,0,0,0,1,1,0,0,0,0,155,,34,0,0,0,0,0,0
0a761b14123a4f6b959abdf41a9e78e3,0,0,0,1,1,0,0,0,0,136,,4,0,0,0,0,0,0
a80685b695044d88900dfc8e86a6b547,0,0,0,1,1,0,0,0,0,131,80,7,0,0,0,0,1,0
6fdcfc0ca95347e6b5744cd4d4196617,0,0,0,1,1,0,0,0,0,124,,3,0,0,0,0,0,0
3cf80eb4d17d48e68551dd6040c046f5,0,0,0,1,1,0,0,0,0,121,,3,0,0,0,0,0,0
88e966d5957f4a328fbde700cba87a70,0,0,0,1,1,0,0,0,0,116,,17,0,0,0,0,0,0
6229e6ad7c9946aaa69b00f6a5828d8f,0,0,0,1,1,0,0,0,0,112,23,62,0,0,0,0,0,0
3db8437484c84caa8d5c0c80e7d5e8f2,0,0,0,1,1,0,0,0,0,109,,8,0,0,0,0,0,0
fd3c543eff53406c9a9a65ccb599c58b,0,0,0,1,1,0,0,0,0,95,,6,0,0,0,0,0,0
f7efea2793544337bf775465f65e059c,0,0,0,1,1,0,0,0,0,93,,5,0,0,0,0,0,0
5612c6cdc96a44349f3e7259883cb1c2,0,0,0,1,1,0,0,0,0,92,38,19,2,3,1,1,0,0
520cdfa08f6841ffa507434a5b68d1ca,0,0,0,1,1,0,0,0,0,91,43,6,0,0,0,0,0,0
e5fe39d7d2094aaf8dc92106d92e8d7b,0,0,0,1,1,0,0,0,0,91,,11,0,0,0,0,0,0
137393e77dc241cdb7f2f92ab95338f7,0,0,0,1,1,0,0,0,0,89,89,18,0,0,0,0,0,0
b1bd5aed797c4e96bb129349e37df11b,0,0,0,1,1,0,0,0,0,87,,10,0,0,0,0,0,0
49866e41ae9241c6a0ba6376c48d2055,0,0,0,1,1,0,0,0,0,86,,13,0,0,0,0,0,0
72e12a0dcf3a4061873bec7f03481857,0,0,0,1,1,0,0,0,0,80,65,4,0,0,0,0,0,0
67e2b86e420d4b97838f8e2b6c28d7ac,0,0,0,1,1,0,0,0,0,80,,6,0,0,0,0,0,0
a8319ff70ff442458909dc2faa0471cd,0,0,0,1,1,0,0,0,0,74,5.333333333333333,11,0,0,0,0,0,0
10e45d6c6f854b528456d35b7489851a,0,0,0,1,1,0,0,0,0,74,2,4,0,0,0,0,0,0
b7d48a72e91545b5948fa112fd1e90ee,0,0,0,1,1,0,0,0,0,67,,3,0,0,0,0,0,0
a9cc29f97433433ab6f62b6c1995f75b,0,0,0,1,1,0,0,0,0,65,,1,0,0,0,0,0,0
d548e04e16e34f8794d044717953d35d,0,0,0,1,1,0,0,0,0,64,61,4,0,0,0,0,0,0
03969f64ca9843d9ac0202387820e96f,0,0,0,1,1,0,0,0,0,64,,6,0,0,0,0,0,0
c7ca3a7b2e6a48db8c280223843ea78b,0,0,0,1,1,0,0,0,0,60,,9,0,0,0,0,0,0
