#=================================================================
# Freeform
# Date: May 20 2019 - May 20 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US"
#=================================================================


##############################################
# Freeform Table
##############################################
,Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit)
,Order Exists,Order Exists,Device Orders + Office (Visitor),Visits,New Visitors,Return Visitors,Visits,Visits,Visits,Time Spent per Visit (seconds),Delocalized O365 Home (HIT),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4)
,Visits,Visits,Visits,Visits,New Visitors,Return Visitors,Office.com,Store,O365 Web,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton,products.office.com/*-*/try
,Paid Orders_SJ (Visit),Free Revenue,Visits,Visits,New Visitors,Return Visitors,Office.com,Store,O365 Web,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton,products.office.com/*-*/try
5981ec2f7dc9477f891d9d9a0ce75074,1,0,0,1,0,1,0,0,0,1633,90,48,0,0,0,0,0,0
bc21d9fa4485473f942b7c699b0fa38a,1,0,0,1,0,1,0,0,0,1537,36,78,0,0,0,0,1,0
66c2a674ef65492baa6e3915a8c4a74d,1,0,0,1,0,1,0,0,0,1012,,49,0,0,0,0,0,0
5ef8dcbe1afa904a897a4bed6f87067a,1,0,0,1,0,1,0,0,0,952,200,55,0,0,0,0,0,0
07d3f8fe28714c66a88177247bf386e7,1,0,0,1,0,1,0,0,0,930,54,47,0,0,0,0,1,0
b4fe9116bd574142a8695dc9cd5d801b,1,0,0,1,0,1,0,0,0,895,19,41,0,0,0,0,2,0
7787271abfc1464d8fdf0b5571465f60,1,0,0,1,0,1,0,0,0,821,,36,0,0,0,0,0,0
87b77be22e1d403a97d2e3f1b1c86067,1,0,0,1,0,1,0,0,0,778,,43,0,0,0,0,0,0
731ff7a385594bc4a742c7e0330c9420,1,0,0,1,0,1,0,0,0,613,,39,0,0,0,0,0,0
4224bbd7f1d3436d960bd019a010281b,1,0,0,1,0,1,0,0,0,453,3.5,9,0,0,0,0,0,0
4e62f487d0c8fb48b5be7e3f546c1e9a,1,0,0,1,0,1,0,0,0,388,10,34,0,0,0,0,1,0
632b74566a2a794ea8354e0b915cb280,1,0,0,1,0,1,0,0,0,338,110,20,0,0,0,0,0,0
8b397ef79a4c417392ee4d9c4951e088,1,0,0,1,0,1,0,0,0,318,,12,0,0,0,0,0,0
319eeb0b636bff44b38d385ad3f3dadf,1,0,0,1,0,1,0,0,0,314,,0,0,0,0,0,0,0
91f8010b15b14493bc5cdb7b919610ea,1,0,0,1,0,1,0,0,0,301,9,22,0,0,0,0,0,0
54d6dbe9710846429c5d5af6c4d8c21a,1,0,0,1,0,1,0,0,0,262,39,41,0,0,0,0,0,0
ce65a6a40f234ee992ae10984cb33bf7,1,0,0,1,0,1,0,0,0,218,9,27,0,0,0,0,0,0
b51f71f9e3a947b1b2e1cba7267c8efa,1,0,0,1,0,1,0,0,0,176,,17,0,0,0,0,0,0
2c5cd8967fd144d3b9bc58de5a8f2dfc,1,0,0,1,0,1,0,0,0,139,,14,0,0,0,0,0,0
d888459bc880477283d3271b7fda46c4,1,0,0,1,0,1,0,0,0,55,,47,0,0,0,0,0,0
ebdfb8f13a9f4b4daf8a54bc11f8c741,1,0,0,1,0,1,0,0,0,53,,13,0,0,0,0,0,0
3e4ecfb7043241bc9ab6852067e0d1c4,1,0,0,1,0,1,0,0,0,20,,12,0,0,0,0,0,0
6b657c0459342845bc174b5d3dbd820d,1,0,0,1,0,1,0,0,0,16,,8,0,0,0,0,0,0
178fa5e1874a4ec6afc5e9b1141e43c3,1,0,0,1,0,1,0,0,0,,,5,0,0,0,0,0,0
a3cb1703f17e4ece9e543f957c2ea5ef,0,1,0,2,1,0,0,1,1,1819.5,36.5,254,0,0,0,0,0,0
36a7a8446ee44c288a974ed6124139e4,0,1,0,2,1,0,0,0,1,1047,,168,0,0,0,0,0,2
85f64c4c9e744963b72a95702b8b39df,0,1,0,2,0,1,0,0,2,1620.5,107,90,0,0,0,0,1,4
3236e05d97fd4bf2af7fda635ed92e12,0,1,0,1,1,0,0,1,0,439,,3,0,0,0,0,0,0
2d8ab9e4edc743d58b4264df1c48302e,0,1,0,1,1,0,0,1,0,284,,24,0,0,0,0,0,0
42eb2c76deac4d69ad50c7ccd51e5ff8,0,1,0,1,1,0,0,1,0,181,,25,0,0,0,0,0,0
b5915f4120b34a75b4a4e569ecd974af,0,1,0,1,1,0,0,1,0,131,,5,0,0,0,0,0,0
c9610ce132af4f9cb9cd7918eafcd1bd,0,1,0,1,1,0,0,1,0,85,,22,0,0,0,0,0,0
de73b41ef6ae4566a044ca5b913b7bd9,0,1,0,1,1,0,0,1,0,62,,24,0,0,0,0,0,0
345fc3efb41a44fa9fb2bfbf7835d7e1,0,1,0,1,1,0,0,1,0,20,,10,0,0,0,0,0,0
6c09b668aae844fd8dc6efc8501ea46e,0,1,0,1,1,0,0,1,0,5,,7,0,0,0,0,0,0
6af2fbb195bb46f5a56847587d9cfa32,0,1,0,1,1,0,0,1,0,5,,4,0,0,0,0,0,0
2948611dc47e42d68de769fefcb88fb2,0,1,0,1,1,0,0,1,0,,,26,0,0,0,0,0,0
ec5d14b880b74e24b8e5d3bfcb503ba2,0,1,0,1,1,0,0,1,0,,,3,0,0,0,0,0,0
5f7ad0a50bec435d9a9cf4eee62a2fde,0,1,0,1,1,0,0,1,0,,,3,0,0,0,0,0,0
ecf6af9eb18b4c658baca9967f671a91,0,1,0,1,1,0,0,0,1,2088,,32,0,0,0,0,0,2
c59e486087c040baa458b6e6acf52b54,0,1,0,1,1,0,0,0,1,784,,27,0,0,0,0,0,0
6aff52c493aa4d9489d942ab9afdb7ba,0,1,0,1,1,0,0,0,1,654,54,42,0,0,0,0,0,0
7d5d1e60d2e64cb387945cd86b9a6a6d,0,1,0,1,1,0,0,0,1,586,,12,0,0,0,0,0,0
01d5555be962490f9684346cf0305daf,0,1,0,1,1,0,0,0,1,212,,27,0,0,0,0,0,0
28f925cfd4884a32afe8701a8b018cdb,0,1,0,1,1,0,0,0,1,160,,16,0,0,0,0,0,0
7006026c509b42a38620b93a5f77828e,0,1,0,1,1,0,0,0,1,113,,44,0,0,0,0,0,0
3d056ec201e74c899dad260d4cf5a292,0,1,0,1,1,0,0,0,1,59,,18,0,0,0,0,0,0
bbe227a297bd469383de6246a64fb150,0,1,0,1,1,0,0,0,0,1381,,45,0,0,0,0,0,6
480cbc84caf24c4bbfd144d02be0882d,0,1,0,1,1,0,0,0,0,801,,32,0,0,0,0,0,0
1c5198a3dd4844648818b1dab328ed2d,0,1,0,1,1,0,0,0,0,305,18,17,0,0,0,0,1,0
340f160841fe430a9ac241616b3b5087,0,1,0,1,1,0,0,0,0,111,,27,0,0,0,0,0,0
8321d1083b1f45e4b6555e380f6d4ef2,0,1,0,1,1,0,0,0,0,60,,19,0,0,0,0,0,0
1c425e89c3064e239514f9c886378d5f,0,1,0,1,0,1,0,1,0,376,,27,0,0,0,0,0,0
8ad3c2b231ef42d7be016f5bfa461e07,0,1,0,1,0,1,0,1,0,367,3,34,0,0,0,0,0,0
f007301fc82f49cba15ff15fda6152ee,0,1,0,1,0,1,0,1,0,116,,17,0,0,0,0,0,0
7dd1f56a41d4744d82a700bfb852022c,0,1,0,1,0,1,0,1,0,33,,8,0,0,0,0,0,0
8ce39c159fee428194dba425fad20919,0,1,0,1,0,1,0,0,1,1666,27,52,0,0,0,0,0,0
07bafe8cf94b4adba84d8c8028ca23cb,0,1,0,1,0,1,0,0,1,1102,,13,0,0,0,0,0,0
8037ddfa464f41dfb19eefd4f4e50a16,0,1,0,1,0,1,0,0,1,282,3.5454545454545454,96,0,0,0,0,5,0
6d466a061b17405fb2537bf04c17d434,0,1,0,1,0,1,0,0,1,89,,6,0,0,0,0,0,0
9d54fe73568fbd479210fc5a119bbc95,0,1,0,1,0,1,0,0,1,49,,25,0,0,0,0,0,0
d55db623fadfca4b86740360a358dcb7,0,1,0,1,0,1,0,0,1,13,,5,0,0,0,0,0,0
7de61bdb95e64f45ab32e9b360254bde,0,1,0,1,0,1,0,0,0,2608,855,49,0,0,0,0,0,0
584724f1b8e54d5b88f4f2661b59b546,0,1,0,1,0,1,0,0,0,1314,586,14,0,0,0,0,0,0
3f0dab7d033c49d4af1d83aaf1bfc925,0,1,0,1,0,1,0,0,0,852,,135,0,0,0,0,0,0
e251e7fbd5214c1e8af189c9dc94b9ac,0,1,0,1,0,1,0,0,0,825,51,84,0,0,0,0,2,0
2c597ecfee4b44899cee64e4bf903cba,0,1,0,1,0,1,0,0,0,810,,69,0,0,1,0,3,0
d7a5c0a9c6744754840792b7f15b8982,0,1,0,1,0,1,0,0,0,99,,16,0,0,0,0,0,0
9ad16938799e46f3bfb8daf5312f46a0,0,1,0,1,0,1,0,0,0,15,,7,0,0,0,0,0,0
f7e9014bf68845ecb00230823aa6664d,0,1,0,1,0,1,0,0,0,15,,6,0,0,0,0,0,0
bfd28f2733fc4303abfcff780d49c634,0,1,0,1,0,1,0,0,0,6,,7,0,0,0,0,0,0
5f31aded8a3b460988bb095507fe7657,0,0,0,7,1,0,0,0,0,594.4285714285714,,7,0,0,0,0,0,0
b5b3e1afe9d343ebaf663783e642617a,0,0,0,5,1,0,0,0,5,178.33333333333334,4,162,0,0,0,0,0,0
3297351472104880a58d655d3f5c0292,0,0,0,5,0,1,0,4,0,1041.25,1041,16,1,2,0,1,6,0
ebdd063c7131451ba7c7056872b22d99,0,0,0,5,0,1,0,1,1,155.8,,10,0,0,0,0,0,0
71d36d87bd0a4c5c8d2881a78af52562,0,0,0,5,0,1,0,0,1,63.333333333333336,,9,0,0,0,0,0,0
34e89d1916074a72b43c4056486a60e8,0,0,0,4,1,0,0,2,0,376,,3,0,0,0,0,0,0
3ed9c49203cd4863893bc1997d048ad9,0,0,0,4,1,0,0,2,0,139.5,5,110,0,0,0,0,5,0
ef006f40b8654f83bc26d39e28d245e0,0,0,0,4,1,0,0,1,3,390.3333333333333,,12,0,0,0,0,0,0
104c4f2c861a450b950816fd73fbe291,0,0,0,4,1,0,0,1,1,2822,,83,0,0,0,0,2,0
e9f737ec0360471a891dfcb4427a9929,0,0,0,4,1,0,0,0,0,,,1,0,0,0,0,0,0
96b40ee60aec45448a2e92d8c39742a2,0,0,0,4,0,1,1,1,1,1141.25,11.444444444444445,253,0,0,0,0,0,0
ad9a687269e0423ab852692611d67952,0,0,0,4,0,1,0,3,1,1548,4,372,0,0,0,0,12,0
3141f646790c4f04b711fde024f36cae,0,0,0,4,0,1,0,3,1,1035.75,658,182,0,8,0,0,6,0
6f9465ae30b0442c84430418bfc72ae5,0,0,0,4,0,1,0,3,1,55,,20,0,0,0,0,0,0
815dea18473548bfa6006fb41e24a7b4,0,0,0,4,0,1,0,3,0,1385,1385,6,0,0,0,0,0,0
73a6c18b3009451fa6df787ca10ec458,0,0,0,4,0,1,0,2,2,13,,1,0,0,0,0,0,0
5ce7e32b13254db3a721c45a0478d06a,0,0,0,4,0,1,0,1,1,1362,,9,0,0,0,0,0,0
2dbaf00a2e324b7e810c89ebbb60897e,0,0,0,4,0,1,0,1,1,237.5,23.5,12,0,0,0,0,0,0
4fa2e1f3bce846688ff6e453155469f5,0,0,0,4,0,1,0,0,3,,,3,0,0,0,0,0,0
e1a14be0c63344ab9b6da1c99fc28bea,0,0,0,3,1,0,3,0,0,3,,4,0,0,0,0,0,0
4c763a9cc9914656912124e64eb6ea51,0,0,0,3,1,0,0,2,1,32,,72,0,0,0,0,0,0
15960d5703344e86898ed923283c2b56,0,0,0,3,1,0,0,1,2,842,75.66666666666667,17,0,0,0,0,0,0
8cbf98fed8b64ef692da03492a43d93f,0,0,0,3,1,0,0,1,2,171.66666666666666,13.5,96,0,0,0,0,2,0
182f6ebf48dd4bd085cad3beea73f812,0,0,0,3,1,0,0,1,1,100,,5,0,0,0,0,0,0
fedc75b17f734fd98b139c2a4e6be520,0,0,0,3,1,0,0,0,3,114,,195,0,0,0,0,0,0
8dda008fa9c24654bca2124f82841241,0,0,0,3,1,0,0,0,0,251,66,45,0,0,0,0,0,0
6a13cbfa009d4410abf581d823125710,0,0,0,3,1,0,0,0,0,36,25.5,45,0,0,0,0,0,0
dd9401e72dda4afdb3942007cb707916,0,0,0,3,1,0,0,0,0,21.5,21.5,13,0,0,0,0,0,0
cf75d6181a0e4ff9babda3120e7dad31,0,0,0,3,1,0,0,0,0,3,,7,0,0,0,0,0,0
d64b1d757439409780a88c2c5b9f3350,0,0,0,3,0,1,2,0,0,80,3,4,0,0,0,0,0,0
4427e9de4fae475795dfd3a45ab69761,0,0,0,3,0,1,0,3,0,542,8,86,0,0,0,0,0,0
ac1b5951185843fa9a95cf36bc5f8f2d,0,0,0,3,0,1,0,2,1,547,56.333333333333336,34,0,0,0,0,2,0
3817bd31830c43f3901f1561cc6e3d4b,0,0,0,3,0,1,0,2,0,476.3333333333333,207.5,105,0,0,0,0,0,0
3923390593e34ca694a155def070200f,0,0,0,3,0,1,0,2,0,342.6666666666667,48.5,71,0,0,0,0,2,0
6c929b48d0ca488c9a78b4269a7da163,0,0,0,3,0,1,0,1,2,1341.6666666666667,9.882352941176471,483,0,0,0,0,0,0
56e25377ecb949888bbaf6b9b8ff8192,0,0,0,3,0,1,0,1,0,361,,10,0,0,0,0,0,0
26145d256122446f9adf2117c16b6fef,0,0,0,3,0,1,0,0,3,223.33333333333334,5.5,132,0,0,0,0,4,0
ba2d5441d3b7f74d82bcb3408be49f88,0,0,0,3,0,1,0,0,2,1758.3333333333333,514,76,0,0,0,0,0,0
e3d0aee0d36d4b1d9b2e9665e491a8b5,0,0,0,3,0,1,0,0,1,846,,6,0,0,0,0,0,0
f3d1a7bad6e140b5b5500955db2e0df7,0,0,0,3,0,1,0,0,1,490.5,,20,0,0,0,0,0,0
5d932885faed4840a787075a4dc86026,0,0,0,3,0,1,0,0,0,630.6666666666666,30,84,0,0,0,0,2,0
0ecfdb2a1d3d48b9bbd4add2e9f6a0f5,0,0,0,2,1,0,2,0,0,96,,9,0,0,0,0,0,0
1a76a9f22253435692cdfd8de9b58d8d,0,0,0,2,1,0,1,1,0,199,27.333333333333332,35,0,0,0,0,0,0
631b2801cf4d45cebf685c7a1a59d71c,0,0,0,2,1,0,1,0,1,,,3,0,0,0,0,0,0
3f589556dfe44a2488a271b52f132679,0,0,0,2,1,0,0,2,0,1747,334,160,0,0,0,0,0,0
c8f1446c514a493ea746dfbb1555c16c,0,0,0,2,1,0,0,2,0,1105,180,68,0,0,0,0,1,0
e14e1d71412649009020f29b3862358c,0,0,0,2,1,0,0,2,0,1006.5,7.5,62,0,0,0,0,0,0
f539a46d39a84037af0bd66d95c01b77,0,0,0,2,1,0,0,2,0,296.5,25,79,0,0,0,0,0,0
c3163ea83311452b9ce8b13fbb26c2a0,0,0,0,2,1,0,0,2,0,258,7.444444444444445,56,0,0,0,0,2,0
bc478ef0717144d2b1d5dcb0884ff527,0,0,0,2,1,0,0,2,0,171.5,39,41,0,0,0,0,0,0
a6b1c829a63a4aeaa6bb34cf52b82282,0,0,0,2,1,0,0,2,0,169,,45,0,0,0,0,0,0
9aedee92bcdd46c9a4cdb046bbdcde0a,0,0,0,2,1,0,0,2,0,106.5,,23,0,0,0,0,0,0
a9c862b02f73422caf555b040713bf51,0,0,0,2,1,0,0,2,0,66,2,3,0,0,0,0,0,0
671dd8f1b45746158f91a82f7e1fc830,0,0,0,2,1,0,0,2,0,9,3,31,0,0,0,0,0,0
d073c5503625402e849cb8048dd62f71,0,0,0,2,1,0,0,1,1,258,258,10,1,1,1,1,0,0
835c99fca1df444b92b68640421b75dd,0,0,0,2,1,0,0,1,1,158,17,18,0,0,0,0,0,0
3ec7c300923442abafd09810fdd2ac9b,0,0,0,2,1,0,0,1,1,15.5,,4,0,0,0,0,0,0
6c5e9131202349089dff244b31c4ed58,0,0,0,2,1,0,0,1,1,15,,7,0,0,0,0,0,0
8dc959ebe32c4128bb842742be8b44cc,0,0,0,2,1,0,0,1,1,10,,1,0,0,0,0,0,0
f120121376b64fa4bff8f4f20ebdc5ed,0,0,0,2,1,0,0,1,1,,,4,0,0,0,0,0,0
b0a55cabeb034b8f90a3d716a3e3542b,0,0,0,2,1,0,0,1,0,242.5,93.5,76,0,0,0,0,7,0
a57b6c6f7a8142dd85c6d9dc2555d95a,0,0,0,2,1,0,0,1,0,163.5,,39,0,0,0,0,0,0
97719e6bae914348bd949f840ce93618,0,0,0,2,1,0,0,1,0,61.5,20,19,0,0,0,0,0,0
fd68ebb091774e10bc47a8e55d4b4b19,0,0,0,2,1,0,0,1,0,50.5,,45,0,0,0,0,0,0
e7b2f08ebf42444da91c3fa0f0ec6b59,0,0,0,2,1,0,0,0,2,952,721,45,0,1,0,1,0,3
de4f65edf84a42e594276d612774bee8,0,0,0,2,1,0,0,0,2,431,9,99,0,0,0,0,0,6
78874e0b3ada49e982f041aef94c33a3,0,0,0,2,1,0,0,0,2,283,,38,0,0,0,0,0,0
3fdba58b1885471d91722f37ab77d7f1,0,0,0,2,1,0,0,0,2,266,,56,0,0,0,0,0,2
d4504ab512a045a2867e6500bb60c324,0,0,0,2,1,0,0,0,2,245.5,63,72,0,0,0,0,0,0
c79d3e7dcde94da6a9b9cc6c13fca896,0,0,0,2,1,0,0,0,2,33.5,,9,0,0,0,0,0,0
babedf78dab34c6984c00dd4d568ffd9,0,0,0,2,1,0,0,0,2,28,28,2,0,0,0,0,0,0
d0713a7f99c242c0a7c83d0c9093fd18,0,0,0,2,1,0,0,0,2,14,,10,0,0,0,0,0,0
e89fbf2d3d604a9494600b3e2c7292d0,0,0,0,2,1,0,0,0,2,11,,1,0,0,0,0,0,0
9c73cbd80f6c4fd395dba752ace476aa,0,0,0,2,1,0,0,0,1,1705,1674,8,0,0,0,0,0,0
a8588441c0b04f8ebc30927300f8b8ef,0,0,0,2,1,0,0,0,1,1375.5,285,18,0,0,0,0,0,0
ddb5d21be3ea4d43afae0dbf99da3f25,0,0,0,2,1,0,0,0,1,694,,5,0,0,0,0,0,0
0bb5e7ca35914944ba4cd0918121c11d,0,0,0,2,1,0,0,0,1,461,,66,0,0,0,0,0,0
d9362a7183cb49f38630a8daca9799ed,0,0,0,2,1,0,0,0,1,221,67,36,0,0,0,0,0,0
cd2935a7871145c5a29aeab6012f6280,0,0,0,2,1,0,0,0,1,130,2,41,0,0,0,0,0,0
9f0844b2f07b46ae8ff61dc2dce382eb,0,0,0,2,1,0,0,0,1,63,,2,0,0,0,0,0,0
85940bc7d14da34cb6664f681e5a1c81,0,0,0,2,1,0,0,0,1,14.5,,4,0,0,0,0,0,0
03d7f92420844f22b4b89d803b47fb7f,0,0,0,2,1,0,0,0,1,1,,2,0,0,0,0,0,0
cb96a361b5fa473095aa17e4d8d2ac24,0,0,0,2,1,0,0,0,1,,,26,0,0,0,0,0,0
c17052b753204a84a7620882cbcd556e,0,0,0,2,1,0,0,0,1,,,9,0,0,0,0,0,0
1ecdbb33604046c0b30ef87699a9b414,0,0,0,2,1,0,0,0,0,1599,821,152,0,4,0,4,0,0
de4d893ce5d8478d98ad8ee92aa51695,0,0,0,2,1,0,0,0,0,460,9,44,0,0,0,0,0,0
b34f353da0e946acb3b391193941dffa,0,0,0,2,1,0,0,0,0,293,24,47,0,0,0,0,3,0
daca410af4cc42098c2a5feb7a9e5759,0,0,0,2,1,0,0,0,0,179,,5,0,0,0,0,0,0
24e51689f8f34954a472620203c48ae2,0,0,0,2,1,0,0,0,0,148.5,,16,0,0,0,0,0,0
169afe5f1b344d49b2ce308566bec8e6,0,0,0,2,1,0,0,0,0,119,,3,0,0,0,0,0,0
f99e060ea6c2453ea16923f8e85eafd2,0,0,0,2,1,0,0,0,0,107,75,19,0,0,0,0,1,0
2358a242b5f141c69e75f843a845b177,0,0,0,2,1,0,0,0,0,35,,17,0,0,0,0,0,12
e3c3f1920a174978a3891f8298fd5576,0,0,0,2,1,0,0,0,0,27,,5,0,0,0,0,0,0
df3332472eef42708bcdab0c79b76cf8,0,0,0,2,1,0,0,0,0,25,3,8,0,0,0,0,0,0
ccd76e65301a43af96f9e30e7e83faab,0,0,0,2,1,0,0,0,0,10,,3,0,0,0,0,0,0
17b9759f3dd240feb5b7629c97337b5c,0,0,0,2,1,0,0,0,0,,,3,0,0,0,0,0,0
adb25fc2500b4c7da4e4f4c1f85fb86a,0,0,0,2,0,1,2,0,0,333,21.1,71,0,0,0,0,0,0
62b777ab7e5d47ea810a4e5536bd4802,0,0,0,2,0,1,1,1,0,802.5,36.5,130,0,0,0,0,12,0
522ec9cd44a545b7857fd7f203f42d65,0,0,0,2,0,1,0,2,0,2519,3,102,0,2,0,0,0,0
020ebfaa33134e4992e4a1ae7cf8404b,0,0,0,2,0,1,0,2,0,1772,,149,0,0,0,0,0,0
2c64d77fca674dd1891fc38424a20542,0,0,0,2,0,1,0,2,0,1666.5,44,130,0,1,0,1,0,0
f09c1343b571407baf2f7752512a91e7,0,0,0,2,0,1,0,2,0,907.5,34,112,0,0,0,0,0,0
07b259f5ac3647fbb565cc9185bdf64e,0,0,0,2,0,1,0,2,0,607,15.5,39,0,0,0,0,0,0
33c22be304974701b13def62de044ea8,0,0,0,2,0,1,0,2,0,229,,83,0,0,0,0,0,0
5e38dffe548348f28c3fd4dbf1efa396,0,0,0,2,0,1,0,2,0,1.5,1.5,0,0,0,0,0,0,0
501295e0be1f4835967afe4a5fd19ea1,0,0,0,2,0,1,0,2,0,1.5,1.5,0,0,0,0,0,0,0
5b43f6597b4146b7a09aa09c971d54ec,0,0,0,2,0,1,0,2,0,,,0,0,0,0,0,0,0
e549d24cb423492dbbed97b287142de3,0,0,0,2,0,1,0,1,1,1530,,7,0,0,0,0,0,0
055e63cb39544369bbc9d2f8cf018570,0,0,0,2,0,1,0,1,1,859.5,18,8,0,0,0,0,0,0
3cf0dbc2bcd04b1782fbab4c631b574a,0,0,0,2,0,1,0,1,1,630.5,9,58,0,0,0,0,0,0
cc0f53ac2e3f4d9da57cb6a4c0c8c44e,0,0,0,2,0,1,0,1,1,581.5,49.333333333333336,25,0,0,0,0,0,0
500394117ef74bf38a1e548e2d496801,0,0,0,2,0,1,0,1,1,254,65,2,0,0,0,0,0,0
a9d396990ec7420d813bce437aee5017,0,0,0,2,0,1,0,1,1,148.5,21.5,3,0,0,0,0,1,0
f62dc85f54aa4376b47156ea822f1a32,0,0,0,2,0,1,0,1,1,93.5,87,6,0,0,0,0,0,0
c1d30268bcb54b44b67128727bfb90f7,0,0,0,2,0,1,0,1,1,6,4.5,9,0,0,0,0,0,0
6ab830b0045b4fdfa4914a18ea0bc817,0,0,0,2,0,1,0,1,0,2135,105,92,1,0,0,0,0,4
ffd263e730c851429878b3cec8ca9d4b,0,0,0,2,0,1,0,1,0,1290,717.5,51,0,0,0,0,0,0
19067d9bdfc34131a0e8073c9d8618fd,0,0,0,2,0,1,0,1,0,670,,0,0,0,0,0,0,0
20100f21f2da4904a91b05bb0f93edbe,0,0,0,2,0,1,0,1,0,478.5,23,15,0,0,0,0,5,0
77ad48d0ce51425ea06624239e24c6f6,0,0,0,2,0,1,0,1,0,142.5,,20,0,0,0,0,0,0
0c73ba76c6aca046aa958e782bbaf77c,0,0,0,2,0,1,0,1,0,138,35,120,0,0,0,0,4,0
cdbde83eee3a4715aec204c885adc14c,0,0,0,2,0,1,0,1,0,60.5,,11,0,0,0,0,0,0
df98a71f60c29f49b8b51b6f5b05fd5e,0,0,0,2,0,1,0,1,0,51,,8,0,0,0,0,0,0
8622de81d1c94edbb7c923a3ae9d715f,0,0,0,2,0,1,0,1,0,,,50,0,0,0,0,0,0
a732f13a1b5e4b2f9b0424f5e13d826e,0,0,0,2,0,1,0,1,0,,,0,0,0,0,0,0,0
abb8e92cee104610a3d12fbf21dc81d0,0,0,0,2,0,1,0,0,2,1688.5,230,102,0,0,0,0,0,0
0d8d79ce5a04834b9a82d6ddceb055ff,0,0,0,2,0,1,0,0,2,184.5,14,30,0,0,0,0,0,11
752aa6ca94ee4f85b0872c8da72df7fb,0,0,0,2,0,1,0,0,2,25.5,14,9,0,0,0,0,0,0
d4359bcf95ac46399436fd633c006282,0,0,0,2,0,1,0,0,2,6,,2,0,0,0,0,0,0
e7f396dc189c4ed2a573d808108628af,0,0,0,2,0,1,0,0,1,1049.5,,29,0,0,0,0,0,0
70c5ebc8baae46faaf82b2b1c84d5fe6,0,0,0,2,0,1,0,0,1,959.5,62.5,98,0,0,0,0,0,0
679ce710919a4c049cacc51079aa0c1e,0,0,0,2,0,1,0,0,1,221,,31,0,0,0,0,0,0
820de86f59f748acad4514940d33a244,0,0,0,2,0,1,0,0,1,164,12,7,0,0,0,0,0,0
50406c46796c4377a7cbaef565280d33,0,0,0,2,0,1,0,0,1,72,,21,0,0,0,0,0,0
2a8c8b5c5e5f441fb27106afa0b4ce8a,0,0,0,2,0,1,0,0,1,66,,22,0,0,0,0,0,0
b8db8710bbf245ffb624cca31a0250bc,0,0,0,2,0,1,0,0,1,2.5,,3,0,0,0,0,0,0
c1aa472b985a4aaf8a34ad265c2c6a1f,0,0,0,2,0,1,0,0,0,6635,990.5,306,0,0,0,0,48,0
b0573ecc0d6244bba81b24d1d9b3875a,0,0,0,2,0,1,0,0,0,5358,29,48,0,0,0,0,0,0
dfca3e9a15ee4a51a27e7e81f29fdd12,0,0,0,2,0,1,0,0,0,2471.5,9,71,0,2,0,0,0,0
72fa38ba1f2747348a29acbd8c46989a,0,0,0,2,0,1,0,0,0,875,170,7,0,0,0,0,0,0
6f3800d797464a4c94b1f811ec960c03,0,0,0,2,0,1,0,0,0,582,7,349,0,0,0,0,0,0
77d20fbd617eba42a48d01822684da62,0,0,0,2,0,1,0,0,0,378,12,88,0,0,0,0,0,0
c69a7ee4247b4a9fa9ecf87cc1cb5602,0,0,0,2,0,1,0,0,0,290,6.666666666666667,91,0,0,0,0,0,0
c5a6ca3c1f4446328d1223a38b3ae604,0,0,0,2,0,1,0,0,0,24,,6,0,0,0,0,0,0
7e26e1ad9c8343b782c2725c4e6e3f19,0,0,0,2,0,1,0,0,0,14,,4,0,0,0,0,0,0
13f4a6a295524447831957578d571e47,0,0,0,2,0,1,0,0,0,11.5,,2,0,0,0,0,0,0
f7f808e4e2b946709e09a610ce3a9503,0,0,0,2,0,1,0,0,0,3,,2,0,0,0,0,0,0
69c7632e66374fea942a9b3c49ec19e7,0,0,0,2,0,1,0,0,0,,,3,0,0,0,0,0,0
6843030c44844ef4a3f79142e39a4c16,0,0,0,1,1,0,1,0,0,6917,56,252,0,0,0,0,4,3
ca9cd6300f964fa79a51910929f9020c,0,0,0,1,1,0,1,0,0,2083,,57,0,0,0,0,0,2
10539efedefd4ad6875717a22d73608f,0,0,0,1,1,0,1,0,0,1988,1693,12,0,0,0,0,0,0
1f76acc524cc47e58def185fbcfd67cb,0,0,0,1,1,0,1,0,0,1819,15,20,0,0,0,0,0,0
