#=================================================================
# Freeform
# Date: May 12 2019 - May 25 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US"
#=================================================================


##############################################
# Freeform Table
##############################################
,Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit)
,Order Exists,Visits,Visits,Visits,Visits,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4)
,Visits,Visits,Office.com,Store,O365 Web,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton
5d928c97ea28449e85df4e4007672dc7,0,1,0,0,0,,,1,0,0,0,0,0
09f7e874d08749db9a447ba40bdff4b5,0,1,0,0,0,,,1,0,0,0,0,0
70cd636e221e425192109778bf22cd27,0,1,0,0,0,,,1,0,0,0,0,0
550625d80f384347bcd2b74813566d09,0,1,0,0,0,,,1,0,0,0,0,0
d6d8b29a87094348a7728f8b606d4a8b,0,1,0,0,0,,,1,0,0,0,0,0
55dc54c2e6384d24a5d7333968beb1ae,0,1,0,0,0,,,1,0,0,0,0,0
3d596f45202a45ea9b36a38c3e5294fb,0,1,0,0,0,,,1,0,0,0,0,0
fa8b6a3aa2c94d8687710eb3bb714324,0,1,0,0,0,,,1,0,0,0,0,0
cef7425864f142e593d8d07728676b8d,0,1,0,0,0,,,1,0,0,0,0,0
231019ec679947bfa0e4ba848dcb2107,0,1,0,0,0,,,1,0,0,0,0,0
b04b50f23f8c44faacbd0dbdb49d7afe,0,1,0,0,0,,,1,0,0,0,0,0
f3c331c6543d47dd80521e3ee41e6552,0,1,0,0,0,,,1,0,0,0,0,0
375b4623f9d74e15bc6f88f9b5800b0f,0,1,0,0,0,,,1,0,0,0,0,0
aaeeae2613a24bc4b8b280749953dfa3,0,1,0,0,0,,,1,0,0,0,0,0
cdc9443ea4b644dab3d5984aed3b932a,0,1,0,0,0,,,1,0,0,0,0,0
595515dd570c4b10810bf4f2cada56fe,0,1,0,0,0,,,1,0,0,0,0,0
f1f933b9f8964c05b846a5078e6bd73e,0,1,0,0,0,,,1,0,0,0,0,0
d49baa61f35b40e280d336f2ce831bd5,0,1,0,0,0,,,1,0,0,0,0,0
a41462e4380f4006a141fca29ae42ca8,0,1,0,0,0,,,1,0,0,0,0,0
795e06310d20429b8d93ccfaca6de1c7,0,1,0,0,0,,,1,0,0,0,0,0
cb38411a1e6c44edb53863b30bc8c07b,0,1,0,0,0,,,1,0,0,0,0,0
6c76afe1d8434a2ab22c60a54687918d,0,1,0,0,0,,,1,0,0,0,0,0
c9b2db54b43d4ce8bee232f12911f8be,0,1,0,0,0,,,1,0,0,0,0,0
8c76baa89fed4ba0bf05f93c8648b138,0,1,0,0,0,,,1,0,0,0,0,0
73939ca565d1477599d514627d82948a,0,1,0,0,0,,,1,0,0,0,0,0
5cda0caf6d4641919dff51eb011db7a1,0,1,0,0,0,,,1,0,0,0,0,0
3bf9ef6ceb574637aab1b70c9ef3ac6d,0,1,0,0,0,,,1,0,0,0,0,0
e844072785e4483c8f83a5ff5a747973,0,1,0,0,0,,,1,0,0,0,0,0
773ad2c6819e46c69e08f2a8c38668bc,0,1,0,0,0,,,1,0,0,0,0,0
802f85bd44b54b2a880e0e30696775d0,0,1,0,0,0,,,1,0,0,0,0,0
e71fcf5a2a834db0b9653aaa8f0c7c92,0,1,0,0,0,,,1,0,0,0,0,0
ce0d194caf5549ed8b785d80e84a0efe,0,1,0,0,0,,,1,0,0,0,0,0
a180eb98eac34ffdb863cff885d90fa4,0,1,0,0,0,,,1,0,0,0,0,0
701dc000e7c24296bd19c4a05b266517,0,1,0,0,0,,,1,0,0,0,0,0
47887da8933d42ceb9bd94de1e0b5556,0,1,0,0,0,,,1,0,0,0,0,0
464ff7ad0b374a63a7f1c2ba0c031d68,0,1,0,0,0,,,1,0,0,0,0,0
681473276c0f45968d840844c21f351a,0,1,0,0,0,,,1,0,0,0,0,0
3028c9796dc740628b281182686e5f5d,0,1,0,0,0,,,1,0,0,0,0,0
2d9fdcf9d96ead438fd5d70c81b974db,0,1,0,0,0,,,1,0,0,0,0,0
f8e67733bdcf4aff965d8cc36d8750f7,0,1,0,0,0,,,1,0,0,0,0,0
0fdb4ab451574524847f2c155d94b3c0,0,1,0,0,0,,,1,0,0,0,0,0
44c446f4f37f466d842d556b5eb25e31,0,1,0,0,0,,,1,0,0,0,0,0
914be91c2d7f47a6a9949294a5b839e2,0,1,0,0,0,,,1,0,0,0,0,0
4e829d527636ca4e8e03b824e82eee8f,0,1,0,0,0,,,1,0,0,0,0,0
13629edda9314e1898542f4d8c2f8c56,0,1,0,0,0,,,1,0,0,0,0,0
7137d6f2602749dc8a23d116d84ecd85,0,1,0,0,0,,,1,0,0,0,0,0
f95653b4440d401ba66e7cfad181cf7f,0,1,0,0,0,,,1,0,0,0,0,0
061b67bee0faaf4889651fc78b59cd97,0,1,0,0,0,,,1,0,0,0,0,0
b3afca67382d40a39548a3dd5e0ecedb,0,1,0,0,0,,,1,0,0,0,0,0
1c6c4f65f526444fb54ff276ad361fd4,0,1,0,0,0,,,1,0,0,0,0,0
6f0e0702f9784c14934e467752ee3832,0,1,0,0,0,,,1,0,0,0,0,0
9b688c6453c248aa917c5fee200a1b65,0,1,0,0,0,,,1,0,0,0,0,0
82029b421a614e7f866b0b4f09de4eb7,0,1,0,0,0,,,1,0,0,0,0,0
64b43570645b46619b1d6c0fd93bd3de,0,1,0,0,0,,,1,0,0,0,0,0
82d72b96fde3874297d9bde6341a3b74,0,1,0,0,0,,,1,0,0,0,0,0
343ae86c71df45b891c1a1146fc41a11,0,1,0,0,0,,,1,0,0,0,0,0
4edf36c8b66b44f5a73f4e5e00b48e8b,0,1,0,0,0,,,1,0,0,0,0,0
ff0c924cd32a4a16bb05c3b395213f13,0,1,0,0,0,,,1,0,0,0,0,0
c8ab4cdf593e4845b707789a37198a6f,0,1,0,0,0,,,1,0,0,0,0,0
fe049e21c078450daaeee893f5c14741,0,1,0,0,0,,,1,0,0,0,0,0
1c086968b0aa40b1a856e4ea411d469f,0,1,0,0,0,,,1,0,0,0,0,0
ff27912f9953446b9af354dcb2131815,0,1,0,0,0,,,1,0,0,0,0,0
11b65180436b4448a2c08a41a357993f,0,1,0,0,0,,,1,0,0,0,0,1
e08f9a5a4dfc46d1bdb986986f802538,0,1,0,0,0,,,2,0,0,0,0,0
8fed3a5ced4a4514a29dd019d7f28bee,0,1,0,0,0,,,2,0,0,0,0,0
0986b17778744a7285897f5868f61037,0,1,0,0,0,,,2,0,0,0,0,0
0d8758b6bb804a8884ce95fb56a275fd,0,1,0,0,0,,,2,0,0,0,0,0
11549e9efdca4597a519f59fb87be632,0,1,0,0,0,,,2,0,0,0,0,0
9b715b029ec64b809b1714f410b696e2,0,1,0,0,0,,,2,0,0,0,0,0
ef275661525245de8f48d157d5648c4e,0,1,0,0,0,,,2,0,0,0,0,0
9be3abd83e9645a78a70d68dcd6f1d79,0,1,0,0,0,,,2,0,0,0,0,0
6c9757f5d9984a1e8959dda965c83050,0,1,0,0,0,,,2,0,0,0,0,0
41ab48beff4b457987775b2133d026a4,0,1,0,0,0,,,2,0,0,0,0,0
e28c842acdc44c249afadcfb68fa0353,0,1,0,0,0,,,2,0,0,0,0,0
b475a1a834ba4045b0e3ef312b709a66,0,1,0,0,0,,,2,0,0,0,0,0
fd4fb7e311f74c14afa7d7856eaca471,0,1,0,0,0,,,2,0,0,0,0,0
84aaf473f5414247880fee2fccfc9053,0,1,0,0,0,,,2,0,0,0,0,0
f2f8af64bce246738e54be1dcfe71bf0,0,1,0,0,0,,,2,0,0,0,0,0
2ca4b9673b9042bb9608aeb3c9fd92b0,0,1,0,0,0,,,2,0,0,0,0,0
4f0fd0a36e6b4248b66572050de59ad1,0,1,0,0,0,,,2,0,0,0,0,0
5b6d402c6aab4060be05fed166d1d496,0,1,0,0,0,,,2,0,0,0,0,0
99d13cb2c3644ffeb6fa566633ffc6d4,0,1,0,0,0,,,2,0,0,0,0,0
85419ff518ad44e4a8d305805ed84820,0,1,0,0,0,,,2,0,0,0,0,0
c428fc9ebc984316b5079534d23e847b,0,1,0,0,0,,,2,0,0,0,0,0
7b0b8878b7504fa382d2ce9cf81c2db3,0,1,0,0,0,,,2,0,0,0,0,0
d11b4f7fd687446ea1252a78d132ec64,0,1,0,0,0,,,2,0,0,0,0,0
2c7aaaba4611461ea4e81e40ae6f4afb,0,1,0,0,0,,,2,0,0,0,0,0
539b224d8b314b3b9da1be5c5920ef26,0,1,0,0,0,,,2,0,0,0,0,0
d87ac8332f264c8483a3366b58e8178b,0,1,0,0,0,,,2,0,0,0,0,0
f09f8657a0894d21a56057c4ea657cfa,0,1,0,0,0,,,2,0,0,0,0,0
c560b4e2d5be47478f144568692ef155,0,1,0,0,0,,,2,0,0,0,0,0
b0c5d0b24ce44ac899308ba05af7a55c,0,1,0,0,0,,,2,0,0,0,0,0
349fc1f38a4647a68b66ed9e1929479f,0,1,0,0,0,,,2,0,0,0,0,0
0f4a7de455c949c1a3f56f80aa024f12,0,1,0,0,0,,,2,0,0,0,0,0
a1dac4ec8c784b19ad3f95a14bf519e4,0,1,0,0,0,,,2,0,0,0,0,0
83c7a483c7ef49a9b2e1922ae2686197,0,1,0,0,0,,,2,0,0,0,0,0
afc0f33e3ddb405a8a9d45045ac171cb,0,1,0,0,0,,,2,0,0,0,0,0
9d1694e32df044ebae24f6febf6aa51c,0,1,0,0,0,,,2,0,0,0,0,0
e05f2621501247d9a622d9733cbc9f8d,0,1,0,0,0,,,2,0,0,0,0,0
fc01c8af45194ab9b527b00fbea6af98,0,1,0,0,0,,,2,0,0,0,0,0
a6a394d2a0ac4df5aeb9f879ac807a23,0,1,0,0,0,,,2,0,0,0,0,0
820fb525de1942e4ba5e8d2c21b946cd,0,1,0,0,0,,,2,0,0,0,0,0
43484f6e61b54cb2a1fedf034b9f1cc2,0,1,0,0,0,,,2,0,0,0,0,0
af3ed4bf42d14fb682a681a72b6ee34b,0,1,0,0,0,,,2,0,0,0,0,0
c803ea4168174af8b0be4d43715f4369,0,1,0,0,0,,,2,0,0,0,0,0
54d678a290534797a1a091111f5b83dd,0,1,0,0,0,,,3,0,0,0,0,0
5c7d798261444b969b84e82c6a8eca24,0,1,0,0,0,,,3,0,0,0,0,0
d865d84c7fa04a4a810d59a4479eafc1,0,1,0,0,0,,,3,0,0,0,0,0
81be6e0f03a44ae69bb437a808bbf854,0,1,0,0,0,,,3,0,0,0,0,0
b5d83b2ef02543b5b00725c60bb46b0c,0,1,0,0,0,,,3,0,0,0,0,0
371cafd953e6ec4ba95150e6fccb8e02,0,1,0,0,0,,,3,0,0,0,0,0
6bbacdbffe134fbbbe18ad0e69241b6f,0,1,0,0,0,,,3,0,0,0,0,0
2e54895cab6640ccbc5280e7c1f3d083,0,1,0,0,0,,,3,0,0,0,0,0
24e1172c31ea43bbbf263a68715b4c1c,0,1,0,0,0,,,3,0,0,0,0,0
fdc9fd20b54c46f1bf7c705564413f10,0,1,0,0,0,,,3,0,0,0,0,0
c676754558f74316ad859971619e255e,0,1,0,0,0,,,3,0,0,0,0,0
fb655b1f7a7647a6a6125a4cbb0fb789,0,1,0,0,0,,,3,0,0,0,0,0
5b7bfa5b9ed34c0a80dd1a3d4fce3dcc,0,1,0,0,0,,,3,0,0,0,0,0
47caca0a375d4e06be3e28ac7939e68d,0,1,0,0,0,,,3,0,0,0,0,0
2c9a6b9baca64cb2a4f944590d5fefdf,0,1,0,0,0,,,3,0,0,0,0,0
aeca15069ebf440581cb92723796723a,0,1,0,0,0,,,3,0,0,0,0,0
63364846a8e14fe18b34f6a2707000f6,0,1,0,0,0,,,3,0,0,0,0,0
0baf04710961ea4b91ed9b666b45eaa7,0,1,0,0,0,,,3,0,0,0,0,0
924d99e98c58420abf8ffd317ddf425b,0,1,0,0,0,,,3,0,0,0,0,0
cddfd0160db64be191d00b328ed69a39,0,1,0,0,0,,,3,0,0,0,0,0
32b9185949084174b60f18e6213eadc5,0,1,0,0,0,,,3,0,0,0,0,0
fd22854806014201bd792b140441faaa,0,1,0,0,0,,,3,0,0,0,0,0
cc44e81a046e41e3a565b7562b724aa5,0,1,0,0,0,,,3,0,0,0,0,0
0baa762763dd4c8d8085dc67d177df2d,0,1,0,0,0,,,3,0,0,0,0,0
1ed257ff278d47828cf4aae93c067bcc,0,1,0,0,0,,,3,0,0,0,0,0
41a04d68ecc443569838754fb566c2f7,0,1,0,0,0,,,3,0,0,0,0,0
f1d45e2f34b34e2ea490b92595d99059,0,1,0,0,0,,,3,0,0,0,0,1
d05e3f6e8b58437cabce661f8f3001c1,0,1,0,0,0,,,3,0,0,0,0,1
4089d6163a354248b9ca8ab966e5caae,0,1,0,0,0,,,3,0,0,0,0,1
b96fe00841e648f8aa30f35c54d49618,0,1,0,0,0,,,3,0,0,0,0,1
1fcdc91e7317417ba8c4ff49f1c84f83,0,1,0,0,0,,,4,0,0,0,0,0
39e88ec067384e6cbac388b800953cad,0,1,0,0,0,,,4,0,0,0,0,0
53dcfbc5e070453483aab446c4fcd12d,0,1,0,0,0,,,4,0,0,0,0,0
70347ba9bd344e9ead9fdd9819623acb,0,1,0,0,0,,,4,0,0,0,0,0
8159fe9f395d4c84a21f8a3aa572e8a2,0,1,0,0,0,,,4,0,0,0,0,0
3e8e2b93c4b64feea66eb979fbadaeaf,0,1,0,0,0,,,4,0,0,0,0,0
0840ce67249141279fccff5b4a15238d,0,1,0,0,0,,,4,0,0,0,0,0
591de25958ca42fd8d938314462cbf15,0,1,0,0,0,,,4,0,0,0,0,0
3efd42f1924a4b5b901458efdfa4693f,0,1,0,0,0,,,4,0,0,0,0,0
7cbf58a6ea1746869ce500a5c06b6e16,0,1,0,0,0,,,4,0,0,0,0,0
bc159b45da964f0cb31d9a933e176bb9,0,1,0,0,0,,,4,0,0,0,0,0
fd35270cb6ea4f3193cdb026f3812431,0,1,0,0,0,,,4,0,0,0,0,0
0d16880e780846e990c8cc70cac1fc97,0,1,0,0,0,,,4,0,0,0,0,0
c323604f2f6d4bc59959390fece4b767,0,1,0,0,0,,,4,0,0,0,0,0
ea91efd0c47540d7ad8d65f7012b8664,0,1,0,0,0,,,4,0,0,0,0,0
c303558408804fa886c8cd170da5fa4d,0,1,0,0,0,,,4,0,0,0,0,0
326ee1054345486681ba3f039fec2e8b,0,1,0,0,0,,,4,0,0,0,0,0
ffd4d2f09e38457fb26140da06d59dfc,0,1,0,0,0,,,4,0,0,0,0,0
c2f4a7c740f24cbd82970057a8120c80,0,1,0,0,0,,,4,0,0,0,0,0
2f08cdb370834688a2d5ca354e7dae7e,0,1,0,0,0,,,4,0,0,0,0,0
df6d6a58fd35472389dbea79f5533926,0,1,0,0,0,,,4,0,0,0,0,1
59905daedb4b4af6a9242e28299baa4b,0,1,0,0,0,,,5,0,0,0,0,0
bff9208f1e5141568b4673682f42cbca,0,1,0,0,0,,,5,0,0,0,0,0
dc4161b82de748b7b110885ac9cb2ee4,0,1,0,0,0,,,5,0,0,0,0,0
d16cd6eff03b482f858a98bedc6adfb5,0,1,0,0,0,,,5,0,0,0,0,0
790617d36fdb45c9bfcb5f911bf088a6,0,1,0,0,0,,,5,0,0,0,0,0
3d037909f22c44769c598f7039481be7,0,1,0,0,0,,,5,0,0,0,0,0
ea835815c9f44c9594076f8b14e325e5,0,1,0,0,0,,,5,0,0,0,0,0
f893bd0259924c3282393b5aba613818,0,1,0,0,0,,,5,0,0,0,0,0
df2795bd035840619b68ed3c85f3fada,0,1,0,0,0,,,5,0,0,0,0,0
7e5a9f5bf03849dcbe0e5c43594bbfbe,0,1,0,0,0,,,5,0,0,0,0,0
4326e3ff2d5c447baf84438912c23baa,0,1,0,0,0,,,5,0,0,0,0,0
5c367b4b3ca543f8aeade9ec1377912c,0,1,0,0,0,,,5,0,0,0,0,0
6f7f29c5c8404926ad92f6ef674f15e2,0,1,0,0,0,,,5,0,0,0,0,0
bcdc4d163db74d3588d3090054a6f8a3,0,1,0,0,0,,,5,0,0,0,0,0
e0bc8ee41d4b4e80b110525264f3af54,0,1,0,0,0,,,5,0,0,0,0,1
4a816d9c86b4474c994840293fa92853,0,1,0,0,0,,,5,0,0,0,0,1
9c3ce3f349094b8987eabd3e856ace17,0,1,0,0,0,,,6,0,0,0,0,0
7c58886ca7ca4bc2b23b241c2f178f84,0,1,0,0,0,,,6,0,0,0,0,0
cb1b38a7476f4117ae3c8112f4278bd3,0,1,0,0,0,,,6,0,0,0,0,0
e1655f5948b345cfbbff7df08d98696a,0,1,0,0,0,,,6,0,0,0,0,0
5dde1ac6b2a2478990014501abb634c6,0,1,0,0,0,,,6,0,0,0,0,0
efae46c8e7e44d7890331b0e5c85c890,0,1,0,0,0,,,6,0,0,0,0,0
73ef33fbd06445208f42e7810fe7b66c,0,1,0,0,0,,,6,0,0,0,0,0
94ecec3e3452410097091f5da501c6e5,0,1,0,0,0,,,6,0,0,0,0,0
d9cdaa100daa4d3ca8072079a96a3f4f,0,1,0,0,0,,,6,0,0,0,0,0
d81a3358f4bf470cba2ad3be3935ac68,0,1,0,0,0,,,6,0,0,0,0,0
