#=================================================================
# Freeform
# Date: May 12 2019 - May 25 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US"
#=================================================================


##############################################
# Freeform Table
##############################################
,Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit)
,Order Exists,Visits,Visits,Visits,Visits,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4)
,Visits,Visits,Office.com,Store,O365 Web,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton
2adf019ed73d4137894629c59fd7340e,0,1,0,0,1,,,0,0,0,0,0,0
7a86a951ab974952b6e0c07e91d9201c,0,1,0,0,1,,,0,0,0,0,0,0
8b5c6d648dd540c9968a3b4ff8d08fdc,0,1,0,0,1,,,0,0,0,0,0,0
6be68142bf6a4fd4859ee2d91fd0ddff,0,1,0,0,1,,,0,0,0,0,0,0
b80504ee765442aba69001dd7b69be4e,0,1,0,0,1,,,0,0,0,0,0,0
5ccec78ddbc245fda0488f5f4195cc70,0,1,0,0,1,,,0,0,0,0,0,0
316e7b571f454dcb9950f1054f21b928,0,1,0,0,1,,,0,0,0,0,0,0
4b4b23c3271aea4a90a5fcf197cb12d3,0,1,0,0,1,,,0,0,0,0,0,0
81c1127f5e2145179908bde4e411d6ab,0,1,0,0,1,,,0,0,0,0,0,0
e7d402538af44666bd83acec4c598f18,0,1,0,0,1,,,0,0,0,0,0,0
7e40b4493f7b4cfdb38a8893525683f4,0,1,0,0,1,,,0,0,0,0,0,0
da762f3110ff4e3b9e66b179c3921313,0,1,0,0,1,,,1,0,0,0,0,0
a37f892ca7f14c50a5c91d88f64f6fd8,0,1,0,0,1,,,1,0,0,0,0,0
9e60f1b7c5d54cb5975c377edca34be2,0,1,0,0,1,,,1,0,0,0,0,0
81aeb4e5fa07455cba5a25d363cac48e,0,1,0,0,1,,,1,0,0,0,0,0
bfe78868f4a349798083b280e7ce31e5,0,1,0,0,1,,,1,0,0,0,0,0
d69de6841b1741048d4c1ff384aab086,0,1,0,0,1,,,1,0,0,0,0,0
6cc83badc5e64c02adf0f0bdc9b3acc7,0,1,0,0,1,,,1,0,0,0,0,0
7f5de94f908945fd9890cbbfeaffcdc1,0,1,0,0,1,,,1,0,0,0,0,0
2fc0a629178d4b9596ae2db2754a0ca7,0,1,0,0,1,,,1,0,0,0,0,0
8a5b386b43a14759bad2ae0be2a7fb30,0,1,0,0,1,,,1,0,0,0,0,0
d18bbcdaa9394371a646544ffc453d6f,0,1,0,0,1,,,1,0,0,0,0,0
3e19d29db37e4b1ba5f65abd73fa195b,0,1,0,0,1,,,1,0,0,0,0,0
1a19e161274d4b3ba5568d784cf67ec5,0,1,0,0,1,,,1,0,0,0,0,0
50e9716ffdad4da985e099c09df0b4c4,0,1,0,0,1,,,1,0,0,0,0,0
34777201b148410890f8a978b9089853,0,1,0,0,1,,,1,0,0,0,0,0
d1bd2f8ded7843208d15454d5b4863de,0,1,0,0,1,,,1,0,0,0,0,0
7a96ea0bfcc74d389a9db3f5974ecd63,0,1,0,0,1,,,1,0,0,0,0,0
bafa207ff2a548c0ba2e3c9a41580bb9,0,1,0,0,1,,,1,0,0,0,0,0
fa9add39f58f4f9f9d984ca9f1cd871b,0,1,0,0,1,,,1,0,0,0,0,0
cbb18c29b7ec4c449c850c200761a26a,0,1,0,0,1,,,1,0,0,0,0,0
0c7da424064842e1afa8619a703eb20d,0,1,0,0,1,,,1,0,0,0,0,0
1ec56b2d44434e14a28c22266d1efe47,0,1,0,0,1,,,1,0,0,0,0,0
f6ff2eebaae94d81b1bfb952de81c3a4,0,1,0,0,1,,,1,0,0,0,0,0
d9e7d32ebd3642f7a05d73047ae64d54,0,1,0,0,1,,,1,0,0,0,0,0
f2461b29e0424aea9d398838661d864c,0,1,0,0,1,,,1,0,0,0,0,0
519f3aad3704421da52f4467fa3afdef,0,1,0,0,1,,,1,0,0,0,0,0
f44acca915a14ba5b646131fa09f808e,0,1,0,0,1,,,1,0,0,0,0,0
59a2e2ac2d694896a89d7cd7418f61c1,0,1,0,0,1,,,1,0,0,0,0,0
62d8936265d64aa992a9a2cecba00c20,0,1,0,0,1,,,1,0,0,0,0,0
a5e7b49dd1ff4eaeb757c2637aa2330b,0,1,0,0,1,,,1,0,0,0,0,0
b6ddf0a4db0146c581179ee4b3cc1cbd,0,1,0,0,1,,,1,0,0,0,0,0
947d68b7f7424679bf391a242a4c6670,0,1,0,0,1,,,1,0,0,0,0,0
2ec0476becce4dbea9bfb52f44c5738a,0,1,0,0,1,,,1,0,0,0,0,0
c6bd6824f3e44160a02f880d57cd03c9,0,1,0,0,1,,,1,0,0,0,0,0
7ce969a5a8a141f09f4672c0ca1981ed,0,1,0,0,1,,,1,0,0,0,0,0
74858daf5c78438e8fdea975c05c84ce,0,1,0,0,1,,,1,0,0,0,0,0
4d7a62050fe44a0db91526ec5cb1d405,0,1,0,0,1,,,1,0,0,0,0,0
c7e76d21aa9143bcb8370fac95b80c9e,0,1,0,0,1,,,1,0,0,0,0,0
500a8263a95a49edac24f580913fd67b,0,1,0,0,1,,,1,0,0,0,0,0
75fde333bfeb43829760f6c53bd5fe09,0,1,0,0,1,,,1,0,0,0,0,0
7758c42a51944f1faefd30ddb3a1e2fc,0,1,0,0,1,,,1,0,0,0,0,0
719d25dbe1964e1587e723b73e0e21bc,0,1,0,0,1,,,1,0,0,0,0,0
368e041393e54932b4ff8b53c4201166,0,1,0,0,1,,,1,0,0,0,0,0
ac925e5b0d144573b0ef0acdeab5dc06,0,1,0,0,1,,,1,0,0,0,0,0
f46a147c4cd0497cadd04be9f2560706,0,1,0,0,1,,,1,0,0,0,0,0
3f1567fb6de349729be69e49049b4063,0,1,0,0,1,,,1,0,0,0,0,0
3a883df084f24e9dbb0b793b2a2ebab0,0,1,0,0,1,,,1,0,0,0,0,0
c064f8072ef840a09d1c49e0e050f9f3,0,1,0,0,1,,,1,0,0,0,0,0
437a5e17e9c54238b19eb8d54a3ff9eb,0,1,0,0,1,,,1,0,0,0,0,0
c3f573ab55e74a58b7984d840e05db43,0,1,0,0,1,,,1,0,0,0,0,0
c82aac07ff9044da9e0d4cb7d7d27fd6,0,1,0,0,1,,,1,0,0,0,0,0
0516056e59e744988e725df3a25c2027,0,1,0,0,1,,,1,0,0,0,0,0
de8ac9c4c97b2f49af09a4960665ae47,0,1,0,0,1,,,1,0,0,0,0,0
22c2335fd719442693ec101f85cf6326,0,1,0,0,1,,,1,0,0,0,0,0
07e97cd9087a5a409bffaca1dd28a858,0,1,0,0,1,,,1,0,0,0,0,0
63aaa2c3503449919d0f380203b2915b,0,1,0,0,1,,,1,0,0,0,0,0
3ede4e5f68b447b3b12dcbdbd53c43a8,0,1,0,0,1,,,1,0,0,0,0,0
4167062341b9486e9f59d6d87a92ca32,0,1,0,0,1,,,1,0,0,0,0,0
35f51ab723f6489398528ed951b9568e,0,1,0,0,1,,,1,0,0,0,0,0
73c8c60ccef144b7b01c593e7f122d5f,0,1,0,0,1,,,1,0,0,0,0,0
76e6f4af7db94e9d8604e86d413e3d81,0,1,0,0,1,,,1,0,0,0,0,0
519c15ba0b62411ea91d557a7919bbcf,0,1,0,0,1,,,1,0,0,0,0,0
971d93e81e8c4dd6a028b214ef6c7faf,0,1,0,0,1,,,1,0,0,0,0,0
07d01a8cd09f46c6a5118a1a5253a21a,0,1,0,0,1,,,1,0,0,0,0,0
2e031dc3641545589b30958deb407b81,0,1,0,0,1,,,1,0,0,0,0,0
ebfc876cd48d4028ab3f3e521675248b,0,1,0,0,1,,,1,0,0,0,0,0
84f7ffb8efce408f8af1183773610c9e,0,1,0,0,1,,,1,0,0,0,0,0
e96432f3674a4961a07889b853b64420,0,1,0,0,1,,,1,0,0,0,0,0
ea0126fce2ea41d49fcba38954b31cd9,0,1,0,0,1,,,1,0,0,0,0,0
16bce761fffc4058b016070ee91e8104,0,1,0,0,1,,,1,0,0,0,0,0
380757c6d5514e128e93522c463f4bcd,0,1,0,0,1,,,1,0,0,0,0,0
576ace42e62b4b09a7daa21111c0fe98,0,1,0,0,1,,,1,0,0,0,0,0
a02b15b6c303488296dd3b06a2457ab7,0,1,0,0,1,,,1,0,0,0,0,0
e8b1c7882f0546d89ef12379f8ed767e,0,1,0,0,1,,,1,0,0,0,0,0
780da5ce9ea9483f967fe450d4fa4156,0,1,0,0,1,,,1,0,0,0,0,0
7218baa3a8dc4ca7943206032b2756c7,0,1,0,0,1,,,1,0,0,0,0,0
3f0f8f64c2f0463d8c2b08a92fcf3296,0,1,0,0,1,,,1,0,0,0,0,0
