#=================================================================
# O365 Home - All users _6_7
# Date: May 20 2019 - May 21 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US"
#=================================================================


##############################################
# Metrics - No Device orders
##############################################
,Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit)
,Order Exists,Order Exists,Visits,New Visitors,Return Visitors,Visits,Visits,Visits,Visits,Visits,Visits,Visits,Time Spent per Visit (seconds),Delocalized O365 Home (HIT),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),RPV (Revenue/Visitor)
,Visits,Visits,Visits,New Visitors,Return Visitors,Office.com,Store,O365 Web,O&O,Direct,Organic Search,Paid Search,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton,products.office.com/*-*/try,RPV (Revenue/Visitor)
,Paid Orders_SJ (Visit),Free Revenue,Visits,New Visitors,Return Visitors,Office.com,Store,O365 Web,O&O,Direct,Organic Search,Paid Search,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton,products.office.com/*-*/try,RPV (Revenue/Visitor)
a8c75f54337f4f7493a0229389d4fa3c,0,0,1,1,0,0,0,1,0,0,1,0,17,,4,0,0,0,0,0,0,0
d7b7b6e163c949eba17ebacce53fca12,0,0,1,1,0,0,0,1,0,0,1,0,16,,11,0,0,0,0,0,0,0
39ddd14c76c74e5aae314cf9d61105b9,0,0,1,1,0,0,0,1,0,0,1,0,16,,3,0,0,0,0,0,0,0
ecf041385bdc4c14bbc99c3217eb6593,0,0,1,1,0,0,0,1,0,0,1,0,16,,2,0,0,0,0,0,0,0
4703e83afbd14db3b6bd94223c3b7e0c,0,0,1,1,0,0,0,1,0,0,1,0,15,11,3,0,0,0,0,0,0,0
41e83d870111479f8682fb92bc620518,0,0,1,1,0,0,0,1,0,0,1,0,14,,7,0,0,0,0,0,0,0
da97d61676f742c38e1348d301ded6fb,0,0,1,1,0,0,0,1,0,0,1,0,12,,2,0,0,0,0,0,0,0
6e9636d42d23402baad0a8e0ac857eb8,0,0,1,1,0,0,0,1,0,0,1,0,11,,2,0,0,0,0,1,0,0
3979d0cc0006497a8271f9f60f1431e5,0,0,1,1,0,0,0,1,0,0,1,0,11,,2,0,0,0,0,0,0,0
bd7e96accd1d4ba79abbc81225cd3647,0,0,1,1,0,0,0,1,0,0,1,0,11,,1,0,0,0,0,0,0,0
2cf0f04014294c678af878a8a79040f7,0,0,1,1,0,0,0,1,0,0,1,0,9,,2,0,0,0,0,0,0,0
f2460b6e834d4985a76657296eab1c8d,0,0,1,1,0,0,0,1,0,0,1,0,9,,2,0,0,0,0,0,0,0
6bd539ad949242e3a4b547add3c12fc6,0,0,1,1,0,0,0,1,0,0,1,0,9,,2,0,0,0,0,0,0,0
5fc27134f5c64c81b7f9c0a90bc22262,0,0,1,1,0,0,0,1,0,0,1,0,9,,1,0,0,0,0,0,0,0
135c96e9326147669885bc57d559acb9,0,0,1,1,0,0,0,1,0,0,1,0,8,,6,0,0,0,0,0,0,0
0fe983b0ff1347619487b3a3c470ea2a,0,0,1,1,0,0,0,1,0,0,1,0,8,,1,0,0,0,0,0,0,0
a9cb11bfaa464b5da0d9a3c17560bb00,0,0,1,1,0,0,0,1,0,0,1,0,8,,0,0,0,0,0,0,0,0
2222fddce0f34d02bd37eccf9f5a4d4c,0,0,1,1,0,0,0,1,0,0,1,0,7,,7,0,0,0,0,0,0,0
7b2d2caa00d342c9bded46a31f627e28,0,0,1,1,0,0,0,1,0,0,1,0,7,,4,0,0,0,0,0,0,0
8dcc0d2440d84a8fafd087aa55df3f38,0,0,1,1,0,0,0,1,0,0,1,0,7,,2,0,0,0,0,0,0,0
6fd40bd9f12446e989bcd24bcc66f607,0,0,1,1,0,0,0,1,0,0,1,0,7,,1,0,0,0,0,0,0,0
8dbb4c31f52d4dc3a10a4b692e46590c,0,0,1,1,0,0,0,1,0,0,1,0,7,,0,0,0,0,0,0,0,0
f7e6803b5ce540e3b8874c5954949a75,0,0,1,1,0,0,0,1,0,0,1,0,6,6,1,0,0,0,0,0,0,0
92034bc9037b4dd987aa57b8a4b21722,0,0,1,1,0,0,0,1,0,0,1,0,6,,0,0,0,0,0,0,0,0
9137f7b539c64f9eb70124e168dc885c,0,0,1,1,0,0,0,1,0,0,1,0,5,,2,0,0,0,0,0,0,0
48429ab628e34889b377e521e6dffb24,0,0,1,1,0,0,0,1,0,0,1,0,5,,2,0,0,0,0,0,0,0
e223bf407cfc459292eb9557c1daa7d9,0,0,1,1,0,0,0,1,0,0,1,0,5,,1,0,0,0,0,0,0,0
b5bab0496f65452f86953f5100bbbea1,0,0,1,1,0,0,0,1,0,0,1,0,5,,1,0,0,0,0,0,0,0
f4c208b6014647bf81fb5bbbb293ed46,0,0,1,1,0,0,0,1,0,0,1,0,4,,1,0,0,0,0,0,0,0
3c26eb9dcc92499c83bc36e0ee0d6a0a,0,0,1,1,0,0,0,1,0,0,1,0,4,,1,0,0,0,0,0,0,0
86a35aa974c6466ab6182121ae330a44,0,0,1,1,0,0,0,1,0,0,1,0,3,,2,0,0,0,0,0,0,0
8c455682ad72402caef2d8c8a33a4588,0,0,1,1,0,0,0,1,0,0,1,0,2,,2,0,0,0,0,0,0,0
ff07ed60da394f1083b5b59d0f3b1712,0,0,1,1,0,0,0,1,0,0,1,0,1,,8,0,0,0,0,0,0,0
6a3c60dac2b54b96a32a330fc8e06357,0,0,1,1,0,0,0,1,0,0,1,0,1,,1,0,0,0,0,0,0,0
f2ba7aa260044220bd4825775f665df3,0,0,1,1,0,0,0,1,0,0,1,0,1,,0,0,0,0,0,0,0,0
00ab6b12197144f08c6d3c949b37f9b2,0,0,1,1,0,0,0,1,0,0,1,0,,,15,0,0,0,0,0,0,0
a3eefe21ff574ea1a68416a80c58e8c6,0,0,1,1,0,0,0,1,0,0,1,0,,,14,0,0,0,0,0,0,0
b96fc379f5de4f388957be2788c79dbc,0,0,1,1,0,0,0,1,0,0,1,0,,,14,0,0,0,0,0,0,0
103ab6335b3143c5b83a840b5c22c6db,0,0,1,1,0,0,0,1,0,0,1,0,,,7,0,0,0,0,0,0,0
b783b3886953426a96fd6a5c3fae79bb,0,0,1,1,0,0,0,1,0,0,1,0,,,3,0,0,0,0,0,0,0
8ad0434710244b42a95030f6e82ed4fa,0,0,1,1,0,0,0,1,0,0,1,0,,,1,0,0,0,0,0,0,0
54dee3f157b24a03bce4eaa370502b5c,0,0,1,1,0,0,0,1,0,0,1,0,,,1,0,0,0,0,0,0,0
8ca0e2b64c6e7b4ea662a4d231fd5ec8,0,0,1,1,0,0,0,1,0,0,1,0,,,1,0,0,0,0,0,0,0
5ccec78ddbc245fda0488f5f4195cc70,0,0,1,1,0,0,0,1,0,0,1,0,,,0,0,0,0,0,0,0,0
134ca223a08c4c16aa1abd3551629976,0,0,1,1,0,0,0,1,0,0,1,0,,,0,0,0,0,0,0,0,0
6be68142bf6a4fd4859ee2d91fd0ddff,0,0,1,1,0,0,0,1,0,0,1,0,,,0,0,0,0,0,0,0,0
bfb6b8f13f7546bca3e0ac96e5f839d9,0,0,1,1,0,0,0,1,0,0,1,0,,,0,0,0,0,0,0,0,0
245ce542456145af9c22a179aec95f1b,0,0,1,1,0,0,0,1,0,0,0,1,2749,,20,0,0,0,0,0,0,0
d64b3653c1534563b666424301097e81,0,0,1,1,0,0,0,1,0,0,0,1,2673,,6,0,0,2,0,0,0,0
e7836a8511ea4e9d88c5b84ce7ef9ce6,0,0,1,1,0,0,0,1,0,0,0,1,2472,,57,0,0,0,0,0,0,0
d91ace8f83424d319df20fdc7400fa0a,0,0,1,1,0,0,0,1,0,0,0,1,2137,,64,0,0,0,0,0,0,0
98f79c21e79045f0898ed095f83c422c,0,0,1,1,0,0,0,1,0,0,0,1,1997,1072,38,0,0,0,0,0,0,0
03251632b86e43e99b06876b6ce16888,0,0,1,1,0,0,0,1,0,0,0,1,1830,20,22,0,0,0,0,2,0,0
6dff2c3890114815ab2f26aa28f41199,0,0,1,1,0,0,0,1,0,0,0,1,1731,4.428571428571429,16,0,0,0,0,2,0,0
165e913c1694477989f29a02cfadb19d,0,0,1,1,0,0,0,1,0,0,0,1,1715,,2,0,0,0,0,0,0,0
9e4fec1cebed4c1297d2c45a3966f4d8,0,0,1,1,0,0,0,1,0,0,0,1,1688,66,32,0,0,0,0,0,0,0
eb1a10395f1044cc9e084383aec4404a,0,0,1,1,0,0,0,1,0,0,0,1,1549,841,102,0,0,0,0,0,0,0
cc794f10db474dfe9e74097eab68d3ca,0,0,1,1,0,0,0,1,0,0,0,1,1149,,9,0,0,0,0,0,0,0
9db5200b19a34cbda5c5b29bfff39be8,0,0,1,1,0,0,0,1,0,0,0,1,988,,26,0,0,0,0,0,0,0
41765536ca054573af588f7cd9aef5f0,0,0,1,1,0,0,0,1,0,0,0,1,857,,39,0,0,0,0,0,0,0
38f008fd778f47459b1ed84ac409c608,0,0,1,1,0,0,0,1,0,0,0,1,795,,0,0,0,0,0,0,0,0
219157c9d32149e19401777312426e3e,0,0,1,1,0,0,0,1,0,0,0,1,764,,26,0,0,0,0,0,2,0
737ae455cf7f4c3089d4bba579ef8e70,0,0,1,1,0,0,0,1,0,0,0,1,726,20,11,0,0,0,0,1,0,0
8527e59f7215439b81ea095751238921,0,0,1,1,0,0,0,1,0,0,0,1,711,10,24,0,0,0,0,1,0,0
a9d524ca97cc485c89767a80816815d0,0,0,1,1,0,0,0,1,0,0,0,1,604,,34,0,0,0,0,0,0,0
f0ff0164dcb741b1bdfcf2722558310e,0,0,1,1,0,0,0,1,0,0,0,1,590,,1,0,0,0,0,0,0,0
0d3fe2bba63f4ef9a9c95b671bad1981,0,0,1,1,0,0,0,1,0,0,0,1,576,15,76,0,0,0,0,0,0,0
7fecffba79444f82a531846bcd165307,0,0,1,1,0,0,0,1,0,0,0,1,573,1,6,0,0,0,0,0,0,0
9a70f8c558282941bde9f1b6a0bb64c1,0,0,1,1,0,0,0,1,0,0,0,1,552,26,8,0,0,0,0,0,0,0
d9123d591a554e0ba373bd0b144f1b75,0,0,1,1,0,0,0,1,0,0,0,1,543,18,23,0,0,0,0,0,0,0
64aaeaf68149415c81fc62781b2ea48f,0,0,1,1,0,0,0,1,0,0,0,1,512,148,34,0,0,0,0,0,0,0
676f8c159c72488d994b4390fec178a8,0,0,1,1,0,0,0,1,0,0,0,1,479,18,6,0,0,0,0,1,0,0
cfd41f833c1f4fbf8a69dff2f90be461,0,0,1,1,0,0,0,1,0,0,0,1,448,,36,0,0,0,0,0,0,0
5cc5af9aa04843a2af38787b1cca896b,0,0,1,1,0,0,0,1,0,0,0,1,412,41,22,0,0,0,0,1,0,0
2170cb918ab343f7a9602f9b7fdfc98e,0,0,1,1,0,0,0,1,0,0,0,1,309,62,22,0,0,0,0,1,0,0
24333a5a50224365817df5623ca2a487,0,0,1,1,0,0,0,1,0,0,0,1,302,,20,0,0,0,0,0,0,0
dabf2d09f39d412c8a02fc143c7d527c,0,0,1,1,0,0,0,1,0,0,0,1,232,20,127,0,0,0,0,0,0,0
3c1dd66bf50247829ce135c9e1f2bb86,0,0,1,1,0,0,0,1,0,0,0,1,178,,5,0,0,0,0,0,0,0
7f4c482f8af84c339173f90ed609756e,0,0,1,1,0,0,0,1,0,0,0,1,156,,8,0,0,0,0,0,0,0
GDPR-9F2A7D250344BD052490F66920BB021A,0,0,1,1,0,0,0,1,0,0,0,1,149,,3,0,0,0,0,0,0,0
9661f3d7b7f640c1a48283c859f9af44,0,0,1,1,0,0,0,1,0,0,0,1,147,18,12,0,0,0,0,0,0,0
7234af7f5bb14aa282516eeb6fb59c88,0,0,1,1,0,0,0,1,0,0,0,1,141,32,23,0,0,0,0,0,0,0
d5941ba474674c9ba0f83662bcb9d2f3,0,0,1,1,0,0,0,1,0,0,0,1,134,,8,0,0,0,0,0,0,0
b25ecaa64674489195a54b0169519148,0,0,1,1,0,0,0,1,0,0,0,1,112,1,48,0,0,0,0,0,0,0
f71d5fb13cff47f9a0cd5a54e67d4885,0,0,1,1,0,0,0,1,0,0,0,1,102,3.5,11,0,0,0,0,0,0,0
6d977489dd464da0aa3d93cb66118075,0,0,1,1,0,0,0,1,0,0,0,1,86,17.75,11,0,0,0,0,1,0,0
b42a04f2867d4ef7b8d99a545ca9515c,0,0,1,1,0,0,0,1,0,0,0,1,78,,9,0,0,0,0,0,0,0
23cb1f949ba54e61b921d1ce8be65736,0,0,1,1,0,0,0,1,0,0,0,1,74,,18,0,0,0,0,0,0,0
a4562779afd54ce1b75dc992d5e4849c,0,0,1,1,0,0,0,1,0,0,0,1,63,,6,0,0,0,0,0,0,0
c9a603db2d484e6eb98c1bbdaa567eb2,0,0,1,1,0,0,0,1,0,0,0,1,61,,2,0,0,0,0,0,0,0
bd316440d6ee4c009fa27153ef7faebb,0,0,1,1,0,0,0,1,0,0,0,1,60,,7,0,0,0,0,0,0,0
f203199422804d0db6a8cc063217a4fb,0,0,1,1,0,0,0,1,0,0,0,1,51,,4,0,0,0,0,0,0,0
9f8dccd51bc443edb7d9cdf5e9da623f,0,0,1,1,0,0,0,1,0,0,0,1,50,9,3,0,0,0,0,0,0,0
4ca0b932fe0e4577b70807665efb6b66,0,0,1,1,0,0,0,1,0,0,0,1,46,,3,0,0,0,0,0,0,0
c9953f0ea1f946f9899b1f80d6e6ab5c,0,0,1,1,0,0,0,1,0,0,0,1,43,,6,0,0,0,0,0,0,0
d4d8b624c4fc4e00b77c336704fba098,0,0,1,1,0,0,0,1,0,0,0,1,37,,6,0,0,0,0,0,0,0
ee7659de122342279f4d6ad3ff15f7d4,0,0,1,1,0,0,0,1,0,0,0,1,30,,3,0,0,0,0,0,0,0
5c83701c087b48038580f3c949340704,0,0,1,1,0,0,0,1,0,0,0,1,29,8,1,0,0,0,0,0,0,0
b868949369c94436a8c5c3bbc74fcc52,0,0,1,1,0,0,0,1,0,0,0,1,19,5,3,0,0,0,0,0,0,0
d61aa660125d40f8953119cedc668cca,0,0,1,1,0,0,0,1,0,0,0,1,16,13,3,0,0,0,0,0,0,0
254c445d06774f36ba7b1372ae4effb0,0,0,1,1,0,0,0,1,0,0,0,1,11,11,2,0,0,0,0,1,0,0
643849af76e0410585d43ca46f3337ba,0,0,1,1,0,0,0,1,0,0,0,1,9,,3,0,0,0,0,0,0,0
1ccc625dda1143c6a742bfd2925ea18f,0,0,1,1,0,0,0,1,0,0,0,1,8,,3,0,0,0,0,0,0,0
a5f14b1875f9463c99c175fc22eeb36c,0,0,1,1,0,0,0,1,0,0,0,1,6,,2,0,0,0,0,0,0,0
2655bfcd3d9b43648bfe26023925937d,0,0,1,1,0,0,0,1,0,0,0,1,5,,2,0,0,0,0,0,0,0
ed02344db3974e02b791911021db69ca,0,0,1,1,0,0,0,1,0,0,0,1,5,,1,0,0,0,0,0,0,0
346f378e09f9408d9171271955a57f29,0,0,1,1,0,0,0,1,0,0,0,1,4,4,2,0,0,0,0,0,0,0
8763a973fc6e4f4db0bd87d7838472ec,0,0,1,1,0,0,0,1,0,0,0,1,4,,2,0,0,0,0,0,0,0
2802b8a301cb480381a07ed3125af800,0,0,1,1,0,0,0,1,0,0,0,1,1,,0,0,0,0,0,0,0,0
bea928b326a942ebabb407e2d5697b98,0,0,1,1,0,0,0,1,0,0,0,1,,,12,0,0,0,0,0,0,0
c95a4377b7c74d89a17cf821b3055e9d,0,0,1,1,0,0,0,1,0,0,0,1,,,2,0,0,0,0,0,2,0
304455e613dc4876a048c07c72909ef5,0,0,1,1,0,0,0,1,0,0,0,1,,,2,0,0,0,0,0,0,0
5f6d7b45c67f490987d5c817bc19b527,0,0,1,1,0,0,0,1,0,0,0,1,,,0,0,0,0,0,0,0,0
f4810dade430445c95821b0523690dac,0,0,1,1,0,0,0,1,0,0,0,0,4331,55,146,1,1,0,0,1,0,0
bfad38409ead457e8fa4a97e7d1bb046,0,0,1,1,0,0,0,1,0,0,0,0,3333,,156,0,0,0,0,0,0,0
71e4ec73e224445786fe6651cbf617f9,0,0,1,1,0,0,0,1,0,0,0,0,1831,,29,0,0,0,0,0,0,0
aaa85557d69848eb803324b6261b0889,0,0,1,1,0,0,0,1,0,0,0,0,1471,51,44,0,0,0,0,0,0,0
3259e1674d4e4ea8bdeb042e51f5d52a,0,0,1,1,0,0,0,1,0,0,0,0,1312,363,113,0,3,0,0,0,0,0
47a626f1c13a4a95a04712c3b6890084,0,0,1,1,0,0,0,1,0,0,0,0,870,261,23,0,0,0,0,0,0,0
9d185ada8f0e45019e2793a8afa5b191,0,0,1,1,0,0,0,1,0,0,0,0,838,,29,0,0,0,0,2,0,0
fe90fb6042584108825eebc0483fdfe9,0,0,1,1,0,0,0,1,0,0,0,0,790,,42,0,0,0,0,0,0,0
77c75d04a935437d8dfea053a7288d46,0,0,1,1,0,0,0,1,0,0,0,0,739,707,4,0,0,0,0,0,0,0
971e1f764e7049e1a445273f022d3f6c,0,0,1,1,0,0,0,1,0,0,0,0,673,8,50,0,0,0,0,0,0,0
43ac2ec88b6d40eaa1cecd7cf34da021,0,0,1,1,0,0,0,1,0,0,0,0,425,55,51,0,0,0,0,1,0,0
ae3e43c6d69f453eb86f950997111e93,0,0,1,1,0,0,0,1,0,0,0,0,385,,12,0,0,0,0,0,0,0
49872ef79f774dba8d56477ac60fcd36,0,0,1,1,0,0,0,1,0,0,0,0,378,,16,0,0,0,0,0,0,0
664e88aa08174f7f8a84b4b33bdef29d,0,0,1,1,0,0,0,1,0,0,0,0,240,,3,0,0,0,0,0,0,0
00b958933ec943b3bb59cec52c7ad8bd,0,0,1,1,0,0,0,1,0,0,0,0,152,128,6,0,0,0,1,0,0,0
0d8d6cf16aa04418ba9fe43cf99933d5,0,0,1,1,0,0,0,1,0,0,0,0,148,125,8,0,0,0,0,0,0,0
05451263281a403aa22774eb28980dd7,0,0,1,1,0,0,0,1,0,0,0,0,96,,12,0,0,0,0,0,0,0
9f20728f3b2f4ae7b9b4e87b32c3dd9a,0,0,1,1,0,0,0,1,0,0,0,0,79,19.75,4,0,0,0,0,0,0,0
00b880d2b8334025bf5a57034d26fa18,0,0,1,1,0,0,0,1,0,0,0,0,60,,16,0,0,0,0,0,0,0
7d2a5bd742ac4ccb9391e65a0207fe3d,0,0,1,1,0,0,0,1,0,0,0,0,40,40,2,0,0,0,0,0,0,0
c028674b37a9414fbd4b1071aec7fef2,0,0,1,1,0,0,0,1,0,0,0,0,21,6.333333333333333,3,0,0,0,0,0,0,0
7befdb542b4241bf901e6e524b95aadd,0,0,1,1,0,0,0,1,0,0,0,0,19,19,1,0,0,0,0,0,0,0
9a7a658679664e649c4694da1c73da5a,0,0,1,1,0,0,0,1,0,0,0,0,19,,0,0,0,0,0,0,0,0
a841f0fa20a743c7bf06b132fc1aa5c8,0,0,1,1,0,0,0,1,0,0,0,0,14,,1,0,0,0,0,0,0,0
2062d5d2ea0c4eae80d58d75c83b1efa,0,0,1,1,0,0,0,1,0,0,0,0,12,,4,0,0,0,0,0,0,0
3068b78583574858a16478eb04f47e16,0,0,1,1,0,0,0,1,0,0,0,0,8,,2,0,0,0,0,0,0,0
122d2db66f35460086ef497d69229159,0,0,1,1,0,0,0,1,0,0,0,0,8,,2,0,0,0,0,0,0,0
327d661d22aa46b39a74f3deb2e9fd30,0,0,1,1,0,0,0,1,0,0,0,0,7,,1,0,0,0,0,0,0,0
5277f4de29a545909acef80e2ed60b1d,0,0,1,1,0,0,0,1,0,0,0,0,6,,2,0,0,0,0,0,0,0
3e19d29db37e4b1ba5f65abd73fa195b,0,0,1,1,0,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,0
e292a8c607ec45889a245f39281281b8,0,0,1,1,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0
fd1cd156e55549ad9471e00846d385e1,0,0,1,1,0,0,0,0,1,0,0,0,5806,645,228,2,2,2,0,0,0,0
da7274990b784abab702ca5c3a6322fb,0,0,1,1,0,0,0,0,1,0,0,0,2681,71,83,0,0,0,0,0,0,0
7b17b799daae4d01a7993ac5c9640c0f,0,0,1,1,0,0,0,0,1,0,0,0,2394,1732,89,0,0,0,0,0,0,0
11865363e1194acf93b461e54e48d5aa,0,0,1,1,0,0,0,0,1,0,0,0,2359,63,64,0,0,0,0,1,0,0
528cc8a033f842f7af159317ffd09cc6,0,0,1,1,0,0,0,0,1,0,0,0,2150,31,79,0,0,0,0,1,0,0
d11f4bb16cc0408a8dfe2a4f22c689d2,0,0,1,1,0,0,0,0,1,0,0,0,1968,,19,0,0,0,0,2,0,0
8756f77389c14224a55e305d6d9c7b30,0,0,1,1,0,0,0,0,1,0,0,0,1924,208,21,0,0,0,0,0,0,0
2a1e29fbcaad4232b370e3ff9087300a,0,0,1,1,0,0,0,0,1,0,0,0,1847,19,66,0,0,0,0,0,1,0
a30f15e4a86045e2af8b89254bbfbafc,0,0,1,1,0,0,0,0,1,0,0,0,1785,,22,0,0,0,0,0,0,0
44e0289bd8d04f789a1f960a47473102,0,0,1,1,0,0,0,0,1,0,0,0,1747,60,25,0,0,0,0,0,0,0
5d1c34f00b8a4751b61dde8941283c6d,0,0,1,1,0,0,0,0,1,0,0,0,1737,28,6,0,0,0,0,0,0,0
6a52afd5d1f74205891a000f1b1488d9,0,0,1,1,0,0,0,0,1,0,0,0,1715,,23,0,0,0,0,0,0,0
064ddb9fd7a94f93ba0072ece97eed53,0,0,1,1,0,0,0,0,1,0,0,0,1531,19,6,0,0,0,0,0,0,0
9ae6dfb4212c4b3283947275535e349c,0,0,1,1,0,0,0,0,1,0,0,0,1342,807,5,0,0,0,0,0,0,0
6fa11b8278684a328eb2fad71c359297,0,0,1,1,0,0,0,0,1,0,0,0,1311,1,44,0,0,0,0,1,0,0
2e98667d81654f67bd4ed82d678fd36c,0,0,1,1,0,0,0,0,1,0,0,0,1264,4,11,0,0,0,0,0,0,0
3eb372389fa541058864f094c0c45b69,0,0,1,1,0,0,0,0,1,0,0,0,1249,8,3,0,0,0,0,0,0,0
ef2a39b59fff44f1a615eda2727adf6a,0,0,1,1,0,0,0,0,1,0,0,0,1241,40,63,0,0,0,0,0,0,0
4305366369844f37861ed74a24c6d7c0,0,0,1,1,0,0,0,0,1,0,0,0,1159,,94,0,0,0,0,0,0,0
487a4f5d8e794679919de920656ea661,0,0,1,1,0,0,0,0,1,0,0,0,1129,,69,0,0,0,0,0,0,0
7a4f79d3b29b4992a703de5c8bf5bcb8,0,0,1,1,0,0,0,0,1,0,0,0,1052,,7,0,0,0,0,0,0,0
6561a35694c04efaae4bbff9c7eb4b20,0,0,1,1,0,0,0,0,1,0,0,0,1050,,25,0,0,0,0,0,0,0
c8a2aecc5eae42028e5619b4617989fd,0,0,1,1,0,0,0,0,1,0,0,0,1043,566,54,0,0,0,0,0,0,0
32fa77cb1dea4c8fbecf64d49a07027f,0,0,1,1,0,0,0,0,1,0,0,0,1026,,5,0,0,0,0,0,0,0
01b1164ff169493f9849c439f260effe,0,0,1,1,0,0,0,0,1,0,0,0,1022,,45,0,0,0,0,1,0,0
9bea0569b1f94293ba6315cc8529df5a,0,0,1,1,0,0,0,0,1,0,0,0,996,,33,0,0,0,0,0,2,0
aa4f51842f534cb1a1366de795184119,0,0,1,1,0,0,0,0,1,0,0,0,928,130,8,0,0,0,0,0,0,0
b33e766a483c46a2b5b0a057cd554fcc,0,0,1,1,0,0,0,0,1,0,0,0,878,46,8,0,0,0,0,0,0,0
844e18cd36584d07b793115c23de9347,0,0,1,1,0,0,0,0,1,0,0,0,852,,46,0,0,0,0,0,0,0
ab4c9b8e348c487d91e67e50ba8f0ef3,0,0,1,1,0,0,0,0,1,0,0,0,843,,33,0,0,0,0,0,0,0
bce51b527d154c30b571e8416e4f7b5c,0,0,1,1,0,0,0,0,1,0,0,0,743,,22,0,0,0,0,1,0,0
f9b6676b1e2849238daee901d4b3af4f,0,0,1,1,0,0,0,0,1,0,0,0,736,54,24,0,1,0,0,0,0,0
d04a954e90a94227b514cae1c7f63958,0,0,1,1,0,0,0,0,1,0,0,0,704,,4,0,0,0,0,0,0,0
50fe47a5df364d949a6fe8d6342cf382,0,0,1,1,0,0,0,0,1,0,0,0,630,202,35,0,0,0,0,0,0,0
c0cd5bb42c8b4ceea05237017e7600a6,0,0,1,1,0,0,0,0,1,0,0,0,607,,3,0,0,0,0,0,0,0
f1a4da481c9d4b2bbd2aef60b8d6134c,0,0,1,1,0,0,0,0,1,0,0,0,579,,40,0,0,0,0,0,0,0
7d0c6c4c7ffc435f90943e35c1ab01f0,0,0,1,1,0,0,0,0,1,0,0,0,557,,15,0,0,0,0,0,0,0
558e557ae62043e28fa4645e8a6cc12f,0,0,1,1,0,0,0,0,1,0,0,0,555,,27,0,0,1,0,0,0,0
230eec619ea44b3ea52adf47971c997a,0,0,1,1,0,0,0,0,1,0,0,0,550,1,6,0,0,0,0,0,0,0
568a0d8af833448cb734d62f3436f0f3,0,0,1,1,0,0,0,0,1,0,0,0,540,,7,0,0,0,0,0,0,0
c64433712bbc49d1bc25d0ac1868a318,0,0,1,1,0,0,0,0,1,0,0,0,521,27,20,0,0,0,0,0,0,0
4c73e8740a7e484cb5924021db2a7559,0,0,1,1,0,0,0,0,1,0,0,0,514,94,16,0,0,0,0,0,0,0
69856e7b67924c26b77b999ee709cc70,0,0,1,1,0,0,0,0,1,0,0,0,493,,1,0,0,0,0,1,0,0
1be3419d8b8b43eab360418b568e1314,0,0,1,1,0,0,0,0,1,0,0,0,491,,9,0,0,0,0,0,0,0
ec3a4c3d692949bc951fadb10677872c,0,0,1,1,0,0,0,0,1,0,0,0,447,,7,0,0,0,0,0,0,0
88a7a4cf88654533afa15fa44bd9dcdc,0,0,1,1,0,0,0,0,1,0,0,0,447,,5,0,0,0,0,0,0,0
09050e26925d44f1a36d61613e9c5919,0,0,1,1,0,0,0,0,1,0,0,0,428,,2,0,0,0,0,0,0,0
72dd0320252d4656976cd28e86d68922,0,0,1,1,0,0,0,0,1,0,0,0,399,20,41,0,0,0,0,0,0,0
5e089b47e5d94296a12c406cc5e51841,0,0,1,1,0,0,0,0,1,0,0,0,399,14,6,0,0,0,0,0,0,0
0ca651f765de42008a6136a3a3dd6e61,0,0,1,1,0,0,0,0,1,0,0,0,397,,31,0,0,0,0,0,0,0
7aadd51f72a24671bfaa1af2113eddeb,0,0,1,1,0,0,0,0,1,0,0,0,386,,14,0,0,0,0,0,0,0
d8147cf95f034464b21b502d35d4d370,0,0,1,1,0,0,0,0,1,0,0,0,383,3.5,67,0,0,0,0,3,0,0
4bd67f1e7568431a9c2c2eb1665a87c5,0,0,1,1,0,0,0,0,1,0,0,0,362,,0,0,0,0,0,0,0,0
0d2dabd73c104fe5925dfaba57b6d6b7,0,0,1,1,0,0,0,0,1,0,0,0,360,5,51,0,0,0,0,0,0,0
