,Total Visits,Enter PDP from Office.com,Enter PDP from Store,Average Time Spent on Page (seconds)
0,1.7582691089559552,4.508073769877927,4.7638162277212,-0.5617882471980873
1,-0.3347139160631453,-0.05467309380128946,-0.055330270822372817,-0.01703062530590832
2,3.0092118081721604,-0.47565080069893406,-0.5271450157920213,0.30316017948675605
