#=================================================================
# O365 Personal - Try
# Date: May 20 2019 - May 21 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US, Free Revenue, Delocalized O365 Personal (Visit)"
#=================================================================


##############################################
# Metrics - No Device orders
##############################################
,Order Exists,Order Exists,Visits,New Visitors,Return Visitors,Visits,Visits,Visits,Visits,Visits,Visits,Visits,Time Spent per Visit (seconds),Delocalized O365 Personal (HIT),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),RPV (Revenue/Visitor)
,Visits,Visits,Visits,New Visitors,Return Visitors,Office.com,Store,O365 Web,O&O,Direct,Organic Search,Paid Search,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton,products.office.com/*-*/try,RPV (Revenue/Visitor)
,Paid Orders_SJ (Visit),Free Revenue,Visits,New Visitors,Return Visitors,Office.com,Store,O365 Web,O&O,Direct,Organic Search,Paid Search,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton,products.office.com/*-*/try,RPV (Revenue/Visitor)
b3e1c8d5f9254756bd5a2c14eb465dff,0,1,1,0,1,0,0,0,1,0,0,0,1690,,14,0,0,0,0,0,0,0
2c597ecfee4b44899cee64e4bf903cba,0,1,1,0,1,0,0,0,1,0,0,0,810,,69,0,0,1,0,3,0,0
a3db1035caa4514aa327ebad0671cdaf,0,1,1,0,1,0,0,0,1,0,0,0,201,16,36,0,0,0,0,0,0,0
f3ebf200001c462bbf053899e809002a,0,1,1,0,1,0,0,0,1,0,0,0,193,,37,0,0,0,0,0,1,0
bf7f9c9807b7438dafae0ead2d1c3de1,0,1,1,0,1,0,0,0,1,0,0,0,69,,13,0,0,0,0,0,0,0
3f42232cedd3364597b5b78c6ceff1e7,0,1,1,0,1,0,0,0,0,1,0,0,3760,,40,0,0,0,0,0,9,0
2ddf803f791b47629aa59510c629b6b6,0,1,1,0,1,0,0,0,0,1,0,0,2598,40,69,0,0,0,0,0,3,0
91fe869585d645aca7c88d742b7f9614,0,1,1,0,1,0,0,0,0,1,0,0,1710,858,81,0,0,0,0,5,0,0
a1858b6858d8415f83d4ac39f6cda310,0,1,1,0,1,0,0,0,0,1,0,0,1586,,37,0,0,0,0,0,0,0
8f4bd817452f4d8d99f17a783212fe79,0,1,1,0,1,0,0,0,0,1,0,0,1225,33,43,0,0,0,0,0,0,0
b582af33698ef44092715fbf5b401b65,0,1,1,0,1,0,0,0,0,1,0,0,1220,37,44,0,0,0,0,0,0,0
84c16c1bc8154a929529b9b034f690a8,0,1,1,0,1,0,0,0,0,1,0,0,1105,,22,0,0,0,0,0,0,0
a815d3dbf5d04a929457dc47305b0035,0,1,1,0,1,0,0,0,0,1,0,0,795,25,39,0,0,0,0,0,0,0
3ae5d471758042b1acec633cddd5d94f,0,1,1,0,1,0,0,0,0,1,0,0,644,,14,0,0,0,0,0,0,0
757bcc6c2fcd5f4999edc1bdc2db480e,0,1,1,0,1,0,0,0,0,1,0,0,443,16,16,0,0,0,0,1,0,0
14851f830148439c9f389dbde35ce9a3,0,1,1,0,1,0,0,0,0,1,0,0,16,,8,0,0,0,0,0,0,0
6b27342f24ca4dc2869579b6dac67e4e,0,0,16,0,1,0,7,6,10,2,2,0,1070.2666666666667,21.333333333333332,223,0,0,0,0,0,0,0
db838c17b73b48959fcf14d3dcc7ae86,0,0,12,0,1,2,2,1,9,1,0,1,784.4,91.5,71,0,0,0,0,2,0,0
4bf2a85a7e40441cbd577f06fdb443e4,0,0,11,0,1,0,1,4,6,0,0,0,1299.888888888889,,38,0,0,0,0,0,1,0
9ca449310f3b417b94d901588ec0bd72,0,0,8,0,1,0,6,0,8,0,0,0,172.28571428571428,14,205,0,0,0,0,5,0,0
409df0c360f140c4a071b406d89b38f5,0,0,6,0,1,0,3,0,4,2,0,0,92.33333333333333,,43,0,0,0,0,0,0,0
380fbf58ab1140638068e6565db167b8,0,0,6,0,1,0,2,0,2,0,1,0,55,,15,0,0,0,0,0,0,0
39f52c42da574e08858b6dc3bdc88f76,0,0,6,0,1,0,1,1,1,1,0,0,71.83333333333333,,30,0,0,0,0,0,0,0
7a49e6318b384423af0c08435a38a032,0,0,6,0,1,0,1,0,3,0,0,0,1915.8333333333333,208,175,0,2,0,0,0,0,0
b42e9ce3a477425a83e660d64242f513,0,0,5,1,0,0,1,2,1,1,0,2,272.5,,13,0,0,0,0,0,0,0
765053dbb8814707abcace985fb8c1ff,0,0,5,1,0,0,0,1,2,0,0,0,49.333333333333336,6,49,0,0,0,0,0,0,0
9dd6693ebe4942a8bf167731868eaa43,0,0,5,1,0,0,0,0,4,0,0,0,817.5,400.5,44,0,1,0,1,0,0,0
0e582705235943d9b77a9643aad5ded9,0,0,5,1,0,0,0,0,0,0,0,0,32,,14,0,0,0,0,0,0,0
371293abcdbe4154a6746a7f66ad2996,0,0,5,0,1,0,0,5,5,0,0,0,16.8,,30,0,0,0,0,0,0,0
ba04810c5d6e436eaa8969620466bac2,0,0,5,0,1,0,0,4,1,4,0,0,47.8,33,27,0,0,0,0,1,0,0
8097f16916b34cba8e2e8a5d7fa8e729,0,0,5,0,1,0,0,0,4,0,0,0,759,12,99,0,0,0,0,6,0,0
