#=================================================================
# O365 Personal - All users _6_7
# Date: May 20 2019 - May 21 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US, Delocalized O365 Personal (Visit)"
#=================================================================


##############################################
# Metrics - No Device orders
##############################################
,Order Exists,Order Exists,Visits,New Visitors,Return Visitors,Visits,Visits,Visits,Visits,Visits,Visits,Visits,Time Spent per Visit (seconds),Delocalized O365 Personal (HIT),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),RPV (Revenue/Visitor)
3a0c3e37d1cf49809b1654a66d401a71,0,0,1,1,0,0,1,0,0,1,0,0,8,,1,0,0,0,0,0,0,0
9bfbbe036aaf4a73b05999c80a1fb7dc,0,0,1,1,0,0,1,0,0,1,0,0,7,,29,0,0,0,0,0,0,0
0594d17277e44cd3b1d997d182d6a755,0,0,1,1,0,0,1,0,0,1,0,0,7,,2,0,0,0,0,0,0,0
c6314028d3294efd9c84152ad71e4e6f,0,0,1,1,0,0,1,0,0,1,0,0,4,,5,0,0,0,0,0,0,0
214314298c3943159fa7877c81c7d87d,0,0,1,1,0,0,1,0,0,1,0,0,3,,2,0,0,0,0,0,0,0
0e42912647484cb2b18865f1548e9fd9,0,0,1,1,0,0,1,0,0,1,0,0,,,9,0,0,0,0,0,0,0
f667676feb8f49e7953f55c3e9f26cc1,0,0,1,1,0,0,1,0,0,1,0,0,,,2,0,0,0,0,0,0,0
865d15cfed7e415d9e12e9a136789a64,0,0,1,1,0,0,1,0,0,1,0,0,,,1,0,0,0,0,0,0,0
657420bada374443b8f9f9adc3edd15e,0,0,1,1,0,0,1,0,0,0,1,0,2760,57,100,0,0,0,0,1,0,0
e2f421b31379472fb30b4afee07ad7a6,0,0,1,1,0,0,1,0,0,0,1,0,2423,580,71,0,0,0,0,3,0,0
b20c4e49223349dbbfbf853dd23a5630,0,0,1,1,0,0,1,0,0,0,1,0,2217,22.666666666666668,10,0,0,0,0,0,0,0
ac0abf2b9d0c4a5081ea79d7873f705e,0,0,1,1,0,0,1,0,0,0,1,0,1750,49,48,0,1,0,0,1,0,0
8a6a01b77d664f39af9d21ff7490c752,0,0,1,1,0,0,1,0,0,0,1,0,1585,252,18,0,0,0,0,0,0,0
67c7efc07fe9425cbdf6ec8972a2eefa,0,0,1,1,0,0,1,0,0,0,1,0,1260,,4,0,0,0,0,0,0,0
33322cf8498e48119160b8f4d584c827,0,0,1,1,0,0,1,0,0,0,1,0,1007,1007,1,0,0,0,1,0,0,0
9898afbc74ce4155a6fa5930c8d11f74,0,0,1,1,0,0,1,0,0,0,1,0,931,43,39,0,0,0,0,2,0,0
b8ee30189d0f4d97b77a1f06db62447b,0,0,1,1,0,0,1,0,0,0,1,0,829,12,42,0,0,0,0,1,0,0
06e9b867d7f049a7a2a98d65e882b711,0,0,1,1,0,0,1,0,0,0,1,0,730,18.6,23,1,1,0,0,2,0,0
39678ca7dcf343cbbd5dde546c85de84,0,0,1,1,0,0,1,0,0,0,1,0,693,,5,0,0,0,0,0,0,0
b092fbb55ff24f598f47807961095efc,0,0,1,1,0,0,1,0,0,0,1,0,595,,52,0,0,0,0,0,0,0
5f9fc5c0483d4b5bab44ee4802211f7f,0,0,1,1,0,0,1,0,0,0,1,0,566,,19,0,0,0,0,0,0,0
2799340524f948e083b0470d095d5326,0,0,1,1,0,0,1,0,0,0,1,0,526,83.8,25,0,0,0,0,0,0,0
8ea6090b45f8470f89c377de743c0d3b,0,0,1,1,0,0,1,0,0,0,1,0,514,,0,0,0,0,0,0,0,0
5aee4c8a7316426499414d983c0c107c,0,0,1,1,0,0,1,0,0,0,1,0,456,,10,0,0,0,0,0,0,0
c743fb9e36534d58869926d705a217b1,0,0,1,1,0,0,1,0,0,0,1,0,437,,16,0,0,0,0,0,0,0
69c16ab3a99649d78b5cb60fdfa0428c,0,0,1,1,0,0,1,0,0,0,1,0,393,4.25,8,0,0,0,0,0,0,0
a6d02022342d4e71a979127df5cc49a8,0,0,1,1,0,0,1,0,0,0,1,0,386,,8,0,0,0,0,0,0,0
fcc2d8858cbca14a9b09900c3827f12e,0,0,1,1,0,0,1,0,0,0,1,0,305,,9,0,0,0,0,0,0,0
b6e668967d2749d09a1ba266b91c07bf,0,0,1,1,0,0,1,0,0,0,1,0,301,,12,0,0,0,0,0,0,0
bcddb2642c994091bc9bc2f1241d36ec,0,0,1,1,0,0,1,0,0,0,1,0,286,1,26,0,0,0,0,0,0,0
2bb28773e95e4010b116d29a6be9de74,0,0,1,1,0,0,1,0,0,0,1,0,241,,5,0,0,0,0,0,0,0
c611f43b415449098d160de9fd7e1959,0,0,1,1,0,0,1,0,0,0,1,0,190,3,27,0,0,0,0,0,0,0
2f6e7466afed475fbedb5fa50467c49e,0,0,1,1,0,0,1,0,0,0,1,0,152,,64,0,0,0,0,0,0,0
3dcc5d1d8fd241f4af82c51baf2301c8,0,0,1,1,0,0,1,0,0,0,1,0,150,2,11,0,0,0,0,1,0,0
b067144498b74ae2a89549268e754d7e,0,0,1,1,0,0,1,0,0,0,1,0,140,,30,0,0,0,0,0,0,0
30a2fd32f060415aa83bf1e18c66f864,0,0,1,1,0,0,1,0,0,0,1,0,124,,4,0,0,0,0,0,0,0
7c88caeb52b54a2bb3ce41295a17cdb2,0,0,1,1,0,0,1,0,0,0,1,0,112,70,18,0,0,0,0,0,0,0
a100a3b39c684644a5810eb673214ec7,0,0,1,1,0,0,1,0,0,0,1,0,109,3.5,2,0,0,0,0,0,0,0
cf51f7c50db5466fa4b5f37f61c3b478,0,0,1,1,0,0,1,0,0,0,1,0,88,7,18,0,1,1,1,0,0,0
08e18433305745daad082b29001025c8,0,0,1,1,0,0,1,0,0,0,1,0,87,,29,0,0,0,0,0,0,0
050d5bebc45b42869a4dedf6ad02d046,0,0,1,1,0,0,1,0,0,0,1,0,82,,2,0,0,0,0,0,0,0
5cd1d7702ef6477fa818046b1f66e869,0,0,1,1,0,0,1,0,0,0,1,0,68,68,4,0,0,0,0,0,0,0
5cfc2edb35244ccfa6eb4f8179db57e0,0,0,1,1,0,0,1,0,0,0,1,0,37,,18,0,0,0,0,0,0,0
f5b5943190bb49e0a694b14569bb1bb0,0,0,1,1,0,0,1,0,0,0,1,0,30,,10,0,0,0,0,0,0,0
d0baba70ff4e47b3844dbf568f523e27,0,0,1,1,0,0,1,0,0,0,1,0,25,,1,0,0,0,0,0,0,0
660feb20b8374400a4fc812d88c4b6b4,0,0,1,1,0,0,1,0,0,0,1,0,24,,8,0,0,0,0,0,0,0
13f826c9d5c848fca65b024c68b6489c,0,0,1,1,0,0,1,0,0,0,1,0,18,3,4,0,0,0,0,0,0,0
d465cfe9564b4d1f903c9f0a7d215202,0,0,1,1,0,0,1,0,0,0,1,0,16,,10,0,0,0,0,0,0,0
c4979e5c26834aa286f67b910104228a,0,0,1,1,0,0,1,0,0,0,1,0,15,,0,0,0,0,0,0,0,0
ea62ae3606f34c6abfb268249b1c7b85,0,0,1,1,0,0,1,0,0,0,1,0,13,,2,0,0,0,0,0,0,0
8c2d03cec90c4100a95974f5ddad39ce,0,0,1,1,0,0,1,0,0,0,1,0,10,,4,0,0,0,0,0,0,0
afc826b8f0ef497f88ac58b6042ab6af,0,0,1,1,0,0,1,0,0,0,1,0,8,,2,0,0,0,0,0,0,0
77fac4b63615449ba08c2ba1ae61ed91,0,0,1,1,0,0,1,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0
3a076c7cb35b4f22a59570a924e2ade3,0,0,1,1,0,0,1,0,0,0,1,0,6,,3,0,0,0,0,0,0,0
dac561aa72414cb9bba6ca101167cba2,0,0,1,1,0,0,1,0,0,0,1,0,6,,3,0,0,0,0,0,0,0
a304b75ee9ab46b3b89b489239b88031,0,0,1,1,0,0,1,0,0,0,1,0,3,,1,0,0,0,0,0,0,0
caff96dae6cb46a68dda9ec36be82f8d,0,0,1,1,0,0,1,0,0,0,1,0,3,,1,0,0,0,0,0,0,0
f86bad30662f48c7954b343d694d206e,0,0,1,1,0,0,1,0,0,0,1,0,2,,12,0,0,0,0,0,0,0
10cf84f4741f44dbb99c84ffe7947a05,0,0,1,1,0,0,1,0,0,0,1,0,,,33,0,0,0,0,0,0,0
9d0965f8953a4003be9ecfbc1333ba56,0,0,1,1,0,0,1,0,0,0,1,0,,,12,0,0,0,0,0,0,0
686d63d51d3f4644b74c686f69a93d41,0,0,1,1,0,0,1,0,0,0,1,0,,,2,0,0,0,0,0,0,0
1edd4dd08dac45578ad0971575e11ab8,0,0,1,1,0,0,1,0,0,0,1,0,,,2,0,0,0,0,0,0,0
531da34e40cb4ea7bb5c4de4875aeb61,0,0,1,1,0,0,1,0,0,0,1,0,,,1,0,0,0,0,0,0,0
dea5e7683c3b4781ba57d5aa630fe8ca,0,0,1,1,0,0,1,0,0,0,1,0,,,0,0,0,0,0,0,0,0
737a1be883e2914baed7f467a28dd472,0,0,1,1,0,0,1,0,0,0,0,1,3999,58,76,0,0,0,0,1,0,0
4ef98d70a6ec43578444d77711b2523c,0,0,1,1,0,0,1,0,0,0,0,1,2696,,21,0,0,0,0,0,6,0
e4c51881e58d409ab2cdeda6eb5c1b76,0,0,1,1,0,0,1,0,0,0,0,1,2327,74,70,0,0,0,0,0,0,0
c4dcda974e7a43878a0ff4901a6adef5,0,0,1,1,0,0,1,0,0,0,0,1,2053,23,101,0,0,0,0,1,4,0
46883552a0894654b26f22a8af4c5a29,0,0,1,1,0,0,1,0,0,0,0,1,1928,,28,0,0,0,0,0,0,0
bb25ece8a1c444c0ab5780118e388364,0,0,1,1,0,0,1,0,0,0,0,1,1685,4,8,0,0,0,0,0,0,0
59163a61f3d04cd08aa9c985f886ee84,0,0,1,1,0,0,1,0,0,0,0,1,1677,,23,0,0,0,0,0,0,0
29677604e8334c07a31799ea0e2c56ca,0,0,1,1,0,0,1,0,0,0,0,1,1596,38,13,0,0,0,0,0,0,0
a80256e56f2647749fd8cf7794fe2998,0,0,1,1,0,0,1,0,0,0,0,1,1555,,20,0,0,0,0,0,0,0
e96d8c96073d425cba9421ac8d951eab,0,0,1,1,0,0,1,0,0,0,0,1,1424,,15,0,0,0,0,0,1,0
4e53d12630e04f37877069fe0c860429,0,0,1,1,0,0,1,0,0,0,0,1,1366,27,23,0,0,0,0,0,0,0
028e34c02e8848718f4c3040bcaee014,0,0,1,1,0,0,1,0,0,0,0,1,1357,,5,0,0,0,0,0,0,0
1c74c7dcf66b4f1caee0d574bbbc2f52,0,0,1,1,0,0,1,0,0,0,0,1,1356,,58,0,0,0,0,0,1,0
f1c2fcfb963943268a8d4066ed3bc473,0,0,1,1,0,0,1,0,0,0,0,1,1323,218,19,0,0,0,0,0,0,0
93a35caffba444338ee3e4b02a055488,0,0,1,1,0,0,1,0,0,0,0,1,1262,100,26,0,0,0,0,0,0,0
185a8886fa4542bf9ac384f8d5e8d3eb,0,0,1,1,0,0,1,0,0,0,0,1,1120,,37,0,0,0,0,0,0,0
180574564ef34580a0eacc1eb94082c8,0,0,1,1,0,0,1,0,0,0,0,1,1015,209,19,0,0,0,0,1,0,0
40fd611dac1d45d4815713f85449fa39,0,0,1,1,0,0,1,0,0,0,0,1,949,,0,0,0,0,0,0,0,0
00f751a977c149289cc08c88dc392493,0,0,1,1,0,0,1,0,0,0,0,1,902,729,15,0,0,0,0,0,0,0
0b5b49eb4c994c01b13987a7f5004f5a,0,0,1,1,0,0,1,0,0,0,0,1,821,,23,0,0,0,0,0,0,0
ed705054b46b4122b852996bfbb75b97,0,0,1,1,0,0,1,0,0,0,0,1,793,,8,0,0,0,0,0,0,0
467310d9d4314ee09fefe83a76c395c5,0,0,1,1,0,0,1,0,0,0,0,1,787,787,2,0,0,0,0,0,0,0
5ef58906a85a4deb8d94a2790fab6512,0,0,1,1,0,0,1,0,0,0,0,1,787,,1,0,0,0,0,0,0,0
b8ba63d138d96546ab8789647b47fb05,0,0,1,1,0,0,1,0,0,0,0,1,727,51.166666666666664,25,0,0,0,0,0,0,0
a2a912ad24744d3dae2afc47505b29b0,0,0,1,1,0,0,1,0,0,0,0,1,708,,12,0,0,0,0,0,0,0
66f76af6dab843b19c9f04afac76aa90,0,0,1,1,0,0,1,0,0,0,0,1,579,,20,0,0,0,0,0,0,0
ad293d60439f477fabcd35d990f9d32b,0,0,1,1,0,0,1,0,0,0,0,1,501,57,48,4,4,4,4,0,0,0
f5fd0b39d76a4476a54597cd240ef332,0,0,1,1,0,0,1,0,0,0,0,1,475,55,6,0,0,0,0,0,0,0
ea3be9a3069a46729c85913c77899693,0,0,1,1,0,0,1,0,0,0,0,1,454,234,28,1,1,1,0,0,0,0
300a56780e7a4aa7b571728948638042,0,0,1,1,0,0,1,0,0,0,0,1,437,,11,0,0,0,0,0,0,0
4a462d594e38405ea9fb295e72d20544,0,0,1,1,0,0,1,0,0,0,0,1,431,,22,0,0,0,0,0,0,0
e342cb6d5ad34619ae29fd3928e53a39,0,0,1,1,0,0,1,0,0,0,0,1,427,23,30,0,0,0,0,2,0,0
83f33fa7b6bf47aa97185552db0a68bb,0,0,1,1,0,0,1,0,0,0,0,1,414,,71,0,0,0,0,0,0,0
c95fb87905e946eea4f5cb879243f640,0,0,1,1,0,0,1,0,0,0,0,1,407,22,66,0,0,0,0,0,0,0
ec050a68fdf24bcf998aa7125d691ea8,0,0,1,1,0,0,1,0,0,0,0,1,400,,12,0,0,0,0,0,0,0
c716642547c7449e80466e0f2ffbaa6b,0,0,1,1,0,0,1,0,0,0,0,1,398,,1,0,0,0,0,0,0,0
d2f4e1ccdbbab34a944a6fe06accdb5e,0,0,1,1,0,0,1,0,0,0,0,1,361,22,23,0,0,0,0,0,0,0
2ae8c900acc84823add172c9f7a01481,0,0,1,1,0,0,1,0,0,0,0,1,317,6.5,14,0,0,0,0,0,2,0
a7eaf0444b124cf8b9c97c77530ab1de,0,0,1,1,0,0,1,0,0,0,0,1,292,,88,0,0,0,0,0,0,0
c30177a5b7e64a61ae2b634dbe8bca2c,0,0,1,1,0,0,1,0,0,0,0,1,288,19,13,0,0,0,0,0,0,0
ea4aaaee03f74edfac48d5c9712ef766,0,0,1,1,0,0,1,0,0,0,0,1,274,,16,0,0,0,0,0,0,0
d498af901e4e48319dee1ff9b4803b0a,0,0,1,1,0,0,1,0,0,0,0,1,269,,45,0,0,0,0,0,0,0
d41dd9ffd2974d0fae42132c8db52b1c,0,0,1,1,0,0,1,0,0,0,0,1,220,,12,0,0,0,0,0,0,0
ff2f20fa43c34fb99208a0a5cc8b3d50,0,0,1,1,0,0,1,0,0,0,0,1,214,12,14,0,0,0,0,0,0,0
183abe3cb38a403a8d214ee13cd74f91,0,0,1,1,0,0,1,0,0,0,0,1,206,3,39,0,0,0,0,0,0,0
7e815cb15e2a472eb5cad402a5e3cf38,0,0,1,1,0,0,1,0,0,0,0,1,199,4,18,0,2,0,0,0,0,0
a4cd0e1997a344f8a8124c6415bc74d8,0,0,1,1,0,0,1,0,0,0,0,1,187,,16,0,0,0,0,0,0,0
64704881c85f4ad2b2b25548088891ee,0,0,1,1,0,0,1,0,0,0,0,1,186,61,26,0,0,0,0,0,0,0
14d5ce91c1b94a5295d675cb131d57fc,0,0,1,1,0,0,1,0,0,0,0,1,166,12,19,0,0,0,0,1,0,0
46213f1b27204db888015d7968698128,0,0,1,1,0,0,1,0,0,0,0,1,150,21,16,0,0,0,0,1,0,0
261d4ad5a5d3427c85bed2aa8e420cf8,0,0,1,1,0,0,1,0,0,0,0,1,140,140,10,0,0,0,0,0,0,0
9f357eb5e5c548edb9d6887b9fb49a18,0,0,1,1,0,0,1,0,0,0,0,1,133,9,113,0,0,0,0,0,0,0
4b6cb4321d4441c6905d4ca6f2f68072,0,0,1,1,0,0,1,0,0,0,0,1,128,,3,0,0,0,0,0,0,0
f58d793a9a4749bca1614e640f1f3195,0,0,1,1,0,0,1,0,0,0,0,1,122,,8,0,0,0,0,0,0,0
5efb20a924b14458b734f93979d3fa7b,0,0,1,1,0,0,1,0,0,0,0,1,118,16,35,0,0,0,0,0,0,0
1bdf1f4d74874a29a1304f0864fc046a,0,0,1,1,0,0,1,0,0,0,0,1,97,,20,0,0,0,0,0,0,0
387be51085ac4dc0a844390a5d74dbf7,0,0,1,1,0,0,1,0,0,0,0,1,97,,6,0,0,0,0,0,0,0
90dc3f1e2e5141199318bf44b4c37d44,0,0,1,1,0,0,1,0,0,0,0,1,84,59,6,0,0,0,0,2,0,0
2c6811355fb3409baaf44e6d673789c7,0,0,1,1,0,0,1,0,0,0,0,1,84,,4,0,0,0,0,1,0,0
109f7631a06c4fbba86f93cdcc364138,0,0,1,1,0,0,1,0,0,0,0,1,78,,3,0,0,0,0,0,0,0
00bcfa02f71e4d50ad0dbe9a209250d6,0,0,1,1,0,0,1,0,0,0,0,1,68,,1,0,0,0,0,0,0,0
09d15b8b0b7b4ddab81e97362ffd20b2,0,0,1,1,0,0,1,0,0,0,0,1,63,,55,0,0,0,0,0,0,0
c6376af3aa464e8c8f19b2ddcfc06d9a,0,0,1,1,0,0,1,0,0,0,0,1,60,,1,0,0,0,0,0,0,0
17b099a146f14deda7d9887d7add62b1,0,0,1,1,0,0,1,0,0,0,0,1,55,,6,0,0,0,0,0,0,0
e7bc392b616a47f9a271cb4f7125c780,0,0,1,1,0,0,1,0,0,0,0,1,52,,25,1,0,1,0,0,0,0
8da2850d97714c93bf0d25261a231ad4,0,0,1,1,0,0,1,0,0,0,0,1,49,,10,0,0,0,0,0,0,0
9f350bdaefa94bdcadcff7e52cd84175,0,0,1,1,0,0,1,0,0,0,0,1,48,2,5,0,0,0,0,0,0,0
8530d9993dbf493a967bbf5d350e0391,0,0,1,1,0,0,1,0,0,0,0,1,47,,15,0,0,0,0,0,0,0
fc805e49b0504f69a51f270078e08806,0,0,1,1,0,0,1,0,0,0,0,1,45,,12,0,0,0,0,0,0,0
48921f59e6a94f44989bbad06cfa9e18,0,0,1,1,0,0,1,0,0,0,0,1,45,,7,0,0,0,0,0,0,0
cddc8c7b5f3e434599157dd25aa8eca2,0,0,1,1,0,0,1,0,0,0,0,1,45,,2,0,0,0,0,0,0,0
192b647be1464caf86a5b1c49be7defa,0,0,1,1,0,0,1,0,0,0,0,1,42,20,7,0,0,0,0,1,0,0
e9aa100404944d45ba9221d2541b4146,0,0,1,1,0,0,1,0,0,0,0,1,35,1,11,0,0,0,0,0,0,0
2e08cbc07e2a4cdbaae4099d46906abd,0,0,1,1,0,0,1,0,0,0,0,1,35,,4,0,0,0,0,0,0,0
f66e25afe759423d8d077630d46012c9,0,0,1,1,0,0,1,0,0,0,0,1,27,,2,0,0,0,0,0,0,0
8eefb97646c942b78e5885f4cf1f7b69,0,0,1,1,0,0,1,0,0,0,0,1,25,,3,0,0,0,0,0,0,0
b84b45ecab2741ad9283ca3696ce3fd3,0,0,1,1,0,0,1,0,0,0,0,1,22,,9,0,0,0,0,0,0,0
05fef3d2f82042cd9a6c5adfa7e4fd1d,0,0,1,1,0,0,1,0,0,0,0,1,21,1,2,0,0,0,0,0,0,0
0470c439fc1a4772b3cdb306756763b1,0,0,1,1,0,0,1,0,0,0,0,1,19,,3,0,0,0,0,0,0,0
eb53078c46d1420ba0178e429ff41633,0,0,1,1,0,0,1,0,0,0,0,1,18,,1,0,0,0,0,0,0,0
9461225bb9b6444cb85f5f21967737d5,0,0,1,1,0,0,1,0,0,0,0,1,17,,5,0,0,0,0,0,0,0
f8faa6b0665542e8bab42d6a48417adb,0,0,1,1,0,0,1,0,0,0,0,1,16,,1,0,0,0,0,0,0,0
ed7416b8581848e39c700892bd119d31,0,0,1,1,0,0,1,0,0,0,0,1,7,,2,0,0,0,0,0,0,0
d63ff453031e4e93965b23981e43f4db,0,0,1,1,0,0,1,0,0,0,0,1,7,,1,0,0,0,0,0,0,0
707cada948f74a6c801d1468bb842c26,0,0,1,1,0,0,1,0,0,0,0,1,6,6,1,0,0,0,0,0,0,0
a5921d30f73e437e8525eab60022b217,0,0,1,1,0,0,1,0,0,0,0,1,4,4,1,0,0,0,0,0,0,0
27e3ee5579a1467b8903ed06776e6e9d,0,0,1,1,0,0,1,0,0,0,0,1,4,,1,0,0,0,0,0,0,0
fc527ca1e00845788f712bea8adc8ddb,0,0,1,1,0,0,1,0,0,0,0,1,2,,3,0,0,0,0,0,0,0
d039370c172c45b89c28a7e13bd227f5,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
afd6898ad989404aab3a05d643b7c56f,0,0,1,1,0,0,1,0,0,0,0,1,,,7,0,0,2,0,0,0,0
9f1d088e94434e4a844ab5d2255b1596,0,0,1,1,0,0,1,0,0,0,0,1,,,1,0,0,0,0,0,0,0
a06648e3037049abb09e0b711dc745cc,0,0,1,1,0,0,1,0,0,0,0,1,,,1,0,0,0,0,0,0,0
864002ad892c469c8b54a2e292b6d4a2,0,0,1,1,0,0,1,0,0,0,0,1,,,1,0,0,0,0,0,0,0
676ab4b3ff9e45d3a22a7d4f5fa81828,0,0,1,1,0,0,1,0,0,0,0,1,,,0,0,0,0,0,0,0,0
b9b3b6fdf3c34240bc2f2c44e5607951,0,0,1,1,0,0,1,0,0,0,0,1,,,0,0,0,0,0,0,0,0
3fe24fff2a7547a5b9d30ba280ca48a1,0,0,1,1,0,0,1,0,0,0,0,0,2531,2531,24,0,0,0,0,0,0,0
db77a85c35aa4a8fa34cdd8d45379731,0,0,1,1,0,0,1,0,0,0,0,0,1695,,38,0,0,0,0,0,0,0
22b81934035a4791b36c7f3241f19b02,0,0,1,1,0,0,1,0,0,0,0,0,1684,401,12,0,1,0,0,0,0,0
72f5228337f44676ac183137be0bf35d,0,0,1,1,0,0,1,0,0,0,0,0,1563,62,58,0,0,0,0,3,0,0
69a1a9f0df754e298cc56a42fff0fb67,0,0,1,1,0,0,1,0,0,0,0,0,891,,8,0,0,0,0,0,0,0
9589d35b885440508232b8322b0f6ad3,0,0,1,1,0,0,1,0,0,0,0,0,852,76,56,0,0,0,0,2,0,0
d6b718d5ad2c42daac525c27edb7e133,0,0,1,1,0,0,1,0,0,0,0,0,593,,5,0,0,0,0,0,0,0
5cfc90ac59e7488194dfe0381ad9db57,0,0,1,1,0,0,1,0,0,0,0,0,515,,8,0,0,0,0,0,0,0
614fdd11635f4643a2047c78dffa8b3a,0,0,1,1,0,0,1,0,0,0,0,0,398,,5,0,0,0,0,0,0,0
454c33b22f994831bbb8635b1ab63007,0,0,1,1,0,0,1,0,0,0,0,0,296,,46,0,0,0,0,0,0,0
ed77b385e886436798d960512534f118,0,0,1,1,0,0,1,0,0,0,0,0,267,,26,0,0,0,0,0,2,0
5e50801268e74e53b453c9313541a201,0,0,1,1,0,0,1,0,0,0,0,0,252,4,11,0,0,0,0,0,0,0
e3d202b589db49bcbfcaac937db3fc02,0,0,1,1,0,0,1,0,0,0,0,0,242,26.5,13,0,0,0,0,0,0,0
d105af69ac2c4a9cb05c06543991ce3e,0,0,1,1,0,0,1,0,0,0,0,0,235,7,28,0,0,0,0,0,0,0
a87853cab79a44649da9ab6acf271356,0,0,1,1,0,0,1,0,0,0,0,0,217,,3,0,0,0,0,0,0,0
60246bc4184e4b269fbbb88e4fdb44c9,0,0,1,1,0,0,1,0,0,0,0,0,200,,5,0,0,0,0,0,0,0
24bc8e25b3714fd4bb14bd3852a9d36b,0,0,1,1,0,0,1,0,0,0,0,0,196,195,0,0,0,0,0,0,0,0
091c547f98d7432e8c569c8d3a842a28,0,0,1,1,0,0,1,0,0,0,0,0,180,,2,0,0,0,0,0,0,0
c9cabed9a1894128a7e28103e17c6b51,0,0,1,1,0,0,1,0,0,0,0,0,123,,1,0,0,0,0,0,0,0
447cffcb395f408782392cd2c0f978ca,0,0,1,1,0,0,1,0,0,0,0,0,96,,20,0,0,0,0,0,0,0
