#=================================================================
# O365 Personal - All users _6_7
# Date: May 20 2019 - May 21 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US, Delocalized O365 Personal (Visit)"
#=================================================================


##############################################
# Metrics - No Device orders
##############################################
,Order Exists,Order Exists,Visits,New Visitors,Return Visitors,Visits,Visits,Visits,Visits,Visits,Visits,Visits,Time Spent per Visit (seconds),Delocalized O365 Personal (HIT),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),RPV (Revenue/Visitor)
e492a006f26047eabcb59f0222961792,0,0,1,0,1,0,1,0,0,0,0,0,19,,1,0,0,0,0,0,0,0
10f27e50eafa440ea010436b7f0d031e,0,0,1,0,1,0,1,0,0,0,0,0,13,,2,0,0,0,0,0,0,0
ab9e5c5800574fda8f36dced63be06c5,0,0,1,0,1,0,1,0,0,0,0,0,10,,5,0,0,0,0,0,0,0
73ac75af7c194fe1aba5b2c8f51e1bd3,0,0,1,0,1,0,1,0,0,0,0,0,10,,1,0,0,0,0,0,0,0
2ac67825efb04a1999cf0775bc3d3cc6,0,0,1,0,1,0,1,0,0,0,0,0,4,,2,0,0,0,0,0,0,0
dabb2da7f4c54d2a8bb2c26eeb94ce66,0,0,1,0,1,0,1,0,0,0,0,0,4,,1,0,0,0,0,0,0,0
6996d761c6b84088ae6f9838a55dd9c9,0,0,1,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
7057cd9ba11a4e1eab650e1db22ebf37,0,0,1,0,1,0,1,0,0,0,0,0,,,11,0,0,0,0,0,0,0
b18c1c337451418ba16977c27f16627d,0,0,1,0,1,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0
e65425395f2945999e27513c5c61878a,0,0,1,0,1,0,0,1,1,0,0,0,4167,7,17,0,0,0,0,0,0,0
ec836cc0fac74a55acbbd89ecdb7a7b0,0,0,1,0,1,0,0,1,1,0,0,0,3911,112,43,0,0,0,0,0,5,0
3bfb37faf0c544daa2215b49cf457c99,0,0,1,0,1,0,0,1,1,0,0,0,3549,255,61,0,0,0,0,0,0,0
671b8742635745dd93c512c2bcffb444,0,0,1,0,1,0,0,1,1,0,0,0,2780,50,73,0,0,0,0,0,0,0
c63adca936b64e2a83da7b2cb26543d3,0,0,1,0,1,0,0,1,1,0,0,0,2435,7,96,0,0,0,0,0,0,0
42b94d6d272844ed9c7adff3489e2ff6,0,0,1,0,1,0,0,1,1,0,0,0,2292,3,47,0,0,0,0,0,0,0
de5b3e1a4dd44218aafdc37fbf4908e3,0,0,1,0,1,0,0,1,1,0,0,0,2046,,31,0,0,0,0,1,0,0
6d525f4cb7e8457a9daadb26ed490085,0,0,1,0,1,0,0,1,1,0,0,0,1858,9,4,0,0,0,0,0,0,0
9447bbe0937741a9a5fb99b3846d9e44,0,0,1,0,1,0,0,1,1,0,0,0,1796,,15,0,0,0,0,0,0,0
6084e78121094e4d95e32cc87c8c40c6,0,0,1,0,1,0,0,1,1,0,0,0,1776,,48,0,0,0,0,0,0,0
485ca11cff5e4c5b902b65776c68f4b7,0,0,1,0,1,0,0,1,1,0,0,0,1747,198,19,0,0,0,0,0,0,0
55629b8dcd1845b1966f0fed232af474,0,0,1,0,1,0,0,1,1,0,0,0,1725,,3,0,0,0,0,0,0,0
280cb5a75044440db234284597529839,0,0,1,0,1,0,0,1,1,0,0,0,1710,34,18,0,0,0,0,0,0,0
1b77ff12bcde4e30ba99c4cf13d8f278,0,0,1,0,1,0,0,1,1,0,0,0,1661,16,53,0,0,0,0,0,0,0
c09117bda8ea4b6096c73a2b3285da28,0,0,1,0,1,0,0,1,1,0,0,0,1658,,7,0,0,0,0,0,0,0
47b28847a5dc4e4d8d6b2f465db397d9,0,0,1,0,1,0,0,1,1,0,0,0,1457,,50,0,0,0,0,0,0,0
f01581e576a04b51bef7d42f3d74f500,0,0,1,0,1,0,0,1,1,0,0,0,1436,5,58,0,0,0,0,0,0,0
55114526b83c492d80d6b13867cd6ddc,0,0,1,0,1,0,0,1,1,0,0,0,1391,16,15,0,0,0,0,0,0,0
bb1673b4d95f452ab81f8909dc953a02,0,0,1,0,1,0,0,1,1,0,0,0,1362,,25,0,0,0,0,0,0,0
afd253c0a3a94543b9e2aad77044d5b1,0,0,1,0,1,0,0,1,1,0,0,0,1332,11,65,0,0,0,0,1,0,0
ac1b5951185843fa9a95cf36bc5f8f2d,0,0,1,0,1,0,0,1,1,0,0,0,1290,466,17,0,0,0,0,2,0,0
9e5d39170a9442be9c15c623caf18ebb,0,0,1,0,1,0,0,1,1,0,0,0,1249,43,64,0,1,0,0,0,0,0
271027c1a7bd40f8a493d3264ea8d90e,0,0,1,0,1,0,0,1,1,0,0,0,1236,,1,0,0,0,0,0,0,0
019aa1eb38fd43a09b1ac67bda9df22a,0,0,1,0,1,0,0,1,1,0,0,0,1221,713,87,0,0,0,0,0,0,0
a63b402fa95e4b4fbfb988f2eeaff01a,0,0,1,0,1,0,0,1,1,0,0,0,1108,,30,0,0,0,0,0,0,0
2f34a09d40a947a0a4a0b91921e788a6,0,0,1,0,1,0,0,1,1,0,0,0,1060,,34,0,0,0,0,0,1,0
15107c89fb5f44e1b9c021ddb0f13f40,0,0,1,0,1,0,0,1,1,0,0,0,1059,30.25,33,0,0,0,0,1,0,0
10a757447738459d8071835d34aec273,0,0,1,0,1,0,0,1,1,0,0,0,1053,109,29,0,0,0,0,0,0,0
068db2ce4c434245aa536efc082b5358,0,0,1,0,1,0,0,1,1,0,0,0,1053,,39,0,0,0,0,0,0,0
5966fdfb5cb04cc8842764e059ed4995,0,0,1,0,1,0,0,1,1,0,0,0,1045,,11,0,0,0,0,0,0,0
68e3926a6274494a832c41b5b8e329da,0,0,1,0,1,0,0,1,1,0,0,0,1033,894,13,0,0,0,0,0,0,0
68d7df6793754902ab52723cc6b76e12,0,0,1,0,1,0,0,1,1,0,0,0,1010,63,15,0,0,0,0,1,0,0
81b96fbf3f0f4073a74e986f2a3543b5,0,0,1,0,1,0,0,1,1,0,0,0,1006,9,72,0,0,0,0,0,0,0
47e65d32124a4a2396bfc412f4634013,0,0,1,0,1,0,0,1,1,0,0,0,980,,61,0,0,0,0,0,0,0
0dd02ba41c5a4dc7964c95e6b347d7b2,0,0,1,0,1,0,0,1,1,0,0,0,974,,52,0,0,0,0,0,0,0
e59683eda1c64e40aa087b83c2af9a95,0,0,1,0,1,0,0,1,1,0,0,0,966,,7,0,0,0,0,0,0,0
5d7eb1262b2d4c0b8ee9164e8d1c61dc,0,0,1,0,1,0,0,1,1,0,0,0,957,12.2,59,0,0,0,0,4,0,0
69ac2744ea6b4e41ade7cb50049859d3,0,0,1,0,1,0,0,1,1,0,0,0,902,,11,0,0,0,0,0,0,0
f3482c4eeaf64b3fb9aaa13222286fb0,0,0,1,0,1,0,0,1,1,0,0,0,891,,26,0,0,0,0,0,0,0
ff59e5ff790d4b9583d5a08818048443,0,0,1,0,1,0,0,1,1,0,0,0,877,31,70,0,0,0,0,0,0,0
04bbbab39677456880291c85bd982821,0,0,1,0,1,0,0,1,1,0,0,0,862,,60,0,0,0,0,0,0,0
447a514f99a743aa967e84dc63eb808a,0,0,1,0,1,0,0,1,1,0,0,0,857,82,15,0,0,0,0,1,0,0
0adcd7884e644e0b9f26c8800d7cb993,0,0,1,0,1,0,0,1,1,0,0,0,841,772,14,0,0,0,0,0,0,0
63d7ae73ff924d649d966e394e1d0f01,0,0,1,0,1,0,0,1,1,0,0,0,815,195,33,0,0,0,0,0,0,0
3ba914dd7ab243ebb8740695b050ae32,0,0,1,0,1,0,0,1,1,0,0,0,812,505,54,0,0,0,0,1,0,0
3834bae579f1443bb8fe9127832f0926,0,0,1,0,1,0,0,1,1,0,0,0,765,41,47,0,0,0,0,1,0,0
fb820afa62c444e5a1f008129137c26b,0,0,1,0,1,0,0,1,1,0,0,0,729,25,34,0,0,0,0,2,0,0
7f3a6378046246338c9f5bdec7036598,0,0,1,0,1,0,0,1,1,0,0,0,658,,2,0,0,0,0,0,0,0
bd6855faa11b4a41b225018cf57245ac,0,0,1,0,1,0,0,1,1,0,0,0,624,81,27,0,0,0,0,0,0,0
456b8613f0eb45c0b474e9c4265239b2,0,0,1,0,1,0,0,1,1,0,0,0,591,8,31,0,0,0,0,0,0,0
4a551f27a5c14d5185f298c3a1e8b992,0,0,1,0,1,0,0,1,1,0,0,0,552,10,11,0,0,0,0,2,0,0
a563a93f66e841f58b32ed03fbc24517,0,0,1,0,1,0,0,1,1,0,0,0,548,,25,0,0,0,0,0,0,0
b7506d3d5ee448fd8b661155e17ae6d2,0,0,1,0,1,0,0,1,1,0,0,0,513,,27,0,0,0,0,0,1,0
f330f85497b34d34af69bd6ca0c269a2,0,0,1,0,1,0,0,1,1,0,0,0,496,16.833333333333332,58,0,0,0,3,0,0,0
079eea8bff9842c7871fee01ad9b211f,0,0,1,0,1,0,0,1,1,0,0,0,435,,9,0,0,0,0,0,0,0
983f570237ac40c18afe17ab4216a592,0,0,1,0,1,0,0,1,1,0,0,0,415,42,28,0,0,0,0,1,0,0
d6ae210a3c53467495b838171d39a458,0,0,1,0,1,0,0,1,1,0,0,0,405,,22,0,0,0,0,0,0,0
a354566511264817bb76fde6320f07f5,0,0,1,0,1,0,0,1,1,0,0,0,385,74,17,0,0,0,0,2,0,0
b370a03fc0824cb0bdb4b8c5f5baddff,0,0,1,0,1,0,0,1,1,0,0,0,374,3,55,0,0,0,0,0,0,0
f648bc41f7f94d998705e8a0a8e08b91,0,0,1,0,1,0,0,1,1,0,0,0,371,,16,0,0,0,0,0,0,0
6c3df491d13b4fecb714873f40cb700f,0,0,1,0,1,0,0,1,1,0,0,0,353,143,57,0,0,0,0,1,0,0
23f4570700b94597babf2da214debb91,0,0,1,0,1,0,0,1,1,0,0,0,351,,20,0,0,0,0,0,0,0
995bdf0ab7bf4256ac7b397afaf7add9,0,0,1,0,1,0,0,1,1,0,0,0,340,,3,0,0,0,0,0,0,0
29ff7c78c70c4fc78a94bf0d2cc0c656,0,0,1,0,1,0,0,1,1,0,0,0,339,2,25,0,0,0,0,0,0,0
f91e47f57a464750a52359f3c082ff0a,0,0,1,0,1,0,0,1,1,0,0,0,317,,6,0,0,0,0,0,0,0
8e9d3db4e28342689e6b53afae1f9943,0,0,1,0,1,0,0,1,1,0,0,0,301,41,23,0,0,0,0,1,0,0
1c672cf53c2043d6bc1793f4eae6153f,0,0,1,0,1,0,0,1,1,0,0,0,301,,10,0,0,0,0,0,0,0
GDPR-500780320CCA88BAF7B13B0A8B98512C,0,0,1,0,1,0,0,1,1,0,0,0,284,,8,0,0,0,0,0,0,0
370f1cbe4ec94d40a73ca59a143d38e4,0,0,1,0,1,0,0,1,1,0,0,0,275,,19,0,0,0,0,0,3,0
3e18a1b49dcd4b0da1797e5cd7f581af,0,0,1,0,1,0,0,1,1,0,0,0,274,92,33,0,0,0,0,1,0,0
a9b5b53cbaae472ba116097933325324,0,0,1,0,1,0,0,1,1,0,0,0,274,,22,0,0,0,0,0,0,0
e9d898291b33461c9383f5368035e927,0,0,1,0,1,0,0,1,1,0,0,0,266,,5,0,0,0,0,0,0,0
13240a777424458e99eae073f6a1d759,0,0,1,0,1,0,0,1,1,0,0,0,261,,18,0,0,0,0,0,0,0
82009214cb7f4f8190d9d4248fa0cde9,0,0,1,0,1,0,0,1,1,0,0,0,251,,0,0,0,0,0,0,0,0
e160257aa1b44b04b0521ec9c51c04cd,0,0,1,0,1,0,0,1,1,0,0,0,245,,7,0,0,0,0,0,0,0
0f281b01b33d4bc6a5d791eabea7e714,0,0,1,0,1,0,0,1,1,0,0,0,244,,6,0,0,0,0,0,0,0
cf4baf53bd984897bf860a1d458aa9f8,0,0,1,0,1,0,0,1,1,0,0,0,225,,16,0,0,0,0,0,0,0
88e7cfccdfc444f888e4f6fa8e3690e1,0,0,1,0,1,0,0,1,1,0,0,0,219,,13,0,0,0,0,0,0,0
cb536be8d9be4e52863c5bd38463eab3,0,0,1,0,1,0,0,1,1,0,0,0,219,,0,0,0,0,0,0,0,0
aef224f3f8d044f98e9e1f530e2707ca,0,0,1,0,1,0,0,1,1,0,0,0,205,19,25,0,0,0,0,3,0,0
e28633dce0214eb196dd67413b351073,0,0,1,0,1,0,0,1,1,0,0,0,203,,13,0,0,0,0,0,0,0
317fe697d5e6a14c8de9d6a27fdd2915,0,0,1,0,1,0,0,1,1,0,0,0,200,,4,0,0,0,0,0,0,0
6a910239dafa4c1fa0b136c06737aef9,0,0,1,0,1,0,0,1,1,0,0,0,194,60,20,0,0,0,0,0,0,0
da7978f8e76aa047a87526568b7d05f6,0,0,1,0,1,0,0,1,1,0,0,0,193,51,12,0,0,0,0,0,0,0
2846726cc186ed4b80c9ea257eea5505,0,0,1,0,1,0,0,1,1,0,0,0,193,42,15,0,0,0,0,0,0,0
9d1b61b50b734c41a9feec5b24fd00f7,0,0,1,0,1,0,0,1,1,0,0,0,190,,5,0,0,0,0,0,0,0
99265910d30a477aa08417c7927931b3,0,0,1,0,1,0,0,1,1,0,0,0,181,,4,0,0,0,0,0,0,0
d52c9f22dcf0eb44b3cb8cf0d6dfcf7d,0,0,1,0,1,0,0,1,1,0,0,0,172,140,5,0,0,0,0,0,0,0
48761ad1d0b44b878a423f9363bec8ae,0,0,1,0,1,0,0,1,1,0,0,0,170,40.75,19,0,0,0,0,0,0,0
16fdc0cb17e749219a75266b437f1475,0,0,1,0,1,0,0,1,1,0,0,0,164,11,31,0,0,0,0,1,0,0
53c6ba9771994fe7944508259f47384f,0,0,1,0,1,0,0,1,1,0,0,0,163,,10,0,0,0,0,0,0,0
67291dcd8c46c44a9ef9e0f7d01edd32,0,0,1,0,1,0,0,1,1,0,0,0,156,3,15,0,0,0,0,0,0,0
fb97b1dc14ed04499fc753be58d0f8f6,0,0,1,0,1,0,0,1,1,0,0,0,150,150,7,1,2,1,1,0,0,0
ca21d424c4364b7b95787a3461288ecb,0,0,1,0,1,0,0,1,1,0,0,0,141,9.666666666666666,14,0,0,0,0,0,0,0
5a3f5b54f480467fafb800f9a329a71b,0,0,1,0,1,0,0,1,1,0,0,0,129,39,17,0,0,0,0,0,0,0
cfa7b29a140440fa81d4b73118e1790a,0,0,1,0,1,0,0,1,1,0,0,0,122,,10,0,0,0,0,0,0,0
11c460145224c9458bf6d40304527261,0,0,1,0,1,0,0,1,1,0,0,0,120,,5,0,0,0,0,0,0,0
c0318004b03b435ca8031e8f9132a803,0,0,1,0,1,0,0,1,1,0,0,0,117,,1,0,0,0,0,0,0,0
cdec792d2c4f46969945d2f79cbba778,0,0,1,0,1,0,0,1,1,0,0,0,112,8,3,0,1,0,0,0,0,0
eabd4af9933f46358c8b57eb1c607e3b,0,0,1,0,1,0,0,1,1,0,0,0,105,,5,0,0,0,0,0,0,0
77b7e8a2c5f241778c02a566c5b597dd,0,0,1,0,1,0,0,1,1,0,0,0,99,,4,0,0,0,0,0,0,0
12ef5cdb9b404e3aa4342492f9127d97,0,0,1,0,1,0,0,1,1,0,0,0,94,,15,0,0,0,0,0,0,0
4d3da403f54341539e29b20f40a1dded,0,0,1,0,1,0,0,1,1,0,0,0,91,,9,0,0,0,0,0,0,0
84b912435d494c25a4dd2365582afebf,0,0,1,0,1,0,0,1,1,0,0,0,90,9,14,0,0,0,0,0,0,0
2e0b70b3ee67476ca7e8d61d5d2b9a55,0,0,1,0,1,0,0,1,1,0,0,0,84,49,5,0,0,0,0,0,0,0
5625ddb014ed41028d4b25ccdfb9d68c,0,0,1,0,1,0,0,1,1,0,0,0,80,,13,0,0,0,0,0,0,0
f09e182db3354c92adcc741b5c0c1b17,0,0,1,0,1,0,0,1,1,0,0,0,77,,9,0,0,0,0,0,0,0
64a8263ecb5346cf993c08cae30ce564,0,0,1,0,1,0,0,1,1,0,0,0,74,31,5,0,0,0,0,2,0,0
472f09ff26974dbeb8ae12f05144f6f4,0,0,1,0,1,0,0,1,1,0,0,0,72,2.5,10,0,0,0,0,0,0,0
45232858856f491699ccfedc5b73cd37,0,0,1,0,1,0,0,1,1,0,0,0,72,,6,0,0,0,0,0,0,0
7cc66105aaa847609fc0788706cebf1e,0,0,1,0,1,0,0,1,1,0,0,0,71,,5,0,0,0,0,0,0,0
9b5f475793cd412c97a779c6487d794f,0,0,1,0,1,0,0,1,1,0,0,0,71,,2,0,0,0,0,0,0,0
17295eb6aad24130981574564d93f0e3,0,0,1,0,1,0,0,1,1,0,0,0,63,2,9,0,0,0,0,0,0,0
dbbe64a770a8410094f31be18dfde4fc,0,0,1,0,1,0,0,1,1,0,0,0,62,,1,0,0,0,0,0,0,0
af1116dbc99a4e0286b803fa4e3c49c7,0,0,1,0,1,0,0,1,1,0,0,0,61,,3,0,0,0,0,0,1,0
08ee5d9731bc44a4a5853b3e6b411a73,0,0,1,0,1,0,0,1,1,0,0,0,50,,4,0,0,0,0,0,0,0
140bb8e3f3574cedbab202da217b58b3,0,0,1,0,1,0,0,1,1,0,0,0,48,,5,0,0,0,0,0,0,0
7afab83b40b64e65986885b9cf121dc2,0,0,1,0,1,0,0,1,1,0,0,0,47,,4,0,0,0,0,0,0,0
ff22fb11db384a9d86ee6bc5260ebb15,0,0,1,0,1,0,0,1,1,0,0,0,46,,4,0,0,0,0,0,0,0
af30bdc60fa545d98b2b32484113a41b,0,0,1,0,1,0,0,1,1,0,0,0,45,,3,0,0,0,0,0,0,0
cc0e96959f384051b565c35be5845dae,0,0,1,0,1,0,0,1,1,0,0,0,44,25,4,0,0,0,0,0,0,0
073cb486b22b426996499ac48eb53e72,0,0,1,0,1,0,0,1,1,0,0,0,44,,11,0,0,0,0,0,0,0
e5207cf44f9b43a685cb30942b1d7382,0,0,1,0,1,0,0,1,1,0,0,0,44,,6,0,0,0,0,0,0,0
8130924c108e46ec869e4e3762049970,0,0,1,0,1,0,0,1,1,0,0,0,41,,5,0,0,0,0,0,0,0
dd6381b478924cb691d1cfc342b1da63,0,0,1,0,1,0,0,1,1,0,0,0,40,,3,0,0,0,0,0,0,0
4b85d73b6434407482a9253834de686e,0,0,1,0,1,0,0,1,1,0,0,0,37,16,6,0,0,0,0,0,0,0
GDPR-8A60705ED5B55F21B006E4EC665222DE,0,0,1,0,1,0,0,1,1,0,0,0,35,,4,0,0,0,0,0,0,0
3625aae7d72b47ef8ba91a808f5f71bf,0,0,1,0,1,0,0,1,1,0,0,0,34,,2,0,0,0,0,0,0,0
5693ee79fe834328a6e24574c43a8bb1,0,0,1,0,1,0,0,1,1,0,0,0,32,,8,0,0,0,0,0,6,0
39d108addab8452fb3c14a0913b679f6,0,0,1,0,1,0,0,1,1,0,0,0,27,,9,0,0,0,0,0,0,0
2dcdc3d5fb764f0aa9953fd8c2b49651,0,0,1,0,1,0,0,1,1,0,0,0,20,10,33,0,0,0,0,0,0,0
d5dcd3fa95534cf4922e5ff2f0b1332f,0,0,1,0,1,0,0,1,1,0,0,0,20,,5,0,0,0,0,0,0,0
645034aa775d4ed0b03de5b61424c994,0,0,1,0,1,0,0,1,1,0,0,0,19,,8,0,0,0,0,0,0,0
2ca29cf3268446438d631548e64c0f99,0,0,1,0,1,0,0,1,1,0,0,0,18,,2,0,0,0,0,0,0,0
50fdbfb929be4ba3ba75aa0eef4aca76,0,0,1,0,1,0,0,1,1,0,0,0,17,,3,0,0,0,0,0,0,0
9016f9296d0e45878f533f9971d0b11c,0,0,1,0,1,0,0,1,1,0,0,0,16,,6,0,0,0,0,0,0,0
6de9309d1f514f278c87e5e2268c6492,0,0,1,0,1,0,0,1,1,0,0,0,15,,3,0,0,0,0,0,0,0
0bcfcc6097fd41c79260742d3148302a,0,0,1,0,1,0,0,1,1,0,0,0,15,,3,0,0,0,0,0,0,0
2d56b0d4494f48b999cdc954c6045b2b,0,0,1,0,1,0,0,1,1,0,0,0,15,,2,0,0,0,0,0,0,0
78fe3fc28f6743c28803248b1745c975,0,0,1,0,1,0,0,1,1,0,0,0,13,,12,0,0,0,0,0,0,0
a39e8a8ef1f543f0afce49dd9569b2e3,0,0,1,0,1,0,0,1,1,0,0,0,13,,2,0,0,0,0,0,0,0
56958851c7e54c6a80f3afda6fd58153,0,0,1,0,1,0,0,1,1,0,0,0,13,,2,0,0,0,0,0,0,0
17be9f14e89e43488dc042c0b8ef43bd,0,0,1,0,1,0,0,1,1,0,0,0,12,,3,0,0,0,0,0,0,0
4274dd8b2b1c4dec87bbb0cffa9d7894,0,0,1,0,1,0,0,1,1,0,0,0,11,,16,0,0,0,0,0,0,0
375bf6ecbfe945c8b271d1c01fbdf7fa,0,0,1,0,1,0,0,1,1,0,0,0,11,,3,0,0,0,0,0,0,0
558864c0d9d6467d86fbc4fde253c312,0,0,1,0,1,0,0,1,1,0,0,0,11,,2,0,0,0,0,0,0,0
a9a43b2e951a407d8c8d85ea1ede8b29,0,0,1,0,1,0,0,1,1,0,0,0,11,,2,0,0,0,0,0,0,0
350f436887004d75818c9d6c2dedfbd5,0,0,1,0,1,0,0,1,1,0,0,0,11,,1,0,0,0,0,0,0,0
e47e094892344a5ab8e784ad72659b99,0,0,1,0,1,0,0,1,1,0,0,0,10,10,1,0,0,0,0,0,0,0
923fb552accc4809b6d0c88a940270c3,0,0,1,0,1,0,0,1,1,0,0,0,10,,5,0,0,0,0,0,0,0
3cad9eced8ff42bb89b71b29978f90f6,0,0,1,0,1,0,0,1,1,0,0,0,10,,2,0,0,0,0,0,0,0
0c2919f92ba0400d8362f083fba56bb5,0,0,1,0,1,0,0,1,1,0,0,0,10,,1,0,0,0,0,0,0,0
75d1389dc2ff4b84b115b6b8647ef818,0,0,1,0,1,0,0,1,1,0,0,0,10,,1,0,0,0,0,0,0,0
9c8b03f13d04414cb2f443642993d00a,0,0,1,0,1,0,0,1,1,0,0,0,10,,1,0,0,0,0,0,0,0
dbcc4500af444ecba600aa63a1cb9a4f,0,0,1,0,1,0,0,1,1,0,0,0,9,,2,0,0,0,0,0,0,0
aefe1c51feca43fc9b79c88dc792a702,0,0,1,0,1,0,0,1,1,0,0,0,9,,1,0,0,0,0,0,0,0
23cf590875be459b8aa53d63a239fe4f,0,0,1,0,1,0,0,1,1,0,0,0,9,,1,0,0,0,0,0,0,0
5c4a5179be49454788901c15fdbc5f59,0,0,1,0,1,0,0,1,1,0,0,0,9,,1,0,0,0,0,0,0,0
b85eb3ac039047f281bca06b0c113aa9,0,0,1,0,1,0,0,1,1,0,0,0,8,8,3,0,0,0,0,0,0,0
363a68407d7c4f069857804e1c8fabb6,0,0,1,0,1,0,0,1,1,0,0,0,7,,2,0,0,0,0,0,0,0
e5b0bda113946242a5fbea216881d520,0,0,1,0,1,0,0,1,1,0,0,0,7,,2,0,0,0,0,0,0,0
513674d5a625443ead2088da9e85bb5a,0,0,1,0,1,0,0,1,1,0,0,0,6,,2,0,0,0,0,0,0,0
52ba77a929394c0b9e8b760356dc972e,0,0,1,0,1,0,0,1,1,0,0,0,6,,1,0,0,0,0,0,0,0
0c8a1da130054163a9ec279a6bba48c6,0,0,1,0,1,0,0,1,1,0,0,0,5,,2,0,0,0,0,0,0,0
3ea4725e263749b2a7239d571a3ed0b9,0,0,1,0,1,0,0,1,1,0,0,0,5,,1,0,0,0,0,0,0,0
422f5ba1e2384bd5ae915c2070deb01d,0,0,1,0,1,0,0,1,1,0,0,0,5,,1,0,0,0,0,0,0,0
da225389feef4dc2b6e5ad1667d2406b,0,0,1,0,1,0,0,1,1,0,0,0,5,,1,0,0,0,0,0,0,0
20f73b3e9a62414dbcd42eea14347fb5,0,0,1,0,1,0,0,1,1,0,0,0,5,,1,0,0,0,0,0,0,0
3986435969e246b88084b3bfc6d6435e,0,0,1,0,1,0,0,1,1,0,0,0,4,4,1,0,0,0,0,0,0,0
9b7904c8bbb2422982ce8c53eb135d4a,0,0,1,0,1,0,0,1,1,0,0,0,4,,2,0,0,0,0,1,0,0
