#=================================================================
# O365 Personal - All users _6_7
# Date: May 20 2019 - May 21 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US, Delocalized O365 Personal (Visit)"
#=================================================================


##############################################
# Metrics - No Device orders
##############################################
,Order Exists,Order Exists,Visits,New Visitors,Return Visitors,Visits,Visits,Visits,Visits,Visits,Visits,Visits,Time Spent per Visit (seconds),Delocalized O365 Personal (HIT),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),RPV (Revenue/Visitor)
,Visits,Visits,Visits,New Visitors,Return Visitors,Office.com,Store,O365 Web,O&O,Direct,Organic Search,Paid Search,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton,products.office.com/*-*/try,RPV (Revenue/Visitor)
,Paid Orders_SJ (Visit),Free Revenue,Visits,New Visitors,Return Visitors,Office.com,Store,O365 Web,O&O,Direct,Organic Search,Paid Search,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton,products.office.com/*-*/try,RPV (Revenue/Visitor)
67f57b67df254982a5c136c7be845a28,0,0,2,1,0,0,0,0,2,0,0,0,404.5,29,72,0,0,0,0,1,0,0
14017701276841d392d378538d189067,0,0,2,1,0,0,0,0,2,0,0,0,366,,79,0,0,0,0,0,0,0
400cf10d2b0c4ef89a0aa27b19c7cbe3,0,0,2,1,0,0,0,0,2,0,0,0,255,21,129,0,0,0,0,2,0,0
5f266eea87f39440bf57362d38e75b5f,0,0,2,1,0,0,0,0,2,0,0,0,125.5,5,108,0,0,0,0,4,0,0
a818a5dfb7c14062aecfbb09b8577910,0,0,2,1,0,0,0,0,2,0,0,0,52,,83,0,0,0,0,0,0,0
dc06778a1abc4e41958005f1a55157de,0,0,2,1,0,0,0,0,2,0,0,0,16,,2,0,0,0,0,0,0,0
c9b469c244814e84b23825fc0a41245d,0,0,2,1,0,0,0,0,2,0,0,0,,,18,0,0,0,0,0,0,0
533d828bb38642ae9c27fe501af0fc0a,0,0,2,1,0,0,0,0,2,0,0,0,,,9,0,0,0,0,0,0,0
e75bb8c1fd89452d81a507e3965fb7f6,0,0,2,1,0,0,0,0,2,0,0,0,,,6,0,0,0,0,0,0,0
d0c6b7bd81494390b501c1f913361b6d,0,0,2,1,0,0,0,0,2,0,0,0,,,6,0,0,0,0,0,0,0
d2f95cbbe43a461983020aa3fea104af,0,0,2,1,0,0,0,0,1,1,0,0,536,,65,0,0,0,0,0,0,0
9d5f9ff9415f4a7c92344a8358efbd6c,0,0,2,1,0,0,0,0,1,1,0,0,122,21,32,0,0,0,0,1,0,0
b2c2879200c042c5a091f9daba3d8442,0,0,2,1,0,0,0,0,1,0,1,0,183.5,19,61,0,0,0,0,2,0,0
eb3451ad20714f99b1450a1c489e03cd,0,0,2,1,0,0,0,0,1,0,0,0,1046,,37,0,0,0,0,5,0,0
f231380fde2d4e3daf4af43dccb843a1,0,0,2,1,0,0,0,0,1,0,0,0,201,6.25,93,0,0,0,0,3,0,0
025a2007b7d54023b33adb9746e6d32c,0,0,2,1,0,0,0,0,0,2,0,0,2007,46.5,136,0,0,0,0,5,0,0
5f524063927c4743b104bd342d88d226,0,0,2,1,0,0,0,0,0,2,0,0,529,5.5,62,0,0,0,0,2,0,0
422cf37fbee54cc680ad38fd8b791eaa,0,0,2,1,0,0,0,0,0,2,0,0,141,,18,0,0,0,0,0,0,0
df3332472eef42708bcdab0c79b76cf8,0,0,2,1,0,0,0,0,0,2,0,0,25,,8,0,0,0,0,0,0,0
775646591d7443489dd5e739d30f0db3,0,0,2,1,0,0,0,0,0,1,0,0,698,,8,0,0,0,0,0,0,0
0e78ab206d4c4261992da866cd8defcf,0,0,2,0,1,2,0,0,0,0,2,0,652,84,27,0,0,0,0,2,0,0
48acb18942ff4fcaa72b248c8d0672cd,0,0,2,0,1,2,0,0,0,0,2,0,610.5,,31,0,0,0,0,0,0,0
303784e599c541a1987b71970781483f,0,0,2,0,1,1,0,1,0,1,0,1,,,1,0,0,0,0,0,0,0
10bedc140aef4baaa90d5a926c2f5610,0,0,2,0,1,1,0,0,2,0,0,0,21,,0,0,0,0,0,0,0,0
2c64d77fca674dd1891fc38424a20542,0,0,2,0,1,0,2,0,2,0,0,0,1666.5,383,130,0,1,0,1,0,0,0
0d335a9b8f504752b90081ce41942f14,0,0,2,0,1,0,2,0,2,0,0,0,892.5,834,15,0,0,0,0,0,0,0
43804fda214343e892586c8fa346ac3b,0,0,2,0,1,0,2,0,2,0,0,0,744.5,469,21,0,0,0,0,0,0,0
d2be58f790a74a87b60234ad079421e7,0,0,2,0,1,0,2,0,2,0,0,0,490.5,427,34,0,1,0,0,0,0,0
96b296c6fa18cd46b8839ecb31e04497,0,0,2,0,1,0,2,0,2,0,0,0,426,36,166,0,0,0,0,0,0,0
79d5ad645d5b47e6a3a008a81174bd21,0,0,2,0,1,0,2,0,2,0,0,0,7,,6,0,0,0,0,0,0,0
