,Paid Order Exists,Try Exists,Total Visits,New Visitors,Return Visitors,Enter PDP from Office.com,Enter PDP from Store,Enter PDP from O365 Web,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),Link Clicks on OverviewTab,Link Clicks on TechSpecsTab,Link Clicks on ReviewTab,Link Clicks on FAQTab,Link Clicks on AddtoCartButton,Link Clicks on Trial link,kmeans,agglomerative
0,0.35129310344827586,0.0,1.415948275862069,0.7219827586206896,0.27801724137931033,0.0021551724137931034,0.728448275862069,0.3017241379310345,437.5678655059251,271.9074898164123,29.836206896551722,0.0,0.00646551724137931,0.0,0.0,0.21767241379310345,0.07327586206896551,0.5862068965517241,0.0
1,0.08823529411764706,0.0,1.088235294117647,0.3235294117647059,0.6764705882352942,0.058823529411764705,0.2647058823529412,0.35294117647058826,4252.272727272727,3715.2399945748484,131.0,0.029411764705882353,0.23529411764705882,0.08823529411764706,0.4117647058823529,2.2941176470588234,0.47058823529411764,4.647058823529412,1.0
2,0.002109704641350211,0.0,1.0126582278481013,0.9957805907172996,0.004219409282700422,0.002109704641350211,0.006329113924050633,0.6329113924050633,347.0,224.85427498811734,14.843881856540085,0.0,0.0,0.0,0.0,0.10759493670886076,0.37130801687763715,2.0042194092827006,2.0
3,0.13131313131313133,0.0,1.0909090909090908,0.5757575757575758,0.42424242424242425,1.0505050505050506,0.020202020202020204,0.010101010101010102,453.7771739130435,311.5170131175978,22.04040404040404,0.0,0.010101010101010102,0.0,0.0,0.23232323232323232,0.1717171717171717,6.0,3.0
4,0.0,1.0,1.06,0.56,0.44,0.02,0.36,0.38,528.5,470.3078443225,35.36,0.0,0.0,0.02,0.0,0.24,0.3,4.0,4.0
5,0.003115264797507788,0.0,1.0124610591900312,0.02336448598130841,0.9766355140186916,0.004672897196261682,0.29283489096573206,0.3940809968847352,344.3783542039356,273.46568802058675,14.750778816199377,0.0,0.0514018691588785,0.017133956386292833,0.021806853582554516,0.19158878504672897,0.06386292834890965,1.088785046728972,5.0
6,0.0625,0.0,1.875,0.4375,0.5625,0.0,0.8125,0.4375,1521.05208333125,1360.433012823125,86.3125,1.0625,1.75,1.0,0.1875,1.0,0.25,3.0,6.0
