#=================================================================
# Freeform
# Date: May 12 2019 - May 25 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US"
#=================================================================


##############################################
# Freeform Table
##############################################
,Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit)
,Order Exists,Visits,New Visitors,Return Visitors,Visits,Visits,Visits,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4)
,Visits,Visits,New Visitors,Return Visitors,Office.com,Store,O365 Web,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton
96307da0467a45279ddc9c1a79faa5f6,0,1,0,1,0,0,0,339,339,25,0,0,0,0,0
fa8bbf9b74984769a75bafbb35c6cd69,0,1,0,1,0,0,0,339,339,25,0,0,0,0,0
f6b7c8af75ed4c95b3c6d9f0cc6eaf78,0,1,0,1,0,0,0,340,42.5,13,0,0,0,0,0
e6d95361120f452194eb698bb9434265,0,1,0,1,0,0,0,340,170,9,0,0,0,0,1
c99ae4b5cc2a46509d4e8b90a6890b1b,0,1,0,1,0,0,0,341,341,31,0,0,0,0,0
a2613cb8f9c3480b8b4f246ffd0e8c76,0,1,0,1,0,0,0,342,342,31,0,0,0,0,0
f1576ec30d12497b8628cd1288671641,0,1,0,1,0,0,0,345,345,5,0,0,0,0,0
95db216a778d41c989df559ad8a89004,0,1,0,1,0,0,0,346,346,7,0,0,0,0,0
3f2ec73514fc4aec8f8b1f298047940e,0,1,0,1,0,0,0,348,174,9,0,0,0,0,2
caf66b8967d140419c954c575ab4dca2,0,1,0,1,0,0,0,348,174,25,0,0,0,0,1
d6f710cb7c56407d92cd5671f13170b1,0,1,0,1,0,0,0,349,349,13,0,0,0,0,0
7e67c05da549774087911576d8185e72,0,1,0,1,0,0,0,350,350,6,0,0,0,0,0
3eb390d443f644c9b881cd6904e2e31b,0,1,0,1,0,0,0,354,20.823529411764707,16,0,0,0,0,0
aef65a673f9e422c905b5b74290be5a9,0,1,0,1,0,0,0,356,178,12,0,0,0,0,0
3404024b448748e390a1b40743a3c593,0,1,0,1,0,0,0,356,356,9,0,0,0,0,0
a741ba89436d4a7a9695de0e4b184866,0,1,0,1,0,0,0,356,356,42,0,0,0,0,0
649d44e571844745a1811b45c34c21d1,0,1,0,1,0,0,0,357,178.5,23,0,0,0,0,0
dc55659d499f4013b174c644af3ffc7d,0,1,0,1,0,0,0,359,359,14,0,0,0,0,0
e9d5f758527945edaae2115f0ae74103,0,1,0,1,0,0,0,362,362,8,0,0,0,0,0
cae0430de4dc4421ae54af73ff1b9f3b,0,1,0,1,0,0,0,363,363,12,0,0,0,0,0
19a56580c1ff4a83a284f0119dfcac89,0,1,0,1,0,0,0,363,363,23,0,0,0,0,2
73825efbea244b18af290ed2bfee404a,0,1,0,1,0,0,0,367,367,1,0,0,0,0,0
4c40ccd02b3a4f8a89cb33b5eaccfa70,0,1,0,1,0,0,0,370,370,47,0,0,0,0,1
8c07c86b4a4b45daa2e61ea687fed0b6,0,1,0,1,0,0,0,372,372,24,0,0,0,0,1
e32e326e4d7fd848bf239a0bfe6e0f6e,0,1,0,1,0,0,0,375,375,0,0,0,0,0,0
5c40de54668146e0bf691ad7267d21fd,0,1,0,1,0,0,0,376,376,14,0,0,0,0,0
b61aa900b7114969b1e6d7bef680ca50,0,1,0,1,0,0,0,379,126.33333333333333,6,0,0,0,0,0
2d918f6efbdc4f86865ecfe47016c0a7,0,1,0,1,0,0,0,380,380,2,0,0,0,0,0
a57e6d738f3e420da41038e18e9db611,0,1,0,1,0,0,0,382,382,9,0,0,0,0,0
4b5c8c658e874ff6b460f0262b7bee2e,0,1,0,1,0,0,0,386,386,16,0,0,0,0,0
23763c7719e4427887483c9a83d24b2d,0,1,0,1,0,0,0,387,20.36842105263158,30,0,0,0,0,0
efea608643684c0cb10b5899e86b22f7,0,1,0,1,0,0,0,387,387,7,0,1,0,0,3
47aeeb474c34416c8cce7cb7d5bfe680,0,1,0,1,0,0,0,388,388,0,0,0,0,0,0
63bd80862b6942c38c92fc4ab606dcf5,0,1,0,1,0,0,0,389,389,25,0,0,0,0,0
675d09d1997e450882675962552916ed,0,1,0,1,0,0,0,391,24.4375,18,0,0,0,0,0
bb946abd0c5d4d99b28d211758b2a5f2,0,1,0,1,0,0,0,392,392,25,0,0,0,0,0
649197d921a54574bc267f0048aeb634,0,1,0,1,0,0,0,394,394,6,0,0,0,0,0
106a8468844d42ae9e07315099f6a764,0,1,0,1,0,0,0,394,394,9,0,0,0,0,0
b9590cdd0eb643e79e9ca7f896fe9a3f,0,1,0,1,0,0,0,395,395,9,0,0,0,0,0
197aba89adb74ce38c7dbd0e779803aa,0,1,0,1,0,0,0,397,132.33333333333334,79,0,0,0,0,0
a781241ff1404d6581e1a22be10c71bf,0,1,0,1,0,0,0,398,398,4,0,0,0,0,0
78571d1d1a46475395e10b921cf75900,0,1,0,1,0,0,0,399,399,41,0,0,0,0,1
3536116764f04473876aef4519e5198e,0,1,0,1,0,0,0,404,13.466666666666667,48,0,0,0,0,0
6c21a0f00ce4454fb5018bc9c831dfb1,0,1,0,1,0,0,0,404,404,17,0,0,0,0,0
24eb1de74f71417c94e9b74a4aebda5e,0,1,0,1,0,0,0,405,25.3125,17,0,0,0,0,0
0427463bffdc420ebdce540c29fdd5b5,0,1,0,1,0,0,0,405,36.81818181818182,35,0,0,0,0,0
50f44bd6f4c24854b704348a0468c3ba,0,1,0,1,0,0,0,405,202.5,4,0,0,0,0,0
86256fd534ed4fb3bf1eb493378fe6ed,0,1,0,1,0,0,0,406,33.833333333333336,23,0,0,0,0,0
07d7253951954f4d81632ae31087dbf4,0,1,0,1,0,0,0,406,406,25,0,0,0,0,0
4fda1268027c4085aefe69c854a12ab0,0,1,0,1,0,0,0,408,34,18,0,0,0,0,0
d3911f75882c46ab9672b3c6d0b30abf,0,1,0,1,0,0,0,410,410,20,0,0,0,0,0
c0e65ad7d5cf427faba55543ce36d9c7,0,1,0,1,0,0,0,411,411,48,0,0,0,0,0
540f423a193b478e9e8c31cc3bcbbb16,0,1,0,1,0,0,0,412,412,5,0,0,0,0,0
588e39a62b87462ba317f5d51264944a,0,1,0,1,0,0,0,413,137.66666666666666,36,0,0,0,0,1
57ebaf445db1464d968f0a53c42e5365,0,1,0,1,0,0,0,414,207,18,0,0,0,0,0
eb2b201e7ba9404c82d4f164591ccbc9,0,1,0,1,0,0,0,414,414,1,0,0,0,0,0
5954c739875945a99b70c063d3607faa,0,1,0,1,0,0,0,415,415,17,0,0,0,0,0
7a9cc043ebd34a0388adb8d9b9f5ad88,0,1,0,1,0,0,0,417,417,20,0,0,0,0,0
f6401fa3a59f4c5bb2488ad2aba99566,0,1,0,1,0,0,0,418,83.6,10,0,0,0,0,0
595abba6fe41466293d038002fcaed82,0,1,0,1,0,0,0,422,422,13,0,0,0,0,0
d5b588a8221e4b1ebab2c3a7ac815ffe,0,1,0,1,0,0,0,425,425,26,0,0,0,0,5
02de736d6af14dc0910f45c747b36e77,0,1,0,1,0,0,0,425,425,65,0,0,1,0,0
666c4d9664034c0e99f6a18b1119c3e7,0,1,0,1,0,0,0,426,426,10,0,0,0,0,0
d652b93078cd467991375410914966f2,0,1,0,1,0,0,0,427,427,42,0,0,0,0,1
8cd8bcdf5aeb3f468824c9e395a9c475,0,1,0,1,0,0,0,428,428,24,0,0,0,0,1
1be78a2295d248e0a1352723a4f8a164,0,1,0,1,0,0,0,432,432,1,0,0,0,0,0
991e8bb1706e406782403a5d2c355ce0,0,1,0,1,0,0,0,432,432,8,0,0,0,0,0
ab01f9aa53684e8fb47799c906233204,0,1,0,1,0,0,0,433,433,19,0,0,0,0,0
a48a4f582043472dba7450bfd0da6017,0,1,0,1,0,0,0,439,439,6,0,0,0,0,0
89ae292a453d4514a7417ef5eb054dd4,0,1,0,1,0,0,0,439,439,12,0,0,0,0,1
727a0e6b51834785a2208b9d434b4255,0,1,0,1,0,0,0,441,441,5,0,0,0,0,0
0344473fd0f44e65837803aa019ad5fe,0,1,0,1,0,0,0,442,221,23,0,0,0,0,0
fc76f464ea6048329f85dc068ca1d2fe,0,1,0,1,0,0,0,443,443,8,0,0,0,0,0
1a58dde79c804b66bbbbcdd0a0c7a6a3,0,1,0,1,0,0,0,443,443,9,0,0,0,0,0
2826135615534b9cb1c67edfb09adcd0,0,1,0,1,0,0,0,445,445,8,0,0,0,0,0
8f0e612b845b40a6a9f9717c8c26b253,0,1,0,1,0,0,0,446,446,8,0,0,0,0,0
8d1a779fa1d6ae4c8b235d6418e35aed,0,1,0,1,0,0,0,452,452,57,0,0,0,0,1
e931c0a8f37942a88c031e758d4d56f2,0,1,0,1,0,0,0,455,455,11,0,0,0,0,0
f795c85478194cc0833213f6c417728f,0,1,0,1,0,0,0,457,457,11,0,0,0,0,0
9369e0789d9d469aa6eebd6bf04fc13b,0,1,0,1,0,0,0,458,13.085714285714285,104,0,0,0,0,3
0c61a350d80f4b9dad696b1ef0b71466,0,1,0,1,0,0,0,461,461,31,0,0,0,0,0
4641d52dcaa9467fb74e44ef9282c211,0,1,0,1,0,0,0,472,472,6,0,0,0,0,0
801e2749a5ff41c893f1343bf50bde93,0,1,0,1,0,0,0,473,473,16,0,0,0,0,0
5398d77ac85743dd96d6bcab028dbd5a,0,1,0,1,0,0,0,474,474,11,0,0,0,0,0
1585b60c7d854e74bda2c4683d16f8cb,0,1,0,1,0,0,0,475,475,101,0,0,2,0,29
bb58e25784834acc98d3903d96e54239,0,1,0,1,0,0,0,477,39.75,23,0,0,0,0,0
c89474e1d2fe43e0ba3c34da5d7dadac,0,1,0,1,0,0,0,477,238.5,35,0,0,0,0,2
f34628ceaf9c4a69adcd645584c2d3bf,0,1,0,1,0,0,0,479,479,37,0,0,0,0,0
7062031407df410b9b6dea939d40c3d3,0,1,0,1,0,0,0,479,479,62,0,0,0,0,0
b16c72e8b6014e59aaf5a2c8d9a2b41a,0,1,0,1,0,0,0,480,480,70,0,0,0,0,0
1ea8658d73354875960cc4c2c857ba5a,0,1,0,1,0,0,0,482,482,59,0,0,0,0,0
b34972df2da34aff8f36efbf1a8f4ead,0,1,0,1,0,0,0,484,484,4,0,0,0,0,0
33f5dee5ce0e4ad6909aa6102b27baab,0,1,0,1,0,0,0,485,242.5,95,0,0,0,0,0
05e44133fdc541e8a5a6e96ecc0e1e1e,0,1,0,1,0,0,0,488,488,1,0,0,0,0,0
125adc14444941728c607a16805083f2,0,1,0,1,0,0,0,489,489,70,0,0,0,0,0
35662f4758fc954cb0ba3d5ab8ba09a1,0,1,0,1,0,0,0,490,490,22,0,0,0,0,0
9441fce849324b41aaa2d970a32c6ce7,0,1,0,1,0,0,0,494,494,7,0,0,0,0,0
4f5afbbcd8f04c9dacacf1bac748ff25,0,1,0,1,0,0,0,495,495,25,0,0,0,0,0
05862f25cbe2404390fc66e918f6bfb7,0,1,0,1,0,0,0,498,498,11,0,0,0,0,0
472fb1267e6df545a43ae8593b616fbc,0,1,0,1,0,0,0,499,499,28,0,0,0,0,1
676ab63ed9324e6ba446af4f665a81cc,0,1,0,1,0,0,0,500,500,30,0,0,0,0,0
f6b278c66e7541f8b300deef47a73ceb,0,1,0,1,0,0,0,502,251,26,0,0,0,0,0
844f4e360f184f41a0e5b0d20152ada3,0,1,0,1,0,0,0,502,502,32,0,0,0,0,1
29a7e51d663146fe8705575f55df3bdc,0,1,0,1,0,0,0,504,504,42,0,1,0,0,1
7bfbb86a9ea94d24a8eb5b3d93383f32,0,1,0,1,0,0,0,509,509,3,0,0,0,0,0
d719272423b8400f9af0d9baca04bac3,0,1,0,1,0,0,0,512,512,33,0,0,0,0,0
e49717eef4197e4bb449131508a64460,0,1,0,1,0,0,0,514,22.347826086956523,56,0,0,0,0,1
ad671075a8d2465d82d09aa9b6ee56cc,0,1,0,1,0,0,0,517,517,8,0,0,0,0,0
a7e227ed7eaf85458dc820a63ab38b6b,0,1,0,1,0,0,0,520,74.28571428571429,36,0,0,0,0,1
163668dbbe5842e093425307b5405228,0,1,0,1,0,0,0,522,522,23,0,0,0,0,0
3c72aca9939a40c7877f8cfc8048633f,0,1,0,1,0,0,0,525,525,37,0,0,0,0,0
4df27482c973430ca3b0fd697eecd96f,0,1,0,1,0,0,0,531,531,12,0,0,0,0,0
d00320fb1eef402680d1f0e5d202577c,0,1,0,1,0,0,0,531,531,35,0,0,0,0,0
2f5df0a3d054423ba432aba5141b6af6,0,1,0,1,0,0,0,533,533,38,0,0,0,0,1
b50d645f5a7a47f99a8514a1e74b985b,0,1,0,1,0,0,0,536,536,15,0,0,0,0,0
d16f2d730ff54161ae6918fd8911da33,0,1,0,1,0,0,0,537,76.71428571428571,5,0,0,0,0,0
72a23b7f485c4a239242309547640232,0,1,0,1,0,0,0,540,270,46,0,0,0,0,0
8208f08427b24b0ea1c6a473b4efc224,0,1,0,1,0,0,0,541,270.5,71,0,0,0,0,0
40bec926e68a47c8b127683b518d54a8,0,1,0,1,0,0,0,541,541,3,0,0,0,0,0
e4789dd069e74825849c83ecbe457c7e,0,1,0,1,0,0,0,543,45.25,25,0,0,0,0,0
e8acb41b9badaf499af29d4ccecddff7,0,1,0,1,0,0,0,544,544,2,0,0,0,0,0
1f0a34ec6513483bb6356a8f6008b5f5,0,1,0,1,0,0,0,545,545,5,0,0,0,0,0
1eb61f0b65de42cb9422ba5568a74da2,0,1,0,1,0,0,0,546,49.63636363636363,82,0,0,0,0,1
c68566cf5c92453fa415558e64c2ca95,0,1,0,1,0,0,0,546,546,39,0,0,0,0,0
ecd72291fa1745a88e53407cf46f16d4,0,1,0,1,0,0,0,547,547,4,0,0,0,0,0
edc39992cf924e98983c0e8d650d8e78,0,1,0,1,0,0,0,556,556,18,0,1,0,0,1
a366d3b6ed844b608598c799f7c9f67e,0,1,0,1,0,0,0,559,559,37,0,0,0,0,0
a6daf8d616e44255a4f5769dd075fbf6,0,1,0,1,0,0,0,560,560,32,0,0,0,0,0
7a2e6a761f0248bdb2f886b4ace35423,0,1,0,1,0,0,0,568,568,3,0,0,0,0,0
cc4df4be47724e70994076e81241db09,0,1,0,1,0,0,0,571,63.44444444444444,68,0,0,0,0,0
f730d6dac1f448fbb64f162ee8a2ff90,0,1,0,1,0,0,0,571,285.5,62,0,0,0,0,1
65be035075e94851a30ba9598a633bac,0,1,0,1,0,0,0,571,571,24,0,0,0,0,0
d336eb3ee8264063aa6e47d20b892e95,0,1,0,1,0,0,0,573,191,36,0,0,0,0,0
bfad60d52f394543b26e200b8b05fa91,0,1,0,1,0,0,0,573,573,20,0,0,0,0,0
d99ae4a7ce0d49789159259e8bc99a95,0,1,0,1,0,0,0,575,575,3,0,0,0,0,0
f32a3088394548aa875dfcc8aed1da69,0,1,0,1,0,0,0,575,575,22,0,0,0,0,0
01c52002dd5f414aaeebabf776e9e569,0,1,0,1,0,0,0,576,576,40,0,0,0,0,0
63f932212f274ce1a59c1d875a936c63,0,1,0,1,0,0,0,577,577,28,0,0,0,0,0
d9864a39e0094ee9ab63f8099da78f3e,0,1,0,1,0,0,0,578,52.54545454545455,12,0,0,0,0,0
2b7a01a824834d57bd0425213d15ae60,0,1,0,1,0,0,0,586,586,31,0,0,0,0,0
e4dfe15e40654f209c342594ba9ec5d4,0,1,0,1,0,0,0,590,590,31,0,0,0,0,0
de866533c87f4e4293ec6956b3ada53d,0,1,0,1,0,0,0,591,591,55,0,0,0,0,2
4a396afbb5f642548e07371ac1279b32,0,1,0,1,0,0,0,594,118.8,3,0,0,0,0,0
3c1cce86ed5042ce85fd8bd201a97494,0,1,0,1,0,0,0,596,596,50,0,0,0,0,0
4ea3f68efda047a49ab3109bae7b5085,0,1,0,1,0,0,0,598,598,59,0,0,0,0,0
ae4827748152464180073baf14dbeb98,0,1,0,1,0,0,0,599,599,20,0,0,0,0,0
b080a9134e104ac0aeb211a891aca2dc,0,1,0,1,0,0,0,601,601,29,0,0,0,0,0
4c8dfbbdabed441e9d5fbd8403292a8d,0,1,0,1,0,0,0,603,15.868421052631579,35,0,1,0,0,0
ab4e9e7a8dba1d4698372d5b9aa1f7f4,0,1,0,1,0,0,0,605,605,35,0,0,0,0,0
6b5f4d3facba46f89072fc8b35bf78ce,0,1,0,1,0,0,0,606,37.875,48,0,0,0,0,0
7adb50be574b475b98e8c245821add68,0,1,0,1,0,0,0,611,50.916666666666664,89,0,0,0,0,0
fa077dbf2b724570a73c8092affbd82f,0,1,0,1,0,0,0,611,101.83333333333333,10,0,0,0,0,0
f58b64f725f443c1a8af612a4d94720d,0,1,0,1,0,0,0,614,307,100,0,1,0,0,0
2e6bb454d31e46188d0ed2f89a1f0356,0,1,0,1,0,0,0,621,621,8,0,0,0,0,0
47e6b53e14404cff9f829d13445ee72e,0,1,0,1,0,0,0,623,623,0,0,0,0,0,0
adf5e222acc0480bafe18739ae7ad9f6,0,1,0,1,0,0,0,625,625,2,0,0,0,0,0
39335f8f4f3e4cb082b4196e9db04cfd,0,1,0,1,0,0,0,629,104.83333333333333,70,0,0,0,0,0
a6f2e5dc84ba43c495aef7c69d489eb5,0,1,0,1,0,0,0,630,315,62,0,0,0,0,0
35b393921df643368a78c10d11398c16,0,1,0,1,0,0,0,631,631,3,0,0,0,0,0
b368c7a186398a4897656f107c926906,0,1,0,1,0,0,0,640,320,16,0,0,0,0,0
99916c5ae1f04af3a9018ba26e00c4d4,0,1,0,1,0,0,0,640,640,22,0,0,0,0,0
9244d3dc05ba46ec952137ab8d0ad3b6,0,1,0,1,0,0,0,641,641,9,0,0,0,0,0
5afda5f38f084908b0fa6d4a97d3fec9,0,1,0,1,0,0,0,643,643,0,0,0,0,0,0
6f8c374279924de798f1666dec09829d,0,1,0,1,0,0,0,651,325.5,19,0,0,0,0,0
b4c9346e22174f62a0935a9810f06066,0,1,0,1,0,0,0,653,653,14,0,1,0,1,0
e6d281949f6e404697ff1c0635f1bdee,0,1,0,1,0,0,0,655,655,5,0,0,0,0,0
e495d93edf574707bf7f3d84d4fbd7b2,0,1,0,1,0,0,0,655,655,38,0,0,0,0,0
f0978ebc286c46429c8fa75a37d71efb,0,1,0,1,0,0,0,658,131.6,41,0,0,0,0,0
05eedb217fb74a43b36214ad08661b32,0,1,0,1,0,0,0,667,667,114,0,0,0,0,0
293555614e624a1fb220c7904780d607,0,1,0,1,0,0,0,669,669,5,0,0,0,0,0
7dc841d5e38046e1a6f76f14edd1f8bb,0,1,0,1,0,0,0,679,679,5,0,0,0,0,0
e169160509b740f99c48f7cb5fa1d7fc,0,1,0,1,0,0,0,682,682,22,0,0,0,0,0
8ba92f5d279d4942a659013b8fb1f43f,0,1,0,1,0,0,0,684,684,51,0,0,0,0,5
85fb83f5b6834e88ab8649bdbbf21add,0,1,0,1,0,0,0,694,694,119,0,0,0,0,0
a956ba2aab674a4dbfa41f3b6f43c4b4,0,1,0,1,0,0,0,701,701,72,0,0,0,0,1
eaaf3021caf54239a8fa8e236f47cd13,0,1,0,1,0,0,0,703,703,24,0,0,0,0,0
5f775ae245d847c8b6e4a385983833b0,0,1,0,1,0,0,0,707,707,28,0,0,0,0,0
3d34d86e010449f7a64ea801dd23620e,0,1,0,1,0,0,0,710,710,5,0,0,0,0,0
f24831346ee74872a3e905bbb180bf73,0,1,0,1,0,0,0,711,355.5,12,0,0,0,0,0
eb0444762f414019a339355a14a5c0d5,0,1,0,1,0,0,0,714,714,6,0,0,0,0,0
3cbf731f33bf10449dc7204fef8f7ce8,0,1,0,1,0,0,0,714,714,9,0,0,0,0,0
4c365d8e0d6e4576a123a27b556387f9,0,1,0,1,0,0,0,715,238.33333333333334,26,0,0,0,0,0
9ae9976b746742969d97d9ff605f85c8,0,1,0,1,0,0,0,715,715,51,0,0,0,0,0
f975b11371934f45a3ce5a5ebdafcc59,0,1,0,1,0,0,0,715,715,99,0,0,0,0,0
1b4d3acf39054efa9a361e05ae7d5e23,0,1,0,1,0,0,0,718,718,4,0,0,0,0,0
c55e136bbab7494b9fef43b4f1c1bc34,0,1,0,1,0,0,0,721,721,10,0,0,0,0,0
1b713dd1a86a430cb56c6e48335f7ddd,0,1,0,1,0,0,0,723,180.75,39,0,0,0,0,1
7c13e2ddda7c49c7a3f5179a756b4230,0,1,0,1,0,0,0,724,724,6,0,0,0,0,0
6b3eb01528eb4736ac5a94b4016fc16e,0,1,0,1,0,0,0,726,726,20,0,0,0,0,1
8400e9f9bcb2419bad4ded4333a9d1ba,0,1,0,1,0,0,0,729,243,7,0,0,0,0,0
82e3e97e6cc94c71b143d4a1281bc083,0,1,0,1,0,0,0,729,729,27,0,0,0,0,0
ea9f639eb02248feb2f82e1fd4a366d7,0,1,0,1,0,0,0,732,732,34,0,0,0,0,0


