#=================================================================
# Freeform
# Date: May 12 2019 - May 25 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US"
#=================================================================


##############################################
# Freeform Table
##############################################
,Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit)
4e829d527636ca4e8e03b824e82eee8f,0,1,0,1,0,0,0,,,1,0,0,0,0,0
3bf9ef6ceb574637aab1b70c9ef3ac6d,0,1,0,1,0,0,0,,,1,0,0,0,0,0
ce0d194caf5549ed8b785d80e84a0efe,0,1,0,1,0,0,0,,,1,0,0,0,0,0
70cd636e221e425192109778bf22cd27,0,1,0,1,0,0,0,,,1,0,0,0,0,0
375b4623f9d74e15bc6f88f9b5800b0f,0,1,0,1,0,0,0,,,1,0,0,0,0,0
d6d8b29a87094348a7728f8b606d4a8b,0,1,0,1,0,0,0,,,1,0,0,0,0,0
09f7e874d08749db9a447ba40bdff4b5,0,1,0,1,0,0,0,,,1,0,0,0,0,0
64b43570645b46619b1d6c0fd93bd3de,0,1,0,1,0,0,0,,,1,0,0,0,0,0
08ff23ee6046470e8f3f49862ca8617b,0,1,0,1,0,0,0,,,1,0,0,0,0,0
2f941cac3e4249cb9fa4719e00d90025,0,1,0,1,0,0,0,,,1,0,0,0,0,0
773ad2c6819e46c69e08f2a8c38668bc,0,1,0,1,0,0,0,,,1,0,0,0,0,0
2d9fdcf9d96ead438fd5d70c81b974db,0,1,0,1,0,0,0,,,1,0,0,0,0,0
d622494382204f9fb21b566b153a4e4a,0,1,0,1,0,0,0,,,1,0,0,0,0,0
f09f8657a0894d21a56057c4ea657cfa,0,1,0,1,0,0,0,,,2,0,0,0,0,0
af3ed4bf42d14fb682a681a72b6ee34b,0,1,0,1,0,0,0,,,2,0,0,0,0,0
8fed3a5ced4a4514a29dd019d7f28bee,0,1,0,1,0,0,0,,,2,0,0,0,0,0
e28c842acdc44c249afadcfb68fa0353,0,1,0,1,0,0,0,,,2,0,0,0,0,0
e08f9a5a4dfc46d1bdb986986f802538,0,1,0,1,0,0,0,,,2,0,0,0,0,0
b0c5d0b24ce44ac899308ba05af7a55c,0,1,0,1,0,0,0,,,2,0,0,0,0,0
a1dac4ec8c784b19ad3f95a14bf519e4,0,1,0,1,0,0,0,,,2,0,0,0,0,0
e05f2621501247d9a622d9733cbc9f8d,0,1,0,1,0,0,0,,,2,0,0,0,0,0
9be3abd83e9645a78a70d68dcd6f1d79,0,1,0,1,0,0,0,,,2,0,0,0,0,0
a6a394d2a0ac4df5aeb9f879ac807a23,0,1,0,1,0,0,0,,,2,0,0,0,0,0
4f0fd0a36e6b4248b66572050de59ad1,0,1,0,1,0,0,0,,,2,0,0,0,0,0
41ab48beff4b457987775b2133d026a4,0,1,0,1,0,0,0,,,2,0,0,0,0,0
2c7aaaba4611461ea4e81e40ae6f4afb,0,1,0,1,0,0,0,,,2,0,0,0,0,0
81be6e0f03a44ae69bb437a808bbf854,0,1,0,1,0,0,0,,,3,0,0,0,0,0
371cafd953e6ec4ba95150e6fccb8e02,0,1,0,1,0,0,0,,,3,0,0,0,0,0
fb655b1f7a7647a6a6125a4cbb0fb789,0,1,0,1,0,0,0,,,3,0,0,0,0,0
2c9a6b9baca64cb2a4f944590d5fefdf,0,1,0,1,0,0,0,,,3,0,0,0,0,0
1ed257ff278d47828cf4aae93c067bcc,0,1,0,1,0,0,0,,,3,0,0,0,0,0
aeca15069ebf440581cb92723796723a,0,1,0,1,0,0,0,,,3,0,0,0,0,0
cddfd0160db64be191d00b328ed69a39,0,1,0,1,0,0,0,,,3,0,0,0,0,0
0baf04710961ea4b91ed9b666b45eaa7,0,1,0,1,0,0,0,,,3,0,0,0,0,0
5b7bfa5b9ed34c0a80dd1a3d4fce3dcc,0,1,0,1,0,0,0,,,3,0,0,0,0,0
fd35270cb6ea4f3193cdb026f3812431,0,1,0,1,0,0,0,,,4,0,0,0,0,0
c303558408804fa886c8cd170da5fa4d,0,1,0,1,0,0,0,,,4,0,0,0,0,0
2f08cdb370834688a2d5ca354e7dae7e,0,1,0,1,0,0,0,,,4,0,0,0,0,0
70347ba9bd344e9ead9fdd9819623acb,0,1,0,1,0,0,0,,,4,0,0,0,0,0
3e8e2b93c4b64feea66eb979fbadaeaf,0,1,0,1,0,0,0,,,4,0,0,0,0,0
ea835815c9f44c9594076f8b14e325e5,0,1,0,1,0,0,0,,,5,0,0,0,0,0
6f7f29c5c8404926ad92f6ef674f15e2,0,1,0,1,0,0,0,,,5,0,0,0,0,0
59905daedb4b4af6a9242e28299baa4b,0,1,0,1,0,0,0,,,5,0,0,0,0,0
3d037909f22c44769c598f7039481be7,0,1,0,1,0,0,0,,,5,0,0,0,0,0
df2795bd035840619b68ed3c85f3fada,0,1,0,1,0,0,0,,,5,0,0,0,0,0
f893bd0259924c3282393b5aba613818,0,1,0,1,0,0,0,,,5,0,0,0,0,0
e0bc8ee41d4b4e80b110525264f3af54,0,1,0,1,0,0,0,,,5,0,0,0,0,1
4a816d9c86b4474c994840293fa92853,0,1,0,1,0,0,0,,,5,0,0,0,0,1
efae46c8e7e44d7890331b0e5c85c890,0,1,0,1,0,0,0,,,6,0,0,0,0,0
d81a3358f4bf470cba2ad3be3935ac68,0,1,0,1,0,0,0,,,6,0,0,0,0,0
73ef33fbd06445208f42e7810fe7b66c,0,1,0,1,0,0,0,,,6,0,0,0,0,0
94ecec3e3452410097091f5da501c6e5,0,1,0,1,0,0,0,,,6,0,0,0,0,0
5dde1ac6b2a2478990014501abb634c6,0,1,0,1,0,0,0,,,6,0,0,0,0,0
cb1b38a7476f4117ae3c8112f4278bd3,0,1,0,1,0,0,0,,,6,0,0,0,0,0
769f201e2ce0494fb9ad61593923fb40,0,1,0,1,0,0,0,,,7,0,0,0,0,0
06d9f5e46d214aef89b7b60cafcd9511,0,1,0,1,0,0,0,,,7,0,0,0,0,0
eebeec8be08b4319ba79a30989a5d1bf,0,1,0,1,0,0,0,,,7,0,0,0,0,0
29f63f10ee2c4d9291dda49cebe873ee,0,1,0,1,0,0,0,,,8,0,0,0,0,0
3f6de95d3cab4fe18d3c7353b4edd56e,0,1,0,1,0,0,0,,,8,0,0,0,0,0
aa10bde21f0242b786404e15be3bfd82,0,1,0,1,0,0,0,,,9,0,0,0,0,0
7f2275252bbc4513bd4f207a1fec9616,0,1,0,1,0,0,0,,,9,0,0,0,0,0
0461b7a129134f6cb6b3e89c39b0e27a,0,1,0,1,0,0,0,,,9,0,0,0,0,0
e8f56b155a4c3f4288324bb03c5bbfd8,0,1,0,1,0,0,0,,,10,0,0,0,0,0
9b9f0a62b9fdba41a99d2144dd28c4b5,0,1,0,1,0,0,0,,,10,0,0,0,0,0
14206e5cbe544394888e8c441db15931,0,1,0,1,0,0,0,,,10,0,0,0,0,0
ac3ea0a3fe354b4ba3d70a247e69a37e,0,1,0,1,0,0,0,,,10,0,0,0,0,0
8eceafb91f2f42a3a1fcf616dcaa89c2,0,1,0,1,0,0,0,,,11,0,0,0,0,0
71b6f001df684669880b467096141e85,0,1,0,1,0,0,0,,,12,0,0,0,0,0
97a05caf27ac449ebab08afd0f47feb4,0,1,0,1,0,0,0,,,12,0,0,0,0,0
29302cf744be478488ad5fc62d9694b4,0,1,0,1,0,0,0,,,14,0,0,0,0,0
45ee8ce8703d4111a139cea85e685bc2,0,1,0,1,0,0,0,,,14,0,0,0,0,0
0e36ec664c8c425ead746bb7ffa55207,0,1,0,1,0,0,0,,,14,0,0,0,0,0
c0b8d50120ec42bab498f6a79a1edd26,0,1,0,1,0,0,0,,,14,0,0,0,0,0
25e96365203a406c8a3e8f3ec98c89b8,0,1,0,1,0,0,0,,,14,0,0,0,0,0
5a4585ded3be4733a55d0a2cd6fbd458,0,1,0,1,0,0,0,,,15,0,0,0,0,0
eed5c82efcb64338b9a27022f49a7ec2,0,1,0,1,0,0,0,,,16,0,0,0,0,0
2b8975db3e874859bfd7fcb4aaabf613,0,1,0,1,0,0,0,,,17,0,0,0,0,2
15b24061e31e45b0b16a605f674c658e,0,1,0,1,0,0,0,,,18,0,0,0,0,0
a52114255c7f144d96720e1694414c31,0,1,0,1,0,0,0,,,19,0,0,0,0,1
bd03ae0abb7043da92125cc30cd99720,0,1,0,1,0,0,0,,,20,0,0,0,0,0
68854ce788813e42b144961eae469d8f,0,1,0,1,0,0,0,,,20,0,0,0,0,0
c60537ce71ac405898156aa4312c541d,0,1,0,1,0,0,0,,,21,0,0,0,0,0
e9229d090cbd43bca2211f8773e14b01,0,1,0,1,0,0,0,,,22,0,0,0,0,0
cb0a82e7fc1e4713b40e32c6840e63f9,0,1,0,1,0,0,0,,,24,0,0,0,0,0
8d41c103104f4c249cc935af61437228,0,1,0,1,0,0,0,,,25,0,0,0,0,0
6cd9f47c1a3244abaa4a9037173bbf58,0,1,0,1,0,0,0,,,26,0,0,0,0,0
588199483d52472f85cffefe0ca79aa2,0,1,0,1,0,0,0,,,26,0,0,0,0,0
63f94449c4744114a3c9ad873f58304b,0,1,0,1,0,0,0,,,27,0,0,0,0,0
b4f55ea44fc07142a7005eb9f076232b,0,1,0,1,0,0,0,,,31,0,0,0,0,0
2c1a83107fec4dff8a3315f418d5faa5,0,1,0,1,0,0,0,,,35,0,0,0,0,0
edc52d0bf36646aba2c71d1b8ef76b90,0,1,0,1,0,0,0,,,54,0,0,0,0,0
53bafc21fd57495f9453f2ee53b4b37d,0,1,0,1,0,0,0,,,55,0,0,0,0,0
5a854e69d6444e77a7cd04b80d17fd17,0,1,0,1,0,0,0,,,74,0,0,0,0,0
c98f4b155066493f84cac5e7db05a450,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
385549e8fa0645718025d0e887106452,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
5824ad9d8d1a4389be10759df3cb7722,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
769f8412579144739805ab0c96e435e2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
78014ba56e844e97a9d109b9c1f0954c,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
071e78bf60b44ea2a83234aaa54474c8,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
792f46cab26f4084bde6c2dde35f0b12,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
28856019f5ca40a1821f918f5af3ba43,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
c1fdc16f08f94fb3a36757d6c48fb310,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
feda03bde9dc48e799af7c31914f00fa,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
b36f553f90dc45dcac236c5c071292bb,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
8eecf35736fd41e18874565845efe2ce,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
04dd13df1659461cafb3dd35999c07ac,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0
83e0335537f4458bb6ceb623d637d8af,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0
e48c13c63ec64ec386d219a0c11a34e0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0
266e9a0304f2435e9fffde9fe74d731f,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0
27685f57412448078842fd77bbe80cea,0,1,0,1,0,0,0,2,2,1,0,0,0,0,0
1613768b313c43c6a55a4d9be6540d79,0,1,0,1,0,0,0,2,2,1,0,0,0,0,0
c00ee149c7dd4296a016a157e7227562,0,1,0,1,0,0,0,2,2,1,0,0,0,0,0
4aceded61ec64b629ad962486aae5f2b,0,1,0,1,0,0,0,2,2,1,0,0,0,0,0
cd737eb6ee5143528be4aa787f47aa56,0,1,0,1,0,0,0,2,2,1,0,0,0,0,0
5e6b89fcbf72478a8317833f6c620654,0,1,0,1,0,0,0,2,2,1,0,0,0,0,0
da99532734e441138267c090989d0105,0,1,0,1,0,0,0,2,2,1,0,0,0,0,0
1e35f0f1eac542ee818b4a6f54b920e2,0,1,0,1,0,0,0,2,2,1,0,0,0,0,0
7c327354898548e3ae86e79306ff8a8a,0,1,0,1,0,0,0,2,2,1,0,0,0,0,0
44070a1d97f7417a9e935c6849e1ce1b,0,1,0,1,0,0,0,2,2,1,0,0,0,0,0
64480b611fcc47e2b5d80652700fed5a,0,1,0,1,0,0,0,2,2,1,0,0,0,0,0
02b471c3201e42d1bc5769892215ad09,0,1,0,1,0,0,0,2,2,1,0,0,0,0,0
b2e3b755feda44649dce0994cd805193,0,1,0,1,0,0,0,2,2,1,0,0,0,0,0
f451d9e55f88464f938aa9f4d2459d82,0,1,0,1,0,0,0,2,2,2,0,0,0,0,0
7faf018a97ee48eeb8d5639f59755e6e,0,1,0,1,0,0,0,2,2,3,0,0,0,0,0
daa9744c14b04328becdf4db49d843e6,0,1,0,1,0,0,0,2,2,9,0,0,0,0,0
12819158842241fca91a55742cc53ce3,0,1,0,1,0,0,0,2,2,17,0,0,0,0,0
69efffe1572d4301a1f556a35c802439,0,1,0,1,0,0,0,2,2,20,0,0,0,0,1
05b02744275347649b3986a0af5d75cc,0,1,0,1,0,0,0,2,2,38,0,0,0,0,2
2c7aa6838e6e4a2f9452bcac6e4b082c,0,1,0,1,0,0,0,3,1,8,0,0,0,0,0
f0d9f39dfa044eb99f28c88e7541b83a,0,1,0,1,0,0,0,3,1.5,1,0,0,0,0,0
0fd6995fa7e64c69b058b391ac4b4f74,0,1,0,1,0,0,0,3,3,1,0,0,0,0,0
d8b8af26a74240578dd0999c6d5d6071,0,1,0,1,0,0,0,3,3,1,0,0,0,0,0
ababcd740ce446f0a5ebf3cbd2f7705c,0,1,0,1,0,0,0,3,3,1,0,0,0,0,0
0b5baab6a9124386ac4387b0d49806dc,0,1,0,1,0,0,0,3,3,1,0,0,0,0,0
2732060e085c4697913061dbb5b04dc7,0,1,0,1,0,0,0,3,3,1,0,0,0,0,0
6124442e2fbb45659d8c02f7c257bc8d,0,1,0,1,0,0,0,3,3,1,0,0,0,0,0
53e85d91d01f40c08bd0205192574be4,0,1,0,1,0,0,0,3,3,1,0,0,0,0,0
c94b15a4ddbb482ca715472ce7b2e365,0,1,0,1,0,0,0,3,3,1,0,0,0,0,0
c2477af513184b90acb61c0d11aa4b82,0,1,0,1,0,0,0,3,3,1,0,0,0,0,0
6cac0b6562094e689d945e71fbbdf2dc,0,1,0,1,0,0,0,3,3,1,0,0,0,0,0
ceea50924c5948d0a4df5026b948fa6f,0,1,0,1,0,0,0,3,3,1,0,0,0,0,0
871105f0b1e54490909481ac0a2778d3,0,1,0,1,0,0,0,3,3,2,0,0,0,0,0
b7e3fd3fae04af4f88b367feba87616c,0,1,0,1,0,0,0,3,3,2,0,0,0,0,0
bc00f349f75f4e83aef31f38e4a5fe13,0,1,0,1,0,0,0,3,3,2,0,0,0,0,0
b7d2005c5dfc4bbf959c1c374ef9a0e7,0,1,0,1,0,0,0,3,3,3,0,0,0,0,0
daf28904d1f6437f9bda0c51958e9daf,0,1,0,1,0,0,0,3,3,3,0,0,0,0,0
e477e86e4e8a4f5886267de534d335e8,0,1,0,1,0,0,0,3,3,11,0,0,0,0,0
9f28884c9a91407a92db1eea3396e9fb,0,1,0,1,0,0,0,4,4,0,0,0,0,0,0
e8009cca0fed4947a8ab9e4956eff06c,0,1,0,1,0,0,0,4,4,1,0,0,0,0,0
44287a6f59da46449342c670ec0dec2a,0,1,0,1,0,0,0,4,4,1,0,0,0,0,0
9dd99243a947446b9ce121ac023ea482,0,1,0,1,0,0,0,4,4,1,0,0,0,0,0
18d0fd138b404acfa8a8def0fa46abc1,0,1,0,1,0,0,0,4,4,1,0,0,0,0,0
6dadfd53d01f43ea92ac5c244a06c297,0,1,0,1,0,0,0,4,4,1,0,0,0,0,0
aab606ebfd8b4918b2345d036217b763,0,1,0,1,0,0,0,4,4,1,0,0,0,0,0
22c2b04125774d57a70f3ef777ff3cef,0,1,0,1,0,0,0,4,4,1,0,0,0,0,0
1bba732087a24b0fba27ea814ea884f9,0,1,0,1,0,0,0,4,4,1,0,0,0,0,0
ae260b60f5aa4190a7a2bf7e1a24061c,0,1,0,1,0,0,0,4,4,2,0,0,0,0,0
889d738c14c744f8b6500db4afe3fdfb,0,1,0,1,0,0,0,4,4,2,0,0,0,0,0
b249f0cc6a9f44cb9263bd974bee8e26,0,1,0,1,0,0,0,4,4,2,0,0,0,0,0
3dd522a93d8ce446b56643f84b765587,0,1,0,1,0,0,0,4,4,4,0,0,0,0,0
3d08bb522ee14b158ed6520d27b08f34,0,1,0,1,0,0,0,4,4,8,0,0,0,0,0
d92c3b998c7e4a91b71d231ac9b16e8e,0,1,0,1,0,0,0,5,5,0,0,0,0,0,0
a3fbf88ed21d46168b9b345f3be400c1,0,1,0,1,0,0,0,5,5,0,0,0,0,0,0
c90734f019cd4800bd3444f85e26e808,0,1,0,1,0,0,0,5,5,0,0,0,0,0,0
2a229235cf70441fab50b328a0215e3f,0,1,0,1,0,0,0,5,5,0,0,0,0,0,0
c4ae24f19d9d45218df7d749de98ee1d,0,1,0,1,0,0,0,5,5,1,0,0,0,0,0
f3f6aaff0aeca146835864a24e146b7a,0,1,0,1,0,0,0,5,5,1,0,0,0,0,0
585bca55cc9345b2b4183791aa7a9100,0,1,0,1,0,0,0,5,5,1,0,0,0,0,0
14e3c5aff3cb4885a13d1ea71cb5f785,0,1,0,1,0,0,0,5,5,1,0,0,0,0,0
0602419199e3470db17de86ee15e8c34,0,1,0,1,0,0,0,5,5,1,0,0,0,0,0
f2e768fc22ee44f495ecfe9482a6f29f,0,1,0,1,0,0,0,5,5,1,0,0,0,0,0
9203b7efe93f4b11a47946ec683f26ee,0,1,0,1,0,0,0,5,5,1,0,0,0,0,0
fc24a5ae6b0c4b8bb589dfaa9492adeb,0,1,0,1,0,0,0,5,5,1,0,0,0,0,0
aa90cb8258314be985a79aeba172611e,0,1,0,1,0,0,0,5,5,1,0,0,0,0,0
82903bb4b2cb48d88439b23bc83f99a3,0,1,0,1,0,0,0,5,5,1,0,0,0,0,0
3d253397555f479dbf1b3eb025e50567,0,1,0,1,0,0,0,5,5,1,0,0,0,0,0
566c6432d6944fdb8bf3fcd4d7892a4c,0,1,0,1,0,0,0,5,5,1,0,0,0,0,0
0bdef1b8ca87461bb3f129aad5f2e10a,0,1,0,1,0,0,0,5,5,2,0,0,0,0,0
ec180beb1f3046c4864fd3e11b582393,0,1,0,1,0,0,0,5,5,2,0,0,0,0,0
a6cec31dda3a401bb58470f4fb975b91,0,1,0,1,0,0,0,5,5,2,0,0,0,0,0
54dbc984288a4e4fb47eb8b3eda1c10b,0,1,0,1,0,0,0,5,5,2,0,0,0,0,0
23becf14553d4691bef2f6f01806df8c,0,1,0,1,0,0,0,5,5,2,0,0,0,0,0
45cf437ca7a14f029173897b5a21ff47,0,1,0,1,0,0,0,5,5,2,0,0,0,0,0
cf07d09bdce51d46b50190ec6620a6fd,0,1,0,1,0,0,0,5,5,2,0,0,0,0,0
9e39d0ede5de42b4864b8895d1e6dd5e,0,1,0,1,0,0,0,5,5,2,0,0,0,0,0
2d7b61dd82b1471fbae059a2dfeab7cc,0,1,0,1,0,0,0,5,5,2,0,0,0,0,0
0bd738ebb48749c9ad6a61ab9dd767e6,0,1,0,1,0,0,0,5,5,4,0,0,0,0,0
bcc3426c17e1435899cb6f5806807301,0,1,0,1,0,0,0,5,5,6,0,0,0,0,0
2c95072a01b84f99b0745e71d3df8aea,0,1,0,1,0,0,0,5,5,6,0,0,0,0,0
98ddeb31826d4939bfba42d09b6e08f6,0,1,0,1,0,0,0,5,5,9,0,0,0,0,0
3f9262269d9e4efc802173441192428a,0,1,0,1,0,0,0,6,2,1,0,0,0,0,0
751e02af020249e1bedbf57cea060034,0,1,0,1,0,0,0,6,2,2,0,0,0,0,0
36ec85077e044ed596173b0f74fedbdc,0,1,0,1,0,0,0,6,2,2,0,0,0,0,0
37cd744f5fde4857ad548dcbeaa4bec4,0,1,0,1,0,0,0,6,3,0,0,0,0,0,0
92e1a735de46475a8eb0722e94d78f09,0,1,0,1,0,0,0,6,6,0,0,0,0,0,0
3c42ebdfc9e24993b27c82240300b288,0,1,0,1,0,0,0,6,6,0,0,0,0,0,0
4de3908827314c26aaeec4020614e633,0,1,0,1,0,0,0,6,6,1,0,0,0,0,0
6ffda8d28bb84a5b986b6f2b63d3adfe,0,1,0,1,0,0,0,6,6,1,0,0,0,0,0
61ace955700c4dab9b79e92838bd75a6,0,1,0,1,0,0,0,6,6,1,0,0,0,0,0
586f8760762b4393b0e9e09af9f7b959,0,1,0,1,0,0,0,6,6,1,0,0,0,0,0
b45d8a88a37145f3b053f26eb2958604,0,1,0,1,0,0,0,6,6,1,0,0,0,0,0
45236a947e11437eaef900c323f5f2cf,0,1,0,1,0,0,0,6,6,1,0,0,0,0,0
c9db1df6ae1c4259890c804178a39ffd,0,1,0,1,0,0,0,6,6,1,0,0,0,0,0
6bcf339fca42d9409a60e4706e50ee31,0,1,0,1,0,0,0,6,6,1,0,0,0,0,0
9673413759f54d4db33f2afa39604711,0,1,0,1,0,0,0,6,6,1,0,0,0,0,0
2afd4f52aff6452794f83d6bb5445bf3,0,1,0,1,0,0,0,6,6,1,0,0,0,0,0
131a4c1d68b84b758fd91dae8c8340dc,0,1,0,1,0,0,0,6,6,1,0,0,0,0,0
37bc36e29f5548608f960ced4785b1b5,0,1,0,1,0,0,0,6,6,1,0,0,0,0,0
0701326fe433441d8e939df068cbc292,0,1,0,1,0,0,0,6,6,1,0,0,0,0,0
a4a6012a952349ea907e0a46be5eb861,0,1,0,1,0,0,0,6,6,1,0,0,0,0,0
53626fbbff6648de92d89a286742fee9,0,1,0,1,0,0,0,6,6,1,0,0,0,0,0
3d77a56c987641268270fded1b2efe3d,0,1,0,1,0,0,0,6,6,1,0,0,0,0,0
9ed0850e3d34468c9a5d459abd1369e5,0,1,0,1,0,0,0,6,6,1,0,0,0,0,0
8a338c13f8a44742a55358e7613509f2,0,1,0,1,0,0,0,6,6,2,0,0,0,0,0
21d5a141091e401380db8d674175703e,0,1,0,1,0,0,0,6,6,2,0,0,0,0,0
