MC1ID,Paid Order Exists,Try Exists,Total Visits,New Visitors,Return Visitors,Enter PDP from Office.com,Enter PDP from Store,Enter PDP from O365 Web,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),Link Clicks on OverviewTab,Link Clicks on TechSpecsTab,Link Clicks on ReviewTab,Link Clicks on FAQTab,Link Clicks on AddtoCartButton,Link Clicks on Trial link
86dd9b5b6dfc43f7b06b4025979c7294,1,0,1,1,0,0,1,0,309,309,42,0,0,0,0,0,0
0a79dd234ec04850822a069ac357315f,1,0,1,1,0,0,1,0,289,144.5,24,0,0,0,0,0,0
3b26ded2f80b43ac9fe107180c42f2e0,1,0,1,1,0,0,1,0,283,283,23,0,0,0,0,0,0
37ad666d9cd0422db8e052dc0cd23303,1,0,1,1,0,0,1,0,217,36.16666667,23,0,0,0,0,0,0
5af488c875a24b70b4c39fef40d87d8d,1,0,1,1,0,0,1,0,214,21.4,15,0,0,0,0,0,0
7b2e14348fa44cdb84400b237b7ec331,1,0,1,1,0,0,1,0,204,204,18,0,0,0,0,0,0
8516add47d7148938b6831ac0968bb8a,1,0,1,1,0,0,1,0,201,201,7,0,0,0,0,0,0
aca26df4297647229ee45ad287af38a0,1,0,1,1,0,0,1,0,195,195,25,0,0,0,0,0,0
a0a99ebcb31049bf83fc126bf16d46bb,1,0,1,1,0,0,1,0,165,165,31,0,0,0,0,0,0
ee3f5e10652e452ebd3572199a6e8127,1,0,1,1,0,0,1,0,150,150,27,0,0,0,0,0,0
2df089db5346468d8bc61d6e76ace436,1,0,1,1,0,0,1,0,142,142,18,0,0,0,0,0,0
16e0b01a4d364a2487501e251ed699a9,1,0,1,1,0,0,1,0,96,96,4,0,0,0,0,0,0
76eeffb7e35e465f841689df49d33a90,1,0,1,1,0,0,1,0,91,91,20,0,0,0,0,0,0
34f312c5db91487f83029dc52cc0fcbe,1,0,1,1,0,0,1,0,84,84,18,0,0,0,0,0,0
0191e9aa6bd048c5bc2013ccaf872174,1,0,1,1,0,0,1,0,76,76,7,0,0,0,0,0,0
5f53710be4014b56aea3fd06e241ec91,1,0,1,1,0,0,1,0,59,59,8,0,0,0,0,0,0
20200ed254144f838e642ed47451201c,1,0,1,1,0,0,1,0,50,50,13,0,0,0,0,0,0
7984018e26cb494c9beb2fac729324d4,1,0,1,1,0,0,1,0,44,44,5,0,0,0,0,0,0
63834b3d4307456e88b033b3200613ad,1,0,1,1,0,0,1,0,27,27,14,0,0,0,0,0,0
77c27953c857477097044045a97d51ce,1,0,1,1,0,0,1,0,23,23,10,0,0,0,0,0,0
735c968c9b664565957d63fd781cc822,1,0,1,1,0,0,1,0,23,23,7,0,0,0,0,0,0
7e60fff4e5aa416d883056d89839e237,1,0,1,1,0,0,1,0,22,3.666666667,6,0,0,0,0,0,0
309cc98461a740dfa4d954c2f6134f31,1,0,1,1,0,0,1,0,19,19,5,0,0,0,0,0,0
1822e0efc10240e2a661213828221f48,1,0,1,1,0,0,1,0,,,19,0,0,0,0,0,0
ef85b8cff52f4e3e920978f5d251d801,1,0,1,1,0,0,1,0,,,7,0,0,0,0,0,0
b1a317ef25fe49318312eb388a8014a9,1,0,1,1,0,0,1,0,,,2,0,0,0,0,0,0
a88dd8e262834a728d7f30f4835c568b,1,0,1,1,0,0,0,1,2778,2778,32,0,0,0,1,2,0
8b2e753002934f5cb7d07849f30acff8,1,0,1,1,0,0,0,1,1898,210.8888889,64,0,0,0,0,0,0
91cce3b22e7944cbbee2c23cd6800ce8,1,0,1,1,0,0,0,1,1199,171.2857143,54,0,0,0,0,0,0
0e531f8baaf54271a9d5e0f3f3c8937f,1,0,1,1,0,0,0,1,1177,294.25,59,0,0,0,0,0,0
bdaff1ab990e406183331c360db5bf97,1,0,1,1,0,0,0,1,874,174.8,75,0,0,0,0,1,0
7334ccc44ae2447e8992f89bb04a905d,1,0,1,1,0,0,0,1,709,709,85,0,0,0,0,3,0
fadd93cbc2ee40f988eecf21102f0370,1,0,1,1,0,0,0,1,699,49.92857143,21,0,0,0,0,0,0
8ff521561ded4dc7a6047409ea6bdd82,1,0,1,1,0,0,0,1,567,567,20,0,0,0,0,0,0
c80d5813d95a48e487c4ecc82aab1216,1,0,1,1,0,0,0,1,561,561,79,0,0,0,0,0,0
a8096d746b6e43afa0bc8dabf35c1175,1,0,1,1,0,0,0,1,485,485,43,0,0,0,0,2,0
d8f660c4f1a9494981fa23269b377b36,1,0,1,1,0,0,0,1,426,426,37,0,0,0,0,0,0
057778d877054c4bb8fad8538570c8da,1,0,1,1,0,0,0,1,418,52.25,76,0,0,0,0,0,0
48fbdd35c8f2470484954eb956b73e39,1,0,1,1,0,0,0,1,397,16.54166667,41,0,0,0,0,0,0
cea1218450664865bbe90c1b9ee4277a,1,0,1,1,0,0,0,1,342,171,21,0,0,0,0,0,0
44d2bfb242884e629cd0291051c771b7,1,0,1,1,0,0,0,1,327,327,52,0,0,0,0,0,0
e89b19a85ec14bba8e813d8612d53e8b,1,0,1,1,0,0,0,1,321,321,17,0,0,0,0,0,17
b675396752cc4213a9ea6c42860bbe67,1,0,1,1,0,0,0,1,291,7.461538462,39,0,0,0,0,0,0
8d33edf3f64149b7b2571c0e8e10ea08,1,0,1,1,0,0,0,1,268,268,19,0,0,0,0,0,0
d06547cc97834ce78d7a4a51cc2c0988,1,0,1,1,0,0,0,1,226,226,19,0,0,0,0,0,0
b7a4e3599fa84e4da5764061a8ba28ae,1,0,1,1,0,0,0,1,223,111.5,23,0,0,0,0,0,0
ee489f50d48d4e68ab26824e9ba7b384,1,0,1,1,0,0,0,1,199,199,14,0,0,0,0,0,0
971b67616843437e970d71bc697ce319,1,0,1,1,0,0,0,1,187,187,31,0,0,0,0,0,0
590562c0e5c846bfaf3de7ca8b771f19,1,0,1,1,0,0,0,1,132,33,16,0,0,0,0,0,0
fa8269fe4a3c4f6c9a218d088517b4a3,1,0,1,1,0,0,0,1,30,30,9,0,0,0,0,0,0
febb18ad3240409daa77e81a03ee28cd,1,0,1,1,0,0,0,1,26,26,8,0,0,0,0,0,0
73cd333bc711460b991bb5e974b45bca,1,0,1,1,0,0,0,1,1,1,5,0,0,0,0,0,0
f3982c944aac404f9ba2e9dfabdefd2a,1,0,1,1,0,0,0,1,1,1,3,0,0,0,0,0,0
ecc701ad982b4002a0b0e417bbcab305,1,0,1,1,0,0,0,0,2703,112.625,78,0,0,0,0,0,0
eff3f192db3d4f1e9d2a01a72c58407d,1,0,1,1,0,0,0,0,2557,2557,54,0,0,0,0,0,0
1eb60b91f00f4f2fbfb66482e34d7028,1,0,1,1,0,0,0,0,1756,1756,50,0,0,0,0,1,2
f35972fd8783450eae44eaf3d1c140a5,1,0,1,1,0,0,0,0,1451,483.6666667,18,0,0,0,0,0,0
6ff02a8b15c14a26a20f3d7ae46817b8,1,0,1,1,0,0,0,0,794,794,42,0,1,1,1,0,0
3a5fd6f3b2ef47bf827a6fae953d88af,1,0,1,1,0,0,0,0,723,72.3,17,0,0,0,0,1,0
7c67695b80df4809abb69aefe8ef5029,1,0,1,1,0,0,0,0,592,296,20,0,0,0,0,0,0
cf77892ef7004dc7b2118f2e50d5f385,1,0,1,1,0,0,0,0,332,332,15,0,0,0,0,0,0
26fd085609ff4f029ecbe16f2b87e2c1,1,0,1,1,0,0,0,0,284,284,36,0,0,0,0,0,0
4bc024428b324a0190a53f65f63db94b,1,0,1,1,0,0,0,0,278,139,25,0,0,0,0,0,0
63745fd3835c4df39a73b30d167cff05,1,0,1,1,0,0,0,0,222,222,47,0,0,0,0,2,0
6bafd77f5ff84dbb9dd6504cc000aa6d,1,0,1,1,0,0,0,0,209,209,18,0,0,0,0,0,0
a69b485320114a5abb8bfdfaa7f10b6e,1,0,1,1,0,0,0,0,197,197,48,0,0,0,0,0,0
d1674bdd2b134df58963db6ffaceb568,1,0,1,1,0,0,0,0,196,196,32,0,0,0,0,0,0
8c12cf66f1df450c869113369acaeb97,1,0,1,1,0,0,0,0,185,185,31,0,0,0,0,1,0
83b5895e6db0451cbe54d25746804027,1,0,1,1,0,0,0,0,183,183,14,0,0,0,0,0,0
1336d04878634848a17d106b07dc7f1e,1,0,1,1,0,0,0,0,160,160,31,0,0,0,0,0,0
b8cb3d86586b4852894ded5c544354f1,1,0,1,1,0,0,0,0,122,61,39,0,0,0,0,0,0
35ad4d1256da4bca81683ea3fda37107,1,0,1,1,0,0,0,0,109,109,24,0,0,0,0,2,0
4a9fb033b6d64ac1a02ac1b0fcc1a9a2,1,0,1,1,0,0,0,0,107,107,16,0,0,0,0,0,0
d83f7856cf6d4eac91d964a9667350c2,1,0,1,1,0,0,0,0,95,95,20,0,0,0,0,0,0
b7bd7accd6be4b3d86c00df920afede1,1,0,1,1,0,0,0,0,80,80,16,0,0,0,0,0,0
b8aa149823524101bd95b27a828e3638,1,0,1,1,0,0,0,0,45,45,14,0,0,0,0,0,0
c99e6e3825b84c759c460659e9862f80,1,0,1,1,0,0,0,0,28,28,12,0,0,0,0,0,0
c884f2d89e004e398ba06833ba631b22,1,0,1,1,0,0,0,0,19,19,8,0,0,0,0,0,0
898353cedec144bc98ceaf884207c3af,1,0,1,1,0,0,0,0,14,7,11,0,0,0,0,0,0
b09986927a9342d8b732073e835233d8,1,0,1,1,0,0,0,0,6,6,6,0,0,0,0,0,0
aa41a3991e654e7cada7f7444fd8ad79,1,0,1,0,1,1,0,0,361,180.5,26,0,0,0,0,0,0
dab5f6da2e18423f96df61a7b312a5fa,1,0,1,0,1,1,0,0,51,51,10,0,0,0,0,0,0
11762d8e7daf4e769516fd5bcc9652fc,1,0,1,0,1,0,1,0,2344,293,70,0,0,0,0,0,0
ea57162f99e341398160e9786889cd7a,1,0,1,0,1,0,1,0,1765,1765,28,0,0,0,0,0,0
5df1b19b68f9401fa59f65e1021326a0,1,0,1,0,1,0,1,0,1549,1549,17,0,0,0,0,0,0
2fb7d8e6b53444419d1e3933e8a339d9,1,0,1,0,1,0,1,0,1343,134.3,84,0,0,0,0,0,0
4c79f74c95ab4f32b153a5882dd4d267,1,0,1,0,1,0,1,0,1275,1275,92,0,0,0,0,1,0
f2968d09344448219dc88a592cc35935,1,0,1,0,1,0,1,0,1228,64.63157895,80,0,0,0,0,1,0
8590a4f28a6d4635a524a710b20a4b81,1,0,1,0,1,0,1,0,453,453,69,0,0,0,0,2,0
0f7bd9586a62455883d6ed7ce264aba1,1,0,1,0,1,0,1,0,424,35.33333333,14,0,0,0,0,0,0
e515441c53134613911facabb094bcf3,1,0,1,0,1,0,1,0,421,12.75757576,98,0,0,0,0,0,0
1fe0b8e1eea54dbf97aa6fd7b115804a,1,0,1,0,1,0,1,0,398,398,45,0,0,0,0,1,0
a3ca1800e86b413eb9e898b35c53457f,1,0,1,0,1,0,1,0,315,45,36,0,0,0,0,0,0
686975728c6c4690b3f70f39164f6d13,1,0,1,0,1,0,1,0,273,273,19,0,0,0,0,0,0
046decdf34744395b6ae8c86a3ba5780,1,0,1,0,1,0,1,0,213,213,12,0,0,0,0,0,0
a58b770ab59b4fdbb6cd7737a1d1266a,1,0,1,0,1,0,1,0,189,189,34,0,0,0,0,0,0
4dd09d85fb6046638730cd885252f0e7,1,0,1,0,1,0,1,0,128,128,20,0,0,0,0,0,0
ab760ed43b834954beb0f04aca5fb3bb,1,0,1,0,1,0,1,0,106,106,9,0,0,0,0,0,0
2a455c8c205e47dab219b998231c6df7,1,0,1,0,1,0,1,0,79,79,15,0,0,0,0,0,0
b73618741f894251ad10f902498464c6,1,0,1,0,1,0,1,0,53,10.6,14,0,0,0,0,0,0
83dbe1ebb0e949cc8ba01c5178249684,1,0,1,0,1,0,1,0,12,12,8,0,0,0,0,0,0
15093cacc7f54bd4be25911878c5b0de,1,0,1,0,1,0,1,0,,,90,0,0,0,0,0,0
c6a4f23103a94f849504b12b80dd8eec,1,0,1,0,1,0,1,0,,,5,0,0,0,0,0,0
42050d6192ea43c996ec195e5559701d,1,0,1,0,1,0,0,1,1840,1840,43,0,0,0,0,1,0
cef55aa3915b4d8cb150c72376e50f8e,1,0,1,0,1,0,0,1,1576,1576,27,0,0,0,0,0,0
bb7e2062bd4142a194eaa8818bf04169,1,0,1,0,1,0,0,1,1514,151.4,76,0,0,0,0,0,0
dc83437f0e58460e9442db0293154b96,1,0,1,0,1,0,0,1,1491,1491,35,0,0,0,0,0,0
2a7ffbe910294efcb9d9869b7a5be5bf,1,0,1,0,1,0,0,1,1464,1464,45,0,0,0,0,1,0
231a4817cbef4217a68962512e4b955e,1,0,1,0,1,0,0,1,1075,1075,50,0,1,0,0,0,0
0295ad7bc9b44fb386764b4603859171,1,0,1,0,1,0,0,1,1068,82.15384615,45,0,0,0,0,0,0
2d94bc5c875c457da7f2f839c21b07ed,1,0,1,0,1,0,0,1,848,49.88235294,32,0,0,0,1,0,0
b174fae446534eca847b15efec913d6c,1,0,1,0,1,0,0,1,814,407,41,0,0,0,0,2,0
0d81a6b6bb9e4de8a1ff60f8fc95693d,1,0,1,0,1,0,0,1,531,531,22,0,0,0,0,0,0
a7aa8680e8c04f819463b334ba501d4f,1,0,1,0,1,0,0,1,437,48.55555556,44,0,0,0,0,0,0
9f911b1c225b4f87afd8cd9e507148c9,1,0,1,0,1,0,0,1,414,59.14285714,56,0,0,0,0,0,0
8a67b038a1aa3c40bb96ee2bfb4f900d,1,0,1,0,1,0,0,1,200,200,16,0,0,0,0,0,0
29428545118eca4aac249eeb542f9536,1,0,1,0,1,0,0,1,184,15.33333333,33,0,1,0,0,1,0
4d41afb4a8eb495a8ef2ad7b816c098d,1,0,1,0,1,0,0,1,177,59,11,0,0,0,0,0,0
f8a3618b8428418eb5085d28c531db51,1,0,1,0,1,0,0,1,173,173,24,0,0,0,0,0,0
24291573e8f342abb381817be6208980,1,0,1,0,1,0,0,1,165,165,8,0,0,0,0,0,0
0a3d18612c2049f1a1ceccf6fbbccd70,1,0,1,0,1,0,0,1,4,4,28,0,0,0,0,0,0
c3d457532b31409da308173a867c96b5,1,0,1,0,1,0,0,0,2544,2544,114,0,0,0,0,0,0
e8c5ebf0eed19e40a4022ff6be78c5fb,1,0,1,0,1,0,0,0,1728,1728,4,0,0,0,0,0,0
5981ec2f7dc9477f891d9d9a0ce75074,1,0,1,0,1,0,0,0,1633,1633,48,0,0,0,0,0,0
bc21d9fa4485473f942b7c699b0fa38a,1,0,1,0,1,0,0,0,1537,384.25,78,0,0,0,0,1,0
66c2a674ef65492baa6e3915a8c4a74d,1,0,1,0,1,0,0,0,1012,1012,49,0,0,0,0,0,0
5ef8dcbe1afa904a897a4bed6f87067a,1,0,1,0,1,0,0,0,952,952,55,0,0,0,0,0,0
07d3f8fe28714c66a88177247bf386e7,1,0,1,0,1,0,0,0,930,930,47,0,0,0,0,1,0
b4fe9116bd574142a8695dc9cd5d801b,1,0,1,0,1,0,0,0,895,895,41,0,0,0,0,2,0
0bc59fdb65094105bb31a39094df49d4,1,0,1,0,1,0,0,0,865,432.5,34,0,0,0,0,0,2
7787271abfc1464d8fdf0b5571465f60,1,0,1,0,1,0,0,0,821,821,36,0,0,0,0,0,0
87b77be22e1d403a97d2e3f1b1c86067,1,0,1,0,1,0,0,0,778,778,43,0,0,0,0,0,0
731ff7a385594bc4a742c7e0330c9420,1,0,1,0,1,0,0,0,613,613,39,0,0,0,0,0,0
4224bbd7f1d3436d960bd019a010281b,1,0,1,0,1,0,0,0,453,56.625,9,0,0,0,0,0,0
4e62f487d0c8fb48b5be7e3f546c1e9a,1,0,1,0,1,0,0,0,388,194,34,0,0,0,0,1,0
632b74566a2a794ea8354e0b915cb280,1,0,1,0,1,0,0,0,338,338,20,0,0,0,0,0,0
8b397ef79a4c417392ee4d9c4951e088,1,0,1,0,1,0,0,0,318,318,12,0,0,0,0,0,0
319eeb0b636bff44b38d385ad3f3dadf,1,0,1,0,1,0,0,0,314,314,0,0,0,0,0,0,0
91f8010b15b14493bc5cdb7b919610ea,1,0,1,0,1,0,0,0,301,301,22,0,0,0,0,0,0
54d6dbe9710846429c5d5af6c4d8c21a,1,0,1,0,1,0,0,0,262,262,41,0,0,0,0,0,0
ce65a6a40f234ee992ae10984cb33bf7,1,0,1,0,1,0,0,0,218,10.9,27,0,0,0,0,0,0
b51f71f9e3a947b1b2e1cba7267c8efa,1,0,1,0,1,0,0,0,176,176,17,0,0,0,0,0,0
2c5cd8967fd144d3b9bc58de5a8f2dfc,1,0,1,0,1,0,0,0,139,139,14,0,0,0,0,0,0
d888459bc880477283d3271b7fda46c4,1,0,1,0,1,0,0,0,55,55,47,0,0,0,0,0,0
ebdfb8f13a9f4b4daf8a54bc11f8c741,1,0,1,0,1,0,0,0,53,53,13,0,0,0,0,0,0
3e4ecfb7043241bc9ab6852067e0d1c4,1,0,1,0,1,0,0,0,20,6.666666667,12,0,0,0,0,0,0
6b657c0459342845bc174b5d3dbd820d,1,0,1,0,1,0,0,0,16,16,8,0,0,0,0,0,0
178fa5e1874a4ec6afc5e9b1141e43c3,1,0,1,0,1,0,0,0,,,5,0,0,0,0,0,0
a3cb1703f17e4ece9e543f957c2ea5ef,0,1,2,1,0,0,1,1,1819.5,1819.5,254,0,0,0,0,0,0
36a7a8446ee44c288a974ed6124139e4,0,1,2,1,0,0,0,1,1047,1047,168,0,0,0,0,0,2
85f64c4c9e744963b72a95702b8b39df,0,1,2,0,1,0,0,2,1620.5,1080.333333,90,0,0,0,0,1,4
5f1827ae627a4bb79a221860eac95856,0,1,1,1,0,1,0,0,,,1,0,0,0,0,0,0
3236e05d97fd4bf2af7fda635ed92e12,0,1,1,1,0,0,1,0,439,219.5,3,0,0,0,0,0,0
2d8ab9e4edc743d58b4264df1c48302e,0,1,1,1,0,0,1,0,284,284,24,0,0,0,0,0,0
42eb2c76deac4d69ad50c7ccd51e5ff8,0,1,1,1,0,0,1,0,181,181,25,0,0,0,0,0,0
b5915f4120b34a75b4a4e569ecd974af,0,1,1,1,0,0,1,0,131,131,5,0,0,0,0,0,0
c9610ce132af4f9cb9cd7918eafcd1bd,0,1,1,1,0,0,1,0,85,85,22,0,0,0,0,0,0
de73b41ef6ae4566a044ca5b913b7bd9,0,1,1,1,0,0,1,0,62,62,24,0,0,0,0,0,0
345fc3efb41a44fa9fb2bfbf7835d7e1,0,1,1,1,0,0,1,0,20,20,10,0,0,0,0,0,0
6c09b668aae844fd8dc6efc8501ea46e,0,1,1,1,0,0,1,0,5,5,7,0,0,0,0,0,0
6af2fbb195bb46f5a56847587d9cfa32,0,1,1,1,0,0,1,0,5,5,4,0,0,0,0,0,0
2948611dc47e42d68de769fefcb88fb2,0,1,1,1,0,0,1,0,,,26,0,0,0,0,0,0
5f7ad0a50bec435d9a9cf4eee62a2fde,0,1,1,1,0,0,1,0,,,3,0,0,0,0,0,0
ec5d14b880b74e24b8e5d3bfcb503ba2,0,1,1,1,0,0,1,0,,,3,0,0,0,0,0,0
ecf6af9eb18b4c658baca9967f671a91,0,1,1,1,0,0,0,1,2088,2088,32,0,0,0,0,0,2
c59e486087c040baa458b6e6acf52b54,0,1,1,1,0,0,0,1,784,784,27,0,0,0,0,0,0
6aff52c493aa4d9489d942ab9afdb7ba,0,1,1,1,0,0,0,1,654,654,42,0,0,0,0,0,0
7d5d1e60d2e64cb387945cd86b9a6a6d,0,1,1,1,0,0,0,1,586,586,12,0,0,0,0,0,0
01d5555be962490f9684346cf0305daf,0,1,1,1,0,0,0,1,212,212,27,0,0,0,0,0,0
28f925cfd4884a32afe8701a8b018cdb,0,1,1,1,0,0,0,1,160,160,16,0,0,0,0,0,0
7006026c509b42a38620b93a5f77828e,0,1,1,1,0,0,0,1,113,56.5,44,0,0,0,0,0,0
3d056ec201e74c899dad260d4cf5a292,0,1,1,1,0,0,0,1,59,59,18,0,0,0,0,0,0
bbe227a297bd469383de6246a64fb150,0,1,1,1,0,0,0,0,1381,1381,45,0,0,0,0,0,6
480cbc84caf24c4bbfd144d02be0882d,0,1,1,1,0,0,0,0,801,61.61538462,32,0,0,0,0,0,0
1c5198a3dd4844648818b1dab328ed2d,0,1,1,1,0,0,0,0,305,61,17,0,0,0,0,1,0
340f160841fe430a9ac241616b3b5087,0,1,1,1,0,0,0,0,111,111,27,0,0,0,0,0,0
8321d1083b1f45e4b6555e380f6d4ef2,0,1,1,1,0,0,0,0,60,60,19,0,0,0,0,0,0
1c425e89c3064e239514f9c886378d5f,0,1,1,0,1,0,1,0,376,376,27,0,0,0,0,0,0
8ad3c2b231ef42d7be016f5bfa461e07,0,1,1,0,1,0,1,0,367,61.16666667,34,0,0,0,0,0,0
de1954cb3f34428999a3994f0b7d8ab9,0,1,1,0,1,0,1,0,229,229,10,0,0,0,0,0,0
f007301fc82f49cba15ff15fda6152ee,0,1,1,0,1,0,1,0,116,116,17,0,0,0,0,0,0
7dd1f56a41d4744d82a700bfb852022c,0,1,1,0,1,0,1,0,33,33,8,0,0,0,0,0,0
8ce39c159fee428194dba425fad20919,0,1,1,0,1,0,0,1,1666,1666,52,0,0,0,0,0,0
07bafe8cf94b4adba84d8c8028ca23cb,0,1,1,0,1,0,0,1,1102,1102,13,0,0,0,0,0,0
fcf71090399e4459ba37e7428a333c83,0,1,1,0,1,0,0,1,432,144,61,0,0,0,0,0,1
8037ddfa464f41dfb19eefd4f4e50a16,0,1,1,0,1,0,0,1,282,8.545454545,96,0,0,0,0,5,0
6d466a061b17405fb2537bf04c17d434,0,1,1,0,1,0,0,1,89,89,6,0,0,0,0,0,0
9d54fe73568fbd479210fc5a119bbc95,0,1,1,0,1,0,0,1,49,49,25,0,0,0,0,0,0
d55db623fadfca4b86740360a358dcb7,0,1,1,0,1,0,0,1,13,13,5,0,0,0,0,0,0
7de61bdb95e64f45ab32e9b360254bde,0,1,1,0,1,0,0,0,2608,2608,49,0,0,0,0,0,0
584724f1b8e54d5b88f4f2661b59b546,0,1,1,0,1,0,0,0,1314,1314,14,0,0,0,0,0,0
3f0dab7d033c49d4af1d83aaf1bfc925,0,1,1,0,1,0,0,0,852,852,135,0,0,0,0,0,0
e251e7fbd5214c1e8af189c9dc94b9ac,0,1,1,0,1,0,0,0,825,825,84,0,0,0,0,2,0
2c597ecfee4b44899cee64e4bf903cba,0,1,1,0,1,0,0,0,810,810,69,0,0,1,0,3,0
d7a5c0a9c6744754840792b7f15b8982,0,1,1,0,1,0,0,0,99,99,16,0,0,0,0,0,0
f7e9014bf68845ecb00230823aa6664d,0,1,1,0,1,0,0,0,15,15,6,0,0,0,0,0,0
9ad16938799e46f3bfb8daf5312f46a0,0,1,1,0,1,0,0,0,15,5,7,0,0,0,0,0,0
bfd28f2733fc4303abfcff780d49c634,0,1,1,0,1,0,0,0,6,6,7,0,0,0,0,0,0
5f31aded8a3b460988bb095507fe7657,0,0,7,1,0,0,0,0,594.4285714,594.4285714,7,0,0,0,0,0,0
b5b3e1afe9d343ebaf663783e642617a,0,0,5,1,0,0,0,5,178.3333333,66.875,162,0,0,0,0,0,0
3297351472104880a58d655d3f5c0292,0,0,5,0,1,0,4,0,1041.25,1041.25,16,1,2,0,1,6,0
ebdd063c7131451ba7c7056872b22d99,0,0,5,0,1,0,1,1,155.8,155.8,10,0,0,0,0,0,0
71d36d87bd0a4c5c8d2881a78af52562,0,0,5,0,1,0,0,1,63.33333333,63.33333333,9,0,0,0,0,0,0
34e89d1916074a72b43c4056486a60e8,0,0,4,1,0,0,2,0,376,376,3,0,0,0,0,0,0
3ed9c49203cd4863893bc1997d048ad9,0,0,4,1,0,0,2,0,139.5,15.94285714,110,0,0,0,0,5,0
ef006f40b8654f83bc26d39e28d245e0,0,0,4,1,0,0,1,3,390.3333333,390.3333333,12,0,0,0,0,0,0
104c4f2c861a450b950816fd73fbe291,0,0,4,1,0,0,1,1,2822,564.4,83,0,0,0,0,2,0
e9f737ec0360471a891dfcb4427a9929,0,0,4,1,0,0,0,0,,,1,0,0,0,0,0,0
96b40ee60aec45448a2e92d8c39742a2,0,0,4,0,1,1,1,1,1141.25,126.8055556,253,0,0,0,0,0,0
ad9a687269e0423ab852692611d67952,0,0,4,0,1,0,3,1,1548,1548,372,0,0,0,0,12,0
3141f646790c4f04b711fde024f36cae,0,0,4,0,1,0,3,1,1035.75,1035.75,182,0,8,0,0,6,0
6f9465ae30b0442c84430418bfc72ae5,0,0,4,0,1,0,3,1,55,55,20,0,0,0,0,0,0
815dea18473548bfa6006fb41e24a7b4,0,0,4,0,1,0,3,0,1385,1385,6,0,0,0,0,0,0
73a6c18b3009451fa6df787ca10ec458,0,0,4,0,1,0,2,2,13,13,1,0,0,0,0,0,0
5ce7e32b13254db3a721c45a0478d06a,0,0,4,0,1,0,1,1,1362,1362,9,0,0,0,0,0,0
2dbaf00a2e324b7e810c89ebbb60897e,0,0,4,0,1,0,1,1,237.5,237.5,12,0,0,0,0,0,0
4fa2e1f3bce846688ff6e453155469f5,0,0,4,0,1,0,0,3,,,3,0,0,0,0,0,0
e1a14be0c63344ab9b6da1c99fc28bea,0,0,3,1,0,3,0,0,3,1.285714286,4,0,0,0,0,0,0
4c763a9cc9914656912124e64eb6ea51,0,0,3,1,0,0,2,1,32,13.71428571,72,0,0,0,0,0,0
15960d5703344e86898ed923283c2b56,0,0,3,1,0,0,1,2,842,210.5,17,0,0,0,0,0,0
8cbf98fed8b64ef692da03492a43d93f,0,0,3,1,0,0,1,2,171.6666667,128.75,96,0,0,0,0,2,0
182f6ebf48dd4bd085cad3beea73f812,0,0,3,1,0,0,1,1,100,100,5,0,0,0,0,0,0
fedc75b17f734fd98b139c2a4e6be520,0,0,3,1,0,0,0,3,114,114,195,0,0,0,0,0,0
8dda008fa9c24654bca2124f82841241,0,0,3,1,0,0,0,0,251,251,45,0,0,0,0,0,0
6a13cbfa009d4410abf581d823125710,0,0,3,1,0,0,0,0,36,21.6,45,0,0,0,0,0,0
dd9401e72dda4afdb3942007cb707916,0,0,3,1,0,0,0,0,21.5,21.5,13,0,0,0,0,0,0
cf75d6181a0e4ff9babda3120e7dad31,0,0,3,1,0,0,0,0,3,3,7,0,0,0,0,0,0
d64b1d757439409780a88c2c5b9f3350,0,0,3,0,1,2,0,0,80,40,4,0,0,0,0,0,0
4427e9de4fae475795dfd3a45ab69761,0,0,3,0,1,0,3,0,542,542,86,0,0,0,0,0,0
ac1b5951185843fa9a95cf36bc5f8f2d,0,0,3,0,1,0,2,1,547,547,34,0,0,0,0,2,0
3817bd31830c43f3901f1561cc6e3d4b,0,0,3,0,1,0,2,0,476.3333333,476.3333333,105,0,0,0,0,0,0
3923390593e34ca694a155def070200f,0,0,3,0,1,0,2,0,342.6666667,342.6666667,71,0,0,0,0,2,0
6c929b48d0ca488c9a78b4269a7da163,0,0,3,0,1,0,1,2,1341.666667,223.6111111,483,0,0,0,0,0,0
56e25377ecb949888bbaf6b9b8ff8192,0,0,3,0,1,0,1,0,361,361,10,0,0,0,0,0,0
26145d256122446f9adf2117c16b6fef,0,0,3,0,1,0,0,3,223.3333333,16.75,132,0,0,0,0,4,0
ba2d5441d3b7f74d82bcb3408be49f88,0,0,3,0,1,0,0,2,1758.333333,1758.333333,76,0,0,0,0,0,0
e3d0aee0d36d4b1d9b2e9665e491a8b5,0,0,3,0,1,0,0,1,846,846,6,0,0,0,0,0,0
f3d1a7bad6e140b5b5500955db2e0df7,0,0,3,0,1,0,0,1,490.5,140.1428571,20,0,0,0,0,0,0
50637eab03a94c59bb460e2e89adf021,0,0,3,0,1,0,0,0,663.3333333,398,145,0,4,4,0,0,0
5d932885faed4840a787075a4dc86026,0,0,3,0,1,0,0,0,630.6666667,630.6666667,84,0,0,0,0,2,0
0ecfdb2a1d3d48b9bbd4add2e9f6a0f5,0,0,2,1,0,2,0,0,96,16,9,0,0,0,0,0,0
