#=================================================================
# O365 Home - All users _6_7
# Date: May 20 2019 - May 21 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US"
#=================================================================


##############################################
# Metrics - No Device orders
##############################################
,Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit)
01f54c921f04410fb41a4543644ba80e,0,0,1,0,1,0,0,0,1,0,0,0,68,,6,0,0,0,0,0,0,0
4bb77117eed8493c9844d0d707e28124,0,0,1,0,1,0,0,0,1,0,0,0,67,,15,0,0,0,0,0,0,0
9da19bf744474a7ea4a613893ec767d5,0,0,1,0,1,0,0,0,1,0,0,0,66,31,5,0,0,0,0,0,0,0
1700445f6f4d4f2d9b2d24eb4d16df4b,0,0,1,0,1,0,0,0,1,0,0,0,63,6,4,0,0,0,0,0,0,0
cd6f96faee9e4a0794d745b85930566c,0,0,1,0,1,0,0,0,1,0,0,0,53,,10,0,0,0,0,0,0,0
93234cfd77c84a75ad74d1841b0e81fd,0,0,1,0,1,0,0,0,1,0,0,0,51,,11,0,0,0,0,0,0,0
401c5339679b4f4d8c4f65619446c95b,0,0,1,0,1,0,0,0,1,0,0,0,48,48,51,0,0,0,0,0,0,0
bba8186d2a9c4a51993723bdfa9ba29b,0,0,1,0,1,0,0,0,1,0,0,0,43,6,7,0,1,0,0,0,0,0
68f81f9986ddaa43b2ff9f0cd091f724,0,0,1,0,1,0,0,0,1,0,0,0,39,,8,0,0,0,0,0,0,0
13de4edd32ff45a18a6bf3d501f943c1,0,0,1,0,1,0,0,0,1,0,0,0,39,,3,0,0,0,0,0,0,0
b05f253010204866a4e7856243ed3b26,0,0,1,0,1,0,0,0,1,0,0,0,26,,11,0,0,0,0,0,0,0
2fc0b99bbc0c4f77bd52fbfc1028edd8,0,0,1,0,1,0,0,0,1,0,0,0,23,,21,0,0,0,0,1,0,0
431c10de839301498082412e8daf7844,0,0,1,0,1,0,0,0,1,0,0,0,23,,2,0,0,0,0,0,0,0
bbca7f807bda4a03996bcb75f95f3d44,0,0,1,0,1,0,0,0,1,0,0,0,22,,4,0,0,0,0,0,0,0
85b2d88aae0342d5a6e5573cb9a3ec66,0,0,1,0,1,0,0,0,1,0,0,0,22,,1,0,0,0,0,0,0,0
b60dd4721fe5475aaf76e17b714e670e,0,0,1,0,1,0,0,0,1,0,0,0,20,,3,0,0,0,0,0,0,0
1f600f9f0a93453c89238750c9344f57,0,0,1,0,1,0,0,0,1,0,0,0,20,,2,0,0,0,0,0,0,0
7cfd9a57d6684bcc9cb773436b905f11,0,0,1,0,1,0,0,0,1,0,0,0,19,19,1,0,0,0,0,0,0,0
40ac40f6b60d45088461752af34d5480,0,0,1,0,1,0,0,0,1,0,0,0,18,,9,0,0,0,0,0,0,0
33177a62ca104b4e97006eb2da791a42,0,0,1,0,1,0,0,0,1,0,0,0,18,,6,0,0,0,0,0,0,0
51961926415f4a0581d33fe53351988d,0,0,1,0,1,0,0,0,1,0,0,0,16,,3,0,0,0,0,0,0,0
225d36634604485d835b5e8de934c715,0,0,1,0,1,0,0,0,1,0,0,0,15,15,3,0,0,0,0,1,0,0
c6f6fae429012546a49607ea10465a3a,0,0,1,0,1,0,0,0,1,0,0,0,13,,5,0,0,0,0,0,0,0
8bc3ba0414f0475eb32f1d4e3b635b33,0,0,1,0,1,0,0,0,1,0,0,0,13,,5,0,0,0,0,0,0,0
e15b291e818c4d2ebde6fa8f637afeb2,0,0,1,0,1,0,0,0,1,0,0,0,12,12,1,0,0,0,0,0,0,0
4c668571074f446ab7098ca76ea049cc,0,0,1,0,1,0,0,0,1,0,0,0,11,,3,0,0,0,0,0,0,0
a07ee570ba10478198dcb4f70f07366c,0,0,1,0,1,0,0,0,1,0,0,0,11,,1,0,0,0,0,0,0,0
b996d80cd1be4045b6b185a0f863e8c0,0,0,1,0,1,0,0,0,1,0,0,0,10,,9,0,0,0,0,0,0,0
68d2c62dba9647a98c7ffb6241ad773d,0,0,1,0,1,0,0,0,1,0,0,0,10,,2,0,0,0,0,0,0,0
bfae3c506dd74037b4a907053e5f92d3,0,0,1,0,1,0,0,0,1,0,0,0,10,,2,0,0,0,0,0,0,0
7b5ece0fa67c4326b0b0fdb481138936,0,0,1,0,1,0,0,0,1,0,0,0,10,,1,0,0,0,0,0,0,0
013a5d60c14641f486f2f3a722feaf0e,0,0,1,0,1,0,0,0,1,0,0,0,9,,3,0,1,0,1,0,0,0
063dd0e8cd2d4af0a9ee3c53dc7a2d49,0,0,1,0,1,0,0,0,1,0,0,0,9,,1,0,0,0,0,0,0,0
3ebd7a3b7bb04ab5a9ba98ac6f7304c6,0,0,1,0,1,0,0,0,1,0,0,0,8,,12,0,0,0,0,0,0,0
47e8c0de92bb4199a899a2b347496edc,0,0,1,0,1,0,0,0,1,0,0,0,8,,4,0,0,0,0,0,0,0
af3eb7478de842c3b7a4963ce56a8dbb,0,0,1,0,1,0,0,0,1,0,0,0,7,,1,0,0,0,0,0,0,0
d04c9e42bc4a437a9a8f4654ff0b5613,0,0,1,0,1,0,0,0,1,0,0,0,6,6,2,0,0,0,0,0,0,0
a4a6012a952349ea907e0a46be5eb861,0,0,1,0,1,0,0,0,1,0,0,0,6,6,1,0,0,0,0,0,0,0
37cd744f5fde4857ad548dcbeaa4bec4,0,0,1,0,1,0,0,0,1,0,0,0,6,,0,0,0,0,0,0,0,0
2d7b61dd82b1471fbae059a2dfeab7cc,0,0,1,0,1,0,0,0,1,0,0,0,5,,2,0,0,0,0,0,0,0
82903bb4b2cb48d88439b23bc83f99a3,0,0,1,0,1,0,0,0,1,0,0,0,5,,1,0,0,0,0,0,0,0
fc24a5ae6b0c4b8bb589dfaa9492adeb,0,0,1,0,1,0,0,0,1,0,0,0,5,,1,0,0,0,0,0,0,0
c90734f019cd4800bd3444f85e26e808,0,0,1,0,1,0,0,0,1,0,0,0,5,,0,0,0,0,0,0,0,0
3d08bb522ee14b158ed6520d27b08f34,0,0,1,0,1,0,0,0,1,0,0,0,4,,8,0,0,0,0,0,0,0
3dd522a93d8ce446b56643f84b765587,0,0,1,0,1,0,0,0,1,0,0,0,4,,4,0,0,0,0,0,0,0
44287a6f59da46449342c670ec0dec2a,0,0,1,0,1,0,0,0,1,0,0,0,4,,1,0,0,0,0,0,0,0
3f64e73952894071a36d7d6f0717e023,0,0,1,0,1,0,0,0,1,0,0,0,4,,0,0,0,0,0,0,0,0
c1fdc16f08f94fb3a36757d6c48fb310,0,0,1,0,1,0,0,0,1,0,0,0,1,,1,0,0,0,0,0,0,0
a516a016ef8d4f899902c314111d15b4,0,0,1,0,1,0,0,0,1,0,0,0,1,,1,0,0,0,0,0,0,0
588199483d52472f85cffefe0ca79aa2,0,0,1,0,1,0,0,0,1,0,0,0,,,26,0,0,0,0,0,0,0
a52114255c7f144d96720e1694414c31,0,0,1,0,1,0,0,0,1,0,0,0,,,19,0,0,0,0,1,0,0
5a4585ded3be4733a55d0a2cd6fbd458,0,0,1,0,1,0,0,0,1,0,0,0,,,15,0,0,0,0,0,0,0
45ee8ce8703d4111a139cea85e685bc2,0,0,1,0,1,0,0,0,1,0,0,0,,,14,0,0,0,0,0,7,0
6b5961034ff840f083c3e3ccf6e26c44,0,0,1,0,1,0,0,0,1,0,0,0,,,12,0,0,0,0,0,0,0
8eceafb91f2f42a3a1fcf616dcaa89c2,0,0,1,0,1,0,0,0,1,0,0,0,,,11,0,0,0,0,0,0,0
7f2275252bbc4513bd4f207a1fec9616,0,0,1,0,1,0,0,0,1,0,0,0,,,9,0,0,0,0,0,0,0
3f6de95d3cab4fe18d3c7353b4edd56e,0,0,1,0,1,0,0,0,1,0,0,0,,,8,0,0,0,0,0,0,0
29f63f10ee2c4d9291dda49cebe873ee,0,0,1,0,1,0,0,0,1,0,0,0,,,8,0,0,0,0,0,0,0
eebeec8be08b4319ba79a30989a5d1bf,0,0,1,0,1,0,0,0,1,0,0,0,,,7,0,0,0,0,0,0,0
7c58886ca7ca4bc2b23b241c2f178f84,0,0,1,0,1,0,0,0,1,0,0,0,,,6,0,0,0,0,0,0,0
bd03ae0abb7043da92125cc30cd99720,0,0,1,0,1,0,0,0,1,0,0,0,,,6,0,0,0,0,0,0,0
b4885e35b1e44f16956936cb58532387,0,0,1,0,1,0,0,0,1,0,0,0,,,6,0,0,0,0,0,0,0
e0bc8ee41d4b4e80b110525264f3af54,0,0,1,0,1,0,0,0,1,0,0,0,,,5,0,0,0,0,1,0,0
59905daedb4b4af6a9242e28299baa4b,0,0,1,0,1,0,0,0,1,0,0,0,,,5,0,0,0,0,0,0,0
3d037909f22c44769c598f7039481be7,0,0,1,0,1,0,0,0,1,0,0,0,,,5,0,0,0,0,0,0,0
6f7f29c5c8404926ad92f6ef674f15e2,0,0,1,0,1,0,0,0,1,0,0,0,,,5,0,0,0,0,0,0,0
0840ce67249141279fccff5b4a15238d,0,0,1,0,1,0,0,0,1,0,0,0,,,4,0,0,0,0,0,0,0
24e1172c31ea43bbbf263a68715b4c1c,0,0,1,0,1,0,0,0,1,0,0,0,,,3,0,0,0,0,0,0,0
371cafd953e6ec4ba95150e6fccb8e02,0,0,1,0,1,0,0,0,1,0,0,0,,,3,0,0,0,0,0,0,0
07c53bb53b1946b297603ea0f388bba9,0,0,1,0,1,0,0,0,1,0,0,0,,,3,0,0,0,0,0,0,0
9be3abd83e9645a78a70d68dcd6f1d79,0,0,1,0,1,0,0,0,1,0,0,0,,,2,0,0,0,0,0,0,0
f09f8657a0894d21a56057c4ea657cfa,0,0,1,0,1,0,0,0,1,0,0,0,,,2,0,0,0,0,0,0,0
34a200e64e9141bf8dbb1a6f2c689f12,0,0,1,0,1,0,0,0,1,0,0,0,,,1,0,0,0,0,0,0,0
375b4623f9d74e15bc6f88f9b5800b0f,0,0,1,0,1,0,0,0,1,0,0,0,,,1,0,0,0,0,0,0,0
343ae86c71df45b891c1a1146fc41a11,0,0,1,0,1,0,0,0,1,0,0,0,,,1,0,0,0,0,0,0,0
7f271e620e174a08ac0f82e8ecc6f93e,0,0,1,0,1,0,0,0,1,0,0,0,,,1,0,0,0,0,0,0,0
d6d8b29a87094348a7728f8b606d4a8b,0,0,1,0,1,0,0,0,1,0,0,0,,,1,0,0,0,0,0,0,0
aa6134ebb118416593c538ac2d4696a6,0,0,1,0,1,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0
d30f7bb44b924c1da432cd0ee4a6ae19,0,0,1,0,1,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0
6a316e8b699f424098f57c67a544e15e,0,0,1,0,1,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0
3e9efb5d795d4743b484ce3b79ee6575,0,0,1,0,1,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0
01f29afc40cd49c79f0360848ed38798,0,0,1,0,1,0,0,0,0,1,0,0,5638,349,68,0,0,0,0,1,4,0
9589d7b4877d4ba7a3c546049a728c3e,0,0,1,0,1,0,0,0,0,1,0,0,4469,1259,7,0,0,1,0,0,0,0
474a907507fc43b1b9c9690b8e0edb02,0,0,1,0,1,0,0,0,0,1,0,0,3181,,48,0,0,0,0,0,0,0
1494165e77304ff685fcc212ea087856,0,0,1,0,1,0,0,0,0,1,0,0,2610,,5,0,0,0,0,0,0,0
9492f67225c846b68589eea968d08727,0,0,1,0,1,0,0,0,0,1,0,0,2283,19,20,0,0,0,0,0,0,0
1675e600f1e3460a987887f7d34ba0eb,0,0,1,0,1,0,0,0,0,1,0,0,1851,,26,0,0,0,0,0,0,0
8914c68574d6475fb68210916b3d9e9b,0,0,1,0,1,0,0,0,0,1,0,0,1812,42,50,0,0,0,0,2,0,0
2014c7d82bc941b88dd0240c4e709791,0,0,1,0,1,0,0,0,0,1,0,0,1739,21,125,0,0,0,0,0,0,0
5dba01b3c713437bbe8042c683c420cc,0,0,1,0,1,0,0,0,0,1,0,0,1700,,44,0,0,0,0,0,1,0
a0c3cecbd43645bbb8e40e539963f186,0,0,1,0,1,0,0,0,0,1,0,0,1685,3.5,18,0,0,0,0,0,0,0
ebc53c3f6d1e47969a29e1050734c6b9,0,0,1,0,1,0,0,0,0,1,0,0,1607,182,28,0,0,0,0,0,0,0
7e9018e82c0c4e32921861b989b52932,0,0,1,0,1,0,0,0,0,1,0,0,1576,13,66,0,0,0,0,0,0,0
b4739bdfb4044d189095244e415e8fd3,0,0,1,0,1,0,0,0,0,1,0,0,1519,,68,0,0,0,0,0,0,0
8970200449a94e5492ce93bb5d36c29d,0,0,1,0,1,0,0,0,0,1,0,0,1515,,44,0,0,0,0,0,0,0
5b62cb1ef361475593db519ba7d25b49,0,0,1,0,1,0,0,0,0,1,0,0,1494,15,38,0,0,0,0,1,0,0
ce6eb89355b6477aaf85173aab1b7424,0,0,1,0,1,0,0,0,0,1,0,0,1408,14,155,0,0,0,0,1,0,0
1a8327528d604a1bb21d224458d3263f,0,0,1,0,1,0,0,0,0,1,0,0,1314,,25,0,0,0,0,0,0,0
f1aac72d7bdc4fe0beee10a3530a2e4c,0,0,1,0,1,0,0,0,0,1,0,0,1287,190,11,0,0,0,0,0,0,0
761523a26b7948c1a08e214458d0548e,0,0,1,0,1,0,0,0,0,1,0,0,1271,,127,0,0,0,0,0,0,0
5b360c54181d455f8090870914fd9480,0,0,1,0,1,0,0,0,0,1,0,0,1256,9,45,0,0,0,0,0,0,0
d95a77d45ab043b9b43ecbb2cddd3cc6,0,0,1,0,1,0,0,0,0,1,0,0,1240,28,52,0,0,0,0,2,0,0
1a567340abf342cc85921e8d0aa25fc6,0,0,1,0,1,0,0,0,0,1,0,0,1144,31,49,0,0,0,0,1,0,0
a595d42dc56f41fe8be5cd11d0c01ce3,0,0,1,0,1,0,0,0,0,1,0,0,1080,,40,0,0,0,0,0,0,0
707c7674c4e5794c92be96e5ed0ecd58,0,0,1,0,1,0,0,0,0,1,0,0,1052,27,31,0,0,0,0,3,0,0
196e212fc8576a4493add42e0d90845a,0,0,1,0,1,0,0,0,0,1,0,0,857,18,90,0,0,0,0,0,0,0
1ebc4c7636dd4ece87a5980e46993d75,0,0,1,0,1,0,0,0,0,1,0,0,827,,9,0,0,0,0,0,0,0
be601493685b4729974454a289113d9b,0,0,1,0,1,0,0,0,0,1,0,0,777,,59,0,0,0,0,0,0,0
56e0926db1244fe1ae68daa9f8ea514e,0,0,1,0,1,0,0,0,0,1,0,0,740,,19,0,0,0,0,0,0,0
9ae9976b746742969d97d9ff605f85c8,0,0,1,0,1,0,0,0,0,1,0,0,715,42,51,0,0,0,0,0,0,0
449f2969bf3b4c0083ec7c2b89b41481,0,0,1,0,1,0,0,0,0,1,0,0,684,9.333333333333334,194,0,0,0,0,0,0,0
f0978ebc286c46429c8fa75a37d71efb,0,0,1,0,1,0,0,0,0,1,0,0,658,246,41,0,0,0,0,0,0,0
7adb50be574b475b98e8c245821add68,0,0,1,0,1,0,0,0,0,1,0,0,611,62,89,0,0,0,0,0,0,0
6f8c374279924de798f1666dec09829d,0,0,1,0,1,0,0,0,0,1,0,0,561,,4,0,0,0,0,0,0,0
1eb61f0b65de42cb9422ba5568a74da2,0,0,1,0,1,0,0,0,0,1,0,0,546,25,82,0,0,0,0,1,0,0
2f5df0a3d054423ba432aba5141b6af6,0,0,1,0,1,0,0,0,0,1,0,0,533,15,38,0,0,0,0,1,0,0
1999dbb060eb4b51ad3f8e3d41ca9b5c,0,0,1,0,1,0,0,0,0,1,0,0,513,,32,0,0,0,0,0,0,0
8649107ffd31426289d42339e7693f7b,0,0,1,0,1,0,0,0,0,1,0,0,491,2,5,0,0,0,0,0,0,0
3f7715542d244b3bb27f152c4c9b7e0d,0,0,1,0,1,0,0,0,0,1,0,0,474,,4,0,0,0,0,0,0,0
341b947feb2948099585cd663503cba8,0,0,1,0,1,0,0,0,0,1,0,0,458,53,27,0,0,0,0,2,0,0
0344473fd0f44e65837803aa019ad5fe,0,0,1,0,1,0,0,0,0,1,0,0,442,,23,0,0,0,0,0,0,0
47a029513ca14d58bd389ed29113b2ce,0,0,1,0,1,0,0,0,0,1,0,0,441,,5,0,0,0,0,0,0,0
1be78a2295d248e0a1352723a4f8a164,0,0,1,0,1,0,0,0,0,1,0,0,432,,1,0,0,0,0,0,0,0
a781241ff1404d6581e1a22be10c71bf,0,0,1,0,1,0,0,0,0,1,0,0,398,,4,0,0,0,0,0,0,0
e658a381323c447b80ecfabe3ecd90ed,0,0,1,0,1,0,0,0,0,1,0,0,364,16,36,0,0,0,0,1,0,0
cae0430de4dc4421ae54af73ff1b9f3b,0,0,1,0,1,0,0,0,0,1,0,0,363,,12,0,0,0,0,0,1,0
ebf7cbd2a3cf4566a3301a9d988aa37a,0,0,1,0,1,0,0,0,0,1,0,0,338,,21,0,0,0,0,0,0,0
8ce790c8935d41afab7614e0432c220c,0,0,1,0,1,0,0,0,0,1,0,0,319,71,22,0,0,0,0,0,0,0
5bc81c7be0f84ba4aafb3407df3da17a,0,0,1,0,1,0,0,0,0,1,0,0,310,,31,0,0,0,0,0,0,0
3baa1d89ea434449abe8e724a5c9dab2,0,0,1,0,1,0,0,0,0,1,0,0,308,63,16,0,0,0,0,1,0,0
b297c732c10f421c96a0ca44f6dec99a,0,0,1,0,1,0,0,0,0,1,0,0,306,140,13,0,0,0,0,0,0,0
1bf9d3f59e63463fb810f88c86a4cc84,0,0,1,0,1,0,0,0,0,1,0,0,286,1,0,0,0,0,0,0,0,0
5bfc54cbd3b64397a75cc897a6b44171,0,0,1,0,1,0,0,0,0,1,0,0,283,178,5,0,0,0,0,0,0,0
ac014df2446c402c8795669b1c04a731,0,0,1,0,1,0,0,0,0,1,0,0,265,,4,0,0,0,0,0,0,0
96c40737b68c4fdeba73136cca5b0db3,0,0,1,0,1,0,0,0,0,1,0,0,241,12,11,0,0,0,0,0,0,0
2df906ec2b094856a360b99c602de6d4,0,0,1,0,1,0,0,0,0,1,0,0,230,,6,0,0,0,0,0,0,0
d0a3aea38b2447939ea0ec7279aa719e,0,0,1,0,1,0,0,0,0,1,0,0,222,,5,0,0,0,0,0,0,0
f14a1cc841df4331af6432334957b1c3,0,0,1,0,1,0,0,0,0,1,0,0,214,173,5,0,0,0,0,0,0,0
c16d952d469d4c3bb427d8af61b4d7be,0,0,1,0,1,0,0,0,0,1,0,0,208,,16,0,0,0,0,0,0,0
445914027b8443ec99e85953c8b4b682,0,0,1,0,1,0,0,0,0,1,0,0,199,,21,0,0,0,0,0,0,0
f1d152c6666e4e919a0361d44afe73ec,0,0,1,0,1,0,0,0,0,1,0,0,194,,7,0,0,0,0,0,0,0
1f3d60dcd76a4e3a98835a35ac69b56b,0,0,1,0,1,0,0,0,0,1,0,0,192,5,20,0,0,0,0,0,0,0
c4067172a89a442cad1f4d68d426946f,0,0,1,0,1,0,0,0,0,1,0,0,183,,22,0,0,0,0,0,0,0
3e40aba15b4e4845be791a0681e1a235,0,0,1,0,1,0,0,0,0,1,0,0,175,,20,0,0,0,0,0,0,0
861ef045232c4f8285fe2e3b58f65e9f,0,0,1,0,1,0,0,0,0,1,0,0,175,,5,0,0,0,0,0,0,0
483d01f3ba8f47aaa0a3d568740790ca,0,0,1,0,1,0,0,0,0,1,0,0,174,,9,0,0,0,0,0,0,0
0c14f2ed6ddc47039437a93242cc81ba,0,0,1,0,1,0,0,0,0,1,0,0,171,,14,0,0,0,0,0,0,0
GDPR-6C103DFE05C246329E536990D2A54F6A,0,0,1,0,1,0,0,0,0,1,0,0,170,170,0,0,0,0,0,0,0,0
2b9374d6e16741eab775e3e9862cec51,0,0,1,0,1,0,0,0,0,1,0,0,163,95,11,0,0,0,0,1,0,0
8452d9f7651042338e64fe710ea95214,0,0,1,0,1,0,0,0,0,1,0,0,159,,11,0,0,0,0,0,0,0
cc31a746b49c4c878629005df3a6e451,0,0,1,0,1,0,0,0,0,1,0,0,146,,2,0,0,0,0,0,0,0
bb21ec37a0274ab1b6b772c8dda4ebe5,0,0,1,0,1,0,0,0,0,1,0,0,139,9,14,0,0,0,0,0,0,0
26da55e220fa4ac492eff0be2f018b59,0,0,1,0,1,0,0,0,0,1,0,0,132,,8,0,0,0,0,0,0,0
ec3eac1593cc415c8a1acbfc58183c9f,0,0,1,0,1,0,0,0,0,1,0,0,128,,2,0,0,0,0,0,0,0
2363e514ead8499bb6c20745b227c22a,0,0,1,0,1,0,0,0,0,1,0,0,124,,13,0,0,0,0,0,0,0
b1464a437c684527b9675f49ac782aa2,0,0,1,0,1,0,0,0,0,1,0,0,116,,18,0,0,0,0,0,0,0
ff2540133db94fb4bec14d339857fa09,0,0,1,0,1,0,0,0,0,1,0,0,108,8,8,0,0,0,1,0,0,0
605df3c6d6194c00bb8625463490559e,0,0,1,0,1,0,0,0,0,1,0,0,106,24,15,0,0,0,0,1,0,0
639d7511cd794604846ff6fbb0f5349c,0,0,1,0,1,0,0,0,0,1,0,0,104,,5,0,0,0,0,0,0,0
5e9c67cc120a436ca6e7a9f7ed09ccbf,0,0,1,0,1,0,0,0,0,1,0,0,103,8,3,0,0,0,0,0,0,0
42a868b6747e49a5919ec51e8a38d6ab,0,0,1,0,1,0,0,0,0,1,0,0,102,,6,0,0,0,0,0,0,0
4b1ea637296043ec9860fb19c99a68df,0,0,1,0,1,0,0,0,0,1,0,0,101,12.666666666666666,38,0,0,0,0,3,0,0
3f4ae6ae2b334bb592498ab3387fbba7,0,0,1,0,1,0,0,0,0,1,0,0,89,79,3,0,0,0,0,0,0,0
e8433eb5f85848dfbc17f7cc701ce13c,0,0,1,0,1,0,0,0,0,1,0,0,89,,8,0,0,0,0,0,0,0
d2a6872c2bbb47fb85b411f4c2a4dcd1,0,0,1,0,1,0,0,0,0,1,0,0,85,,15,0,0,0,0,0,2,0
8caf9aa17fea4b01b53f7d9fd85b9642,0,0,1,0,1,0,0,0,0,1,0,0,81,3,11,0,0,0,0,0,0,0
bc32819364754d76b59a260929cd6193,0,0,1,0,1,0,0,0,0,1,0,0,78,34,19,0,0,0,0,0,0,0
a30fe2c4532e4ee09566d651e23f6308,0,0,1,0,1,0,0,0,0,1,0,0,69,,11,0,0,0,0,0,0,0
214b7cd13d574a87a1b1cf1dd5891d74,0,0,1,0,1,0,0,0,0,1,0,0,61,,7,0,0,0,0,0,0,0
6d5f8eb0bb0b46818f026075bef36cf7,0,0,1,0,1,0,0,0,0,1,0,0,61,,7,0,0,0,0,0,0,0
913939fa35f64248a15567908a025d16,0,0,1,0,1,0,0,0,0,1,0,0,59,,7,0,0,0,0,0,0,0
3060fb5ac45f48aa928d4befdeccfaa0,0,0,1,0,1,0,0,0,0,1,0,0,59,,2,0,0,0,0,0,0,0
a94ae107003b4e57a8f25b3e6d9be973,0,0,1,0,1,0,0,0,0,1,0,0,59,,1,0,0,0,0,0,0,0
7ba000866573446987a3afc4c91f76f9,0,0,1,0,1,0,0,0,0,1,0,0,57,,7,0,0,0,0,0,0,0
5b403809f51f461e83dd8d5f3a4ca61a,0,0,1,0,1,0,0,0,0,1,0,0,56,,1,0,0,0,0,0,0,0
4bcdcc8b5d6548ef8d742e00b6574a03,0,0,1,0,1,0,0,0,0,1,0,0,50,,8,0,0,0,0,0,0,0
7f1e3d261c684f5b8ed962abdcce9a0d,0,0,1,0,1,0,0,0,0,1,0,0,46,1,2,0,0,0,0,0,0,0
188c93ee4ec441a8846a29dfd80b77f1,0,0,1,0,1,0,0,0,0,1,0,0,40,,2,0,0,0,0,0,0,0
4b8b95313ea64331b4bf3c4434786b1d,0,0,1,0,1,0,0,0,0,1,0,0,39,,9,0,0,0,0,0,0,0
914ea53daecb46908749d3757ac7c862,0,0,1,0,1,0,0,0,0,1,0,0,39,,6,0,0,0,0,0,0,0
8afdba78051c432d80ed250514820f06,0,0,1,0,1,0,0,0,0,1,0,0,38,,3,0,0,0,0,0,0,0
606203fd8fcc4b8995b4d00dbfbdfa15,0,0,1,0,1,0,0,0,0,1,0,0,33,,4,0,0,0,0,0,0,0
2a2fbea8a17342bf9de0dde32ab7db69,0,0,1,0,1,0,0,0,0,1,0,0,32,,4,0,0,0,0,0,0,0
6cd3a055233547f88b52db981c0ebb54,0,0,1,0,1,0,0,0,0,1,0,0,32,,4,0,0,0,0,0,0,0
6ce98d7493244e6faef22df9f174902e,0,0,1,0,1,0,0,0,0,1,0,0,31,,2,0,0,0,0,0,0,0
