#=================================================================
# O365 Home - All users _6_7
# Date: May 20 2019 - May 21 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US"
#=================================================================


##############################################
# Metrics - No Device orders
##############################################
,Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit)
d4446c8942b0a14faa49675c10ec0609,0,0,1,0,1,0,1,0,1,0,0,0,,,0,0,0,0,0,0,0,0
92bd5febf4fb44e580d404320da45478,0,0,1,0,1,0,1,0,0,1,0,0,5555,78,70,0,1,0,0,0,0,0
d410684321b643c8b1677c9f959afc48,0,0,1,0,1,0,1,0,0,1,0,0,3816,800,80,0,0,0,0,0,0,0
532d8fbb4d47423f9bc3a060d5b370ba,0,0,1,0,1,0,1,0,0,1,0,0,2557,8,42,0,1,0,0,0,0,0
3964bee962e24334ad5717bc5fa50c4f,0,0,1,0,1,0,1,0,0,1,0,0,1828,1265,1,0,0,0,0,0,0,0
GDPR-E9D2F386F7E801BAE3F36FF520B40EDC,0,0,1,0,1,0,1,0,0,1,0,0,1714,346,41,0,0,0,0,0,0,0
64987d4113554165b10a93a46288e340,0,0,1,0,1,0,1,0,0,1,0,0,1671,1671,2,0,0,0,0,0,0,0
a3a0f31325184383a7beccaa422ef9b9,0,0,1,0,1,0,1,0,0,1,0,0,1533,1018,25,0,1,0,0,0,0,0
8d99a2dceb114ec3aa4da7746b718c6d,0,0,1,0,1,0,1,0,0,1,0,0,1395,141,41,0,0,0,0,1,0,0
6adcf3a195f5469fb5a9d4d60cbafb30,0,0,1,0,1,0,1,0,0,1,0,0,1098,4,8,0,0,0,0,0,0,0
6115bfba51df42d6877fc8374d664ad9,0,0,1,0,1,0,1,0,0,1,0,0,1085,1084,4,0,0,0,0,0,0,0
70fff71511b74a43a090350e4d2ba14c,0,0,1,0,1,0,1,0,0,1,0,0,855,855,3,0,0,0,0,0,0,0
512512e4b18147ef8ca25beeabc2f9fe,0,0,1,0,1,0,1,0,0,1,0,0,747,557,12,0,0,0,0,0,0,0
7dfc0f38e00149c29aa6786868bba0f2,0,0,1,0,1,0,1,0,0,1,0,0,639,1,12,0,0,0,0,0,0,0
d8d13efcab3d4825a6521886843e74e5,0,0,1,0,1,0,1,0,0,1,0,0,589,,22,0,0,0,0,1,0,0
cf4e64ded5224dc0b89c285c7cc34b05,0,0,1,0,1,0,1,0,0,1,0,0,585,,8,0,0,0,0,0,0,0
b0f551fb6f79480fbf0ed4c76fba2434,0,0,1,0,1,0,1,0,0,1,0,0,572,39,20,0,0,0,0,0,0,0
a49bc76aa389446589fe4dc3ba80217b,0,0,1,0,1,0,1,0,0,1,0,0,435,,17,0,0,0,0,0,0,0
7fbaff3a6bd3473a8fb321e3d73be939,0,0,1,0,1,0,1,0,0,1,0,0,390,,26,0,0,0,0,0,0,0
b6b665e827964eb4aa47de1f69b6cd36,0,0,1,0,1,0,1,0,0,1,0,0,333,331,5,0,0,0,0,0,0,0
b4433205c7e0484c99627bacaca40460,0,0,1,0,1,0,1,0,0,1,0,0,333,7,18,0,0,0,0,0,0,0
f22f0a8c679641dc861e0027ffeaf617,0,0,1,0,1,0,1,0,0,1,0,0,325,74,6,0,0,0,0,0,0,0
5eff2335dba24837a90026dac2683fe4,0,0,1,0,1,0,1,0,0,1,0,0,301,,58,0,0,0,0,0,0,0
f7a4dc4107714e6181a86a1aaecc094b,0,0,1,0,1,0,1,0,0,1,0,0,271,55,10,0,0,0,0,0,0,0
94fc339cb9d8434cb359096bff1f502b,0,0,1,0,1,0,1,0,0,1,0,0,271,8,26,0,0,0,0,0,0,0
d6936b601b8f4463bad65ed00937e5f9,0,0,1,0,1,0,1,0,0,1,0,0,208,2.409090909090909,41,0,0,0,0,0,0,0
5282e0300b3a41fd829b9263e979b653,0,0,1,0,1,0,1,0,0,1,0,0,175,103,18,0,0,1,0,0,0,0
cdbcd18703554d83803361308b9e7d1a,0,0,1,0,1,0,1,0,0,1,0,0,165,121,9,0,0,0,0,0,0,0
adca3b755fdb4f41a4920bc932f0f4f7,0,0,1,0,1,0,1,0,0,1,0,0,155,,18,0,0,0,0,0,0,0
383e1bfade7248168e76e091d07e9f02,0,0,1,0,1,0,1,0,0,1,0,0,148,148,4,0,0,0,0,0,0,0
d49dbc4c941d41a38ae01ab601892a71,0,0,1,0,1,0,1,0,0,1,0,0,146,146,4,0,0,0,0,0,0,0
9b7104f5707d4a56b16f0c6fcd894f10,0,0,1,0,1,0,1,0,0,1,0,0,121,,6,0,0,0,0,0,0,0
84383ead218a424487f8462210d213fe,0,0,1,0,1,0,1,0,0,1,0,0,119,45,50,0,0,0,0,0,0,0
5c7eaa7842ae42f2b80bc2cd44e3e115,0,0,1,0,1,0,1,0,0,1,0,0,108,,3,0,0,0,0,0,0,0
3e7e985df62046efa286031059645110,0,0,1,0,1,0,1,0,0,1,0,0,105,95,1,0,0,0,0,0,0,0
2ca91070d75544a4a97dd7baefc0bdeb,0,0,1,0,1,0,1,0,0,1,0,0,104,,1,0,0,0,0,0,0,0
6955881e038245fd98f1150dff683f6f,0,0,1,0,1,0,1,0,0,1,0,0,89,26,29,0,0,0,0,2,0,0
10eb4cac41874522bbc91a5a5beecf35,0,0,1,0,1,0,1,0,0,1,0,0,75,,5,0,0,0,0,0,0,0
74066734dac843e187fc867b184754d9,0,0,1,0,1,0,1,0,0,1,0,0,65,,7,0,0,0,0,0,0,0
b082b4133e15464c8b4d6c15d93c0a3b,0,0,1,0,1,0,1,0,0,1,0,0,59,,1,0,0,0,0,0,0,0
f50b47cf1d943f4584ac61b1eaf41f31,0,0,1,0,1,0,1,0,0,1,0,0,58,,4,0,0,0,0,0,0,0
5568652fe8c549dd88eb698d24ff7867,0,0,1,0,1,0,1,0,0,1,0,0,55,55,1,0,0,0,0,0,0,0
7ca9dfa7c63e4d01ad0f17372e08d39d,0,0,1,0,1,0,1,0,0,1,0,0,55,9,18,0,0,0,0,0,0,0
7f2259430ede49a4bb9ac4bd9420fa0d,0,0,1,0,1,0,1,0,0,1,0,0,52,48,3,0,0,0,0,0,0,0
e40beb7f91b44363a052a47d0af5f6bc,0,0,1,0,1,0,1,0,0,1,0,0,48,48,4,0,0,0,0,0,0,0
7065b2d708334a86a0f143ff720cfdea,0,0,1,0,1,0,1,0,0,1,0,0,44,39,5,0,0,0,0,0,0,0
832d5ac2effe4fed83e344c71e25eebd,0,0,1,0,1,0,1,0,0,1,0,0,42,26,14,0,0,0,0,0,0,0
c625c68b2a5b4c80962e95a45cab9cda,0,0,1,0,1,0,1,0,0,1,0,0,33,33,4,0,0,0,0,0,0,0
6ffbb8d026564f6391276581e74a2305,0,0,1,0,1,0,1,0,0,1,0,0,32,,0,0,0,0,0,0,0,0
16681d306a3943ec8d5880e4ccec8d44,0,0,1,0,1,0,1,0,0,1,0,0,29,,1,0,0,0,0,0,0,0
975ab61e876444fa97e839635a82dc9b,0,0,1,0,1,0,1,0,0,1,0,0,27,15,5,0,1,1,1,0,0,0
ec096c913aef47a790fe6593efafb6eb,0,0,1,0,1,0,1,0,0,1,0,0,26,,4,0,0,0,0,0,0,0
ab3e0e5db2fe4c8e9f2fc8fe777ef667,0,0,1,0,1,0,1,0,0,1,0,0,24,24,0,0,0,0,0,0,0,0
36799cb922064cf7a9b7986697ec3153,0,0,1,0,1,0,1,0,0,1,0,0,22,,3,0,0,0,0,0,0,0
adc33eb734004c68a64b22a5f474186e,0,0,1,0,1,0,1,0,0,1,0,0,18,6,11,0,0,0,0,0,0,0
09ff953d4f504923b2e859442b322779,0,0,1,0,1,0,1,0,0,1,0,0,18,,0,0,0,0,0,0,0,0
7538a64ab0db4398b27c7b3999fc2b04,0,0,1,0,1,0,1,0,0,1,0,0,17,2,3,0,0,0,0,0,0,0
8f91e6cc587248a9a67acf634a2a4b50,0,0,1,0,1,0,1,0,0,1,0,0,16,16,3,0,0,0,0,0,0,0
d4d0ecaa54a64783aaddfc60e3f27578,0,0,1,0,1,0,1,0,0,1,0,0,13,12,0,0,0,0,0,0,0,0
e33f4abf42374a259afef45f4d5d61bb,0,0,1,0,1,0,1,0,0,1,0,0,10,10,4,0,0,0,0,0,0,0
03f1d8b7a8eb4ab89af067657f4988c2,0,0,1,0,1,0,1,0,0,1,0,0,7,7,2,0,0,0,0,0,0,0
c60fe1d40fba427186f36c7a071a9934,0,0,1,0,1,0,1,0,0,1,0,0,7,,1,0,0,0,0,0,0,0
6a2468bc893047d2b5631586d9bfd312,0,0,1,0,1,0,1,0,0,1,0,0,6,6,16,0,0,0,0,0,0,0
831c78af89bf441a82fd74cf63159f9d,0,0,1,0,1,0,1,0,0,1,0,0,6,6,1,0,0,0,0,0,0,0
1bf34aa2af6f41829342f1cc9ff57eae,0,0,1,0,1,0,1,0,0,1,0,0,6,,2,0,0,0,0,0,0,0
9da706cd37094bd1a9151b882d35fbee,0,0,1,0,1,0,1,0,0,1,0,0,4,,1,0,0,0,0,0,0,0
4617bfaa788e478f806bf17aab688373,0,0,1,0,1,0,1,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0
7415c0fe23bb4204b6ed65a44420c14b,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
ce7585ef66ea4f21bda4d49696ec6b85,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
ff7da08b06074b1b96aa5c0c7e5217c8,0,0,1,0,1,0,1,0,0,1,0,0,,,22,0,0,0,0,0,0,0
97e1df10986a41f79f052f417e368b5e,0,0,1,0,1,0,1,0,0,1,0,0,,,9,0,0,0,0,0,0,0
e6794e03ebbb4e639e6402004d057868,0,0,1,0,1,0,1,0,0,1,0,0,,,6,0,0,0,0,0,0,0
91132f8a4ef74f30b6c4af1591188486,0,0,1,0,1,0,1,0,0,1,0,0,,,4,0,0,0,0,0,0,0
1117868fcddd48078d4c8f8303c95c0d,0,0,1,0,1,0,1,0,0,1,0,0,,,2,0,0,0,0,0,0,0
06fed4c8379d489ebb67cb8eaf61bc44,0,0,1,0,1,0,1,0,0,1,0,0,,,1,0,0,0,0,0,0,0
1b6128804e5d4686b74f21db458b657b,0,0,1,0,1,0,1,0,0,1,0,0,,,1,0,0,0,0,0,0,0
be57de7f20874bea92204313e2ddc7a5,0,0,1,0,1,0,1,0,0,1,0,0,,,0,0,0,0,0,0,0,0
f8c3e967f22846c6845e2ccc3ab94e5a,0,0,1,0,1,0,1,0,0,1,0,0,,,0,0,0,0,0,0,0,0
50e9a94176ba4c61a98abfe870eb99a9,0,0,1,0,1,0,1,0,0,1,0,0,,,0,0,0,0,0,0,0,0
acebb7d69be64018b0f390aed9ba04ca,0,0,1,0,1,0,1,0,0,1,0,0,,,0,0,0,0,0,0,0,0
d479d865323f475d9990aaeb649f5a59,0,0,1,0,1,0,1,0,0,1,0,0,,,0,0,0,0,0,0,0,0
6e428856bebe4931a1412ada49490038,0,0,1,0,1,0,1,0,0,1,0,0,,,0,0,0,0,0,0,0,0
bd4f2e738b04d2409d4e9bf944259d1b,0,0,1,0,1,0,1,0,0,1,0,0,,,0,0,0,0,0,0,0,0
702187c75ca4424f8df154a83223b084,0,0,1,0,1,0,1,0,0,1,0,0,,,0,0,0,0,0,0,0,0
88f0651390594707ad09668db1ecd906,0,0,1,0,1,0,1,0,0,1,0,0,,,0,0,0,0,0,0,0,0
7175771dd8524a25aa854eb4ee87b463,0,0,1,0,1,0,1,0,0,0,1,0,1691,1648,11,0,1,1,1,0,0,0
5e256d27477e4c3f872f3bedf7e69ad5,0,0,1,0,1,0,1,0,0,0,1,0,1248,63,13,0,0,0,0,0,0,0
7a9dc4295d11407099f94fb8ff9336bf,0,0,1,0,1,0,1,0,0,0,1,0,932,4,9,0,0,0,0,0,0,0
c0ca3a881f3b4b56a68bc51bfb2abec2,0,0,1,0,1,0,1,0,0,0,1,0,865,127,4,0,0,0,0,0,0,0
a1a170fe7a2247e0972764d5e4072be1,0,0,1,0,1,0,1,0,0,0,1,0,843,2,51,0,0,0,0,0,0,0
872d395229a0437b8645effbd7bd82fe,0,0,1,0,1,0,1,0,0,0,1,0,809,,56,0,0,0,0,2,0,0
456b67b84d754d0b85324352d7da6409,0,0,1,0,1,0,1,0,0,0,1,0,806,,9,0,0,0,0,0,0,0
60f85f3a58a740edb889bdefcf02eaf6,0,0,1,0,1,0,1,0,0,0,1,0,795,,5,0,0,0,0,0,0,0
5eead72ae4544c8f9a4da8c38046c7b6,0,0,1,0,1,0,1,0,0,0,1,0,745,745,1,0,0,0,0,0,0,0
f17b60663dfc4a7fa9205137c0dd94d5,0,0,1,0,1,0,1,0,0,0,1,0,588,,59,0,0,0,0,0,0,0
772357895307421eb90bd805bdf90f2b,0,0,1,0,1,0,1,0,0,0,1,0,549,,75,0,2,0,0,0,0,0
a6f9772c2c594ad5bad4f5c95b733b6f,0,0,1,0,1,0,1,0,0,0,1,0,492,22,20,0,0,0,0,2,0,0
caa1f5bf95e7414a8f6e01991c12a12d,0,0,1,0,1,0,1,0,0,0,1,0,354,,11,0,0,0,0,0,0,0
7121facdc88d40a290e84935f1963ed8,0,0,1,0,1,0,1,0,0,0,1,0,307,,10,0,0,0,0,0,0,0
45d43b8e28bc445da5f8832ed43f3b7c,0,0,1,0,1,0,1,0,0,0,1,0,265,,12,0,0,0,0,0,0,0
cce2720aaa344f41874d0a571cdd57b4,0,0,1,0,1,0,1,0,0,0,1,0,245,38,6,0,1,0,0,0,0,0
686e4bca8e874232af386f1d05deb734,0,0,1,0,1,0,1,0,0,0,1,0,233,35,4,0,0,0,0,0,0,0
4e5dc13a76e74958af6c49a3d8eeb6b4,0,0,1,0,1,0,1,0,0,0,1,0,225,86.5,16,0,2,0,0,0,0,0
083afe5714054c1ab732ff9fc5153abd,0,0,1,0,1,0,1,0,0,0,1,0,204,172,4,0,0,0,0,0,0,0
7778c3255012484db69cdfea4618593a,0,0,1,0,1,0,1,0,0,0,1,0,199,,19,0,0,0,0,0,0,0
273041867e984f8ba9d669bd1da2501f,0,0,1,0,1,0,1,0,0,0,1,0,198,198,0,0,0,0,0,0,0,0
c989dcb37d0f4d09bdd7b0cd983eed69,0,0,1,0,1,0,1,0,0,0,1,0,177,10,12,0,0,0,0,0,0,0
f37b939129094522b8fb4fc704bae6d8,0,0,1,0,1,0,1,0,0,0,1,0,155,,30,0,0,0,0,0,0,0
4ebd06f427594ef88d145599e9ca5d3e,0,0,1,0,1,0,1,0,0,0,1,0,146,146,0,0,0,0,0,0,0,0
96457848c3f543ad9cea90285f8bd5bb,0,0,1,0,1,0,1,0,0,0,1,0,137,137,4,0,0,0,0,0,0,0
b8a8720b1f94456a98ece12955a54f78,0,0,1,0,1,0,1,0,0,0,1,0,130,118,13,0,0,0,0,0,0,0
c83b78cee5b749959b246f43084ba692,0,0,1,0,1,0,1,0,0,0,1,0,113,32,0,0,0,0,0,0,0,0
2468488a06be484296284b86100ee2f8,0,0,1,0,1,0,1,0,0,0,1,0,110,,18,0,0,0,0,0,0,0
bf2d4047d3344ee9a8f91c320c89be70,0,0,1,0,1,0,1,0,0,0,1,0,89,85,3,0,0,0,0,0,0,0
f34f20527c8a4195bd50b0aa4ec86d6c,0,0,1,0,1,0,1,0,0,0,1,0,82,,21,0,0,0,0,0,0,0
ef0f5ea620684b1186c7aa46bd0c9f67,0,0,1,0,1,0,1,0,0,0,1,0,79,50,40,0,0,0,0,0,0,0
59496fd52c7047689bc240fc154420b2,0,0,1,0,1,0,1,0,0,0,1,0,78,,11,0,0,0,0,0,0,0
4e9221e4f6314f6f9adbad67ebbad3ca,0,0,1,0,1,0,1,0,0,0,1,0,74,,8,0,0,0,0,0,0,0
b61aff14d85f4102a2be79e4cb47e8cb,0,0,1,0,1,0,1,0,0,0,1,0,69,,8,0,0,0,0,0,0,0
fde46ec43bdc445a8ab47d7a230c676f,0,0,1,0,1,0,1,0,0,0,1,0,64,,2,0,0,0,0,0,0,0
0308839aa4354cc6a99a8d6a3600f059,0,0,1,0,1,0,1,0,0,0,1,0,59,59,2,0,0,0,0,0,0,0
ad04c700292d4072b78ca9409d4b8e7e,0,0,1,0,1,0,1,0,0,0,1,0,56,38,28,0,0,0,0,0,0,0
6f8428eb97414d8cb0f69ef65c2bc2e9,0,0,1,0,1,0,1,0,0,0,1,0,52,52,2,0,0,0,0,0,0,0
a165b2af04764d62b98b48b301fd81be,0,0,1,0,1,0,1,0,0,0,1,0,50,50,3,0,0,0,0,0,0,0
a38082eb86c8495e8ec8bf3783c565b7,0,0,1,0,1,0,1,0,0,0,1,0,47,19,4,0,0,0,0,1,0,0
4c86beb72adc4b4fa996662858565537,0,0,1,0,1,0,1,0,0,0,1,0,42,8,6,0,0,0,0,0,0,0
08a7a9f00e5e4d91b8ab73c531b4270b,0,0,1,0,1,0,1,0,0,0,1,0,21,,10,0,0,0,0,0,0,0
1de7226e0fa34f308a4f48e22f7a08d6,0,0,1,0,1,0,1,0,0,0,1,0,19,11,14,0,0,0,0,0,0,0
ec987e409ad4434eba62d61d0559d4fd,0,0,1,0,1,0,1,0,0,0,1,0,19,3,1,0,1,0,0,0,0,0
e8aa047433fc44669fcf652b8724523e,0,0,1,0,1,0,1,0,0,0,1,0,18,15,3,0,0,0,0,0,0,0
202fcc07aae4471ab014be8a61c96191,0,0,1,0,1,0,1,0,0,0,1,0,15,,2,0,0,0,0,0,0,0
8eaaf1f460ff4e7289f753084facd10c,0,0,1,0,1,0,1,0,0,0,1,0,14,13,0,0,0,0,0,0,0,0
512673ec84974ddc824f58129a17ec25,0,0,1,0,1,0,1,0,0,0,1,0,14,1,0,0,0,0,0,0,0,0
e1d4eb9b89c0494ba352f7de33f6a1ab,0,0,1,0,1,0,1,0,0,0,1,0,13,,7,0,0,0,0,0,4,0
90f17d237c2f4115b64649b7240a8b0b,0,0,1,0,1,0,1,0,0,0,1,0,13,,1,0,0,0,0,0,0,0
0f3054db4ca34136ab36ef9187051808,0,0,1,0,1,0,1,0,0,0,1,0,12,12,1,0,0,0,0,0,0,0
1df5cfa291ba4f09a9281116d25ba7b1,0,0,1,0,1,0,1,0,0,0,1,0,12,11,0,0,0,0,0,0,0,0
7f0cb671fb2c4b3ca2ff14cdd803133b,0,0,1,0,1,0,1,0,0,0,1,0,11,4,2,0,0,0,0,0,0,0
33245bdcf1864ea1938896835b76dd61,0,0,1,0,1,0,1,0,0,0,1,0,11,,3,0,0,0,0,0,0,0
cae2749fb0264ff28b00713d3e00496c,0,0,1,0,1,0,1,0,0,0,1,0,11,,3,0,0,0,0,0,0,0
3367fc02b53342659ad8fb7187065280,0,0,1,0,1,0,1,0,0,0,1,0,7,7,1,0,0,0,0,0,0,0
13609cfd4db2436093667705d32fbecf,0,0,1,0,1,0,1,0,0,0,1,0,6,1,4,0,0,0,0,0,0,0
4e76fb1bac1c4e42acb52a489db81ebb,0,0,1,0,1,0,1,0,0,0,1,0,5,5,1,0,0,0,0,0,0,0
9dc340633beb439dbc65f5941dfc3bfd,0,0,1,0,1,0,1,0,0,0,1,0,5,,6,0,0,0,0,0,0,0
677df5b74f834f5e911ac676d1f57d61,0,0,1,0,1,0,1,0,0,0,1,0,3,3,1,0,0,0,0,0,0,0
37f15335a55442a5a46bcbdab44e59d9,0,0,1,0,1,0,1,0,0,0,1,0,3,3,1,0,0,0,0,0,0,0
39b6ff5a0ce740d9acc86ad80c09b2eb,0,0,1,0,1,0,1,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0
0eb02f1f60e5464b9117b0a90916274c,0,0,1,0,1,0,1,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0
14830472399645228b5fcce18f518e73,0,0,1,0,1,0,1,0,0,0,1,0,2,,1,0,0,0,0,0,0,0
dc1071c1959f4729b063eb6d2e1a9e42,0,0,1,0,1,0,1,0,0,0,1,0,2,,1,0,0,0,0,0,0,0
3e1c8203907a4e32935ab299fded1ebc,0,0,1,0,1,0,1,0,0,0,1,0,2,,1,0,0,0,0,0,0,0
2d165df8b676418385b0df3019f7af47,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
168443e8f4a0493782c07d0a4457ae33,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
fd852112638149a69992035fd7cb217b,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
c50eabd55d154dcb92075e3147da52a9,0,0,1,0,1,0,1,0,0,0,1,0,1,,1,0,0,0,0,0,0,0
b527a0c7f0124f0d970ea1b36bd3eeef,0,0,1,0,1,0,1,0,0,0,1,0,1,,1,0,0,0,0,0,0,0
8ed56d604c46458280a63f641d44e21e,0,0,1,0,1,0,1,0,0,0,1,0,,,9,0,0,0,0,0,0,0
294ed513f1294bce83c044827f51e466,0,0,1,0,1,0,1,0,0,0,1,0,,,4,0,0,0,0,0,0,0
7d1475b822ef4c22a744a7e6a819e9fc,0,0,1,0,1,0,1,0,0,0,1,0,,,2,0,0,0,0,0,0,0
c862e8e6c05e4154bf0cb45b81a9564b,0,0,1,0,1,0,1,0,0,0,1,0,,,2,0,0,0,0,0,0,0
769ea898a04149728f71fc6dd238ed63,0,0,1,0,1,0,1,0,0,0,1,0,,,1,0,0,0,0,0,0,0
aae8caefecac48509247bda17c9f9786,0,0,1,0,1,0,1,0,0,0,1,0,,,1,0,0,0,0,0,0,0
649b51af57bb4765b47d69ea30b5a7c3,0,0,1,0,1,0,1,0,0,0,1,0,,,1,0,0,0,0,0,0,0
bba83385781d46e9987f6707e12ea398,0,0,1,0,1,0,1,0,0,0,1,0,,,0,0,0,0,0,0,0,0
f272a5de735a4b42a5563bdca0797221,0,0,1,0,1,0,1,0,0,0,1,0,,,0,0,0,0,0,0,0,0
618f598b92734c5b8362bedc29bd52b7,0,0,1,0,1,0,1,0,0,0,0,1,2409,13,72,0,0,0,0,1,0,0
a692c83f1820497f9a04fa9152062c0b,0,0,1,0,1,0,1,0,0,0,0,1,2336,38,140,0,0,0,0,2,0,0
82d6a1a2a3814de38a4c9bb449102bf4,0,0,1,0,1,0,1,0,0,0,0,1,1410,,17,0,0,0,0,0,0,0
6e3e810b68c54a9a80776f19b6d5962b,0,0,1,0,1,0,1,0,0,0,0,1,1122,111,45,0,0,0,0,1,0,0
b86a640a2fcf41dbb7ebf31aac66e796,0,0,1,0,1,0,1,0,0,0,0,1,936,,60,0,0,0,0,0,0,0
ee09e4730dcb43ebabdb5f908cc29c47,0,0,1,0,1,0,1,0,0,0,0,1,750,,11,0,0,0,0,0,0,0
38d0a4663cf74a5ab67e34ad7861b6c6,0,0,1,0,1,0,1,0,0,0,0,1,704,,33,0,0,0,0,0,0,0
82a183694ace480884f12e43bb87b2a0,0,0,1,0,1,0,1,0,0,0,0,1,579,12,14,0,0,0,0,0,0,0
d703f1be2c77471e9babf4a3b2ef2f25,0,0,1,0,1,0,1,0,0,0,0,1,553,,59,0,0,0,0,0,0,0
3a6b39e2df8b444d97d90deb755ebd02,0,0,1,0,1,0,1,0,0,0,0,1,471,,59,0,0,0,0,0,0,0
GDPR-6ADC952DE8E2F33F04287BCB0910CC76,0,0,1,0,1,0,1,0,0,0,0,1,461,,12,0,0,0,0,0,0,0
e5c788a0f7f94f5c879aecfbe3ad736c,0,0,1,0,1,0,1,0,0,0,0,1,424,,70,0,0,0,0,0,0,0
0131d3a56b274f38b1826263e4e2c1ac,0,0,1,0,1,0,1,0,0,0,0,1,392,,9,0,0,0,0,0,1,0
9a32b29831f34687af76653406294f3a,0,0,1,0,1,0,1,0,0,0,0,1,377,54,5,0,0,0,0,0,0,0
01ddaf284ed34d29bd0dda1eae81b8f5,0,0,1,0,1,0,1,0,0,0,0,1,362,64,33,0,0,0,0,0,4,0
b30afeebb710475b8096c108991d900b,0,0,1,0,1,0,1,0,0,0,0,1,360,,5,0,0,0,0,0,0,0
132dbe5fa9604b7597b3decc66fabf36,0,0,1,0,1,0,1,0,0,0,0,1,353,,16,0,0,2,0,0,0,0
aa24a92c974dc04cbf5a7c3a84a0f046,0,0,1,0,1,0,1,0,0,0,0,1,345,,9,0,0,0,0,0,0,0
1cf1be73ab6c468f8e1701ddea9324eb,0,0,1,0,1,0,1,0,0,0,0,1,274,4.5,44,0,0,0,0,0,0,0
