#=================================================================
# O365 Home - All users _6_7
# Date: May 20 2019 - May 21 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US"
#=================================================================


##############################################
# Metrics - No Device orders
##############################################
,Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit)
db77a85c35aa4a8fa34cdd8d45379731,0,0,1,1,0,0,1,0,0,0,0,0,1695,190,38,0,0,0,0,0,0,0
22b81934035a4791b36c7f3241f19b02,0,0,1,1,0,0,1,0,0,0,0,0,1684,44,12,0,1,0,0,0,0,0
4d7c6658af2741a7b97da98007e0f075,0,0,1,1,0,0,1,0,0,0,0,0,1472,35,26,0,0,0,0,6,0,0
f5b56e20e55b4255ae1d20a0dda644fc,0,0,1,1,0,0,1,0,0,0,0,0,1273,18,77,0,0,0,0,0,0,0
b3a0e2d360d54274a73a6a1feb172bf4,0,0,1,1,0,0,1,0,0,0,0,0,1244,,1,0,0,0,0,0,0,0
9197c4cb5b904fb3ad1a38eb6a702922,0,0,1,1,0,0,1,0,0,0,0,0,1197,38,20,0,0,0,0,1,0,0
69a1a9f0df754e298cc56a42fff0fb67,0,0,1,1,0,0,1,0,0,0,0,0,891,7.666666666666667,8,0,0,0,0,0,0,0
bc58a00e368d43c7b92768d20f853a61,0,0,1,1,0,0,1,0,0,0,0,0,717,,3,0,0,0,0,0,0,0
58131373a51e487f93da57714a1964d3,0,0,1,1,0,0,1,0,0,0,0,0,659,132,10,0,0,0,0,0,0,0
cb17a5d63d88429591e6eb920b465289,0,0,1,1,0,0,1,0,0,0,0,0,548,,5,0,0,0,0,0,3,0
b19e4706ef7442d2b67454f64bbf6355,0,0,1,1,0,0,1,0,0,0,0,0,503,121,5,0,0,0,0,0,0,0
e538139ecc74457cbf69288071d8d563,0,0,1,1,0,0,1,0,0,0,0,0,434,,8,0,0,0,0,0,0,0
8df43f259981416db69649f0abe7e5d3,0,0,1,1,0,0,1,0,0,0,0,0,392,,45,0,0,0,0,0,0,0
029b0ab822a2497a9ef2453e35d26578,0,0,1,1,0,0,1,0,0,0,0,0,368,,25,0,0,0,0,0,0,0
d1004b294be5414aae988d58847b9768,0,0,1,1,0,0,1,0,0,0,0,0,324,,16,0,0,0,0,0,5,0
5e2bb1b5214f4da8bf832e1b07945a6b,0,0,1,1,0,0,1,0,0,0,0,0,319,,5,0,0,0,0,0,0,0
9976687ff6944ede888e9afb92e52238,0,0,1,1,0,0,1,0,0,0,0,0,299,59,22,0,0,0,0,0,0,0
ed77b385e886436798d960512534f118,0,0,1,1,0,0,1,0,0,0,0,0,267,,26,0,0,0,0,0,2,0
16f090e2228742bebbfb14b16ad19964,0,0,1,1,0,0,1,0,0,0,0,0,196,13,9,0,0,0,0,0,0,0
6f37e3592ee3449898b2172af558047f,0,0,1,1,0,0,1,0,0,0,0,0,186,12,25,0,0,0,0,0,3,0
c21f37f1f3da4e3592493f5de2512c73,0,0,1,1,0,0,1,0,0,0,0,0,173,16.25,3,0,0,0,0,0,0,0
4428f22efd484a28b5d892484bcfdc46,0,0,1,1,0,0,1,0,0,0,0,0,167,167,2,0,0,0,0,0,0,0
38c47f65bde34859955ca96cfb83b383,0,0,1,1,0,0,1,0,0,0,0,0,137,39,15,0,0,0,0,4,0,0
c9cabed9a1894128a7e28103e17c6b51,0,0,1,1,0,0,1,0,0,0,0,0,123,,1,0,0,0,0,0,0,0
0208326f86b741c29d3114243887cccb,0,0,1,1,0,0,1,0,0,0,0,0,71,17.75,2,0,0,0,0,0,0,0
c09bcd1a43264652bf777f47e2d405d3,0,0,1,1,0,0,1,0,0,0,0,0,58,18.5,1,0,0,0,0,0,0,0
2ec99b3cdffa41a0ae3c62bbeea3188a,0,0,1,1,0,0,1,0,0,0,0,0,57,,1,0,0,0,0,0,0,0
6a7299c2272b4c77a0f49e51bc3fcf83,0,0,1,1,0,0,1,0,0,0,0,0,56,,12,0,0,0,0,0,0,0
ce62a0aea763428fa209f270f0adf321,0,0,1,1,0,0,1,0,0,0,0,0,54,,0,0,0,0,0,0,0,0
a0c98067c7f04868b4b0ed2d4792c610,0,0,1,1,0,0,1,0,0,0,0,0,50,,0,0,0,0,0,0,0,0
5aa94431aa5d4833a39803c4b2e269b1,0,0,1,1,0,0,1,0,0,0,0,0,48,,7,0,0,0,0,0,0,0
5d2c9005987c4237876ebfe427c3a313,0,0,1,1,0,0,1,0,0,0,0,0,40,11,16,0,0,0,0,0,0,0
7f8d4497cf0742fcb8d94bc19b3d9d75,0,0,1,1,0,0,1,0,0,0,0,0,39,,3,0,0,0,0,0,0,0
324ecbdfcead46be8e98b7b5c978f342,0,0,1,1,0,0,1,0,0,0,0,0,35,,6,0,0,0,0,0,0,0
c7b989a0b05e49b8bab017046c80e3a1,0,0,1,1,0,0,1,0,0,0,0,0,32,22,4,0,0,0,0,0,0,0
f2841c074b8a44099d66b63b89c680c9,0,0,1,1,0,0,1,0,0,0,0,0,32,,18,0,0,0,0,0,1,0
7838bc3b6ee047f6b7461ed178dccab5,0,0,1,1,0,0,1,0,0,0,0,0,28,,1,0,0,0,0,0,0,0
a13d639bc78a40f383f6bd7bce051f91,0,0,1,1,0,0,1,0,0,0,0,0,22,,7,0,0,0,0,0,0,0
b905f65e60ee41649196402dda0e5b55,0,0,1,1,0,0,1,0,0,0,0,0,18,,2,0,0,0,0,0,0,0
d64e09f422954c8fb94f94808d3b7705,0,0,1,1,0,0,1,0,0,0,0,0,11,,5,0,0,0,0,0,0,0
154af6cde5964037bfce5545f8f98c45,0,0,1,1,0,0,1,0,0,0,0,0,2,,2,0,0,0,0,0,0,0
0af544a8cc594be187009386adbc5d4d,0,0,1,1,0,0,1,0,0,0,0,0,,,1,0,0,0,0,0,0,0
109f9ab6f10f4573b6397a46ada3d2f6,0,0,1,1,0,0,1,0,0,0,0,0,,,1,0,0,0,0,0,0,0
d8584aa5cbda40aab964417629b1bdd9,0,0,1,1,0,0,1,0,0,0,0,0,,,1,0,0,0,0,0,0,0
362627bb7ab74b42b58881910a8dbb3b,0,0,1,1,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0
97758dbe6bad414aa21585e7dd0067bc,0,0,1,1,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0
e8990599b7bf4439bf1d74ec42b1170d,0,0,1,1,0,0,0,1,1,0,0,0,4093,80,69,0,0,0,0,2,0,0
0eb01ca686dc47ff9cb55a1aeaf188a6,0,0,1,1,0,0,0,1,1,0,0,0,2471,20,32,0,0,0,0,0,0,0
2049c16dfd1444bd93d0cee368855aed,0,0,1,1,0,0,0,1,1,0,0,0,2354,185.4,49,0,0,0,0,0,0,0
d06e17fb2cab4d738f00996575c7a18b,0,0,1,1,0,0,0,1,1,0,0,0,2272,,33,0,0,0,0,0,0,0
cd8961afbacf471ca4e77b1508259a57,0,0,1,1,0,0,0,1,1,0,0,0,2193,,5,0,0,0,0,0,0,0
b59a46fae04c43aaabaa6a47644a66b2,0,0,1,1,0,0,0,1,1,0,0,0,2057,6,66,0,0,0,0,0,0,0
c0763c829ce6422197c7af0661a0aeb6,0,0,1,1,0,0,0,1,1,0,0,0,1996,,59,0,0,0,0,0,3,0
7784963e35194373b9bb4ffb45340168,0,0,1,1,0,0,0,1,1,0,0,0,1870,100,36,0,0,0,0,0,0,0
325345c4c33445eca5c95bf367bbc028,0,0,1,1,0,0,0,1,1,0,0,0,1845,,71,0,0,0,0,0,8,0
17347fc774d24a6e9eb322b46cde514c,0,0,1,1,0,0,0,1,1,0,0,0,1818,1619,111,0,0,0,0,0,0,0
74e1eaa0892440ffa9045959afaf9f31,0,0,1,1,0,0,0,1,1,0,0,0,1738,104,14,0,0,0,0,0,0,0
0c9c65d8cb8447a288aa1add17fb9ba1,0,0,1,1,0,0,0,1,1,0,0,0,1545,3,35,0,0,0,0,0,0,0
ac46a95d86b44680b243c546604de1e7,0,0,1,1,0,0,0,1,1,0,0,0,1497,31,23,0,0,0,0,0,0,0
0cf81d0bce744b718c893f82469ddab8,0,0,1,1,0,0,0,1,1,0,0,0,1487,855,25,0,0,0,0,0,0,0
c3231777368042b1b2042616a6c51f7d,0,0,1,1,0,0,0,1,1,0,0,0,1445,,67,0,0,0,0,0,0,0
3ee68555e7634b628d9b8ee9568ee873,0,0,1,1,0,0,0,1,1,0,0,0,1420,1383,3,0,0,0,0,0,0,0
fa7c6345ac024b668aed15bee695ed15,0,0,1,1,0,0,0,1,1,0,0,0,1374,11,66,0,0,0,0,0,0,0
4bec8dc4e12148b183edea1a2b2a796f,0,0,1,1,0,0,0,1,1,0,0,0,1322,,17,0,1,1,0,0,0,0
4c1d62f9e70244b084be2342da3eeb59,0,0,1,1,0,0,0,1,1,0,0,0,1318,494.5,25,0,0,0,0,0,0,0
773ca62ef3214ede94112951cf753bcf,0,0,1,1,0,0,0,1,1,0,0,0,1309,8,26,0,0,0,0,0,0,0
51e02ec8e80e434f9ac2c0c0aee6bb4a,0,0,1,1,0,0,0,1,1,0,0,0,1258,21,72,0,0,0,0,0,0,0
59fe34c0cf0d419f8844308fb843dd72,0,0,1,1,0,0,0,1,1,0,0,0,1163,,20,0,0,0,0,0,0,0
4b831d197ec24165b2e24a34e7cb8673,0,0,1,1,0,0,0,1,1,0,0,0,1157,19,13,0,0,0,0,0,0,0
7c9141e8864943b9a2c6e083993e656f,0,0,1,1,0,0,0,1,1,0,0,0,1125,,35,0,0,0,0,2,0,0
6533bbf73ec94639beaac74cc9efc115,0,0,1,1,0,0,0,1,1,0,0,0,1105,634,37,0,0,0,1,0,0,0
0998ad6a51ef364db9a34ec2cd70569b,0,0,1,1,0,0,0,1,1,0,0,0,1007,257.5,71,0,0,0,0,0,0,0
095c8f6fe6234f7894599126c2199360,0,0,1,1,0,0,0,1,1,0,0,0,939,,7,0,0,0,0,0,0,0
ea36b94a138bc04c97a2c5e7c178ab42,0,0,1,1,0,0,0,1,1,0,0,0,913,,35,0,0,0,0,0,0,0
bd588ff5322649048fb4ea9b29c271d8,0,0,1,1,0,0,0,1,1,0,0,0,901,,15,0,0,0,0,0,0,0
4b83297f680249fa9e98b25fce04660f,0,0,1,1,0,0,0,1,1,0,0,0,888,,16,0,0,0,0,0,0,0
df3bc9614aa947a99da543321d52b5cf,0,0,1,1,0,0,0,1,1,0,0,0,872,369,12,0,0,0,0,0,0,0
b0a4b060e3a2451ba32443d6d10d7663,0,0,1,1,0,0,0,1,1,0,0,0,870,,52,0,0,0,0,0,2,0
f723367b557b486d84acc67d7818f4c2,0,0,1,1,0,0,0,1,1,0,0,0,801,311,90,0,0,0,0,0,0,0
505a707e8f8d45829f3a109b0d750512,0,0,1,1,0,0,0,1,1,0,0,0,751,,4,0,0,0,0,0,0,0
e99530994bd245b5ab10d998037a1ef7,0,0,1,1,0,0,0,1,1,0,0,0,701,127.75,43,0,0,0,0,0,0,0
40499aa039534e77aa0fa2a770381152,0,0,1,1,0,0,0,1,1,0,0,0,694,,29,0,0,0,0,0,2,0
4a822ba672b04afbb69381c2bcff7015,0,0,1,1,0,0,0,1,1,0,0,0,586,127,43,0,0,0,0,1,0,0
72804c7f985e4543b6cefbdb5226d545,0,0,1,1,0,0,0,1,1,0,0,0,560,,37,0,0,0,0,0,0,0
ae1c0010a2d44cfebf16bddd7bc8205c,0,0,1,1,0,0,0,1,1,0,0,0,544,19,25,0,0,0,0,0,0,0
0e500b4e0cda4d02ad205bb92b7f1e52,0,0,1,1,0,0,0,1,1,0,0,0,519,,27,0,0,0,0,0,0,0
f154ac454bc3463fa5ef34e9d8fcac01,0,0,1,1,0,0,0,1,1,0,0,0,513,,2,0,0,0,0,0,0,0
b388af513dec4c1eabeb8dfe647d266c,0,0,1,1,0,0,0,1,1,0,0,0,508,35,36,0,0,0,0,0,0,0
ffc45bc327054ee8a5624890fa8987fd,0,0,1,1,0,0,0,1,1,0,0,0,502,27,63,0,0,0,0,0,0,0
b39372a6f28848f4a16d2e166c353e2c,0,0,1,1,0,0,0,1,1,0,0,0,471,2,6,0,0,0,0,0,0,0
700aa2b0eb134b33bbfd691f925028d2,0,0,1,1,0,0,0,1,1,0,0,0,450,,13,0,0,0,0,0,0,0
4a4d48cac55044c6bc58398822f1f607,0,0,1,1,0,0,0,1,1,0,0,0,442,,9,0,0,0,0,0,0,0
747eebb5e59d4845a143c5ce4a5eefc4,0,0,1,1,0,0,0,1,1,0,0,0,436,,1,0,0,0,0,0,0,0
14624c12775342f892ab5564fe2c9116,0,0,1,1,0,0,0,1,1,0,0,0,433,26,24,0,0,0,0,0,0,0
49aec93b45d1472eb0089da01175ad36,0,0,1,1,0,0,0,1,1,0,0,0,425,425,4,0,0,0,0,0,0,0
99cd85d9e1cc421c9fe4ca84dfb11ca9,0,0,1,1,0,0,0,1,1,0,0,0,424,,3,0,0,0,0,0,0,0
e6b8957525aa49a38e6704fb078800df,0,0,1,1,0,0,0,1,1,0,0,0,419,,2,0,0,0,0,0,0,0
2ab7d6bf673a49fbb7ac8e454b9f4e9e,0,0,1,1,0,0,0,1,1,0,0,0,417,,117,0,0,0,0,0,0,0
373fca50a616406d9ef60b32cbca0f7f,0,0,1,1,0,0,0,1,1,0,0,0,404,,15,0,0,0,0,0,0,0
e0e748731caf47238152522a5ac56999,0,0,1,1,0,0,0,1,1,0,0,0,385,,13,0,0,0,0,0,0,0
70225afc5d7a429ba4e3cd69bf38097e,0,0,1,1,0,0,0,1,1,0,0,0,379,23,36,0,0,0,0,0,0,0
9c0c7d7a752a436abadb48870d43f869,0,0,1,1,0,0,0,1,1,0,0,0,363,9.666666666666666,66,0,0,0,0,0,0,0
7207bf858b7b440bb7aeec6910e86fa2,0,0,1,1,0,0,0,1,1,0,0,0,352,15,6,0,0,0,0,0,0,0
7b8d4ac2be254e9a89b0286cd4b7c28a,0,0,1,1,0,0,0,1,1,0,0,0,338,,18,0,0,0,0,1,0,0
5370b79daf964bbe924f06ea21dc9e0e,0,0,1,1,0,0,0,1,1,0,0,0,324,,11,0,0,0,0,0,0,0
eeaa8fa727674689a2e19928f109e5c8,0,0,1,1,0,0,0,1,1,0,0,0,305,,14,0,0,0,0,0,0,0
7203189da2134196b91b22771f7adebf,0,0,1,1,0,0,0,1,1,0,0,0,291,91,15,0,0,0,0,0,0,0
e53f93c87eff4b33b96fba39836ea078,0,0,1,1,0,0,0,1,1,0,0,0,283,,10,0,0,0,0,0,0,0
b38565eb6a9f4bbba0ebad8c973fcfe8,0,0,1,1,0,0,0,1,1,0,0,0,282,,3,0,0,0,0,0,0,0
6f1ed5e44e5d4e49bc28de841fb68779,0,0,1,1,0,0,0,1,1,0,0,0,268,16,20,0,0,0,0,0,0,0
c6afc0b4843c41749251cda814ee6614,0,0,1,1,0,0,0,1,1,0,0,0,260,,15,0,0,0,0,0,0,0
30f1aaa2c37943a0be5abab8118ba325,0,0,1,1,0,0,0,1,1,0,0,0,260,,10,0,0,0,0,0,0,0
d30a46d2bde34e079ceb8f0e36b96948,0,0,1,1,0,0,0,1,1,0,0,0,251,153,39,0,0,0,0,0,0,0
76f5388b64e540b8bdad9fc96e6662f8,0,0,1,1,0,0,0,1,1,0,0,0,248,,15,0,0,0,0,0,0,0
65ef9022cb074200844b6cb24c6f2295,0,0,1,1,0,0,0,1,1,0,0,0,243,,0,0,0,0,0,0,0,0
a3ae74ad517f4a42a919a393b9f53177,0,0,1,1,0,0,0,1,1,0,0,0,239,101,78,0,3,0,0,0,0,0
41e72b4fb4f540dfb41977ccf8e7ee4b,0,0,1,1,0,0,0,1,1,0,0,0,238,12,23,0,1,1,0,1,0,0
514e6a52053b4d2ab58f23652cc4c43d,0,0,1,1,0,0,0,1,1,0,0,0,235,14.333333333333334,36,0,0,0,0,0,0,0
4b71547b9c30462cad01638f23598377,0,0,1,1,0,0,0,1,1,0,0,0,234,,39,0,0,0,0,0,0,0
44471e07d6cc4dfc92db8b4d97ea46a0,0,0,1,1,0,0,0,1,1,0,0,0,232,,2,0,0,0,0,0,0,0
57aeaa1987b647e2a79cee37e14cb03d,0,0,1,1,0,0,0,1,1,0,0,0,226,,75,0,0,0,0,0,0,0
fa8069d279cd4eda88fe0258e0be04b1,0,0,1,1,0,0,0,1,1,0,0,0,210,9.75,17,0,0,0,0,1,0,0
15297ecd3dc647ae835afe9869dad3a5,0,0,1,1,0,0,0,1,1,0,0,0,208,81,15,0,0,0,0,0,0,0
eac0bc32168c4499aa12db98655af54e,0,0,1,1,0,0,0,1,1,0,0,0,208,,5,0,0,0,0,0,0,0
b8d0e1806e454d11b6743f249d074030,0,0,1,1,0,0,0,1,1,0,0,0,201,37,5,0,0,0,0,0,0,0
1118f86440204a9f9f4399ad395390ed,0,0,1,1,0,0,0,1,1,0,0,0,200,3.8,11,0,0,0,0,1,3,0
8c88be8e287c4fb3be7594ae557f4575,0,0,1,1,0,0,0,1,1,0,0,0,200,2,25,0,0,0,0,0,0,0
be1005cd433b4ba4956f05605e4c725c,0,0,1,1,0,0,0,1,1,0,0,0,198,22,14,0,0,0,0,1,0,0
df961ccd3462407197800bfac8abdec9,0,0,1,1,0,0,0,1,1,0,0,0,196,,4,0,0,0,0,0,0,0
ae174e1f8fde444689fa91921d118872,0,0,1,1,0,0,0,1,1,0,0,0,191,,11,0,0,0,0,0,0,0
1bc136669e1c447c96280f25de0964f1,0,0,1,1,0,0,0,1,1,0,0,0,187,48,34,0,0,0,0,0,0,0
013b802b500a4f10bdab0b8c95ca1ac3,0,0,1,1,0,0,0,1,1,0,0,0,186,,21,0,0,0,0,0,0,0
ee6ff1f7da94498db645d1e514459105,0,0,1,1,0,0,0,1,1,0,0,0,186,,4,0,0,0,0,0,0,0
40f7f9f9afdd4ba8b66ad7f7be89ec7b,0,0,1,1,0,0,0,1,1,0,0,0,185,,4,0,0,0,0,0,0,0
ff1aee8972754188bce76c23db703534,0,0,1,1,0,0,0,1,1,0,0,0,178,,16,0,0,0,0,0,0,0
34454c35f6ce4ac48dbfda441319f566,0,0,1,1,0,0,0,1,1,0,0,0,173,,0,0,0,0,0,0,0,0
cd87a87e901a40e49ef47f1f28cc9c92,0,0,1,1,0,0,0,1,1,0,0,0,171,,7,0,0,0,0,0,0,0
b1cd7e50944f44bcbee65768a1584845,0,0,1,1,0,0,0,1,1,0,0,0,167,83.5,3,0,0,0,0,0,0,0
5d374bf1864b42a79cfa791acfc1b810,0,0,1,1,0,0,0,1,1,0,0,0,161,14.2,15,0,0,0,0,0,0,0
4d2cde15e45544ceaf1c512c4561c60d,0,0,1,1,0,0,0,1,1,0,0,0,154,,34,0,0,0,0,2,0,0
8612b360209640fc9c06bfa768a94f32,0,0,1,1,0,0,0,1,1,0,0,0,153,,8,0,0,0,0,0,0,0
6c145870ca86488e88599b91bf26777b,0,0,1,1,0,0,0,1,1,0,0,0,145,145,8,0,0,1,0,0,0,0
2e744a3955054700bfaa0a90c21931db,0,0,1,1,0,0,0,1,1,0,0,0,142,71,2,0,0,0,0,0,0,0
b7f9705e367049cfaa98b103df0295e0,0,0,1,1,0,0,0,1,1,0,0,0,142,,24,0,0,0,0,0,0,0
be373244ead5496d9eed9e2cfa5f413f,0,0,1,1,0,0,0,1,1,0,0,0,139,43,22,0,0,0,0,1,0,0
92040fe5b0c745fab01024f7e440d07a,0,0,1,1,0,0,0,1,1,0,0,0,138,89,5,0,0,0,0,0,0,0
be4afd8ab61a4637a7f8c92052ac74bb,0,0,1,1,0,0,0,1,1,0,0,0,138,11,32,0,0,0,0,0,0,0
49bc9a16fdbc44e18950a48141a9f9ed,0,0,1,1,0,0,0,1,1,0,0,0,137,17.125,68,0,0,0,0,0,1,0
24bbbabf8e9c4dc784d872355b0f0b28,0,0,1,1,0,0,0,1,1,0,0,0,134,70,36,0,0,0,0,0,0,0
162414777d5e4a7dad390b4549480820,0,0,1,1,0,0,0,1,1,0,0,0,134,,13,0,0,0,0,0,0,0
346354b59e8a418ab97e4010e0bfdeca,0,0,1,1,0,0,0,1,1,0,0,0,133,,9,0,0,0,0,0,0,0
42b8dfa936f44dec899f4e02e09749ba,0,0,1,1,0,0,0,1,1,0,0,0,130,,24,0,0,0,0,0,0,0
60e1a61e5648477380ff58f887285f48,0,0,1,1,0,0,0,1,1,0,0,0,124,48,9,0,0,0,0,0,0,0
cc92319b0f51405b8ebb159b4519cd4b,0,0,1,1,0,0,0,1,1,0,0,0,124,3,19,0,0,0,0,0,0,0
ac90e8195ee741e8b2a7c17ae8386b36,0,0,1,1,0,0,0,1,1,0,0,0,122,,14,0,0,0,0,0,2,0
ef5d0c6ee78e427683075592a3bece77,0,0,1,1,0,0,0,1,1,0,0,0,121,,2,0,0,0,0,0,0,0
ff72ce25b0d34d98878bee8a450fce97,0,0,1,1,0,0,0,1,1,0,0,0,119,66,49,0,0,0,0,0,0,0
79e6c03b41a74b35b524b8ecb317fd1d,0,0,1,1,0,0,0,1,1,0,0,0,119,13,9,0,0,0,0,0,0,0
f208ecf3e59b4b9489557609badc780a,0,0,1,1,0,0,0,1,1,0,0,0,115,7,16,0,0,0,0,0,0,0
f4ca731f749747e591907b319bf1abbb,0,0,1,1,0,0,0,1,1,0,0,0,115,,15,0,0,0,0,0,0,0
5745acc986564f659eff48368998eb1c,0,0,1,1,0,0,0,1,1,0,0,0,111,,9,0,0,0,1,0,0,0
41b12fd67549c149844e61f3d1a0302f,0,0,1,1,0,0,0,1,1,0,0,0,111,,4,0,0,0,0,0,0,0
fe719f87654048748b28fff32a7a8495,0,0,1,1,0,0,0,1,1,0,0,0,110,,109,0,0,0,0,0,0,0
d0bcd788edc0473c993e9fcc5539c8f1,0,0,1,1,0,0,0,1,1,0,0,0,110,,0,0,0,0,0,0,0,0
a8b9aadff1d541d0992cb0946063ace5,0,0,1,1,0,0,0,1,1,0,0,0,106,67,3,0,0,0,0,0,0,0
64138806a1584daf8765748b6b743eb0,0,0,1,1,0,0,0,1,1,0,0,0,101,,37,0,0,0,0,0,0,0
0dcd929c9165461097348258cc9e9a3d,0,0,1,1,0,0,0,1,1,0,0,0,94,,8,0,0,0,0,0,0,0
357431864fbb4a7fadf4d3600ce6ba83,0,0,1,1,0,0,0,1,1,0,0,0,81,,18,0,0,0,0,0,0,0
400611e42412437fbabe631f3fab7c87,0,0,1,1,0,0,0,1,1,0,0,0,75,9.4,29,0,2,0,0,0,0,0
9df944b9979c4347b75bee8c78f8589d,0,0,1,1,0,0,0,1,1,0,0,0,73,,10,0,0,0,0,0,0,0
75812db040184ae4a4d57940218423b8,0,0,1,1,0,0,0,1,1,0,0,0,69,2.6,29,0,0,0,0,0,0,0
c8642222ce474ac4aa66838a189a72b9,0,0,1,1,0,0,0,1,1,0,0,0,68,,16,0,0,0,0,0,0,0
b0145285d6ef4c68aab70d8aee16c1ca,0,0,1,1,0,0,0,1,1,0,0,0,64,,40,0,0,0,0,0,0,0
cff07f721c2144abb4cab1d07b2a53cf,0,0,1,1,0,0,0,1,1,0,0,0,61,,2,0,0,0,0,0,0,0
f32d0a5cdf684579b02bdae3f87cc597,0,0,1,1,0,0,0,1,1,0,0,0,59,32,27,0,0,0,0,0,0,0
34eabcf6a946470baf95554de400d202,0,0,1,1,0,0,0,1,1,0,0,0,55,,1,0,0,0,0,0,0,0
74885b23d4e0494f9050e468bed9c775,0,0,1,1,0,0,0,1,1,0,0,0,54,,8,0,0,0,0,1,0,0
73ea6b45689947399c9309876c24e927,0,0,1,1,0,0,0,1,1,0,0,0,54,,5,0,0,0,0,0,0,0
2ffb454978eb41b8b5c851203a1662c6,0,0,1,1,0,0,0,1,1,0,0,0,53,28,4,0,0,0,0,0,0,0
e4c53e14e7a54f258bffac38290b8739,0,0,1,1,0,0,0,1,1,0,0,0,52,,6,0,0,0,0,0,0,0
3f40b21d947c4715be35d2baad12a984,0,0,1,1,0,0,0,1,1,0,0,0,52,,2,0,0,0,0,0,0,0
d2ece7650e494ffda720682e03c54870,0,0,1,1,0,0,0,1,1,0,0,0,50,,16,0,0,0,0,0,0,0
01ae154d5bc14189a644b777f1edec35,0,0,1,1,0,0,0,1,1,0,0,0,49,,11,0,0,0,0,0,0,0
bb479133b96942e2afa6b9339340c393,0,0,1,1,0,0,0,1,1,0,0,0,47,,28,0,0,0,0,0,0,0
