#=================================================================
# O365 Personal - All users _6_7
# Date: May 20 2019 - May 21 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US, Delocalized O365 Personal (Visit)"
#=================================================================


##############################################
# Metrics - No Device orders
##############################################
,Order Exists,Order Exists,Visits,New Visitors,Return Visitors,Visits,Visits,Visits,Visits,Visits,Visits,Visits,Time Spent per Visit (seconds),Delocalized O365 Personal (HIT),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),RPV (Revenue/Visitor)
262586c930b746919e410bba03b0ee0c,0,0,1,1,0,0,0,0,0,0,1,0,52,2,15,0,0,0,0,0,0,0
e615e46467394cbd86a425a376e8c7d0,0,0,1,1,0,0,0,0,0,0,1,0,49,,4,0,0,0,0,0,0,0
85cf74793c504b9ba46c407c7285de30,0,0,1,1,0,0,0,0,0,0,1,0,31,31,3,0,0,0,0,0,0,0
60914fdde9dd424bb569c0c5b807125b,0,0,1,1,0,0,0,0,0,0,1,0,22,,2,0,0,0,0,0,0,0
18ea1f36c5804d13877a332630c5fd68,0,0,1,1,0,0,0,0,0,0,1,0,17,,1,0,0,0,0,0,0,0
5e881c198e9a4afba85c280d7703bd63,0,0,1,1,0,0,0,0,0,0,1,0,8,,1,0,0,0,0,0,0,0
07ac13043f3c48838c57b98877027b47,0,0,1,1,0,0,0,0,0,0,1,0,4,,2,0,0,0,0,0,0,0
a1b873d2562e45079f0a611d784ab041,0,0,1,1,0,0,0,0,0,0,1,0,3,,1,0,0,0,0,0,0,0
60ce0477855545daaa7bb0b8c53e5d8c,0,0,1,1,0,0,0,0,0,0,1,0,1,,2,0,0,0,0,0,0,0
4762e39fce09411d924c2c2ba1e8ec42,0,0,1,1,0,0,0,0,0,0,1,0,,,3,0,0,0,0,0,0,0
9bc4817611c64f5fbe7cfc51766cd3f7,0,0,1,1,0,0,0,0,0,0,1,0,,,1,0,0,0,0,0,0,0
6aa6793572294431a08ca6fb90449fdf,0,0,1,1,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0
897c536e35ea451385a80f7f08840209,0,0,1,1,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0
0ae3949b44364d0d9686d8022b3229f4,0,0,1,1,0,0,0,0,0,0,0,1,474,,4,0,0,0,0,0,0,0
3cfc4de6d0f540c09b085dd2b10b6e33,0,0,1,1,0,0,0,0,0,0,0,1,356,12,62,0,0,0,0,5,0,0
0ef471e73e03444f812a0ef0b9cc5bfc,0,0,1,1,0,0,0,0,0,0,0,1,300,5,6,0,0,0,0,0,0,0
74886c2a8e3341a997426f37497661aa,0,0,1,1,0,0,0,0,0,0,0,1,168,6.666666666666667,34,0,0,0,0,1,0,0
dcca069e5d5b42d48f8ed874fbc48f75,0,0,1,1,0,0,0,0,0,0,0,1,86,5,25,0,0,0,0,0,0,0
7170b2e49e91412bae5c5c20c9eb82ff,0,0,1,1,0,0,0,0,0,0,0,1,5,,2,0,0,0,0,0,0,0
5d353987754f457c928c13514735f18c,0,0,1,1,0,0,0,0,0,0,0,1,3,,1,0,0,0,0,0,0,0
d39bc33d6df64b82a9b5b53dbf97a18e,0,0,1,1,0,0,0,0,0,0,0,1,,,26,0,0,0,0,0,0,0
168f2b033b7e417d8dbc796dda1722fa,0,0,1,1,0,0,0,0,0,0,0,1,,,5,0,0,0,0,0,0,0
af1cc273a07c5c44a01ec47fec80b12b,0,0,1,1,0,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,0
31afbc3cca2b43df8e6456b72f3a8663,0,0,1,1,0,0,0,0,0,0,0,0,6060,22,199,0,1,5,0,6,0,0
c699862726c9498e8df877b7fbc7d5a2,0,0,1,1,0,0,0,0,0,0,0,0,2119,,44,0,0,0,0,0,0,0
7dee9a9f72c24cbb94b036c368e985be,0,0,1,1,0,0,0,0,0,0,0,0,1270,,107,0,0,0,0,0,0,0
ac08636d2e7841b2b45933af3e8fec55,0,0,1,1,0,0,0,0,0,0,0,0,1117,,22,0,0,0,0,0,0,0
ec9a1ddf5cd1451c9235e8dc80881d1a,0,0,1,1,0,0,0,0,0,0,0,0,324,,15,0,0,0,0,0,0,0
42ff8a8671244eb192996af6b4edd5cd,0,0,1,1,0,0,0,0,0,0,0,0,152,8,23,1,0,2,0,1,0,0
03c1a40a5b65466bb0918a39967c907d,0,0,1,1,0,0,0,0,0,0,0,0,71,,6,0,0,0,0,0,0,0
c1fb59e849784c68b0da03d9bc92183b,0,0,1,1,0,0,0,0,0,0,0,0,34,,19,0,0,0,0,0,0,0
f7ad59a310c64b29a073eef9067f9680,0,0,1,1,0,0,0,0,0,0,0,0,24,,3,0,0,0,0,0,0,0
ff331de1bdd14c5d8436c60348cccd37,0,0,1,1,0,0,0,0,0,0,0,0,14,,0,0,0,0,0,0,0,0
175131d844484e6285a56cbb8c455fd9,0,0,1,1,0,0,0,0,0,0,0,0,10,,3,0,0,0,0,0,0,0
70a381c45eda41b59b4cf88bd2093931,0,0,1,1,0,0,0,0,0,0,0,0,3,,1,0,0,0,0,0,0,0
cc5580fe7431479ba11f9bee4b21cc28,0,0,1,1,0,0,0,0,0,0,0,0,,,21,0,0,0,0,1,0,0
2673723c035d457da2c347d77275062a,0,0,1,1,0,0,0,0,0,0,0,0,,,6,0,0,0,0,0,0,0
2bb63a89806c42848f041e67ae0430ae,0,0,1,1,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0
f093d9b6e280482281af1fdc7034ed20,0,0,1,0,1,1,0,0,1,0,0,0,2415,,26,0,0,0,0,0,0,0
7ea855abd8c8432a9d0da7111c0543a4,0,0,1,0,1,1,0,0,1,0,0,0,2126,,197,0,0,0,0,0,0,0
2d1a0013b7d04f379d8176ed5e414480,0,0,1,0,1,1,0,0,1,0,0,0,1793,,44,0,1,0,0,1,0,0
b39aee9fbd804a5eb9fda38080e96bec,0,0,1,0,1,1,0,0,1,0,0,0,1331,,58,0,0,0,0,0,0,0
d2e6622bc82b4f829f2eec9de0c6d487,0,0,1,0,1,1,0,0,1,0,0,0,1224,,0,0,0,0,0,0,0,0
643c5df3bd7a41b6b920ecdf9b6a94ba,0,0,1,0,1,1,0,0,1,0,0,0,366,,10,0,0,0,0,3,0,0
6482bc24c6584a76a6849bce5c225092,0,0,1,0,1,1,0,0,1,0,0,0,260,7,14,0,0,0,0,0,5,0
630464f5611642e2bcea24fa1a7e54fe,0,0,1,0,1,1,0,0,1,0,0,0,158,,25,0,0,0,0,0,0,0
bf212440ad8945b29693c18464526ef2,0,0,1,0,1,1,0,0,1,0,0,0,143,,3,0,0,0,0,0,0,0
cf1ea8b3c9d24686ac713cfafde3757d,0,0,1,0,1,1,0,0,1,0,0,0,46,,14,0,0,0,0,0,0,0
a7a73b618d734ad5a935e75df3fba515,0,0,1,0,1,1,0,0,1,0,0,0,36,,6,0,0,0,0,0,0,0
b1e30ba0e9954472aa63deee165ca30d,0,0,1,0,1,1,0,0,1,0,0,0,33,8,5,0,0,0,0,1,0,0
e56263e3d1d94f34ab3f07d0cd7ae1d8,0,0,1,0,1,1,0,0,1,0,0,0,27,,1,0,0,0,0,0,0,0
044f81d56abe431ba669371d3c808caa,0,0,1,0,1,1,0,0,1,0,0,0,13,,0,0,0,0,0,0,0,0
34b23520ecf24fc4aa0c08383d78854b,0,0,1,0,1,1,0,0,1,0,0,0,,,8,0,0,0,0,0,0,0
84475c7616f740ef94301bcec40dca67,0,0,1,0,1,1,0,0,1,0,0,0,,,2,0,0,0,0,0,0,0
4e53852d9ab64b3d86ec9ae06ecfa22e,0,0,1,0,1,1,0,0,0,1,0,0,2292,,28,0,0,0,0,0,0,0
237dd38931c54d65a5f5cc26f86a54f8,0,0,1,0,1,1,0,0,0,1,0,0,497,,5,0,0,0,0,0,0,0
81f6647666dd45dc8baa7d3c679c3b4f,0,0,1,0,1,1,0,0,0,1,0,0,209,,38,0,0,0,0,0,0,0
6452296fee574928a339d605de2f0df3,0,0,1,0,1,1,0,0,0,1,0,0,108,,2,0,0,0,0,0,0,0
ffc3a3d9e60f4f40b3080011936927ef,0,0,1,0,1,1,0,0,0,1,0,0,57,,1,0,0,0,0,0,0,0
1071a3da52eb964f93b6c69ec938567a,0,0,1,0,1,1,0,0,0,1,0,0,43,,1,0,0,0,0,0,0,0
3586dcc8a3cd4dd281d08def186e66bd,0,0,1,0,1,1,0,0,0,1,0,0,39,,6,0,0,0,0,0,0,0
bc7903333215c9449f889cde1338bbc2,0,0,1,0,1,1,0,0,0,1,0,0,23,,4,0,0,0,0,0,0,0
601ac0b7c4054113ad9edbc17647fa88,0,0,1,0,1,1,0,0,0,1,0,0,18,,0,0,0,0,0,0,0,0
d12e9528f6a941bbabd613da4e214473,0,0,1,0,1,1,0,0,0,1,0,0,10,,3,0,0,0,0,0,0,0
53babc3ce2aa47a28226f3b8c4cdad39,0,0,1,0,1,1,0,0,0,1,0,0,,,6,0,0,0,0,1,0,0
daa9cb3a6ca04e238729f79672a1a44a,0,0,1,0,1,1,0,0,0,1,0,0,,,2,0,0,0,0,0,0,0
642f58be397140799cd11d70e0eaf67c,0,0,1,0,1,1,0,0,0,0,1,0,1790,15,130,0,0,0,0,4,0,0
1ca4b444dc3848d49428f6b33029bd7f,0,0,1,0,1,1,0,0,0,0,1,0,1371,,12,0,0,0,0,0,0,0
913a7da99caa42b49eaf37ac9c222da7,0,0,1,0,1,1,0,0,0,0,1,0,921,,30,0,0,0,0,0,0,0
4ea90b042d5b4ab1b318eebf1b2b3a79,0,0,1,0,1,1,0,0,0,0,1,0,918,69,38,0,0,0,0,0,0,0
a822972b4f634986adc00b47d17ca6a5,0,0,1,0,1,1,0,0,0,0,1,0,665,,48,0,0,0,0,0,0,0
e9bd757e403543e48edc2eb6690c2fbd,0,0,1,0,1,1,0,0,0,0,1,0,575,575,2,0,0,1,0,0,0,0
6eab65760adf4aefbeeb6b96740d22c0,0,0,1,0,1,1,0,0,0,0,1,0,563,5,27,0,0,0,0,0,0,0
2e3fd2e218bc471b8936c4a204efb9be,0,0,1,0,1,1,0,0,0,0,1,0,476,4,11,0,0,0,0,1,0,0
1f9e20a04ce04ce991a01bd97962bf46,0,0,1,0,1,1,0,0,0,0,1,0,427,,28,0,0,0,0,0,0,0
1957919403f948268f9a1d05549823fd,0,0,1,0,1,1,0,0,0,0,1,0,334,,33,0,0,0,0,0,0,0
7fec192d24804c9b94b9dea34ba97b4b,0,0,1,0,1,1,0,0,0,0,1,0,314,258,11,0,0,0,0,0,0,0
e34463c8b2f640778bc0443669989e41,0,0,1,0,1,1,0,0,0,0,1,0,202,21.5,10,0,0,0,0,0,0,0
a0cbb40b32ff4afa874171b27f24d566,0,0,1,0,1,1,0,0,0,0,1,0,144,27.666666666666668,7,0,0,0,0,1,0,0
313aed5efc5d43b086621882e5d9c1db,0,0,1,0,1,1,0,0,0,0,1,0,84,53,5,0,0,0,0,0,0,0
8fde61570ca04118b9b7bad8ce8760a5,0,0,1,0,1,1,0,0,0,0,1,0,70,,13,0,0,0,0,0,0,0
c6f986943e89459da4e946ab64702133,0,0,1,0,1,1,0,0,0,0,1,0,60,6,13,0,0,0,0,0,5,0
9b2a241d51ba42e58bdfc674d6cfe050,0,0,1,0,1,1,0,0,0,0,1,0,23,,2,0,0,0,0,0,0,0
fecce5633df84d088c846bcf609c6ec2,0,0,1,0,1,1,0,0,0,0,1,0,15,,3,0,0,0,0,0,0,0
a3ed36e3289642dd97f888830a5f1698,0,0,1,0,1,1,0,0,0,0,1,0,14,,4,0,0,0,0,0,0,0
9111d0650a564f9d838421fb2d2ca694,0,0,1,0,1,1,0,0,0,0,1,0,9,,2,0,0,0,0,0,0,0
1a999c039cec435e89da2d4c64d16fd7,0,0,1,0,1,1,0,0,0,0,1,0,5,,2,0,1,1,0,0,0,0
743bfc8e78564332a07d3a71babf02e1,0,0,1,0,1,1,0,0,0,0,1,0,4,,1,0,0,0,0,0,0,0
38136303a28b44ada0aa2faea0e7840b,0,0,1,0,1,1,0,0,0,0,1,0,4,,1,0,0,0,0,0,0,0
5c9c3fa90a8f49f8aec1a58652b367aa,0,0,1,0,1,1,0,0,0,0,1,0,3,,1,0,0,0,0,0,0,0
db17f745d1d94086b35c6da4d1ba620d,0,0,1,0,1,1,0,0,0,0,1,0,,,1,0,0,0,0,0,0,0
3dd64fa8a75141baa80e30f71fbf5fe2,0,0,1,0,1,1,0,0,0,0,0,1,304,,50,0,0,0,0,0,0,0
2af4785ae50d4955b7b305ee6476511f,0,0,1,0,1,1,0,0,0,0,0,0,201,,19,0,0,0,0,0,0,0
7e78654f36e9e844acb1ba5c333bc9d7,0,0,1,0,1,0,1,0,1,0,0,0,4993,,142,0,0,0,0,0,0,0
72ff732b3b5d4369b8efaf3717153852,0,0,1,0,1,0,1,0,1,0,0,0,3281,403,109,0,0,0,0,0,7,0
8c286896a00d4e3192b09e5c5a324133,0,0,1,0,1,0,1,0,1,0,0,0,2653,1003,13,0,0,0,0,0,0,0
2d9d20a1c7154d25bad98356dfd10258,0,0,1,0,1,0,1,0,1,0,0,0,2457,615,49,0,0,0,0,2,0,0
2e72b47d05004e179828a6163557bf75,0,0,1,0,1,0,1,0,1,0,0,0,2155,215,59,1,0,1,0,1,0,0
d4319080e21443679af9e255073fbeae,0,0,1,0,1,0,1,0,1,0,0,0,1577,58,47,0,1,0,0,0,0,0
b0f10d39531c4a71a724adcc9b410829,0,0,1,0,1,0,1,0,1,0,0,0,1557,19,1,0,0,0,0,0,0,0
cc35873efbf3475d962915a3449adf16,0,0,1,0,1,0,1,0,1,0,0,0,1475,,4,0,0,0,0,0,0,0
6d68cd0360d040ac9e231efc41749f52,0,0,1,0,1,0,1,0,1,0,0,0,1369,115,84,0,0,1,0,0,0,0
c47d04ba1dc74650b0a44232343d5fbc,0,0,1,0,1,0,1,0,1,0,0,0,1333,40,123,0,0,0,0,7,0,0
5a01adddcc3444c99c919e29e62816e8,0,0,1,0,1,0,1,0,1,0,0,0,1243,8,13,0,0,0,0,0,0,0
d28a447b19244b6296f083c2ad320acc,0,0,1,0,1,0,1,0,1,0,0,0,875,,6,0,0,0,0,0,0,0
60f81e3dce2e4666bf57e3e9ce71058b,0,0,1,0,1,0,1,0,1,0,0,0,855,8,50,0,0,1,0,0,0,0
db5813eb5c1e4140822312ce3f20a767,0,0,1,0,1,0,1,0,1,0,0,0,825,151,64,0,0,0,0,0,0,0
eb2f9391861742b38c8e9535ad48654f,0,0,1,0,1,0,1,0,1,0,0,0,743,743,9,0,0,0,0,0,0,0
969b39a7ba824690a9c516aef2ea40c0,0,0,1,0,1,0,1,0,1,0,0,0,741,1,24,0,0,0,0,0,2,0
0211cdf0b8f34f46a291123eef94b77b,0,0,1,0,1,0,1,0,1,0,0,0,713,5,4,0,0,0,0,0,0,0
2b887884fd1849958de7e5ea7c11c46b,0,0,1,0,1,0,1,0,1,0,0,0,606,,57,0,0,0,0,0,0,0
d058c8ddfd994e19bd4251724fce57ca,0,0,1,0,1,0,1,0,1,0,0,0,564,564,4,0,0,0,0,0,0,0
eb44a5a0758f4a7aa0413eb8e6b82ce6,0,0,1,0,1,0,1,0,1,0,0,0,555,,41,0,0,0,0,0,0,0
0351ee91540d409d9f5cea76f64458a7,0,0,1,0,1,0,1,0,1,0,0,0,551,518,0,0,0,0,0,0,0,0
6481c7bfeff543bc9ed579d48a2def5f,0,0,1,0,1,0,1,0,1,0,0,0,539,42,91,0,0,0,0,0,0,0
70d39f25a3064b7e9bede59640708457,0,0,1,0,1,0,1,0,1,0,0,0,514,,308,0,0,0,0,0,0,0
80ec1c0d4a0a459ab47ab8911f440918,0,0,1,0,1,0,1,0,1,0,0,0,505,191,6,0,0,0,0,0,0,0
44ddac83607741189518c745d7e1ce26,0,0,1,0,1,0,1,0,1,0,0,0,481,36,14,0,0,0,0,0,0,0
5d77eeecf15a405e9baeed92341b2916,0,0,1,0,1,0,1,0,1,0,0,0,462,55,2,0,0,0,0,0,0,0
2a70b7f8185b4abc8068ca92fe4dbb0d,0,0,1,0,1,0,1,0,1,0,0,0,456,52,20,0,0,0,0,0,0,0
425feece7fd7432382f2b43ab3d1d68b,0,0,1,0,1,0,1,0,1,0,0,0,424,,10,0,0,0,0,0,0,0
ccba5fa696ea4943acc263d41680f84a,0,0,1,0,1,0,1,0,1,0,0,0,405,41.5,21,0,0,0,0,1,0,0
cd2c0a3aa4c2496990f1ae28d0028a02,0,0,1,0,1,0,1,0,1,0,0,0,394,,52,0,0,0,0,0,16,0
e812be7a723c459e91ed6a7deb2002cb,0,0,1,0,1,0,1,0,1,0,0,0,387,37,29,0,0,0,0,0,0,0
3c85717e5d064458814bcfe86fdd589f,0,0,1,0,1,0,1,0,1,0,0,0,378,70,9,0,0,0,0,0,0,0
be66d2390bfc40769940308e8339b79f,0,0,1,0,1,0,1,0,1,0,0,0,361,,2,0,0,0,0,0,0,0
84db493856064c77a25368ba1119e59a,0,0,1,0,1,0,1,0,1,0,0,0,354,4,25,0,0,0,0,2,0,0
0e6018471e5e49b5ab235d5450709b76,0,0,1,0,1,0,1,0,1,0,0,0,330,280,7,0,0,0,0,0,0,0
5d53726650ea4a4f8a80f0a742a6dacc,0,0,1,0,1,0,1,0,1,0,0,0,321,,25,0,0,0,0,0,0,0
641c1592826fa344833a17aa68d1ce69,0,0,1,0,1,0,1,0,1,0,0,0,314,,8,0,0,0,0,0,0,0
f156a90225384c08aa6f928796ce9203,0,0,1,0,1,0,1,0,1,0,0,0,309,203,20,0,0,0,0,0,0,0
de7fb68e2079db4f829d97e2b32a8668,0,0,1,0,1,0,1,0,1,0,0,0,278,,23,0,0,0,0,0,0,0
8367ccf9a9434d3ca9e2dad58d1116e7,0,0,1,0,1,0,1,0,1,0,0,0,275,65,25,0,0,0,0,4,0,0
aa0bfad6338c4b0e854d420ceb36f6d0,0,0,1,0,1,0,1,0,1,0,0,0,267,,3,0,0,0,0,0,0,0
9c254ec92e084e56aa29eafc277088a2,0,0,1,0,1,0,1,0,1,0,0,0,261,,2,0,0,0,0,0,0,0
d94d147f7ee74fa8be713ba1bd2050dc,0,0,1,0,1,0,1,0,1,0,0,0,256,256,9,0,0,0,0,0,0,0
2ff586f05d874ae7ae3a9b4a43153df6,0,0,1,0,1,0,1,0,1,0,0,0,256,60,3,0,0,0,0,1,0,0
954a590e3c7d48208e0438e0c95951d7,0,0,1,0,1,0,1,0,1,0,0,0,253,,47,0,0,0,0,0,0,0
5f53bd4a757440f3b4eb1047de5a1a3b,0,0,1,0,1,0,1,0,1,0,0,0,247,200,4,0,0,0,0,0,0,0
671300b74ad44645b8013c12f77b173a,0,0,1,0,1,0,1,0,1,0,0,0,238,,14,0,0,0,0,0,0,0
64d31a4f3d2d492dbb6a2e15dcda6223,0,0,1,0,1,0,1,0,1,0,0,0,237,,16,0,0,0,0,0,0,0
a59fb721cf8b4892858bec4bd8d0d348,0,0,1,0,1,0,1,0,1,0,0,0,234,,2,0,0,0,0,0,0,0
9a5bbd285056487ba8e12865f010d691,0,0,1,0,1,0,1,0,1,0,0,0,232,,9,0,0,0,0,0,0,0
37c6f03464e547399e99c5122a933424,0,0,1,0,1,0,1,0,1,0,0,0,231,6,5,0,0,0,0,0,0,0
78039c222f8645e29319756cf2160cc1,0,0,1,0,1,0,1,0,1,0,0,0,208,,19,0,0,0,0,0,0,0
170d664826ea47129953ae9e8e78bcd2,0,0,1,0,1,0,1,0,1,0,0,0,176,24.333333333333332,6,0,0,0,0,0,0,0
b59994e2d29a45078bd72987ab5d2788,0,0,1,0,1,0,1,0,1,0,0,0,160,96,18,0,0,0,0,0,0,0
a7d07c7698c941ce9a53503158c67945,0,0,1,0,1,0,1,0,1,0,0,0,143,,5,0,0,0,0,0,0,0
4bbdd6daad934aee9effe3ede35459b9,0,0,1,0,1,0,1,0,1,0,0,0,128,,3,0,0,0,0,0,0,0
4be00f71d01d47cd960d871e77f842d4,0,0,1,0,1,0,1,0,1,0,0,0,121,81,12,0,0,0,0,0,0,0
7c4af6fc005b405cab38285125e6f2aa,0,0,1,0,1,0,1,0,1,0,0,0,115,,20,0,0,0,0,1,0,0
39a9a5ded6aa41ac899a13702c124275,0,0,1,0,1,0,1,0,1,0,0,0,111,,3,0,0,0,0,0,0,0
c93de130a16d48f3ba0bd5e76a10d9aa,0,0,1,0,1,0,1,0,1,0,0,0,100,100,10,0,0,0,0,0,0,0
8f3f12f08ad1424b96c79ab88d9fb97a,0,0,1,0,1,0,1,0,1,0,0,0,95,95,1,0,0,0,0,1,0,0
b94d7450902f47cfb5948acf2e5fa825,0,0,1,0,1,0,1,0,1,0,0,0,95,68,9,0,0,0,0,0,0,0
b5cb638f885940e1b36fdf710ffe864d,0,0,1,0,1,0,1,0,1,0,0,0,92,,1,0,0,0,0,0,0,0
a7023b8949cd4eaea8fd6695f38b1fd9,0,0,1,0,1,0,1,0,1,0,0,0,88,,4,0,0,0,0,1,0,0
ef82075252634d54b430498ca2155f1c,0,0,1,0,1,0,1,0,1,0,0,0,86,56,3,0,0,0,0,0,0,0
54de9370ede24171bd6175392fb4bb08,0,0,1,0,1,0,1,0,1,0,0,0,85,,7,0,0,0,0,0,0,0
2ed72beb0be24930a1a359864ab9a6fc,0,0,1,0,1,0,1,0,1,0,0,0,72,46,9,0,0,0,0,0,0,0
78e24e437e6041d099d1d87009b40398,0,0,1,0,1,0,1,0,1,0,0,0,72,,11,0,0,0,0,0,0,0
1b4b941c2ec74fc19cc8795dca60e19e,0,0,1,0,1,0,1,0,1,0,0,0,70,,7,0,0,0,0,0,0,0
2dd2317796ab438e911a4343c64735b5,0,0,1,0,1,0,1,0,1,0,0,0,70,,0,0,0,0,0,0,0,0
146ec8040bc5430587225553200370a7,0,0,1,0,1,0,1,0,1,0,0,0,66,,4,0,0,0,0,0,0,0
06b477a9f539459ca5d429a89318c17b,0,0,1,0,1,0,1,0,1,0,0,0,64,8,16,0,0,0,0,1,0,0
f438356a1fd04f57b64c53b1da7fc8c9,0,0,1,0,1,0,1,0,1,0,0,0,63,63,8,0,0,0,0,0,0,0
343315dfcf1e4fb49003b059f8f4bafb,0,0,1,0,1,0,1,0,1,0,0,0,62,11,8,0,0,0,0,0,0,0
185324d9a7565946ac4b7012ebe4d142,0,0,1,0,1,0,1,0,1,0,0,0,60,,16,0,0,0,0,0,0,0
157a0c0c64694f3b991735f3456c9d4d,0,0,1,0,1,0,1,0,1,0,0,0,58,,30,0,0,0,0,1,0,0
33a09de2e61c449596716bd4c47b06e4,0,0,1,0,1,0,1,0,1,0,0,0,51,,7,0,0,0,0,0,0,0
5ba78acf5eea4338a5bc9f15ba5c598b,0,0,1,0,1,0,1,0,1,0,0,0,51,,5,0,0,0,0,0,0,0
6ad07e17ec0e4100aaa6a2d12df334f5,0,0,1,0,1,0,1,0,1,0,0,0,49,23,18,0,0,0,0,0,0,0
876d5513363a4124af15aff6f9c2f8ed,0,0,1,0,1,0,1,0,1,0,0,0,47,,11,0,0,0,0,0,0,0
0d9ea882462849d087ec9c49cb55068b,0,0,1,0,1,0,1,0,1,0,0,0,34,34,2,0,0,0,0,0,0,0
d8280d67010d445cae8c3184898ff095,0,0,1,0,1,0,1,0,1,0,0,0,34,,5,0,0,0,0,0,0,0
640ec1f5fbd04942846d47c6a85f757a,0,0,1,0,1,0,1,0,1,0,0,0,33,1,0,0,0,0,0,0,0,0
e819fb14f6f549bf840c6c812378e7ef,0,0,1,0,1,0,1,0,1,0,0,0,31,31,8,0,0,0,0,0,0,0
20380c35120c4067bbbd2d361d79d150,0,0,1,0,1,0,1,0,1,0,0,0,31,31,3,0,0,0,0,0,0,0
226983d956774bb3b7f26e6c40963d27,0,0,1,0,1,0,1,0,1,0,0,0,29,29,2,0,0,0,0,1,0,0
8400bb4204294a39a9c56d29c3d904d7,0,0,1,0,1,0,1,0,1,0,0,0,28,28,3,0,0,0,0,0,0,0
