,Device Orders_Office,Total Visits,Enter PDP from Store,Time Spent per Visit (seconds),Average Time Spent on Page (seconds),Link Clicks (e4)
0,-0.4508911423512013,-0.08350757174276893,0.029197513616727587,-0.03141634777492111,-0.0322235656809781,-0.010733775305545382
1,2.3182355350261266,1.2683315124335448,-0.5963719362686023,0.30383647197373503,0.24747155952874386,-0.0389867290410286
2,5.831076481482629,-5.91156249084954,3.3411937093942186,-0.7796365350021996,-0.26490411031163263,0.9235955423845505
