,Device Orders_Office,Total Visits,Enter PDP from Store,Time Spent per Visit (seconds),Average Time Spent on Page (seconds),Link Clicks (e4)
0,-0.4452633679229142,-0.08183112673583354,0.03265540756388841,-0.012144049532852079,-0.08676029088883142,-0.026729810634510538
1,2.3697581508123937,1.342432669369567,-0.5092925328630269,0.4628394692891194,0.00025734838360486946,-0.07883320068110171
2,5.831076481482629,-5.91156249084954,3.3411937093942186,-0.7796365350021996,-0.26490411031163263,0.9235955423845505
3,0.33310947958978665,-0.3340157505851346,-2.16462183496288,-4.267496681066824,9.821289687874016,2.2934379060744527
