#=================================================================
# Freeform
# Date: May 12 2019 - May 25 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US"
#=================================================================


##############################################
# Freeform Table
##############################################
,Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit)
,Order Exists,Visits,New Visitors,Return Visitors,Visits,Visits,Visits,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4)
,Visits,Visits,New Visitors,Return Visitors,Office.com,Store,O365 Web,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton
009718ecf4dd410bb629771212d448bb,1,1,1,0,0,1,0,400,400,28,0,0,0,0,0
bd000be13400443f90f1c9c09c6640dd,1,1,1,0,0,1,0,398,398,13,0,0,0,0,0
f954639fd6974299b8bdc94eeba98d59,1,1,1,0,0,1,0,396,396,48,0,0,0,0,0
2ccf8fb672dba84eb23150024aa27236,1,1,1,0,0,1,0,388,129.33333333333334,20,0,0,0,0,1
a5ed92d53ff1463b98571e2d226abcd7,1,1,1,0,0,1,0,385,35,63,0,0,0,0,3
e372f2f46e834566a576761161c32056,1,1,1,0,0,1,0,379,379,30,0,0,0,0,0
9e06718508a2459db75dd42d41222df6,1,1,1,0,0,1,0,377,377,31,0,0,0,0,0
9eea13d0f6b8483c9396e5c911f12e25,1,1,1,0,0,1,0,374,187,23,0,0,0,0,0
77ce90d7cd2e44e99d3419cd8006dc97,1,1,1,0,0,1,0,373,373,30,0,0,0,0,1
553a3f42b3eb4cec82f8eb1c83e4ba07,1,1,1,0,0,1,0,372,372,38,0,0,0,0,0
84820a40dccc46fcba2ada09e1ed84f7,1,1,1,0,0,1,0,372,28.615384615384617,52,0,0,0,0,0
3809c016337b46529eb09cd250231eb5,1,1,1,0,0,1,0,372,21.88235294117647,56,0,0,0,0,2
d666869c5bce437dbe1428fde3b62874,1,1,1,0,0,1,0,365,365,14,0,0,0,0,0
5318fa2fa3534c1197dc65a1c4b88ebf,1,1,1,0,0,1,0,364,364,48,0,0,0,0,0
12875136ac16451584782a446499b8b4,1,1,1,0,0,1,0,360,360,77,0,0,0,0,0
fa1b5b8e95184f35abc2084b2b764545,1,1,1,0,0,1,0,356,35.6,44,0,0,0,0,1
547a0062ed5d410a85657874370c6c2d,1,1,1,0,0,1,0,354,29.5,24,0,0,0,0,0
a55faf6f31e144bc938b107a73a3093c,1,1,1,0,0,1,0,352,176,61,0,0,0,0,2
031acaa4a3404e1b90d9bab15dd92268,1,1,1,0,0,1,0,352,176,47,0,0,0,0,0
c2259efb99da4e5aa3ad45443e4b104c,1,1,1,0,0,1,0,351,351,10,0,0,0,0,0
274c24ef224d4cb0951d30caf895e80f,1,1,1,0,0,1,0,348,348,21,0,0,0,0,0
bae8463c19c0463e9d3546c525872d62,1,1,1,0,0,1,0,347,11.193548387096774,58,0,0,0,0,1
1b2a02f6e58d4ecebe9bcf463079cebe,1,1,1,0,0,1,0,345,345,11,0,0,0,0,0
5d4784cdd8c04da1a0c12791e792012e,1,1,1,0,0,1,0,344,21.5,36,0,0,0,0,0
ca96a8371a7b4ff9b8dfa64150b38946,1,1,1,0,0,1,0,339,339,19,0,0,0,0,0
044dd8f3a44642ecb29dc911238a560c,1,1,1,0,0,1,0,338,338,31,0,0,0,0,1
4ae85fd013e843b0aa5e5831d0984cbf,1,1,1,0,0,1,0,336,33.6,15,0,0,1,1,1
bb3fe032c37747e5aa4911c4478dc5de,1,1,1,0,0,1,0,335,335,21,0,0,0,0,0
cd0bd2aaaf7c4646a99d511b1112bf59,1,1,1,0,0,1,0,334,33.4,42,0,0,0,0,0
116e6e64bbde413ebc1e893b5a546cac,1,1,1,0,0,1,0,333,166.5,61,0,0,0,0,0
387985bc96434defaebc8a636caabb1f,1,1,1,0,0,1,0,332,332,23,0,0,0,0,0
f9100bb9efe041e8a087530c66e3ef37,1,1,1,0,0,1,0,330,330,10,0,0,0,0,0
942fdf3fcfcc4f46882a2494263801d8,1,1,1,0,0,1,0,327,327,32,0,0,0,0,0
ebbb9e09708b4fc6b02e546621c98a82,1,1,1,0,0,1,0,325,162.5,31,0,0,0,0,0
9608a8503da449ff82fed109a7af6e0f,1,1,1,0,0,1,0,324,324,34,0,0,0,0,0
bd7e0c35d1cc4199a6ac68911ad3fbf0,1,1,1,0,0,1,0,322,322,43,0,0,0,0,0
0595a60656084e9bab27d9b14407b94a,1,1,1,0,0,1,0,322,322,11,0,0,0,0,0
adbbcfe70efa4b31bd5807f09d018da0,1,1,1,0,0,1,0,319,319,30,0,0,0,0,1
7bf9ab13b78146f1b602f249e5bedd6f,1,1,1,0,0,1,0,312,312,27,0,0,0,0,0
461d1df0c6bb4f53993e66e4e1d9914c,1,1,1,0,0,1,0,311,23.923076923076923,25,0,0,0,0,1
86dd9b5b6dfc43f7b06b4025979c7294,1,1,1,0,0,1,0,309,309,42,0,0,0,0,0
c4274bf266084e7fab013cca3e347397,1,1,1,0,0,1,0,306,306,20,0,0,0,0,0
acfddf0edb88490b91249f037d5b0557,1,1,1,0,0,1,0,304,304,33,0,0,0,0,0
3cff3babe0704260bf4938782ca4c957,1,1,1,0,0,1,0,304,13.217391304347826,59,0,0,0,0,2
f8f65fb660ae4d2195ea5d96e2da30c9,1,1,1,0,0,1,0,303,303,42,0,0,0,0,0
e6ee9f380a09406bbbc86bdd2cf8de96,1,1,1,0,0,1,0,303,303,21,0,0,0,0,0
9328a0307f4c4367b28b4560297d5cc5,1,1,1,0,0,1,0,302,302,9,0,0,0,0,0
fef72f61b1354c85958b97c85cccfc7e,1,1,1,0,0,1,0,301,301,24,0,0,0,0,0
e6d4b97fb4034712aac58e7149de96ec,1,1,1,0,0,1,0,300,300,25,0,0,0,0,0
93008c1203c34886a2e06d8eec529b8c,1,1,1,0,0,1,0,299,299,33,0,0,0,0,0
8cd63d7ace644341b474bce31c53c178,1,1,1,0,0,1,0,298,18.625,29,0,0,0,0,0
c76f2d69630e4e1db5467a1b0c118d06,1,1,1,0,0,1,0,297,297,48,0,0,0,0,1
78ced03c3ee247338858d88f2d765097,1,1,1,0,0,1,0,297,297,24,0,0,0,0,0
da52c5ce9a27436bb7d29e809ab037ca,1,1,1,0,0,1,0,297,297,22,0,0,0,0,0
f2eeff3572004f85ac4401e358c0b5ed,1,1,1,0,0,1,0,295,295,6,0,0,0,0,0
e637eaf255e048378d78041843922fc2,1,1,1,0,0,1,0,295,22.692307692307693,70,0,0,0,0,0
