#=================================================================
# Freeform
# Date: May 12 2019 - May 25 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US"
#=================================================================


##############################################
# Freeform Table
##############################################
,Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit)
,Order Exists,Visits,Visits,Visits,Visits,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4)
,Visits,Visits,Office.com,Store,O365 Web,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton
5d353987754f457c928c13514735f18c,0,1,0,0,0,3,3,1,0,0,0,0,0
5f1347c2837d4fc6851b449d083a8338,0,1,0,0,0,3,3,1,0,0,0,0,0
d8b8af26a74240578dd0999c6d5d6071,0,1,0,0,0,3,3,1,0,0,0,0,0
ab88afab20114d1394dc0ea833fe1652,0,1,0,0,0,3,3,1,0,0,0,0,0
54dbc1d18a6e420983b5d05cc8a217f0,0,1,0,0,0,3,3,1,0,0,0,0,0
ababcd740ce446f0a5ebf3cbd2f7705c,0,1,0,0,0,3,3,1,0,0,0,0,0
90640fdc4bed470a9577dac5543a50d1,0,1,0,0,0,3,3,1,0,0,0,0,0
7ee9f7a2a8c744bea91390f4e09be709,0,1,0,0,0,3,3,1,0,0,0,0,0
3b35c1a7c9f84a1fa99b3b201ecc8a68,0,1,0,0,0,3,3,1,0,0,0,0,0
53e85d91d01f40c08bd0205192574be4,0,1,0,0,0,3,3,1,0,0,0,0,0
61571d61b269455f9af291f56c216bb2,0,1,0,0,0,3,3,1,0,0,0,0,0
6124442e2fbb45659d8c02f7c257bc8d,0,1,0,0,0,3,3,1,0,0,0,0,0
2732060e085c4697913061dbb5b04dc7,0,1,0,0,0,3,3,1,0,0,0,0,0
c94b15a4ddbb482ca715472ce7b2e365,0,1,0,0,0,3,3,1,0,0,0,0,0
0fd6995fa7e64c69b058b391ac4b4f74,0,1,0,0,0,3,3,1,0,0,0,0,0
871105f0b1e54490909481ac0a2778d3,0,1,0,0,0,3,3,2,0,0,0,0,0
2cd32a19a90e409e902e75e7a0349d80,0,1,0,0,0,3,3,2,0,0,0,0,0
6a938eb4861647b58111c3e913bffb6e,0,1,0,0,0,3,3,2,0,0,0,0,0
44f5bc1789b6479ab71f1bfde9dbbf1e,0,1,0,0,0,3,3,2,0,0,0,0,0
b7e3fd3fae04af4f88b367feba87616c,0,1,0,0,0,3,3,2,0,0,0,0,0
bc00f349f75f4e83aef31f38e4a5fe13,0,1,0,0,0,3,3,2,0,0,0,0,0
daf28904d1f6437f9bda0c51958e9daf,0,1,0,0,0,3,3,3,0,0,0,0,0
b7d2005c5dfc4bbf959c1c374ef9a0e7,0,1,0,0,0,3,3,3,0,0,0,0,0
740bbac75c064e7abe7a437f1a6c7c85,0,1,0,0,0,3,3,3,0,0,0,0,0
70447e08387941629ec9df1dc73294dd,0,1,0,0,0,3,3,4,0,0,0,0,0
e477e86e4e8a4f5886267de534d335e8,0,1,0,0,0,3,3,11,0,0,0,0,0
0bd3656067804f1eb73f532d8ea3371f,0,1,0,0,0,4,1,11,0,0,0,0,0
fa846436a55f49b28f401e4263fb6a51,0,1,0,0,0,4,1.3333333333333333,0,0,0,0,0,0
eb850795faef46f0845e355cd0632f66,0,1,0,0,0,4,2,2,0,0,0,0,0
1df7fbdc09924a94be02b72a2ff70a38,0,1,0,0,0,4,2,3,0,0,0,0,0
9f28884c9a91407a92db1eea3396e9fb,0,1,0,0,0,4,4,0,0,0,0,0,0
69e125f93f3648fcbf4206e614ff17df,0,1,0,0,0,4,4,0,0,0,0,0,0
3f64e73952894071a36d7d6f0717e023,0,1,0,0,0,4,4,0,0,0,0,0,0
07f1fb610de14005b5a052935a5614f5,0,1,0,0,0,4,4,1,0,0,0,0,0
44287a6f59da46449342c670ec0dec2a,0,1,0,0,0,4,4,1,0,0,0,0,0
577d45c71142440dbf804d2210db930d,0,1,0,0,0,4,4,1,0,0,0,0,0
51f74c4104fb4252b8a1e8b5cd93d453,0,1,0,0,0,4,4,1,0,0,0,0,0
e8009cca0fed4947a8ab9e4956eff06c,0,1,0,0,0,4,4,1,0,0,0,0,0
6dadfd53d01f43ea92ac5c244a06c297,0,1,0,0,0,4,4,1,0,0,0,0,0
aab606ebfd8b4918b2345d036217b763,0,1,0,0,0,4,4,1,0,0,0,0,0
1bba732087a24b0fba27ea814ea884f9,0,1,0,0,0,4,4,1,0,0,0,0,0
00fb2497b9c44a678a025f39fc0c5e36,0,1,0,0,0,4,4,1,0,0,0,0,0
9ffb77b6bbca471d817fe94d6e50185e,0,1,0,0,0,4,4,1,0,0,0,0,0
81b55c4927804430a30788f357de798d,0,1,0,0,0,4,4,1,0,0,0,0,0
20979ed5e61e407d97d7c7d30392894c,0,1,0,0,0,4,4,1,0,0,0,0,0
5c17c6b0f9684ac3a909b5036d45790d,0,1,0,0,0,4,4,1,0,0,0,0,0
22c2b04125774d57a70f3ef777ff3cef,0,1,0,0,0,4,4,1,0,0,0,0,0
d8891c3064f54243b70c2d68005b208e,0,1,0,0,0,4,4,1,0,0,0,0,0
9dd99243a947446b9ce121ac023ea482,0,1,0,0,0,4,4,1,0,0,0,0,0
18d0fd138b404acfa8a8def0fa46abc1,0,1,0,0,0,4,4,1,0,0,0,0,0
889d738c14c744f8b6500db4afe3fdfb,0,1,0,0,0,4,4,2,0,0,0,0,0
edac10a6b9434c84a6012538634d8631,0,1,0,0,0,4,4,2,0,0,0,0,0
b0ca5ad82f814bd5a8f5429d452800d7,0,1,0,0,0,4,4,2,0,0,0,0,0
254bfd2143c048f4b3607226852a9a3e,0,1,0,0,0,4,4,2,0,0,0,0,0
ae260b60f5aa4190a7a2bf7e1a24061c,0,1,0,0,0,4,4,2,0,0,0,0,0
e33650503ffb46c9ab988000cda96c4b,0,1,0,0,0,4,4,2,0,0,0,0,0
b249f0cc6a9f44cb9263bd974bee8e26,0,1,0,0,0,4,4,2,0,0,0,0,0
11292354599f49ccb645ed15ca31fe64,0,1,0,0,0,4,4,2,0,0,0,0,0
9b5fbee08d19430c8c7b55857024723e,0,1,0,0,0,4,4,2,0,0,0,0,0
339afede7b324c36b7c603b55b910013,0,1,0,0,0,4,4,3,0,0,0,0,0
a06994858d6443a4a95fc467526a70f5,0,1,0,0,0,4,4,3,0,0,0,0,0
9fded799a2c446409e908bfbc693e68e,0,1,0,0,0,4,4,3,0,0,0,0,0
0b3b0364af1c4a47b337a22b1d181b6a,0,1,0,0,0,4,4,3,0,0,0,0,0
3dd522a93d8ce446b56643f84b765587,0,1,0,0,0,4,4,4,0,0,0,0,0
869a02f7bfc345d4b2544b12584ecbf1,0,1,0,0,0,4,4,5,0,0,0,0,0
d9e39b15fe7b4cd98de6a0893fe19e02,0,1,0,0,0,4,4,5,0,0,1,0,0
3d08bb522ee14b158ed6520d27b08f34,0,1,0,0,0,4,4,8,0,0,0,0,0
82054084f2334120a601bc111920e76e,0,1,0,0,0,5,1.6666666666666667,2,0,0,0,0,0
bec725ca25754726a32345735a465ac6,0,1,0,0,0,5,2.5,1,0,0,0,0,0
2a229235cf70441fab50b328a0215e3f,0,1,0,0,0,5,5,0,0,0,0,0,0
d8bc15fd64a84ea28fe19d2f88d46d46,0,1,0,0,0,5,5,0,0,0,0,0,0
d92c3b998c7e4a91b71d231ac9b16e8e,0,1,0,0,0,5,5,0,0,0,0,0,0
c90734f019cd4800bd3444f85e26e808,0,1,0,0,0,5,5,0,0,0,0,0,0
a3fbf88ed21d46168b9b345f3be400c1,0,1,0,0,0,5,5,0,0,0,0,0,0
ba0288ca328d42908c6c715a772ad8b1,0,1,0,0,0,5,5,1,0,0,0,0,0
82903bb4b2cb48d88439b23bc83f99a3,0,1,0,0,0,5,5,1,0,0,0,0,0
f1590c3d29414728bc22db90a0758778,0,1,0,0,0,5,5,1,0,0,0,0,0
9fe88baf694b46d28453581a99f475b0,0,1,0,0,0,5,5,1,0,0,0,0,0
72ff5b1b5d6243af982ae81cf122b025,0,1,0,0,0,5,5,1,0,0,0,0,0
a9ed928df4c44b0495718fef50f00e61,0,1,0,0,0,5,5,1,0,0,0,0,0
ba23ce76e6454479becf1d6f55a822ec,0,1,0,0,0,5,5,1,0,0,0,0,0
f6e053431b6f433588ab6b0e03992efb,0,1,0,0,0,5,5,1,0,0,0,0,0
5363742186d4437ea4338d189d17e54b,0,1,0,0,0,5,5,1,0,0,0,0,0
f2e768fc22ee44f495ecfe9482a6f29f,0,1,0,0,0,5,5,1,0,0,0,0,0
e712b4bd38ee47a48632c37f627bc8f9,0,1,0,0,0,5,5,1,0,0,0,0,0
fc24a5ae6b0c4b8bb589dfaa9492adeb,0,1,0,0,0,5,5,1,0,0,0,0,0
0602419199e3470db17de86ee15e8c34,0,1,0,0,0,5,5,1,0,0,0,0,0
f3f6aaff0aeca146835864a24e146b7a,0,1,0,0,0,5,5,1,0,0,0,0,0
c4ae24f19d9d45218df7d749de98ee1d,0,1,0,0,0,5,5,1,0,0,0,0,0
ea554ba875e94294a3c591c08ca10780,0,1,0,0,0,5,5,1,0,0,0,0,0
3af216fec83b4973b88e47e3273c300f,0,1,0,0,0,5,5,1,0,0,0,0,0
aa90cb8258314be985a79aeba172611e,0,1,0,0,0,5,5,1,0,0,0,0,0
2d749960061e4605919ac8a581cabc0f,0,1,0,0,0,5,5,1,0,0,0,0,0
1bd4c10afe4c4cc5afc99bfb6b6bb70e,0,1,0,0,0,5,5,1,0,0,0,0,0
585bca55cc9345b2b4183791aa7a9100,0,1,0,0,0,5,5,1,0,0,0,0,0
566c6432d6944fdb8bf3fcd4d7892a4c,0,1,0,0,0,5,5,1,0,0,0,0,0
14e3c5aff3cb4885a13d1ea71cb5f785,0,1,0,0,0,5,5,1,0,0,0,0,0
9203b7efe93f4b11a47946ec683f26ee,0,1,0,0,0,5,5,1,0,0,0,0,0
f7fb27e14c13480a867e72d99bc9e4f9,0,1,0,0,0,5,5,1,0,0,0,0,0
ca0c3e8223a445ff8aebfa957e530dde,0,1,0,0,0,5,5,1,0,0,0,0,0
3d253397555f479dbf1b3eb025e50567,0,1,0,0,0,5,5,1,0,0,0,0,0
74cee15c5a004aadb13f1cabe8f368b9,0,1,0,0,0,5,5,1,0,0,0,0,0
2570fa1b8db1b74e83e03c09e2591248,0,1,0,0,0,5,5,1,0,0,0,0,0
261a4b6f40c34207bd7748a0591e20f6,0,1,0,0,0,5,5,1,0,0,0,0,0
6906fbc5c5624637baf21a9869a9b11d,0,1,0,0,0,5,5,1,0,0,0,0,0
5c387b6185144302b3d4c32a7d36b55a,0,1,0,0,0,5,5,1,0,0,0,0,0
cf07d09bdce51d46b50190ec6620a6fd,0,1,0,0,0,5,5,2,0,0,0,0,0
23becf14553d4691bef2f6f01806df8c,0,1,0,0,0,5,5,2,0,0,0,0,0
45cf437ca7a14f029173897b5a21ff47,0,1,0,0,0,5,5,2,0,0,0,0,0
c996b679f331408ebd340332f3d6f9a0,0,1,0,0,0,5,5,2,0,0,0,0,0
0bdef1b8ca87461bb3f129aad5f2e10a,0,1,0,0,0,5,5,2,0,0,0,0,0
8e59d7f2bbb54b88b9478b9461d82a0f,0,1,0,0,0,5,5,2,0,0,0,0,0
030e59074b9645a28cc241aaf009f668,0,1,0,0,0,5,5,2,0,0,0,0,0
a6cec31dda3a401bb58470f4fb975b91,0,1,0,0,0,5,5,2,0,0,0,0,0
2d7b61dd82b1471fbae059a2dfeab7cc,0,1,0,0,0,5,5,2,0,0,0,0,0
675bd0a8e82b462480f241ca6a54c9ce,0,1,0,0,0,5,5,2,0,0,0,0,0
7d18874e06cd4bc19f5b4d0ea0c9dbfe,0,1,0,0,0,5,5,2,0,0,0,0,0
e2b02a4a2de6438181d9b6be99ea4cec,0,1,0,0,0,5,5,2,0,0,0,0,0
ec180beb1f3046c4864fd3e11b582393,0,1,0,0,0,5,5,2,0,0,0,0,0
9e39d0ede5de42b4864b8895d1e6dd5e,0,1,0,0,0,5,5,2,0,0,0,0,0
9704a043acf644fca1b9c18d4a388579,0,1,0,0,0,5,5,2,0,0,0,0,0
54dbc984288a4e4fb47eb8b3eda1c10b,0,1,0,0,0,5,5,2,0,0,0,0,0
0b7cae2b4eed4b37812e3faff4359a43,0,1,0,0,0,5,5,3,0,0,0,0,0
f7c8795dc7f34e0c84b0425188a2089c,0,1,0,0,0,5,5,3,0,0,0,0,0
8fb5ddfb56a547009e712c6c679e7197,0,1,0,0,0,5,5,3,0,0,0,0,0
e77ed9cdb3004e30aebf23d6beed61bc,0,1,0,0,0,5,5,4,0,0,0,0,0
c356f20dff3e40f7a0928b5e719d0b79,0,1,0,0,0,5,5,4,0,0,0,0,0
094c0f2c40f44f90ac4bd632cfe90045,0,1,0,0,0,5,5,4,0,0,0,0,0
0bd738ebb48749c9ad6a61ab9dd767e6,0,1,0,0,0,5,5,4,0,0,0,0,0
beb18c2b34d1438880dc0bd0bd664f1d,0,1,0,0,0,5,5,5,0,0,0,0,0
bcc3426c17e1435899cb6f5806807301,0,1,0,0,0,5,5,6,0,0,0,0,0
2c95072a01b84f99b0745e71d3df8aea,0,1,0,0,0,5,5,6,0,0,0,0,0
c1a753d76ef54b1a98e79a85999f599d,0,1,0,0,0,5,5,8,0,0,0,0,0
98ddeb31826d4939bfba42d09b6e08f6,0,1,0,0,0,5,5,9,0,0,0,0,0
3f9262269d9e4efc802173441192428a,0,1,0,0,0,6,2,1,0,0,0,0,0
