#=================================================================
# Freeform
# Date: May 20 2019 - May 20 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US"
#=================================================================


##############################################
# Freeform Table
##############################################
,Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit)
,Order Exists,Order Exists,Device Orders + Office (Visitor),Visits,New Visitors,Return Visitors,Visits,Visits,Visits,Time Spent per Visit (seconds),Delocalized O365 Home (HIT),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4)
,Visits,Visits,Visits,Visits,New Visitors,Return Visitors,Office.com,Store,O365 Web,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton,products.office.com/*-*/try
,Paid Orders_SJ (Visit),Free Revenue,Visits,Visits,New Visitors,Return Visitors,Office.com,Store,O365 Web,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton,products.office.com/*-*/try
aeba6e53b87345aba128ce1c84532db8,0,0,0,1,0,1,0,0,1,1448,,16,0,0,0,0,0,0
d012cc506448402baf7784a839c37baf,0,0,0,1,0,1,0,0,1,1442,38,2,0,0,0,0,0,0
3cf2731a12ca4716ba9d92f5a5c0e69a,0,0,0,1,0,1,0,0,1,1290,430,24,0,0,0,1,1,0
9d62b068375d4cd9b701b1aec4cb73e2,0,0,0,1,0,1,0,0,1,1269,,5,0,0,0,0,0,0
271027c1a7bd40f8a493d3264ea8d90e,0,0,0,1,0,1,0,0,1,1236,,1,0,0,0,0,0,0
374e04e37ab34a0f92a82e5e47b17bcb,0,0,0,1,0,1,0,0,1,1193,80,12,0,0,0,0,0,0
d95054e56073488d8d3cfbf1fe6dcbe4,0,0,0,1,0,1,0,0,1,1165,919,20,0,0,0,0,2,0
87e17da8e52a4c1aacd9d7da67bd2b30,0,0,0,1,0,1,0,0,1,1162,131,37,0,0,0,0,0,0
b225cd3098344eb09d3831f60e62a5ad,0,0,0,1,0,1,0,0,1,1160,,46,0,0,0,0,0,0
50d14cdbe6fa457f99827213ea836713,0,0,0,1,0,1,0,0,1,1110,49,82,0,0,0,0,0,0
526e89b7ba674481ad2f5909302a8d5f,0,0,0,1,0,1,0,0,1,1071,34,53,0,0,0,0,0,0
f4d9d1653b06406bbf26b4f625dbeb72,0,0,0,1,0,1,0,0,1,1008,231.5,18,0,0,0,0,0,0
8fb18cbb603a43d68b6aa18995b29c04,0,0,0,1,0,1,0,0,1,1004,362,7,0,0,0,0,0,0
332873dbbb674d14838dbbc485e60ffe,0,0,0,1,0,1,0,0,1,989,17,17,0,0,0,0,0,0
0dd02ba41c5a4dc7964c95e6b347d7b2,0,0,0,1,0,1,0,0,1,974,,52,0,0,0,0,0,0
86e2247a2010426d9897c33824505b47,0,0,0,1,0,1,0,0,1,973,14,5,0,0,0,0,0,0
fa99076f3d854a7d97f2d8332870eb96,0,0,0,1,0,1,0,0,1,885,,31,0,0,0,0,0,0
2bc929823d0443be8ec9bf2ee32acdbb,0,0,0,1,0,1,0,0,1,882,,45,0,0,0,0,0,0
2b394a9958a548869808352d3fa75eea,0,0,0,1,0,1,0,0,1,843,19,138,0,0,0,0,2,0
8713f9ad99ee4a63b5f3a2516586cd12,0,0,0,1,0,1,0,0,1,834,234,132,0,1,1,1,0,0
d8e5019b4eeb4a73a903b563cc04e953,0,0,0,1,0,1,0,0,1,813,,10,0,0,0,0,0,0
b96be209b69a4c1285fa4813c180214e,0,0,0,1,0,1,0,0,1,730,701,15,0,0,0,0,0,0
8d80a7974aae44009fbe64e473a51c95,0,0,0,1,0,1,0,0,1,711,42,71,0,0,0,0,0,0
849e1d427b7843f8b80aac0fcd9698bd,0,0,0,1,0,1,0,0,1,684,,41,0,0,0,0,0,0
ef672e501d5e4718aa5940345bc522e8,0,0,0,1,0,1,0,0,1,680,14,25,0,0,0,0,0,1
8d8e661ac748e648bee3ae7a9b31d779,0,0,0,1,0,1,0,0,1,675,,1,0,0,0,0,0,0
7f3a6378046246338c9f5bdec7036598,0,0,0,1,0,1,0,0,1,658,,2,0,0,0,0,0,0
fc7c809e250744eab5d7ff9ff585b38b,0,0,0,1,0,1,0,0,1,654,57,79,0,0,0,0,0,0
6086f0aedc0d48b28443f5cc872aef54,0,0,0,1,0,1,0,0,1,649,,23,0,0,0,0,0,0
e54593a842324ffc9824bcc840e544b2,0,0,0,1,0,1,0,0,1,637,25,28,0,0,0,0,0,0
a77fb274e85f4c2f8357f41cdecf6e08,0,0,0,1,0,1,0,0,1,619,,20,0,0,0,0,0,0
07ad69e6db2b435285b6cf1474625f41,0,0,0,1,0,1,0,0,1,587,,25,0,0,0,0,0,2
2a3393bf433c41328a057848a58d037e,0,0,0,1,0,1,0,0,1,586,,2,0,0,0,0,0,0
20fbdf6d3b3c44138e0c11bacd640eb5,0,0,0,1,0,1,0,0,1,583,583,2,0,0,0,0,0,0
04a22e5adc9f4dfb9e32dec004dc4dc1,0,0,0,1,0,1,0,0,1,574,38,34,0,0,0,0,0,0
4a551f27a5c14d5185f298c3a1e8b992,0,0,0,1,0,1,0,0,1,552,388,11,0,0,0,0,2,0
e3bb73431869436fbf8f3f4ad75caa22,0,0,0,1,0,1,0,0,1,501,,57,0,0,0,0,3,0
01f86a7fccbf4e5abd232665dc22e01a,0,0,0,1,0,1,0,0,1,499,,36,0,0,0,0,0,2
f330f85497b34d34af69bd6ca0c269a2,0,0,0,1,0,1,0,0,1,496,17,58,0,0,0,3,0,0
a733f2e371fd4ce4a885fc05624aebed,0,0,0,1,0,1,0,0,1,495,127,20,0,0,0,0,0,0
0ff83e9c11164fbb8e1fad72ca6bc0ce,0,0,0,1,0,1,0,0,1,470,,5,0,0,0,0,0,0
3c17ddf5758646f2817ebabd9306ae7f,0,0,0,1,0,1,0,0,1,460,,32,0,0,0,0,0,0
3712ae4557354d7aac26c7d92d067979,0,0,0,1,0,1,0,0,1,459,,24,0,0,0,0,0,0
7c7ecec310514012a6edb9c99d841cdb,0,0,0,1,0,1,0,0,1,453,412,13,0,0,0,0,0,3
9061af3c9f0246feae5886e931442101,0,0,0,1,0,1,0,0,1,450,,28,0,0,0,0,0,0
5aac85060a2f4af3b3c133ec778caba6,0,0,0,1,0,1,0,0,1,430,,22,0,0,0,0,0,1
bf0f2f13ac4049c2a8717ebc2ba7b16f,0,0,0,1,0,1,0,0,1,430,,3,0,0,0,0,0,0
51e15478d8c64708bc2e6b86ed36c8c3,0,0,0,1,0,1,0,0,1,428,,27,0,0,0,0,0,0
dfdfcac0ae1a42f1b22b371aaf50028a,0,0,0,1,0,1,0,0,1,417,3,37,0,0,0,0,0,3
8cb346cec00d4cc1aeff2a99ed203969,0,0,0,1,0,1,0,0,1,411,1,37,0,0,0,0,0,0
68eadd16bcf048bdb24af034ef7df649,0,0,0,1,0,1,0,0,1,410,21,4,0,0,0,0,0,0
b940260f71664ab794de29d633339ce4,0,0,0,1,0,1,0,0,1,397,3,24,0,1,0,1,0,0
42e54aea3c40463b9f9c3eb72502d861,0,0,0,1,0,1,0,0,1,393,,5,0,0,0,0,0,0
a354566511264817bb76fde6320f07f5,0,0,0,1,0,1,0,0,1,385,14,17,0,0,0,0,2,0
d62fc4e78d6b457ca11762ac867b950b,0,0,0,1,0,1,0,0,1,369,,47,0,0,0,0,0,0
2f7ae718f52542cfa7f5aef3e2078b92,0,0,0,1,0,1,0,0,1,360,,4,0,0,0,0,0,0
172b105a816144709865f1ed49c3c693,0,0,0,1,0,1,0,0,1,356,28,5,0,0,0,0,0,0
6b4e087b5ead4654a6ae0a6b3a42d078,0,0,0,1,0,1,0,0,1,346,,14,0,0,0,0,0,0
29ff7c78c70c4fc78a94bf0d2cc0c656,0,0,0,1,0,1,0,0,1,339,1,25,0,0,0,0,0,0
2eb7245cc1fa449b931b5afe80dbe74f,0,0,0,1,0,1,0,0,1,332,17,4,0,0,0,0,0,0
f91e47f57a464750a52359f3c082ff0a,0,0,0,1,0,1,0,0,1,317,,6,0,0,0,0,0,0
3a5e397596bb40999e8327d5eeb71427,0,0,0,1,0,1,0,0,1,311,,6,0,0,0,0,0,0
16ce218e6d57400b87329d37c2883e02,0,0,0,1,0,1,0,0,1,296,35,11,0,0,0,0,0,0
50d1b0e1298749f5852d8396d1dbb9f0,0,0,0,1,0,1,0,0,1,296,14,55,0,0,0,0,0,0
f24446a400ad4fe1b85b0f718c31f2a8,0,0,0,1,0,1,0,0,1,296,,15,0,0,0,0,0,0
c452cf885a654f7097a3f52f7905908f,0,0,0,1,0,1,0,0,1,286,,12,0,0,0,0,0,0
3e18a1b49dcd4b0da1797e5cd7f581af,0,0,0,1,0,1,0,0,1,274,59,33,0,0,0,0,1,0
2b2d6c0a97c94ab9a220ab9600512a0d,0,0,0,1,0,1,0,0,1,270,9,43,0,0,0,0,0,0
6f4a34d3062c4eb78e25c49174e9a7e0,0,0,0,1,0,1,0,0,1,270,,27,0,0,0,0,3,0
e9d898291b33461c9383f5368035e927,0,0,0,1,0,1,0,0,1,266,,5,0,0,0,0,0,0
e17f8a2bccfb425483c757f66f7aa53b,0,0,0,1,0,1,0,0,1,258,13.333333333333334,17,0,0,0,0,0,0
7cb2b8729bbe4e9d9104eb949eedcc74,0,0,0,1,0,1,0,0,1,239,,185,0,0,0,0,0,0
134c2bf9dda94aab8b9526ae402691ac,0,0,0,1,0,1,0,0,1,210,,10,0,1,1,1,2,0
e28633dce0214eb196dd67413b351073,0,0,0,1,0,1,0,0,1,203,,13,0,0,0,0,0,0
9d7e7c6e035e45cfaf686b869994d8f7,0,0,0,1,0,1,0,0,1,201,78,5,0,0,0,0,0,0
150c70885e194c3eb1fbce678c343f65,0,0,0,1,0,1,0,0,1,193,,38,0,0,0,0,0,0
2d5caca284964694a9ead93dbf6ff46e,0,0,0,1,0,1,0,0,1,192,,8,0,0,0,0,0,0
372dcf73aae248739302c3ea2cb1da83,0,0,0,1,0,1,0,0,1,190,,20,0,0,0,0,0,0
7b8dab28b336480faf7f8c713473ccd8,0,0,0,1,0,1,0,0,1,188,23,13,0,0,0,0,0,0
9275441b322b4cf38315c43f7c6caa05,0,0,0,1,0,1,0,0,1,186,,35,0,0,0,0,0,0
ca73c9e368b649d4a85e848f9df04c93,0,0,0,1,0,1,0,0,1,177,22,24,0,0,0,0,1,0
dfcd194ad29c4498bba142e705251ed1,0,0,0,1,0,1,0,0,1,155,,1,0,0,0,0,0,0
42bfc8682f4f3f4387eab6931a7a768f,0,0,0,1,0,1,0,0,1,151,33,34,0,0,0,0,0,0
211814d90a204da1a44e2b6e1a37ace6,0,0,0,1,0,1,0,0,1,146,8.75,15,0,0,0,0,0,0
a081b3c84c084256ae31f27c4052034a,0,0,0,1,0,1,0,0,1,145,,2,0,0,0,0,0,0
2cb5d7ea477c42509f2f9633314e990a,0,0,0,1,0,1,0,0,1,141,2,5,0,0,0,0,0,0
dbeeef539ac24c0dbbc0b8009e6c98b6,0,0,0,1,0,1,0,0,1,138,,28,0,0,0,0,0,0
7088c69b6f9f4633a3b1ffdd4e956497,0,0,0,1,0,1,0,0,1,132,85,0,0,0,0,0,0,0
b3f1444e46744d4f9b816c27b2f871eb,0,0,0,1,0,1,0,0,1,128,4,23,0,0,0,0,1,0
05494fe621e3914091dcff08b3dd27f4,0,0,0,1,0,1,0,0,1,128,,2,0,0,0,0,0,0
62a49faf9d364926b510ba28a91b9576,0,0,0,1,0,1,0,0,1,118,,5,0,0,0,0,0,0
821c1b7a370b41e2959f16dab606a0c6,0,0,0,1,0,1,0,0,1,116,10,5,0,0,0,0,0,0
e94bc41a6d3546ddbfd30c73f560f908,0,0,0,1,0,1,0,0,1,116,10,4,0,0,0,0,0,0
e5dd3fe79135412c95bacaa5b71aa1ce,0,0,0,1,0,1,0,0,1,113,,5,0,0,0,0,0,0
d1551f122b8146f1837254f9cfbcb98f,0,0,0,1,0,1,0,0,1,111,,1,0,0,0,0,0,0
5aa89d31e78a474287c73da433df2490,0,0,0,1,0,1,0,0,1,108,40,11,0,0,0,0,0,0
811b1aaddf8d4c1fb4aae2c4d7485465,0,0,0,1,0,1,0,0,1,107,18,24,0,0,0,0,0,0
5f5700d2c1814f42a3ea91e8a44b4a51,0,0,0,1,0,1,0,0,1,106,,4,0,0,0,0,0,1
c7e6eca412ff401688cbd810a1b9875e,0,0,0,1,0,1,0,0,1,96,61,7,0,0,0,0,0,0
12ef5cdb9b404e3aa4342492f9127d97,0,0,0,1,0,1,0,0,1,94,6,15,0,0,0,0,0,0
d70be5d91e347946b9c886618ce6acfc,0,0,0,1,0,1,0,0,1,92,23,26,0,0,0,0,0,0
4d3da403f54341539e29b20f40a1dded,0,0,0,1,0,1,0,0,1,91,,9,0,0,0,0,0,0
d03b18bdb0b642118394aba3ebab372f,0,0,0,1,0,1,0,0,1,90,,7,0,0,0,0,0,2
eb2f9391861742b38c8e9535ad48654f,0,0,0,1,0,1,0,0,1,83,,7,0,0,0,0,0,0
288b34d9405f414dbf256111a0ea1b57,0,0,0,1,0,1,0,0,1,83,,7,0,0,0,0,0,0
aab2ec74c0f4432cbbf576b80da2ae6e,0,0,0,1,0,1,0,0,1,82,,7,0,0,0,0,0,0
45232858856f491699ccfedc5b73cd37,0,0,0,1,0,1,0,0,1,72,,6,0,0,0,0,0,0
b88fa809ddc944018af10137e983ba74,0,0,0,1,0,1,0,0,1,71,,4,0,0,0,0,1,0
39602e19627e4a86a5c4b19f27374137,0,0,0,1,0,1,0,0,1,70,70,2,0,0,0,0,0,0
640fd913599d724cbe8bb18b1e76b330,0,0,0,1,0,1,0,0,1,68,1.5,0,0,0,0,0,0,0
13e5f801eab74a0a8cbf5ec4f5950657,0,0,0,1,0,1,0,0,1,67,,4,0,0,0,0,0,0
222e247bf9854b809499e0a2213293b4,0,0,0,1,0,1,0,0,1,62,,2,0,0,0,0,0,0
dbbe64a770a8410094f31be18dfde4fc,0,0,0,1,0,1,0,0,1,62,,1,0,0,0,0,0,0
73d429e0b72641a78ed469d7d31f873a,0,0,0,1,0,1,0,0,1,60,,9,0,0,0,0,0,0
2bf2d599b424413f8bd312197deeb6df,0,0,0,1,0,1,0,0,1,59,,12,0,0,0,0,2,0
703cd1e710534e7283695dfd704749d8,0,0,0,1,0,1,0,0,1,58,,10,0,0,0,0,0,0
244468e256e74ae3b17b8826c173e5de,0,0,0,1,0,1,0,0,1,57,19,10,0,0,0,0,0,0
47dd34cc3d3a4990bfa57e8cec3b36f2,0,0,0,1,0,1,0,0,1,56,,3,0,0,0,0,0,0
dd73893e2feb4d588ddce32c2d27626a,0,0,0,1,0,1,0,0,1,52,,8,0,0,0,0,0,0
444ac9dce51b4104ac4f470df3d59eac,0,0,0,1,0,1,0,0,1,52,,3,0,0,0,0,0,0
fdc78e428cd7414f9c4f94605f855c51,0,0,0,1,0,1,0,0,1,49,,6,0,0,0,0,1,0
026468e189df4a2288ed2e8775116e7a,0,0,0,1,0,1,0,0,1,48,,3,0,0,0,0,0,0
e65329d866f144f089eea9f1d35c147f,0,0,0,1,0,1,0,0,1,47,,1,0,0,0,0,0,0
167847af849545899ca754011547a18e,0,0,0,1,0,1,0,0,1,46,,1,0,0,0,0,0,0
d020299297344573b99018c7eff7ee35,0,0,0,1,0,1,0,0,1,46,,1,0,0,0,0,0,0
5710926a30f4405ebc533e69a161139a,0,0,0,1,0,1,0,0,1,44,41,6,0,0,0,0,0,0
e5207cf44f9b43a685cb30942b1d7382,0,0,0,1,0,1,0,0,1,44,,6,0,0,0,0,0,0
4b3504304fa04e0d95b5b6278c98f371,0,0,0,1,0,1,0,0,1,43,,10,0,0,0,0,0,0
cb9021897a7346e59a1b84ac134da17e,0,0,0,1,0,1,0,0,1,43,,4,0,0,0,0,0,0
314c6f21a00f4db5bf25361be18b305e,0,0,0,1,0,1,0,0,1,35,6,5,0,0,0,0,0,0
3625aae7d72b47ef8ba91a808f5f71bf,0,0,0,1,0,1,0,0,1,34,,2,0,0,0,0,0,0
7ed7b36930b14725ac85dfb15eb013ff,0,0,0,1,0,1,0,0,1,30,,3,0,0,0,0,0,0
6e16713629ee45edae8976deb347331f,0,0,0,1,0,1,0,0,1,29,1,6,0,0,0,0,0,0
4f0dbd3f7174405dbf758aeaf3ecba39,0,0,0,1,0,1,0,0,1,28,12,7,0,0,0,0,0,0
3050e423707ec543afa22bbee412c5d8,0,0,0,1,0,1,0,0,1,28,,6,0,0,0,0,0,0
cd3dd25744394936b697f6749d766f84,0,0,0,1,0,1,0,0,1,28,,2,0,0,0,0,0,0
582d0966c7ee4101b821112e472f8249,0,0,0,1,0,1,0,0,1,28,,1,0,0,0,0,0,0
6ca8bbbfa64c42e084208d10ef5a11b6,0,0,0,1,0,1,0,0,1,27,,3,0,0,0,0,0,0
e76d7cf1e89842f2aec514d999418be1,0,0,0,1,0,1,0,0,1,27,,1,0,0,0,0,0,0
d7593e1069e7498d98490d882249d381,0,0,0,1,0,1,0,0,1,25,,2,0,0,0,0,0,0
edd88945355df24f85863186d0c5412e,0,0,0,1,0,1,0,0,1,23,,6,0,0,0,0,0,0
280649618b2f44d6a4a52e9d0182466a,0,0,0,1,0,1,0,0,1,20,12,3,0,0,0,0,0,0
24811b0015de4076b69e74d3f580815d,0,0,0,1,0,1,0,0,1,20,,2,0,0,0,0,0,0
a30a82e3ae924ab9925d31c45558b8f3,0,0,0,1,0,1,0,0,1,20,,1,0,0,0,0,0,0
f209558b472b40cebbee6632d1f5aaa5,0,0,0,1,0,1,0,0,1,19,,1,0,0,0,0,0,0
091a4a1ae60b40b2b47285dbdf321d4b,0,0,0,1,0,1,0,0,1,18,18,2,0,0,0,0,0,0
892aea2a559047a884d35acf27299b8c,0,0,0,1,0,1,0,0,1,18,18,1,0,0,0,0,0,0
7316faaadff0403681be86a8d2378787,0,0,0,1,0,1,0,0,1,18,5,3,0,0,0,0,0,0
3ddc2b8d63ed403a874dcde5bcec3180,0,0,0,1,0,1,0,0,1,18,,9,0,0,0,0,0,0
af1585212a17464a81d068d5a508f42e,0,0,0,1,0,1,0,0,1,17,17,1,0,0,0,0,0,0
9261ec95c23d49399bbed9911fdc0d43,0,0,0,1,0,1,0,0,1,15,,4,0,0,0,0,0,0
1540362fb91c48d7a3b5cb01c3dc982a,0,0,0,1,0,1,0,0,1,15,,3,0,0,0,0,0,0
2d56b0d4494f48b999cdc954c6045b2b,0,0,0,1,0,1,0,0,1,15,,2,0,0,0,0,0,0
cb58447947585843943651dfb67d53f1,0,0,0,1,0,1,0,0,1,15,,2,0,0,0,0,0,0
93fa7a52157941ffb89103a98df4b85e,0,0,0,1,0,1,0,0,1,15,,1,0,0,0,0,0,0
5c45f4bf1e914aae9b1e7b816af56f21,0,0,0,1,0,1,0,0,1,14,,6,0,0,0,0,0,0
a9a43b2e951a407d8c8d85ea1ede8b29,0,0,0,1,0,1,0,0,1,13,,5,0,0,0,0,0,0
068c0cd1494c4a689a51726cec14e306,0,0,0,1,0,1,0,0,1,13,,2,0,0,0,0,0,0
f4b39902a92c4121b45e274d15a4b8d1,0,0,0,1,0,1,0,0,1,12,6,2,0,0,0,0,0,0
a016cae70f3742c5b0c3a778c6e70899,0,0,0,1,0,1,0,0,1,12,,3,0,0,0,0,0,0
f20d66bebea34dcf8ce31df32565212f,0,0,0,1,0,1,0,0,1,12,,2,0,0,0,0,0,0
1d15bfd5dada498eb33f7a2a2b352296,0,0,0,1,0,1,0,0,1,12,,2,0,0,0,0,0,0
39c808bf10b349edb8ac9d3188b518c8,0,0,0,1,0,1,0,0,1,12,,2,0,0,0,0,0,0
2f17c48bb1c74f96ae0e5db5d91a0df0,0,0,0,1,0,1,0,0,1,12,,2,0,0,0,0,0,0
13db4f831bce4a00ae234c599bd07c38,0,0,0,1,0,1,0,0,1,12,,1,0,0,0,0,0,0
bf2a5d0da06445e294397561a577e107,0,0,0,1,0,1,0,0,1,11,11,1,0,0,0,0,0,0
ed877ffeef5b1b43810dbca1973a67a3,0,0,0,1,0,1,0,0,1,11,,4,0,0,0,0,0,0
ee3763c118df4464babcc4b257fbb12d,0,0,0,1,0,1,0,0,1,11,,3,0,0,0,0,0,0
558864c0d9d6467d86fbc4fde253c312,0,0,0,1,0,1,0,0,1,11,,2,0,0,0,0,0,0
350f436887004d75818c9d6c2dedfbd5,0,0,0,1,0,1,0,0,1,11,,1,0,0,0,0,0,0
065340a466c747c1bcefca9c887cb497,0,0,0,1,0,1,0,0,1,11,,0,0,0,0,0,0,0
5b5fb752a4df4da0aba41e63185d26f7,0,0,0,1,0,1,0,0,1,10,,3,0,0,0,0,0,0
9aa8d291858244728382e0cfcf1bc005,0,0,0,1,0,1,0,0,1,10,,2,0,0,0,0,0,0
75d1389dc2ff4b84b115b6b8647ef818,0,0,0,1,0,1,0,0,1,10,,1,0,0,0,0,0,0
ab1b46a3845e448785053fd47fd94373,0,0,0,1,0,1,0,0,1,9,,5,0,0,0,0,0,0
48c2a260b592486ba21b0c33d3b76725,0,0,0,1,0,1,0,0,1,9,,1,0,0,0,0,0,0
6c3fbcf1187e49a1ba7e353d7d652efa,0,0,0,1,0,1,0,0,1,9,,0,0,0,0,0,0,0
73511b7b6b0f48e8b21ccf8f65d874b8,0,0,0,1,0,1,0,0,1,8,8,1,0,0,0,0,0,0
8c13a3b6ec7c42b4984000cbdd064fb1,0,0,0,1,0,1,0,0,1,8,,2,0,0,0,0,0,0
8fc907e6c80149ac97c8eaee985c8ea9,0,0,0,1,0,1,0,0,1,7,7,1,0,0,0,0,0,0
b8e64b3f7b864c91b9017887b0612376,0,0,0,1,0,1,0,0,1,7,,3,0,0,0,0,0,0
da340302929e4733aa4e858a37ef5dd5,0,0,0,1,0,1,0,0,1,7,,2,0,0,0,0,0,0
3da1efbfd45645b59e876bbafa37c827,0,0,0,1,0,1,0,0,1,7,,2,0,0,0,0,0,0
2bee133655d540e1a1353a2485e98058,0,0,0,1,0,1,0,0,1,7,,1,0,0,0,0,0,0
500ffe66d0064deab4d4ef146fb1cb9f,0,0,0,1,0,1,0,0,1,6,,2,0,0,0,0,0,0
c196e4db83fe47e98fac49f477b3ee21,0,0,0,1,0,1,0,0,1,6,,2,0,0,0,0,0,0
513674d5a625443ead2088da9e85bb5a,0,0,0,1,0,1,0,0,1,6,,2,0,0,0,0,0,0
2649f83266a341b593a07ef225623fac,0,0,0,1,0,1,0,0,1,6,,1,0,0,0,0,0,0
4c5961b9c7a444de8ab5a85c0f2c92f1,0,0,0,1,0,1,0,0,1,5,5,2,0,0,0,0,0,0
c330ea45b48d46d2ae5b13e288aa9ced,0,0,0,1,0,1,0,0,1,5,5,1,0,0,0,0,0,0
aed63dcad1864abbb834f71ee58e23c8,0,0,0,1,0,1,0,0,1,5,1,1,0,0,0,0,0,0
e14e4d1ec9034724b37e7d2eb006de80,0,0,0,1,0,1,0,0,1,5,,2,0,0,0,0,0,0
4f2467eff87f40b8a32f4eb77b6614d2,0,0,0,1,0,1,0,0,1,5,,2,0,0,0,0,0,0
d8c62fd9f7c98f4fb0335e0f0d58d66d,0,0,0,1,0,1,0,0,1,5,,1,0,0,0,0,0,0
f8eb136d101042a8a4bdba5ee20bcdba,0,0,0,1,0,1,0,0,1,5,,1,0,0,0,0,0,0
da225389feef4dc2b6e5ad1667d2406b,0,0,0,1,0,1,0,0,1,5,,1,0,0,0,0,0,0
2cf69e4125ef479e840141c6113766b2,0,0,0,1,0,1,0,0,1,4,,2,0,0,0,0,0,2
32437d2c204b40b38260c6ad6bf39e57,0,0,0,1,0,1,0,0,1,4,,2,0,0,0,0,0,0
4546c814b8fe4c9f9994fcea5fda7f07,0,0,0,1,0,1,0,0,1,4,,1,0,0,0,0,0,0
091e0c13a61c4d99850ea1f75b320ac2,0,0,0,1,0,1,0,0,1,3,,1,0,0,0,0,0,0
045a5a7d7dc04c27beca419e58264565,0,0,0,1,0,1,0,0,1,2,,2,0,0,0,0,0,0
eff5f21ddd094664acc160aeb594f76a,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0
8726040ed7404e9085577077c7e2b1ff,0,0,0,1,0,1,0,0,1,1,,5,0,0,0,0,0,0
d89c83e2897e4d269f35aa28598810cb,0,0,0,1,0,1,0,0,1,1,,2,0,0,0,0,0,0
cbeadd26785d4605b62f90f4af0b0c7c,0,0,0,1,0,1,0,0,1,1,,0,0,0,0,0,0,0
9c8c149108684a8388a3099f53ee02fa,0,0,0,1,0,1,0,0,1,1,,0,0,0,0,0,0,0
107334200c67400286f27e337779294b,0,0,0,1,0,1,0,0,1,,,26,0,0,0,0,0,0
40dd22bc3dda4843ae9c03bb0454d67e,0,0,0,1,0,1,0,0,1,,,10,0,0,0,0,0,0
c11fad72de454a00b5ec806082d7377a,0,0,0,1,0,1,0,0,1,,,7,0,0,0,0,0,0
c28997737ee5430c8592b1d413556778,0,0,0,1,0,1,0,0,1,,,7,0,0,0,0,0,0
f9821078bd3942b19a0e9d8e68b64a0a,0,0,0,1,0,1,0,0,1,,,6,0,0,0,0,0,0
f3128369875b4643b270f93d2c9f3efd,0,0,0,1,0,1,0,0,1,,,6,0,0,0,0,0,0
514dd2b313e5426aaeee681b88ff2e5a,0,0,0,1,0,1,0,0,1,,,4,0,0,0,0,0,0
f8e620c2552b4e2fb8c453fc2b7ebf69,0,0,0,1,0,1,0,0,1,,,4,0,0,0,0,0,0
39b6646086f34392a1650964b3fcac26,0,0,0,1,0,1,0,0,1,,,4,0,0,0,0,0,0
30f5f12174c54c14a10be54cef32ebba,0,0,0,1,0,1,0,0,1,,,3,0,0,0,0,0,0
6770d7062185441cb2df83ca8f128948,0,0,0,1,0,1,0,0,1,,,2,0,0,0,0,0,0
4330c759b0854f5aa7369e35e30ef7bb,0,0,0,1,0,1,0,0,1,,,2,0,0,0,0,0,0
1d0bb909d3fceb42a5c7efb6b8c9fb2d,0,0,0,1,0,1,0,0,1,,,2,0,0,0,0,0,0
864c8e2815be4317983789689ce56309,0,0,0,1,0,1,0,0,1,,,1,0,0,0,0,0,0
7a64903b9bf640b78fd7bf9acefa93b1,0,0,0,1,0,1,0,0,1,,,1,0,0,0,0,0,0
ba2b4a2056c4482eb7e476aaf9d45e1f,0,0,0,1,0,1,0,0,1,,,1,0,0,0,0,0,0
3ede4e5f68b447b3b12dcbdbd53c43a8,0,0,0,1,0,1,0,0,1,,,1,0,0,0,0,0,0
07e97cd9087a5a409bffaca1dd28a858,0,0,0,1,0,1,0,0,1,,,1,0,0,0,0,0,0
327de338a57341a793702cfedf10f248,0,0,0,1,0,1,0,0,1,,,1,0,0,0,0,0,0
62d8936265d64aa992a9a2cecba00c20,0,0,0,1,0,1,0,0,1,,,1,0,0,0,0,0,0
205b0eec20fc41a98ccac261b703d756,0,0,0,1,0,1,0,0,1,,,1,0,0,0,0,0,0
7ca4f7b3ea2d426fa5c1dc153000098a,0,0,0,1,0,1,0,0,1,,,0,0,0,0,0,0,0
b14a50d158414831bc1db34442e5bcfd,0,0,0,1,0,1,0,0,1,,,0,0,0,0,0,0,0
eec732f144d040918fbd41bd4af6a1ec,0,0,0,1,0,1,0,0,1,,,0,0,0,0,0,0,0
